Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V38	2.93E+01	2.13E-01	1.04E+01	1.33E+01	6.68E+00	1.85E+00	1.32E+01	4.07E+00	1.17E+01	3.23E+01
V39	2.66E+00	9.07E-01	1.97E+00	2.19E+01	5.86E+00	0.00E+00	1.99E+01	7.03E+00	6.57E-01	7.63E+00
V40	3.68E+00	1.41E+00	1.95E+00	2.54E+01	5.23E+00	5.97E-01	1.88E+01	9.79E+00	2.50E+00	9.75E+00
V41	4.06E+00	6.18E+00	1.77E+01	8.46E-01	7.99E+00	3.67E+00	3.61E+00	6.02E+00	1.96E+01	5.97E+00
V42	5.21E-01	3.66E+00	1.45E+00	4.58E-01	2.51E+00	1.66E+00	7.06E-01	2.88E+00	1.75E+00	6.00E-01
V43	7.61E+00	5.09E+00	2.63E+00	8.77E+00	2.72E+00	1.43E+00	9.27E+00	6.42E+00	2.09E+00	8.93E+00
V44	1.01E+00	3.19E+00	3.19E+00	7.00E+00	1.52E+00	2.88E+00	7.87E+00	5.16E+00	3.84E+00	6.74E-01
V45	4.84E+00	9.70E+00	3.75E+00	0.00E+00	1.28E+01	9.20E+00	9.80E+00	6.75E+00	9.93E+00	1.52E+01
V46	4.26E+00	6.18E+00	5.81E-01	1.39E+01	4.97E+00	3.35E+00	1.15E+01	7.60E+00	5.64E+00	1.09E+01
V47	2.00E-01	2.00E-01	4.84E+00	4.70E+00	1.28E+01	1.50E+00	3.80E+00	1.07E+01	5.90E+00	5.69E+00
V48	5.21E-01	0.00E+00	7.75E-01	2.80E+00	0.00E+00	1.63E+00	2.61E+00	4.73E-01	6.40E-01	0.00E+00
V49	2.07E+00	2.18E+00	0.00E+00	0.00E+00	1.65E+00	6.58E+00	8.30E+00	8.00E-01	3.69E+00	1.82E+00
V50	7.00E+00	1.00E-01	1.61E+01	8.73E+00	7.61E+00	0.00E+00	1.20E+01	8.46E+00	1.80E+01	1.04E+01
V51	3.54E+00	2.85E+00	6.19E+00	2.14E+01	1.33E+00	1.37E+00	1.83E+01	1.20E+01	5.03E+00	5.73E+00
V52	4.82E+00	2.20E+00	2.24E-01	1.20E+01	1.52E+00	1.13E+00	1.26E+01	4.14E+00	1.18E+00	6.66E+00
V53	5.56E+00	8.62E+00	2.37E+00	5.41E+00	4.96E-01	3.28E+00	6.56E+00	7.51E+00	4.22E+00	1.90E+00
V54	1.28E+00	4.50E+00	4.12E+00	1.39E+01	7.08E+00	2.22E+00	1.32E+01	1.09E+01	6.67E+00	1.18E+00
V55	1.29E+00	1.60E+00	3.58E+00	2.38E+00	7.18E-01	3.48E-01	1.69E+00	1.92E+00	4.16E+00	3.00E-01
V56	8.87E+00	8.45E+00	2.81E+00	3.50E+00	2.39E+00	0.00E+00	2.63E+00	7.51E+00	6.33E+00	1.46E+01
V57	2.18E+00	1.21E+00	8.06E+00	3.70E+00	4.94E+00	1.39E+00	2.90E+00	5.95E+00	9.27E+00	3.66E+00
V58	7.44E+00	2.42E+00	5.62E+00	3.63E+00	1.02E+00	1.66E+00	4.15E+00	1.59E+00	6.06E+00	7.99E+00
V59	4.78E+00	3.03E+00	9.21E+00	0.00E+00	2.00E-01	4.73E-01	0.00E+00	1.11E+00	9.33E+00	7.70E+00
V60	8.31E-01	1.09E+01	1.31E+01	0.00E+00	2.41E+00	7.57E+00	2.10E+00	8.95E+00	1.94E+01	1.24E+00
V61	3.21E+00	4.49E+00	3.02E+00	0.00E+00	4.92E+00	2.41E+00	1.70E+00	2.64E+00	3.73E+00	7.96E+00
V62	6.79E+00	5.04E-01	2.35E+00	1.31E+01	4.53E+00	1.84E+00	7.00E+00	5.99E+00	3.23E+00	9.26E+00
V63	3.25E+00	6.50E-01	5.46E+00	1.41E+00	5.54E-01	0.00E+00	1.14E+00	1.10E+00	5.68E+00	3.18E+00
V64	3.75E+00	2.05E+00	4.78E+00	2.00E-01	9.71E-01	1.23E+00	8.03E-01	8.75E-01	4.92E+00	3.27E+00
V65	5.78E+00	5.24E+00	1.31E+01	0.00E+00	8.97E+00	4.90E-01	1.20E+00	8.86E+00	1.43E+01	8.46E+00
V66	1.06E+00	1.58E+00	8.95E-01	9.22E+00	3.01E+00	1.71E+00	9.04E+00	3.14E+00	1.93E+00	2.67E+00
V67	8.96E+00	2.17E+00	2.50E+00	1.31E+01	1.14E+01	2.05E+00	1.47E+01	6.82E+00	3.84E+00	1.46E+01
V68	1.35E+01	6.40E+00	2.75E+00	0.00E+00	0.00E+00	2.58E+00	0.00E+00	3.32E+00	4.70E+00	1.59E+01
V69	5.47E-01	2.46E+00	9.67E-01	4.32E+00	1.87E+00	1.92E+00	1.99E+00	2.37E+00	1.17E+00	3.11E+00
V70	8.98E+00	6.21E+00	1.33E+00	1.06E+00	2.64E+00	6.04E+00	2.59E+00	1.67E+00	5.32E+00	1.46E+01
V71	2.84E+00	1.00E-01	2.41E+00	9.88E+00	1.76E+00	6.45E+00	1.24E+01	3.60E+00	3.72E+00	3.07E+00
V72	2.21E+00	1.40E+00	2.49E+00	7.48E+00	1.84E+00	1.80E+00	7.88E+00	4.91E+00	3.75E+00	3.79E+00
V73	4.74E+00	3.17E+00	5.45E+00	1.84E+00	1.01E+00	5.18E+00	3.36E+00	1.97E+00	8.70E+00	6.85E+00
V74	3.01E+00	9.55E-01	3.80E+00	0.00E+00	7.81E-01	3.66E+00	1.80E+00	4.47E-01	4.81E+00	4.59E+00
V75	3.04E+00	8.59E+00	2.44E+00	1.73E+00	3.22E+00	2.01E+00	2.12E+00	7.24E+00	6.10E+00	3.04E+00
V76	2.45E+00	1.17E+00	4.32E+00	6.36E+00	1.39E+00	5.62E-01	5.26E+00	5.56E+00	3.66E+00	4.99E+00
V77	1.06E+00	3.37E+00	1.44E+01	1.35E+01	2.86E+00	6.54E-01	1.21E+01	3.58E+00	2.54E+01	6.47E+00
V78	1.33E+01	6.98E+00	1.58E+01	1.09E+00	6.33E-01	1.93E+00	2.02E+00	3.31E+00	1.54E+01	2.10E+01
V79	8.03E-01	7.30E+00	7.01E+00	2.93E+01	5.18E+00	2.53E+00	3.12E+01	1.35E+01	1.13E+01	1.54E+00
V80	7.11E+00	5.74E+00	7.16E-01	1.08E+00	3.00E-01	3.59E-01	1.38E+00	3.88E+00	1.58E+00	7.89E+00
V81	0.00E+00	1.83E+00	1.59E+00	1.00E-01	2.83E+00	1.29E+01	1.51E+01	2.80E+00	5.95E+00	2.00E-01
V82	3.57E+00	1.85E+00	3.00E+00	8.63E+00	7.52E+00	1.93E+00	5.77E+00	7.73E+00	3.13E+00	7.33E+00
V83	6.29E-01	4.25E+00	2.55E+00	5.04E+00	1.21E+00	1.03E+00	4.65E+00	1.25E+00	5.73E+00	2.36E+00
V84	2.26E+00	4.28E+00	1.60E+01	1.50E+01	8.60E+00	1.89E+00	1.57E+01	1.34E+01	1.77E+01	9.38E+00
V85	1.98E+01	1.75E+00	2.29E+00	1.25E+00	1.48E+01	6.16E-01	9.29E-01	1.09E+01	2.40E+00	2.59E+01
V86	1.19E+01	5.84E+00	7.81E+00	1.27E+01	3.01E+00	3.91E+00	8.12E+00	3.01E+00	1.33E+01	1.50E+01
V87	1.20E+01	4.31E+00	9.48E+00	8.59E+00	2.87E+00	0.00E+00	9.96E+00	6.94E+00	1.10E+01	1.36E+01
V88	4.68E+00	2.06E+00	7.46E-01	2.50E+00	0.00E+00	1.31E+00	3.11E+00	9.17E-01	6.32E-01	5.11E+00
V89	0.00E+00	6.70E-01	3.63E+00	7.30E-01	1.90E+00	2.21E-01	4.07E-01	1.69E+00	3.63E+00	0.00E+00
V90	7.96E+00	2.09E+00	2.17E+00	1.59E+01	1.11E+00	7.81E+00	1.60E+01	1.58E+00	6.85E+00	1.33E+01
V91	4.16E-01	1.72E+00	6.07E+00	0.00E+00	3.26E+00	5.12E-01	3.00E-01	2.13E+00	7.68E+00	7.90E-01
V92	0.00E+00	2.82E+00	4.43E+00	0.00E+00	3.96E-01	0.00E+00	0.00E+00	1.40E+00	5.14E+00	4.00E-01
V93	6.31E+00	5.86E+00	5.19E+00	1.89E+01	1.05E+01	8.46E+00	1.59E+01	1.41E+01	7.77E+00	1.28E+01
V94	0.00E+00	3.48E+00	0.00E+00	8.36E-01	1.50E+00	0.00E+00	6.40E-01	3.65E+00	1.00E-01	9.80E-01
V95	1.14E+01	0.00E+00	1.12E+00	0.00E+00	1.65E+01	5.05E+00	6.00E+00	1.31E+01	9.89E-01	1.53E+01
V96	6.62E+00	7.38E+00	8.10E+00	4.58E+00	6.14E+00	3.32E+00	5.54E+00	6.47E+00	1.37E+01	9.20E+00
V97	4.35E+00	0.00E+00	1.54E+00	2.90E+00	1.13E+00	9.67E-01	2.35E+00	2.45E+00	2.69E+00	4.63E+00
V98	1.54E+01	2.11E+01	3.48E+00	5.11E+00	2.48E+01	4.62E+00	5.18E+00	1.39E+01	3.25E+01	2.75E+01
V99	2.40E+00	7.68E+00	3.06E-01	7.17E+00	6.96E-01	5.29E+00	6.44E+00	7.57E+00	6.89E+00	6.14E+00
V100	0.00E+00	1.23E+01	1.55E+01	7.61E+00	4.01E-01	2.56E+00	7.79E+00	1.13E+01	1.95E+01	0.00E+00
