Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V1	116	132	0	0	0	71	0	63	3	0
V2	160	0	2	12	183	17	0	0	3	0
V3	46	160	4	255	25	0	92	22	0	0
V4	64	12	185	0	40	2	1	40	0	0
V5	220	27	62	41	136	91	0	28	18	0
V6	45	1	10	19	0	0	12	5	0	7
V7	0	7	234	91	0	24	0	0	0	72
V8	0	39	2	45	118	0	27	0	0	4
V9	58	4	0	0	0	48	0	0	28	6
V10	61	39	25	1	24	0	140	0	11	0
V11	164	51	0	254	0	2	0	29	6	56
V12	10	200	10	0	73	0	0	69	35	0
V13	60	31	19	0	0	16	38	19	30	39
V14	18	12	0	25	0	20	0	2	94	0
V15	0	13	1	216	4	0	0	44	12	53
V16	50	39	0	9	0	94	0	14	2	0
V17	0	13	0	132	37	75	0	0	0	30
V18	0	27	1	0	0	6	0	0	0	0
V19	7	72	60	0	119	19	0	51	0	0
V20	303	461	58	47	8	30	0	29	35	0
V21	14	36	52	0	9	64	0	0	17	2
V22	28	2	0	0	101	29	0	53	0	0
V23	3	354	14	55	18	0	0	29	14	31
V24	102	0	380	0	11	29	10	0	11	0
V25	0	7	0	19	8	41	0	24	20	0
V26	11	33	36	0	72	6	0	0	5	11
V27	25	5	22	49	3	16	35	3	27	14
V28	94	0	74	0	109	1	1	0	0	49
V29	0	17	15	72	29	0	0	17	0	3
V30	94	20	9	4	20	0	20	2	0	0
V31	4	21	0	1	0	5	0	0	0	11
V32	67	34	11	14	2	0	32	0	14	38
V33	5	4	48	4	0	34	84	0	5	0
V34	124	1	12	0	12	0	16	3	2	0
V35	3	88	29	1	0	12	0	0	0	13
V36	7	24	139	0	43	3	34	0	8	0
V37	86	3	0	66	0	0	114	18	2	0
V38	194	0	174	102	38	54	0	0	0	99
V39	19	4	9	145	50	0	17	0	0	16
V40	46	6	13	274	39	0	42	48	0	0
V41	39	42	104	0	44	31	0	32	45	10
V42	2	32	0	0	4	8	0	26	20	0
V43	40	198	13	40	16	14	49	0	0	12
V44	7	23	37	0	5	18	75	0	0	0
V45	114	145	23	0	94	85	0	37	0	0
V46	21	107	0	79	5	36	0	95	4	11
V47	0	0	76	31	144	10	0	32	0	2
V48	1	0	6	37	0	13	0	0	0	0
V49	10	18	0	0	7	65	0	7	0	0
V50	29	0	120	49	85	0	16	7	0	49
V51	33	20	26	123	0	0	54	13	36	0
V52	32	31	0	87	5	12	0	23	4	11
V53	189	160	0	52	0	22	0	4	41	28
V54	5	119	21	33	79	32	92	38	0	0
V55	16	31	29	3	4	0	10	0	0	0
V56	81	132	3	17	0	0	0	41	35	0
V57	1	16	75	11	28	43	0	31	0	30
V58	61	43	38	23	5	11	0	0	0	17
V59	124	56	64	0	0	0	0	0	24	2
V60	4	193	63	0	19	113	0	0	83	0
V61	27	65	19	0	142	71	0	0	0	0
V62	61	2	18	108	49	27	0	0	0	8
V63	49	4	43	5	5	0	0	0	0	0
V64	82	17	44	0	5	5	1	1	10	0
V65	67	112	138	0	62	0	0	31	20	0
V66	0	12	0	67	52	32	0	0	11	13
V67	55	22	13	20	97	37	103	0	0	5
V68	192	224	19	0	0	66	0	0	0	12
V69	0	12	0	1	1	11	30	15	10	4
V70	86	59	4	0	21	146	5	0	5	0
V71	19	0	17	0	5	66	117	0	4	0
V72	76	5	0	0	7	1	90	0	28	0
V73	25	11	3	0	0	79	10	0	90	0
V74	45	1	25	0	0	47	0	0	18	6
V75	34	237	22	9	13	13	4	0	2	9
V76	12	34	39	26	0	0	25	8	0	15
V77	8	34	112	103	6	0	28	15	27	0
V78	100	62	96	5	3	5	7	0	27	4
V79	5	61	18	192	51	37	40	0	59	0
V80	48	108	4	0	0	2	10	6	0	2
V81	0	33	0	0	19	124	1	0	25	0
V82	35	31	44	55	52	15	14	12	0	0
V83	2	57	15	0	9	0	39	0	0	2
V84	1	12	138	176	144	4	104	113	9	27
V85	126	9	14	0	111	1	0	1	0	58
V86	131	61	51	92	11	35	60	0	37	0
V87	179	45	89	38	11	0	25	12	0	11
V88	120	14	0	7	0	6	14	0	11	0
V89	0	1	34	2	38	1	0	0	2	0
V90	75	13	10	40	0	181	76	0	2	25
V91	2	33	40	0	57	0	0	0	9	0
V92	0	13	39	0	0	0	0	3	15	0
V93	46	49	0	82	116	56	38	62	91	0
V94	0	92	0	1	12	0	1	20	0	0
V95	167	0	7	0	222	54	0	32	0	0
V96	63	135	151	10	174	22	37	0	0	0
V97	29	0	14	17	5	8	0	4	0	3
V98	383	197	3	0	212	29	29	36	33	25
V99	79	119	0	43	0	36	23	24	11	0
V100	0	118	71	43	0	0	0	4	139	0
