NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	55.336	26.091	13.126	16.307	0.148	0.979	30000.0
2	54.11	25.902	12.609	15.859	0.147	0.982	30000.0
3	55.318	26.098	13.35	16.487	0.147	0.98	20000.0
4	56.325	26.714	13.266	16.945	0.157	0.977	40000.0
5	58.034	27.59	13.946	17.515	0.157	0.978	50000.0
6	53.964	25.795	12.811	15.951	0.146	0.981	40000.0
7	56.007	26.446	13.05	16.259	0.153	0.981	40000.0
8	56.625	26.66	13.391	16.647	0.155	0.98	40000.0
9	55.691	26.302	13.086	16.339	0.147	0.981	50000.0
10	52.859	25.266	12.239	15.247	0.152	0.983	70000.0
