MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	1.98E-02	1.02E-03	5.00E-04	7.77E-04	2.95E-02
1:Del:C:1	3.96E-03	5.84E-04	3.48E-04	2.38E-04	7.85E-03
1:Del:C:2	2.46E-04	9.20E-05	0.00E+00	1.46E-04	1.05E-04
1:Del:C:3	9.71E-04	4.04E-04	3.23E-04	8.51E-06	1.15E-03
1:Del:C:4	6.66E-04	3.11E-04	3.28E-04	1.63E-04	6.31E-04
1:Del:C:5	6.98E-04	5.59E-04	3.01E-04	7.99E-05	7.88E-05
1:Del:T:0	4.50E-03	7.73E-04	5.42E-04	5.82E-04	9.47E-03
1:Del:T:1	2.06E-03	3.16E-04	8.59E-06	1.31E-06	3.55E-03
1:Del:T:2	5.33E-03	6.35E-04	0.00E+00	5.59E-04	7.82E-03
1:Del:T:3	5.91E-03	9.03E-04	6.05E-04	7.59E-04	8.61E-03
1:Del:T:4	5.41E-03	7.90E-04	8.41E-04	2.52E-04	7.89E-03
1:Del:T:5	5.37E-08	2.29E-03	7.05E-07	6.65E-08	3.09E-07
1:Ins:C:0	1.71E-04	1.76E-08	3.63E-05	0.00E+00	1.14E-04
1:Ins:C:1	2.00E-04	3.67E-05	6.33E-09	1.25E-04	9.74E-09
1:Ins:C:2	6.92E-05	3.10E-08	3.86E-05	1.34E-04	0.00E+00
1:Ins:C:3	0.00E+00	1.12E-05	1.48E-04	4.85E-05	1.15E-04
1:Ins:C:4	1.87E-04	2.59E-04	2.73E-04	5.36E-05	1.15E-04
1:Ins:C:5	2.56E-04	3.27E-04	5.37E-04	4.48E-05	8.86E-04
1:Ins:T:0	6.63E-04	4.24E-04	2.28E-04	5.95E-05	1.08E-03
1:Ins:T:1	8.11E-04	1.66E-05	6.37E-05	5.23E-05	1.19E-03
1:Ins:T:2	2.54E-04	2.24E-04	6.60E-05	1.50E-04	2.65E-04
1:Ins:T:3	1.96E-04	2.57E-04	2.72E-04	1.85E-04	3.27E-04
1:Ins:T:4	4.03E-04	2.45E-04	5.92E-04	1.28E-04	5.35E-04
1:Ins:T:5	1.06E-07	3.77E-08	2.15E-03	2.99E-08	8.96E-07
2:Del:R:0	7.36E-04	1.07E-04	2.12E-04	1.11E-04	1.52E-03
2:Del:R:1	8.34E-04	1.94E-04	2.45E-04	3.62E-04	3.70E-04
2:Del:R:2	2.65E-04	1.84E-04	8.94E-05	1.25E-04	3.52E-05
2:Del:R:3	4.67E-06	1.21E-04	7.01E-05	6.67E-05	1.08E-08
2:Del:R:4	5.27E-08	3.71E-08	7.37E-05	8.62E-08	2.83E-08
2:Del:R:5	1.18E-06	9.16E-09	1.56E-04	4.83E-03	1.02E-02
3:Del:R:0	1.00E-07	8.32E-08	9.11E-04	3.23E-02	6.64E-02
3:Del:R:1	4.61E-04	2.75E-04	3.67E-04	1.89E-04	6.69E-04
3:Del:R:2	1.56E-04	2.46E-04	1.68E-04	1.70E-09	2.23E-04
3:Del:R:3	8.17E-05	8.16E-05	1.52E-04	2.97E-05	2.21E-09
3:Del:R:4	2.64E-09	2.04E-09	1.65E-09	8.60E-09	2.02E-08
3:Del:R:5	7.35E-08	9.07E-09	6.03E-05	1.39E-05	1.86E-04
4:Del:R:0	2.50E-04	1.47E-04	0.00E+00	1.16E-05	2.63E-04
4:Del:R:1	2.51E-04	2.38E-04	5.54E-05	9.76E-05	3.04E-04
4:Del:R:2	1.44E-04	9.70E-05	0.00E+00	9.00E-05	5.46E-05
4:Del:R:3	2.64E-09	2.04E-09	1.65E-09	8.60E-09	2.02E-08
4:Del:R:4	2.64E-09	2.04E-09	1.65E-09	8.60E-09	2.02E-08
4:Del:R:5	2.64E-09	2.04E-09	1.65E-09	8.60E-09	2.02E-08
5:Del:R:0	1.48E-02	5.01E-04	4.42E-04	8.26E-04	7.65E-04
5:Del:R:1	1.71E-04	1.79E-04	1.08E-04	0.00E+00	8.30E-05
5:Del:R:2	7.35E-05	5.43E-09	4.95E-05	6.18E-05	2.18E-04
5:Del:R:3	1.93E-07	3.76E-08	3.46E-08	4.76E-08	9.49E-05
5:Del:R:4	4.40E-08	3.23E-08	3.86E-08	5.29E-08	7.54E-05
5:Del:R:5	3.81E-05	3.72E-08	3.25E-08	3.90E-08	2.25E-08
2:Ins:R:0	3.13E-04	1.35E-04	0.00E+00	4.18E-05	2.04E-04
2:Ins:R:1	1.69E-04	0.00E+00	1.02E-04	2.12E-04	1.31E-04
2:Ins:R:2	4.02E-04	1.40E-04	1.30E-05	8.75E-04	2.26E-03
2:Ins:R:3	7.31E-05	8.37E-05	8.18E-05	8.65E-09	1.39E-04
2:Ins:R:4	1.22E-04	3.24E-04	3.26E-04	1.26E-04	3.46E-04
2:Ins:R:5	0.00E+00	5.88E-04	7.90E-04	4.50E-04	0.00E+00
3:Ins:R:0	8.97E-05	3.26E-05	1.13E-08	1.96E-08	9.52E-06
3:Ins:R:1	2.45E-09	1.20E-04	0.00E+00	2.35E-05	2.68E-04
3:Ins:R:2	4.91E-03	5.74E-04	3.46E-08	3.64E-02	3.80E-07
3:Ins:R:3	9.91E-08	2.53E-08	2.27E-08	7.70E-05	2.19E-08
3:Ins:R:4	0.00E+00	1.25E-04	9.02E-05	1.57E-03	3.31E-03
3:Ins:R:5	1.82E-04	3.19E-04	2.31E-04	8.07E-04	2.01E-04
4:Ins:R:0	7.51E-05	6.41E-05	6.39E-05	0.00E+00	4.00E-05
4:Ins:R:1	1.69E-04	0.00E+00	9.45E-05	8.26E-05	1.11E-04
4:Ins:R:2	2.64E-09	2.04E-09	1.65E-09	8.60E-09	2.02E-08
4:Ins:R:3	1.88E-05	2.88E-08	3.00E-05	3.35E-08	5.46E-05
4:Ins:R:4	1.47E-04	3.62E-05	7.33E-05	3.82E-08	6.47E-08
4:Ins:R:5	1.28E-04	2.11E-04	1.34E-04	3.20E-04	2.43E-04
5:Ins:R:0	5.09E-05	2.37E-07	8.03E-09	5.57E-09	1.07E-04
5:Ins:R:1	2.98E-04	1.06E-04	1.21E-04	7.17E-09	1.93E-04
5:Ins:R:2	4.41E-05	1.72E-08	3.72E-05	1.98E-08	1.60E-05
5:Ins:R:3	1.23E-04	1.46E-08	8.28E-05	5.40E-05	9.42E-09
5:Ins:R:4	5.23E-06	1.16E-04	8.24E-05	5.21E-05	4.04E-05
5:Ins:R:5	2.64E-09	2.04E-09	1.65E-09	8.60E-09	2.02E-08
2:Del:M:1	3.36E-04	1.14E-04	2.05E-04	2.13E-04	3.15E-04
3:Del:M:1	7.33E-04	2.05E-04	1.22E-04	1.69E-04	1.60E-04
3:Del:M:2	3.01E-04	4.24E-04	2.63E-04	2.35E-04	2.69E-04
