MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	0.0005052835701690128	0.001540801373491263	0.4312253654003143	0.0	1.0863344641620643e-07	0.005211721826344729	0.1982439499348402	0.02981548896059394	0.15531015605665743	0.012670274087486177	0.036447104324231816
1:Del:C:1	2.7613308338669076e-31	0.0020879351999610663	0.07454938851296902	0.001750272983827017	0.00024366591622992928	0.009353164909407496	0.07489545783028007	0.022579939221031964	0.10892937630414963	0.0018230999703519046	0.01274901443393901
1:Del:C:2	0.000633773385038694	4.448043394944534e-07	0.0014713222937736247	6.096226279623806e-05	5.237606455921196e-06	0.0013062586152500443	0.0018075321335345508	0.005975247663445771	0.0015516560400953949	0.0073621720541268585	0.0
1:Del:C:3	0.0004299765308594772	0.00014048305456526577	0.007526618987321853	0.0011019843514077365	0.00014516423689201475	0.0014228582382202148	0.006260860827751458	0.014382437616586686	0.014444190403446555	0.00718721414450556	0.01771795680269861
1:Del:C:4	0.0005146301862737346	5.624954416916239e-07	0.013654155155427361	0.0	7.06983392717575e-08	0.0009587100178521269	0.013801331869399292	0.003916091545181644	0.011683589979503495	1.4847863667455384e-07	0.011061556358632174
1:Del:C:5	0.011017417628318071	0.0013582723318023681	2.214573555647803e-08	0.0022518189856782556	0.0	1.8641486531123518e-05	0.0	0.005595980357611552	0.010628737509250641	0.03084558118134737	0.009518018382800619
1:Del:T:0	0.0065043139271438125	0.00032917921198531984	0.10745220743119717	0.002036640635924414	0.00024241242790594696	0.022766285622492433	0.07433949057012797	0.04143257231917232	0.023225819869549014	0.032242065796162934	0.02439741571433842
1:Del:T:1	0.0	0.0014291529049060615	0.03081746567040682	0.0029815018038789275	0.0001290902029722929	0.0005828201246913522	0.02540039550513029	0.006395469359540584	0.051375373173505066	0.0033081899062381128	0.021070515178143977
1:Del:T:2	0.0029536018846556544	4.6032891987124455e-08	0.07037944607436657	0.0012042421149089932	0.0004538579957056754	0.0006419462151825428	0.1395388014614582	0.0005503099178895354	0.03974466524086893	0.0304019371047616	0.02227396793277876
1:Del:T:3	0.012276677387671953	6.985884101595729e-06	0.08511670976877213	0.0003071386250667274	0.0036991094471886753	7.09118612576276e-05	0.13753107481170446	0.02912225015461445	0.01931377985747531	0.04384938534349203	0.026037177733371664
