MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	0.3239495247602463	0.057899785973131654	0.0012184740509823655	0.004965262021869421	0.017548337760354117
1:Del:C:1	0.043836886528879404	0.0402001129463315	0.005894657876342535	0.0058649885802879	0.004196466331971749
1:Del:C:2	0.20265791267156602	0.0019364448250442478	0.003783007533253624	0.004065786444112973	0.0015669667972133539
1:Del:C:3	0.007655831938609481	0.005338993552140891	0.0013974840636365115	0.0016559812484047143	0.0004345414818089921
1:Del:C:4	0.1653224676847458	0.0008074108976870775	0.015689905965700746	0.0017253570491448044	0.008757742552552373
1:Del:C:5	8.37856823384442e-05	0.0007600934884976595	0.0046586566371843215	0.0006560534151503816	0.011849722079932689
1:Del:T:0	0.03864289222983643	0.04864658825099468	0.007570328190922737	0.01083909790031612	0.002014462015358731
1:Del:T:1	0.01638803614769131	0.014826664328575134	0.0024643683642352698	0.0005182639142731205	0.005414687772281468
1:Del:T:2	0.04055754840373993	0.01404529323335737	0.001135854659010249	0.00661766121047549	0.009133120568003505
1:Del:T:3	0.043089475855231284	0.0228454421274364	0.008200400602072477	0.007240943564102054	0.02956466404721141
1:Del:T:4	0.034407340548932554	0.011668253876268865	0.00957799619063735	0.00799441714771092	0.05049427971243858
1:Del:T:5	3.2924792350286223e-07	1.7279200379835917e-07	4.2011476040215714e-07	2.546036694184295e-06	0.7839768469333649
1:Ins:C:0	3.143786617698652e-08	0.0024033042835071685	3.079328687149996e-07	8.596475327777852e-05	4.6000163465009793e-07
1:Ins:C:1	0.00018070397411804607	0.0005537067858877975	9.401544319800336e-05	6.215676588254837e-05	3.317349931108993e-05
1:Ins:C:2	2.45380632808434e-06	0.001096882566343993	1.7742602054227063e-07	2.370875486406021e-05	8.889221405059545e-05
1:Ins:C:3	8.610993411650724e-08	9.485061847058772e-10	0.0011498997395392508	3.269585953091792e-08	3.899100313731196e-08
1:Ins:C:4	2.2578236347214897e-08	8.96616361251823e-05	0.002380002080462873	0.0011990584229351954	0.0017162094125524163
1:Ins:C:5	0.00018693546055104093	0.0005794113676131473	0.020843545719981194	2.30022516916506e-05	0.006958739436231554
1:Ins:T:0	0.005070896609686315	0.00395384767325595	0.0019339409947860986	0.0007457077124854549	0.005615815706551075
1:Ins:T:1	0.0022183616063557567	0.004631551518104971	0.0011102431460486173	0.002175404311856255	0.001465905483928509
1:Ins:T:2	0.009591220738366246	0.0016623274015728385	0.0005894904375189469	0.00021215729835972753	0.001253195191384293
1:Ins:T:3	0.0006633119311011626	0.0008905861410312355	0.005584904295392335	0.0007999302149983123	0.0
