MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
3:Del:R:5	3.02E-08	5.95E-08	1.61E-04	9.30E-07	1.28E-07	5.32E-08	6.98E-08	1.29E-07	1.38E-07	2.25E-07	6.04E-08	1.64E-07	2.88E-07	2.66E-07	1.08E-07	7.60E-07	1.56E-04
4:Del:R:0	3.52E-08	5.95E-07	1.24E-02	7.63E-03	1.65E-07	3.11E-03	1.36E-07	5.01E-08	2.81E-03	2.42E-02	9.32E-08	1.04E-03	3.61E-04	2.69E-03	1.55E-03	8.48E-02	3.53E-02
4:Del:R:1	1.57E-06	1.31E-03	3.77E-05	8.71E-09	3.61E-03	3.06E-03	3.22E-07	9.50E-04	2.51E-03	9.31E-04	2.98E-03	1.24E-02	4.66E-03	1.49E-04	1.55E-02	1.21E-03	2.69E-02
4:Del:R:2	0.00E+00	2.62E-06	7.85E-04	1.42E-03	2.27E-08	2.19E-04	1.69E-04	2.28E-03	5.67E-04	5.07E-04	8.68E-05	0.00E+00	1.63E-03	4.76E-09	1.40E-46	3.65E-03	3.39E-03
4:Del:R:3	2.74E-08	3.29E-08	6.92E-08	1.10E-07	1.16E-07	8.19E-08	6.57E-08	1.04E-07	1.34E-07	1.96E-07	7.33E-08	1.88E-07	2.85E-07	1.72E-07	1.65E-07	1.61E-07	3.13E-07
4:Del:R:4	2.74E-08	3.29E-08	6.92E-08	1.10E-07	1.16E-07	8.19E-08	6.57E-08	1.04E-07	1.34E-07	1.96E-07	7.33E-08	1.88E-07	2.85E-07	1.72E-07	1.65E-07	1.61E-07	3.13E-07
4:Del:R:5	2.74E-08	3.29E-08	6.92E-08	1.10E-07	1.16E-07	8.19E-08	6.57E-08	1.04E-07	1.34E-07	1.96E-07	7.33E-08	1.88E-07	2.85E-07	1.72E-07	1.65E-07	1.61E-07	3.13E-07
5:Del:R:0	2.80E-46	8.43E-08	1.71E-03	1.26E-06	6.95E-04	4.56E-02	2.23E-02	2.83E-02	9.85E-08	2.74E-02	7.40E-03	7.41E-03	5.74E-03	3.13E-04	3.44E-02	1.04E-02	4.35E-02
5:Del:R:1	4.35E-05	6.11E-04	3.20E-05	6.00E-08	9.47E-08	1.31E-04	1.36E-07	7.69E-04	2.60E-04	1.84E-03	5.40E-03	3.78E-08	1.79E-07	3.13E-04	7.01E-03	2.92E-03	9.74E-08
5:Del:R:2	1.99E-08	1.60E-07	8.55E-08	3.37E-08	9.70E-05	2.33E-04	1.85E-07	2.14E-04	2.98E-07	1.52E-03	3.11E-04	2.50E-04	1.62E-07	6.67E-07	1.63E-03	2.47E-07	8.89E-04
5:Del:R:3	2.74E-08	3.29E-08	6.92E-08	1.10E-07	1.16E-07	8.19E-08	6.57E-08	1.04E-07	1.34E-07	1.96E-07	7.33E-08	1.88E-07	2.85E-07	1.72E-07	1.65E-07	1.61E-07	3.13E-07
5:Del:R:4	4.89E-08	7.83E-07	5.77E-08	1.61E-07	2.08E-07	7.11E-07	9.90E-08	1.35E-07	6.63E-07	9.00E-04	1.57E-04	1.92E-07	1.36E-04	1.49E-07	5.29E-04	2.32E-04	2.45E-07
5:Del:R:5	1.91E-06	5.30E-08	3.63E-04	1.10E-07	6.23E-07	2.63E-07	5.28E-08	2.40E-04	1.76E-07	1.26E-07	7.72E-08	2.62E-07	4.48E-06	2.89E-04	9.06E-08	3.77E-03	6.78E-04
2:Ins:R:0	4.17E-04	1.10E-04	0.00E+00	1.27E-07	3.59E-07	1.07E-03	2.26E-04	1.32E-03	4.42E-04	1.88E-03	1.04E-03	6.67E-04	2.35E-07	4.71E-03	3.16E-08	2.95E-07	1.82E-03
2:Ins:R:1	5.28E-05	1.44E-07	1.15E-07	2.39E-04	7.40E-05	9.43E-04	1.78E-03	1.85E-04	6.82E-04	7.58E-04	6.79E-07	2.15E-03	1.34E-03	1.70E-07	6.12E-03	1.11E-03	3.34E-03
2:Ins:R:2	1.71E-07	1.48E-04	6.22E-05	4.16E-04	1.75E-04	2.60E-08	8.63E-08	2.47E-07	1.47E-04	1.88E-03	7.46E-04	1.64E-04	3.47E-07	4.98E-08	1.38E-03	2.98E-03	2.13E-03
2:Ins:R:3	5.31E-08	1.12E-07	6.74E-08	6.02E-08	6.49E-05	1.85E-04	2.16E-04	8.19E-04	2.42E-07	1.64E-07	7.94E-04	5.56E-04	2.33E-07	3.97E-04	6.18E-04	7.26E-07	1.58E-03
2:Ins:R:4	3.85E-04	7.49E-04	6.53E-04	9.28E-07	7.56E-08	0.00E+00	1.11E-08	4.64E-04	2.71E-05	5.07E-06	3.91E-03	3.94E-04	6.59E-04	4.70E-03	6.83E-03	5.60E-04	5.43E-03
2:Ins:R:5	3.50E-03	1.99E-03	3.46E-04	5.94E-04	4.52E-04	1.02E-03	6.10E-05	0.00E+00	6.15E-04	1.92E-03	3.19E-03	2.28E-03	5.26E-03	1.17E-02	1.69E-03	1.12E-02	5.12E-04
3:Ins:R:0	2.98E-08	4.67E-08	2.30E-08	1.24E-07	3.10E-07	1.85E-04	8.95E-04	2.74E-04	8.21E-04	1.76E-04	4.19E-07	4.38E-04	1.14E-03	6.75E-08	9.99E-07	7.72E-08	2.81E-04
3:Ins:R:1	8.82E-09	4.99E-05	5.11E-08	8.76E-05	2.93E-04	3.85E-04	3.22E-05	5.22E-04	7.44E-04	1.84E-04	6.62E-04	3.42E-04	9.07E-04	2.36E-04	3.17E-03	1.08E-07	1.19E-06
3:Ins:R:2	3.77E-08	5.25E-08	4.69E-07	9.40E-05	1.23E-07	1.47E-06	5.42E-04	5.09E-04	1.58E-07	5.56E-08	4.63E-08	2.68E-07	5.32E-07	2.28E-07	1.27E-07	7.69E-04	2.73E-04
3:Ins:R:3	1.28E-04	3.51E-04	6.49E-08	4.67E-08	5.22E-05	1.34E-07	2.06E-06	3.75E-04	4.57E-07	2.08E-07	3.13E-04	3.52E-07	5.97E-05	2.52E-03	9.75E-04	2.63E-08	6.50E-05
3:Ins:R:4	3.40E-08	1.26E-04	1.09E-07	7.73E-08	1.46E-07	1.01E-07	1.41E-07	1.55E-07	1.42E-07	9.56E-08	1.81E-04	7.95E-05	3.06E-07	1.85E-04	1.89E-04	4.87E-04	2.80E-07
3:Ins:R:5	2.45E-04	2.37E-04	5.07E-03	1.36E-03	6.48E-08	0.00E+00	1.11E-08	2.51E-03	2.26E-03	8.43E-07	4.49E-04	7.93E-04	2.59E-07	1.79E-04	8.74E-04	5.73E-03	1.63E-03
4:Ins:R:0	3.66E-08	1.17E-04	9.80E-04	1.85E-07	2.46E-07	4.99E-04	2.32E-07	5.62E-04	1.78E-07	1.11E-03	1.28E-03	5.90E-08	3.06E-07	4.89E-08	8.81E-05	2.89E-04	1.13E-06
4:Ins:R:1	1.87E-04	1.07E-07	5.94E-05	2.58E-04	1.17E-04	4.06E-04	2.43E-05	2.07E-04	0.00E+00	2.02E-03	0.00E+00	9.51E-04	8.60E-04	3.48E-03	1.26E-07	0.00E+00	6.29E-04
4:Ins:R:2	1.49E-04	1.13E-04	9.77E-08	1.21E-07	3.03E-07	4.99E-08	4.70E-08	9.89E-08	1.35E-07	2.57E-07	3.52E-08	3.95E-05	2.61E-07	6.32E-05	9.41E-07	6.79E-08	1.28E-07
4:Ins:R:3	6.96E-05	5.31E-08	1.43E-07	1.10E-07	8.86E-05	4.98E-08	4.50E-08	9.07E-08	1.37E-07	2.15E-07	5.74E-08	1.59E-07	1.43E-07	3.47E-04	4.40E-07	8.48E-08	2.47E-07
4:Ins:R:4	1.23E-04	5.10E-05	5.10E-08	1.12E-07	1.68E-07	2.03E-07	0.00E+00	4.09E-07	1.64E-07	5.97E-04	3.49E-04	1.03E-04	2.78E-07	4.65E-05	6.79E-04	7.65E-04	6.73E-04
4:Ins:R:5	1.97E-04	9.72E-07	4.28E-03	1.14E-08	8.15E-04	1.98E-03	6.19E-07	9.96E-08	5.36E-07	5.52E-03	2.72E-03	3.15E-04	2.65E-07	2.26E-03	2.34E-03	2.88E-03	4.12E-03
5:Ins:R:0	3.90E-08	1.07E-07	4.22E-05	2.56E-04	2.08E-07	9.28E-08	5.36E-08	4.76E-04	1.48E-07	2.28E-07	7.53E-08	1.23E-07	4.56E-07	2.24E-07	5.32E-07	1.25E-07	6.78E-06
5:Ins:R:1	2.85E-04	6.13E-04	4.40E-03	9.04E-04	2.05E-03	4.14E-03	2.55E-03	3.82E-03	1.93E-03	0.00E+00	1.53E-03	3.54E-03	3.03E-03	1.84E-03	1.13E-02	1.63E-03	6.62E-03
5:Ins:R:2	3.07E-05	1.14E-04	4.12E-04	4.94E-04	1.12E-07	1.94E-07	7.46E-04	2.18E-04	1.19E-07	3.17E-07	1.71E-04	1.11E-07	1.61E-06	6.74E-04	1.76E-04	6.84E-04	0.00E+00
5:Ins:R:3	2.74E-08	3.29E-08	6.92E-08	1.10E-07	1.16E-07	8.19E-08	6.57E-08	1.04E-07	1.34E-07	1.96E-07	7.33E-08	1.88E-07	2.85E-07	1.72E-07	1.65E-07	1.61E-07	3.13E-07
5:Ins:R:4	1.28E-04	1.73E-05	1.18E-07	1.06E-07	2.93E-07	2.74E-08	3.76E-08	8.00E-08	3.11E-04	4.64E-04	4.85E-05	1.69E-07	8.23E-07	1.15E-03	1.75E-04	8.37E-05	1.72E-06
5:Ins:R:5	2.74E-08	3.29E-08	6.92E-08	1.10E-07	1.16E-07	8.19E-08	6.57E-08	1.04E-07	1.34E-07	1.96E-07	7.33E-08	1.88E-07	2.85E-07	1.72E-07	1.65E-07	1.61E-07	3.13E-07
2:Del:M:1	3.16E-05	7.76E-04	0.00E+00	1.34E-08	3.56E-04	9.27E-04	2.72E-03	2.46E-03	5.95E-03	1.05E-03	5.80E-03	1.55E-03	3.96E-03	1.28E-03	0.00E+00	0.00E+00	4.12E-03
3:Del:M:1	9.71E-05	2.42E-08	2.46E-05	3.75E-08	2.10E-03	6.31E-03	4.41E-03	6.41E-04	1.86E-07	5.09E-03	1.04E-02	7.06E-03	4.04E-04	1.12E-03	1.03E-03	7.34E-04	4.92E-03
3:Del:M:2	3.36E-04	6.63E-04	0.00E+00	0.00E+00	2.42E-04	8.63E-04	1.21E-03	3.52E-04	5.58E-04	1.23E-03	1.41E-03	1.07E-03	7.64E-04	7.61E-03	6.94E-03	2.60E-03	1.75E-07
4:Del:M:1	1.34E-04	1.63E-06	1.92E-02	5.94E-03	1.14E-03	2.19E-04	9.26E-03	3.82E-03	2.68E-04	1.55E-07	4.43E-08	1.09E-03	1.87E-46	2.09E-03	3.75E-06	7.19E-03	1.09E-01
4:Del:M:2	1.25E-04	5.32E-04	9.69E-05	1.01E-03	7.06E-04	3.86E-04	2.98E-04	1.98E-03	9.20E-04	1.08E-03	1.51E-04	1.75E-03	2.43E-03	2.45E-09	2.80E-46	1.18E-03	4.28E-04
4:Del:M:3	1.19E-04	8.26E-05	6.04E-05	1.12E-07	7.86E-07	0.00E+00	4.93E-08	2.78E-03	4.97E-04	2.22E-06	1.88E-03	1.01E-03	1.20E-03	4.54E-04	7.84E-04	2.41E-03	1.64E-03
5:Del:M:1	0.00E+00	6.42E-04	8.02E-06	4.08E-03	1.73E-07	3.30E-02	3.44E-02	9.19E-02	2.51E-07	7.18E-03	3.82E-04	5.64E-03	8.18E-06	4.10E-07	1.80E-02	5.77E-07	7.20E-03
5:Del:M:2	2.19E-07	8.36E-07	1.61E-03	1.90E-03	6.11E-39	2.00E-02	3.83E-02	1.91E-02	2.80E-06	4.84E-07	2.09E-02	1.28E-02	1.68E-02	1.46E-07	1.30E-02	5.45E-07	2.23E-02
5:Del:M:3	4.39E-07	1.26E-03	0.00E+00	0.00E+00	0.00E+00	1.10E-02	1.09E-02	5.89E-03	1.78E-03	8.17E-04	1.58E-02	5.50E-03	1.05E-02	8.26E-03	1.53E-02	0.00E+00	7.16E-03
5:Del:M:4	2.13E-07	3.15E-04	1.87E-03	1.91E-07	1.29E-03	4.85E-03	8.17E-03	1.18E-02	0.00E+00	0.00E+00	1.69E-02	6.06E-03	1.85E-03	1.27E-03	3.73E-04	7.17E-07	5.49E-03
5:Del:M:5	5.85E-04	5.04E-04	5.34E-08	4.47E-04	0.00E+00	9.55E-03	1.74E-03	4.96E-03	9.59E-06	0.00E+00	7.58E-04	1.12E-02	2.62E-04	3.01E-03	1.97E-02	9.90E-04	0.00E+00
