MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	1.4012984643248171e-46	0.0	1.4012984643248171e-46	0.001408148766552131	0.0005932182600275837	0.6593352317810058	2.4341852622455917e-07	0.0004956616791787383	0.022322823107242585	0.009204595739720389	0.22970878381747753	0.005642731860280037	0.019674476208047055	0.03484963206763041	0.0034063222632539692	0.04040257870296955	0.009012461915563107	0.009960456778685511	0.02832929728115232	0.12485783845186234
1:Del:C:1	0.0	4.203895392974451e-46	0.0	0.0029900497756898403	5.7883045201378994e-08	0.0942075709495839	0.0	0.0	0.10863077025860549	0.01905441004782915	0.0746575191617012	0.0008218882605433464	0.01647802898660302	0.03494773096911104	0.03433590829372406	0.0034124664962291718	0.014869723468746088	0.03169625923037529	0.07565819472074509	0.021469031646847724
1:Del:C:2	6.98575924616307e-05	4.442272427240823e-07	0.0005751461475256292	0.0004227807969328978	2.1585136664725723e-07	3.5608031794254203e-07	6.286696105917144e-08	0.0011945014254806097	0.003636276065981292	0.0035906539005736704	0.007100518795323296	0.0008389191456672051	0.002208497616834393	0.00014930988681953749	3.540373882060521e-07	0.0	0.009956400794908404	0.0011381612992863665	0.011090605197523473	0.0010601610408230045
1:Del:C:3	1.1553445702361387e-07	2.0969228842204757e-08	2.8025969286496343e-46	5.538036546681724e-07	5.261428157155024e-07	7.73350271288109e-07	0.02701935763335541	1.0987695446829093e-06	0.005554752807148589	1.379376840304758e-06	1.2737060912420964e-06	0.0011639155805596602	8.779509443002098e-07	3.6581985398242976e-06	0.7171996105462313	7.198798272156637e-07	0.0013952785788344357	8.802095464943704e-07	0.016894167471411946	0.001124723300461028
1:Del:C:4	0.00033304610729487647	0.004108509927755221	0.0	0.0	0.0	0.01654339306987822	7.910332158189704e-08	0.0	0.014506996102863923	0.0005893002729862928	0.006118351966142655	0.0021694922779033734	0.012724896147847175	1.4012984643248171e-46	0.00036606719041856197	0.0020013149594888093	0.0016470539369038307	0.009542154558585026	0.00963485435640905	2.5399751120858127e-05
1:Del:C:5	1.734908380512934e-07	0.0054385977569381795	0.0	0.001678202876252044	5.074260172932554e-07	0.0	2.7798917017207715e-07	0.04027109071184896	1.1595216165005695e-07	0.0025622616052999093	3.386227547252929e-08	0.02048546894345691	0.0014689687639474868	0.015149382408708334	0.0026588051110138624	4.1177177081408443e-07	0.004443506589666413	0.01687852048644345	0.013463266933104023	0.02770256781950593
1:Del:T:0	5.500803126778919e-07	0.0008784377438814772	2.8025969286496343e-46	0.0	0.0008522996975898423	1.521229114587186e-06	5.221170511049423e-07	0.0	0.1496424361183017	0.03420773382858897	0.438357537984848	0.0930755925597623	0.020894823223352434	0.004115214428475155	0.010484713518098942	0.007292887919902569	0.04850809797644615	0.0009478515945374966	0.0026232924312353132	0.02720497206601067
1:Del:T:1	2.1267503313993075e-08	1.8386917516496717e-07	4.3692239160009194e-07	0.010343675300191535	0.027501742139759245	0.003127615929036467	0.0032644768245518206	0.0015011248757446083	0.0010385591674548778	0.0008173323515620722	0.0016779426579887514	0.003943355019782757	9.6331980330433e-07	0.0019601516425609587	1.8518824106195097e-06	0.6842539072036743	6.124292326603608e-08	0.044478644526361674	0.021501651406288146	9.009133464132901e-07
1:Del:T:2	6.614636305357635e-08	0.0005080437753349542	1.2000560616343138e-07	0.00024198845815419644	9.10804487830319e-08	0.03575935404332995	3.7347913917074036e-08	7.178123245239476e-05	0.39185839891433716	0.00029441219208479195	0.01370819609710452	0.0036032870368217116	1.0436577213113197e-06	0.0003363218796494039	8.590676770836581e-07	0.006015290133655071	0.0019277804102785013	0.001909795601122255	0.017192041128873826	0.0034147247635701204
1:Del:T:3	0.0	0.010367077123373748	0.0	1.4012984643248171e-46	1.6954438197558375e-05	0.07225136086344719	1.5708044429629808e-07	0.00919837635010481	0.22777694910764695	0.0006248617079108954	0.006218462064862251	0.06846685204654931	0.11482571735978127	0.033472351543605325	0.005887198559503304	0.01805430483175883	0.015542997792363168	0.025697717522871245	0.011208626627922057	0.0683458611369133
