NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	59.731	23.302	16.845	16.588	0.128	0.979	40000.0
2	64.175	24.963	17.46	17.4	0.136	0.979	30000.0
3	64.484	25.033	18.16	17.982	0.135	0.976	70000.0
4	61.506	23.74	16.359	16.11	0.132	0.983	30000.0
5	61.097	23.381	16.454	15.715	0.132	0.983	40000.0
6	56.658	21.741	13.913	13.814	0.134	0.987	30000.0
7	57.538	22.236	14.968	14.787	0.127	0.986	30000.0
8	61.249	23.562	17.319	16.99	0.128	0.978	50000.0
9	63.119	24.663	17.236	17.189	0.139	0.979	30000.0
10	68.993	26.711	19.662	19.194	0.139	0.974	40000.0
