Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83A	ID83C
V1	1:Ins:T:5	0.9761024959568091	0.02389303956699163	0.0	0.0	2.9441158396148717e-06	1.5203603596865532e-06
V1	2:Del:R:0	0.09905817318805736	0.16465694904115033	0.0	0.0	0.114162022504629	0.6221228552661633
V1	2:Del:R:1	0.04565334971790137	0.9297402530607496	0.0	0.0	0.024606397221349045	0.0
V1	2:Del:R:2	0.03356606145752203	0.9142115530095504	0.0	0.0	0.052222385532927684	0.0
V1	2:Del:R:3	0.07263309891138127	0.8757236890419204	0.0	0.0	0.05159678817434731	4.642387235101314e-05
V1	2:Del:R:4	0.008572394714872998	0.963939650632294	0.0	0.0	0.02748795465283296	0.0
V1	2:Del:R:5	1.4452617106978648e-16	1.419517041833121e-15	0.0	0.0	0.9231763133655475	0.07682368663445087
V1	3:Del:R:0	0.10826360355976432	0.07357581711176263	0.0	0.0	0.0	0.8181605793284731
V1	3:Del:R:1	0.11210990934816048	0.779238420340628	0.0	0.0	0.01025082190488113	0.09840084840633043
V1	3:Del:R:2	0.038315624500578606	0.7938772552056477	0.0	0.0	0.017707244645159343	0.15009987564861443
V1	3:Del:R:3	0.10313141101771164	0.7785427276696832	0.0	0.0	0.09861879619348482	0.019707065119120383
V1	3:Del:R:4	1.690488031785574e-12	1.4114966128284452e-11	0.0	0.0	0.18926155769647235	0.8107384422877222
V1	3:Del:R:5	1.6904880317856944e-12	1.4043857986581247e-11	0.0	0.0	0.18926155769648584	0.8107384422877799
V1	4:Del:R:0	0.043280993241590855	0.03656728003179081	0.0	0.0	0.2344151089957914	0.685736617730827
V1	4:Del:R:1	0.05005313138196667	0.8186971148515174	0.0	0.0	0.0	0.13124975376651596
V1	4:Del:R:2	0.0005312661849717289	0.6220827927838123	0.0	0.0	0.0	0.3773859410312159
V1	4:Del:R:3	3.045078381820726e-18	4.6559694286386696e-05	0.0	0.0	0.9999529013332478	5.389724658573222e-07
V1	4:Del:R:4	1.6904880317856944e-12	1.4043857986581247e-11	0.0	0.0	0.18926155769648584	0.8107384422877799
V1	4:Del:R:5	0.017661678381490867	0.8951832029871165	0.0	0.0	0.08666544709073701	0.0004896715406555827
V1	5:Del:R:0	0.014941473718069396	0.4795930889192381	0.0	0.0	0.5051163431492515	0.00034909421344106505
V1	5:Del:R:1	0.007943483784413398	0.8635226389814764	0.0	0.0	5.573308374691745e-07	0.12853331990327274
V1	5:Del:R:2	0.043659587069993476	0.9562178904825074	0.0	0.0	0.0	0.00012252244749918906
V1	5:Del:R:3	0.016847438137479052	0.9814071900434705	0.0	0.0	0.0003303317892382044	0.0014150400298120855
V1	5:Del:R:4	0.005241488981266151	0.9937632342950404	0.0	0.0	0.0002099004573738499	0.0007853762663195275
V1	5:Del:R:5	0.17307865976066553	0.8160941671585472	0.0	0.0	0.0020491676427515323	0.008778005438035906
V1	2:Ins:R:0	0.11208911909036899	0.6440943471945888	0.0	0.0	0.030802436468482238	0.21301409724655987
V1	2:Ins:R:1	0.00010490328068721964	0.02517687184873451	0.0	0.0	0.9747182248705784	0.0
V1	2:Ins:R:2	0.02979332759833805	0.9701391062635999	0.0	0.0	1.0779104741831742e-05	5.678703332019241e-05
V1	2:Ins:R:3	0.14247265270833642	0.7354339150886678	0.0	0.0	0.012069928914505024	0.11002350328849071
V1	2:Ins:R:4	0.14602257132246813	0.690032278334819	0.0	0.0	0.03442440845639084	0.12952074188632218
V1	2:Ins:R:5	0.1569913632234634	0.8222203918386171	0.0	0.0	0.02078824493791945	0.0
V1	3:Ins:R:0	0.0001414135507820144	0.18595277596421297	0.0	0.0	8.598985483267945e-06	0.8138972114995218
V1	3:Ins:R:1	0.027389948472261966	0.9186250470612538	0.0	0.0	3.649218723206956e-07	0.05398463954461178
V1	3:Ins:R:2	0.029268345457178498	0.9705975306270154	0.0	0.0	2.5189602584229002e-06	0.00013160495554767493
V1	3:Ins:R:3	0.8788412438786987	0.11083624134659782	0.0	0.0	0.001953655225636106	0.008368859549067357
V1	3:Ins:R:4	0.03450756577834324	0.3831911407976305	0.0	0.0	0.00013564642246782153	0.5821656470015584
V1	3:Ins:R:5	0.08334775896881023	0.8664690104595585	0.0	0.0	0.05018196567988941	1.2648917418861076e-06
V1	4:Ins:R:0	6.602624484110962e-15	0.233293754720946	0.0	0.0	0.7661130218375121	0.000593223441535449
V1	4:Ins:R:1	0.07803525536074335	0.8784745134931788	0.0	0.0	0.0	0.04349023114607782
V1	4:Ins:R:2	0.46827234538124546	0.5267646424202068	0.0	0.0	0.0004930073873871808	0.004470004811160347
V1	4:Ins:R:3	0.07070129098491738	0.4191629477230596	0.0	0.0	0.00026049921875150516	0.5098752620732715
V1	4:Ins:R:4	0.15472928345670475	0.840367570005348	0.0	0.0	0.004903146537947358	3.1306338285668862e-43
V1	4:Ins:R:5	0.061101480180221296	0.9318169703640486	0.0	0.0	0.00028349021953229454	0.006798059236197831
V1	5:Ins:R:0	2.3693251006664653e-18	1.968334860238774e-17	0.0	0.0	4.379908566475689e-08	0.9999999562009143
V1	5:Ins:R:1	0.38970581445412283	0.2550253024251187	0.0	0.0	0.08887662876745998	0.2663922543532985
V1	5:Ins:R:2	0.8505438540345011	0.12849111749924436	0.0	0.0	0.019347156806648603	0.0016178716596060355
V1	5:Ins:R:3	0.14168778655030817	0.40646622596828047	0.0	0.0	9.230798328583835e-05	0.4517536794981255
V1	5:Ins:R:4	0.9429652025951131	0.05389666557340736	0.0	0.0	0.0004841513362174877	0.0026539804952620837
V1	5:Ins:R:5	0.10273081893754481	0.6900692744162167	0.0	0.0	0.20691998218711707	0.0002799244591214624
V1	2:Del:M:1	0.40534350262604346	0.4135680221868176	0.0	0.0	1.9656987002045248e-07	0.18108827861726895
V1	3:Del:M:1	0.4897538224652902	0.022729600478517315	0.0	0.0	0.4873567238655493	0.00015985319064300982
V1	3:Del:M:2	0.06339420009139667	0.8781315569049064	0.0	0.0	0.0	0.058474243003696885
V1	4:Del:M:1	0.04880683009599532	0.5960379560057757	0.0	0.0	0.35515521389822907	0.0
V1	4:Del:M:2	4.783219033089391e-05	0.0012602956519975452	0.0	0.0	2.3359766895118383e-08	0.9986918487979048
V1	4:Del:M:3	0.008843970591999085	0.2657465758587541	0.0	0.0	0.5861301071793421	0.1392793463699046
V1	5:Del:M:1	9.19440197981331e-05	0.4902220725190054	0.0	0.0	0.482943713508538	0.0267422699526585
V1	5:Del:M:2	2.8523161570867773e-08	0.09820461840582584	0.0	0.0	0.27758462148244006	0.6242107315885724
V1	5:Del:M:3	4.393158206465507e-09	0.7442334883706431	0.0	0.0	0.2552979049662591	0.00046860226993972344
V1	5:Del:M:4	0.0003238337414738438	0.026892325574339675	0.0	0.0	0.7719564226469673	0.20082741803721915
V1	5:Del:M:5	0.036844342786633275	0.9129256922307301	0.0	0.0	0.03373782139173144	0.016492143590905207
V2	1:Del:C:0	0.0	0.0	0.9847380047577028	0.0	0.0012383842774674558	0.0140236109648297
V2	1:Del:C:1	0.0	0.0	0.9720002490086662	0.0	2.0327907425332575e-07	0.027999547712259515
V2	1:Del:C:2	0.0	0.0	0.8081310856188655	0.0	2.3194126780209053e-07	0.19186868243986674
V2	1:Del:C:3	0.0	0.0	0.992085855363395	0.0	3.835000235897685e-05	0.00787579463424599
V2	1:Del:C:4	0.0	0.0	0.8539214780558052	0.0	0.0029974273230604863	0.14308109462113433
V2	1:Del:C:5	0.0	0.0	0.9802246917210305	0.0	0.01977192060658236	3.3876723869851605e-06
V2	1:Del:T:0	0.0	0.0	0.9929524297866148	0.0	0.004181356852164072	0.0028662133612211097
V2	1:Del:T:1	0.0	0.0	0.9876808072985803	0.0	0.0	0.01231919270141971
V2	1:Del:T:2	0.0	0.0	0.9175936764905644	0.0	0.006064483997271968	0.07634183951216368
V2	1:Del:T:3	0.0	0.0	0.9740457385936169	0.0	0.018215107547473217	0.0077391538589099956
V2	1:Del:T:4	0.0	0.0	0.5892857831346022	0.0	0.0	0.41071421686539783
V2	1:Del:T:5	0.0	0.0	0.999943916228982	0.0	4.290236339173443e-05	1.3181407626183e-05
V2	1:Ins:C:0	0.0	0.0	0.9861633640571864	0.0	0.0070547034345880945	0.0067819325082255945
V2	1:Ins:C:1	0.0	0.0	0.9600316093376985	0.0	0.024124395526603316	0.015843995135698164
V2	1:Ins:C:2	0.0	0.0	0.9999964785428408	0.0	0.0	3.521457159186218e-06
V2	1:Ins:C:3	0.0	0.0	0.9165042884840261	0.0	0.08348719406003964	8.517455934205907e-06
V2	1:Ins:C:4	0.0	0.0	0.8561790852065186	0.0	0.1203635032025201	0.02345741159096123
V2	1:Ins:C:5	0.0	0.0	0.41364394787974124	0.0	0.08899998846700143	0.4973560636532573
V2	1:Ins:T:0	0.0	0.0	0.976968698485872	0.0	0.0	0.023031301514128064
V2	1:Ins:T:1	0.0	0.0	0.9086578179909787	0.0	0.00024150953422600726	0.09110067247479531
V2	1:Ins:T:2	0.0	0.0	0.8968847913479139	0.0	0.03276789578136902	0.07034731287071708
V2	1:Ins:T:3	0.0	0.0	0.9167480209175202	0.0	0.0	0.08325197908247985
V2	1:Ins:T:4	0.0	0.0	0.8500518274888996	0.0	0.0	0.14994817251110032
V2	1:Ins:T:5	0.0	0.0	0.9999771956800083	0.0	1.920228712314142e-05	3.6020328685008516e-06
V2	2:Del:R:0	0.0	0.0	0.9627380771094681	0.0	0.012506059810057757	0.02475586308047411
V2	2:Del:R:1	0.0	0.0	0.990892461652667	0.0	0.009107538347333022	0.0
V2	2:Del:R:2	0.0	0.0	0.8339041086840816	0.0	0.16609589131591848	0.0
V2	2:Del:R:3	0.0	0.0	0.38283349939874106	0.0	0.6169648580465806	0.00020164255467825152
V2	2:Del:R:4	0.0	0.0	0.9157081964318362	0.0	0.08429180356816383	0.0
V2	2:Del:R:5	0.0	0.0	0.2097730569658079	0.0	0.767040617879244	0.023186325154948
V2	3:Del:R:0	0.0	0.0	0.9954023480586867	0.0	0.0	0.004597651941313336
V2	3:Del:R:1	0.0	0.0	0.8199467525606633	0.0	0.0401283838603132	0.13992486357902353
V2	3:Del:R:2	0.0	0.0	0.643119920657282	0.0	0.08748859620594683	0.2693914831367712
V2	3:Del:R:3	0.0	0.0	0.8220935355125328	0.0	0.16586653107716198	0.0120399334103052
V2	3:Del:R:4	0.0	0.0	0.9515459567704879	0.0	0.018956666522809848	0.029497376706702282
V2	3:Del:R:5	0.0	0.0	0.9985025826926435	0.0	0.0005858343008979688	0.0009115830064585401
V2	4:Del:R:0	0.0	0.0	0.9765800173928371	0.0	0.011354525244415232	0.012065457362747839
V2	4:Del:R:1	0.0	0.0	0.9292433666263548	0.0	0.0	0.07075663337364527
V2	4:Del:R:2	0.0	0.0	0.6942232364541183	0.0	0.0	0.3057767635458817
V2	4:Del:R:3	0.0	0.0	0.0001838716553391775	0.0	0.9998159325908812	1.9575377948696304e-07
V2	4:Del:R:4	0.0	0.0	0.9985994019750083	0.0	0.0005479557106620089	0.000852642314329758
V2	4:Del:R:5	0.0	0.0	0.23644852154231816	0.0	0.7619875753582398	0.0015639030994420012
V2	5:Del:R:0	0.0	0.0	0.999829089182206	0.0	0.00017086792198785342	4.2895806315207377e-08
V2	5:Del:R:1	0.0	0.0	0.7799294632887759	0.0	2.6269451115552547e-06	0.22006790976611262
V2	5:Del:R:2	0.0	0.0	0.9999640953909701	0.0	0.0	3.590460902994443e-05
V2	5:Del:R:3	0.0	0.0	0.9835509153194898	0.0	0.006435372408797662	0.010013712271712511
V2	5:Del:R:4	0.0	0.0	0.9996251872766585	0.0	0.00015887615881901573	0.00021593656452248376
V2	5:Del:R:5	0.0	0.0	0.9969288890731137	0.0	0.0012015101695390267	0.001869600757347347
V2	2:Ins:R:0	0.0	0.0	0.9716604675464025	0.0	0.008069253796781313	0.02027027865681628
V2	2:Ins:R:1	0.0	0.0	0.13609549477026328	0.0	0.8639045052297367	0.0
V2	2:Ins:R:2	0.0	0.0	0.999889640390816	0.0	3.787635200048915e-05	7.248325718360593e-05
V2	2:Ins:R:3	0.0	0.0	0.8677642950319033	0.0	0.030672684254757488	0.10156302071333909
V2	2:Ins:R:4	0.0	0.0	0.06619553231956653	0.0	0.3945582885126079	0.5392461791678257
V2	2:Ins:R:5	0.0	0.0	0.8361589743034916	0.0	0.16384102569650838	0.0
V2	3:Ins:R:0	0.0	0.0	0.8787253270448451	0.0	3.527216095619349e-06	0.12127114573905935
V2	3:Ins:R:1	0.0	0.0	0.9623602516925619	0.0	7.004308227220215e-07	0.03763904787661544
V2	3:Ins:R:2	0.0	0.0	0.9999195412197033	0.0	4.0273378208231694e-06	7.643144247587694e-05
V2	3:Ins:R:3	0.0	0.0	0.9964121452669692	0.0	0.0014036757548630096	0.002184178978167817
V2	3:Ins:R:4	0.0	0.0	0.6084301595219208	0.0	0.0002510090899818582	0.3913188313880973
V2	3:Ins:R:5	0.0	0.0	0.2525555320717395	0.0	0.7474376243425329	6.8435857275831614e-06
V2	4:Ins:R:0	0.0	0.0	0.9335623999911745	0.0	0.06641891813969338	1.8681869132094443e-05
V2	4:Ins:R:1	0.0	0.0	0.9807114744736601	0.0	0.0	0.01928852552633986
V2	4:Ins:R:2	0.0	0.0	0.9993849816982472	0.0	0.00014324405279751365	0.0004717742489552822
V2	4:Ins:R:3	0.0	0.0	0.12594613728857593	0.0	0.001227629189544312	0.8728262335218797
V2	4:Ins:R:4	0.0	0.0	0.9929489590755151	0.0	0.007051040924484855	1.635361255770022e-43
V2	4:Ins:R:5	0.0	0.0	0.9927110519702871	0.0	0.0007506147922641885	0.0065383332374487095
V2	5:Ins:R:0	0.0	0.0	0.004335051794617382	0.0	1.2005359266736387e-07	0.99566482815179
V2	5:Ins:R:1	0.0	0.0	0.9899549800535945	0.0	0.00480905440968103	0.005235965536724425
V2	5:Ins:R:2	0.0	0.0	0.9915646890293017	0.0	0.008186634116289256	0.0002486768544090891
V2	5:Ins:R:3	0.0	0.0	0.6417254063923906	0.0	0.00020142171028138335	0.358073171897328
V2	5:Ins:R:4	0.0	0.0	0.99147640637294	0.0	0.002849535711348539	0.005674057915711433
V2	5:Ins:R:5	0.0	0.0	0.8456029341589416	0.0	0.15432123128243022	7.583455862826891e-05
V2	2:Del:M:1	0.0	0.0	0.9943327092532636	0.0	1.6935488863034858e-08	0.0056672738112475965
V2	3:Del:M:1	0.0	0.0	0.9987375523596856	0.0	0.0012622972433574456	1.5039695692868218e-07
V2	3:Del:M:2	0.0	0.0	0.9836710358873324	0.0	0.0	0.016328964112667578
V2	4:Del:M:1	0.0	0.0	0.9851026431946348	0.0	0.014897356805365154	0.0
V2	4:Del:M:2	0.0	0.0	0.009912893843330309	0.0	6.375398089190136e-08	0.990087042402689
V2	4:Del:M:3	0.0	0.0	0.397220397666241	0.0	0.554883764346359	0.04789583798740003
V2	5:Del:M:1	0.0	0.0	0.9977610349788008	0.0	0.00219481780789995	4.414721329925167e-05
V2	5:Del:M:2	0.0	0.0	0.9951190787520223	0.0	0.0026864840298923974	0.0021944372180853463
V2	5:Del:M:3	0.0	0.0	0.9995770067371416	0.0	0.0004227114218473457	2.8184101112398074e-07
V2	5:Del:M:4	0.0	0.0	0.5287900809548847	0.0	0.4305251534315174	0.04068476561359787
V2	5:Del:M:5	0.0	0.0	0.9920013677913231	0.0	0.006792505016444314	0.0012061271922325708
V3	1:Del:C:0	0.0002751156248614714	0.007426936875500726	0.2488718857607064	0.7431491986519738	0.0002768630869576039	0.0
V3	1:Del:C:1	0.0035714382558157567	9.12972106167414e-05	0.4010078029787653	0.5953293873668114	7.418799080886162e-08	0.0
V3	1:Del:C:2	2.1262266494518753e-16	0.00017874638727384426	0.7769508258617577	0.2228702304886038	1.9726236459340424e-07	0.0
V3	1:Del:C:3	0.05094669447475053	0.05907216344902402	0.5240448933411297	0.3659183286891603	1.792004593559692e-05	0.0
V3	1:Del:C:4	0.028331827486669223	0.1384899619934828	0.1859187318496535	0.6466821696262571	0.0005773090439373391	0.0
V3	1:Del:C:5	0.16887509923680633	0.6552810907920137	0.16991715728480286	0.002894752208164045	0.003031900478213192	0.0
V3	1:Del:T:0	0.004880610738103664	0.02632215064065148	0.46275073378068127	0.5043226908757903	0.001723813964773458	0.0
V3	1:Del:T:1	3.481534376925781e-17	3.717364182072924e-17	0.39924615541304226	0.6007538445869576	0.0	0.0
V3	1:Del:T:2	0.0062101017045891145	0.04175030753346185	0.21655387753573355	0.7342196252194191	0.0012660880067964437	0.0
V3	1:Del:T:3	0.011326086702048198	0.08931583019692053	0.17602139725689248	0.7204248134357428	0.002911872408396025	0.0
V3	1:Del:T:4	0.02483175445100683	0.24395296042035272	0.026766778014099563	0.7044485071145409	0.0	0.0
V3	1:Del:T:5	4.305922407842017e-18	0.9482650941466516	0.05017324587653765	0.0015597556904332428	1.9042863774140421e-06	0.0
V3	1:Ins:C:0	3.2765154270326207e-16	3.4984577981434324e-16	0.9937115340180052	6.905481591286989e-16	0.006288465981993628	0.0
V3	1:Ins:C:1	4.0082094861893914e-16	0.02459763402098546	0.9538965675316929	0.0003013645818961129	0.02120443386542502	0.0
V3	1:Ins:C:2	5.495088154420904e-16	0.0038917351947512654	0.920621677872873	0.0754865869323754	0.0	0.0
V3	1:Ins:C:3	0.5011666246137375	0.2279466623970101	0.2506858607892783	4.132650836415971e-15	0.0202008521999701	0.0
V3	1:Ins:C:4	0.2682392172548519	0.39139931453784166	0.30234328321079973	0.00041842976677585646	0.03759975522973094	0.0
V3	1:Ins:C:5	0.7027024513716219	0.2333513479431615	0.05141212266711519	0.0027485717594067276	0.0097855062586947	0.0
V3	1:Ins:T:0	0.06324690059563112	0.03291939164893245	0.4533712635454554	0.4504624442099809	0.0	0.0
V3	1:Ins:T:1	0.0012951099747585911	1.1357794802799973e-16	0.5682111479731494	0.4303601446075824	0.0001335974445095408	0.0
V3	1:Ins:T:2	0.021156477672236183	0.06350555179745307	0.5695225282550594	0.32740868480875085	0.018406757466500476	0.0
V3	1:Ins:T:3	0.3780185652653641	0.08631534717436336	0.35176453809324715	0.18390154946702547	0.0	0.0
V3	1:Ins:T:4	0.6713042958908233	0.1258150632601021	0.12045411975535159	0.08242652109372305	0.0	0.0
V3	1:Ins:T:5	0.9143399252072095	0.002876562115295436	0.07514299027757354	0.007639245943992783	1.2764559285491422e-06	0.0
V3	2:Del:R:0	0.013711825257569274	0.002929375958792682	0.6365000460734479	0.3395445788412517	0.007314173868938415	0.0
V3	2:Del:R:1	0.026364500318624723	0.06900787018418177	0.8089182338121609	0.08913230852734087	0.006577087157691914	0.0
V3	2:Del:R:2	0.07966466913425077	0.27887023978099834	0.32558432231329876	0.25851395248438425	0.05736681628706799	0.0
V3	2:Del:R:3	0.29421861315567244	0.4559243226912449	0.06785657361166102	0.08526253410838984	0.09673795643303176	0.0
V3	2:Del:R:4	0.02843923983707381	0.41101319293988153	0.5183393586500231	3.633583038562703e-15	0.04220820857301795	0.0
V3	2:Del:R:5	2.583639809146524e-16	3.2614909277809275e-16	0.23614874977089273	5.445198576933153e-16	0.7638512502291062	0.0
V3	3:Del:R:0	0.002934008073524363	0.0002562736848780249	0.9123620186376178	0.08444769960397992	0.0	0.0
V3	3:Del:R:1	0.24874495535666646	0.22221364911269645	0.2431571989856232	0.2753571234364018	0.010527073108612063	0.0
V3	3:Del:R:2	0.12832983145786778	0.34173949115050295	0.22810111029997104	0.2743796287448547	0.02744993834680355	0.0
V3	3:Del:R:3	0.16829506761063454	0.16328751284838536	0.41733689313380584	0.1765938158799625	0.07448671052721176	0.0
V3	3:Del:R:4	3.342032563273485e-13	3.5864808029150496e-13	0.982681923359092	7.043563461585054e-13	0.0173180766395109	0.0
V3	3:Del:R:5	1.0010730381473132e-14	1.0688830420033723e-14	0.9994812540192367	2.109830272559002e-14	0.000518745980721448	0.0
V3	4:Del:R:0	0.003761128747372209	0.00040841692621784476	0.9167050361527092	0.06969686071754369	0.009428557456157139	0.0
V3	4:Del:R:1	0.06162937796148242	0.12955968550517394	0.40337092249401674	0.4054400140393269	0.0	0.0
V3	4:Del:R:2	0.0012259066250674753	0.18449453245045952	0.3757619942538399	0.4385175666706332	0.0	0.0
V3	4:Del:R:3	6.577454967765209e-18	1.2925865152903518e-05	0.0002078346082356976	6.0984480707646585e-05	0.9997182550459036	0.0
V3	4:Del:R:4	9.362868072972221e-15	9.997083655590469e-15	0.9995148255925203	1.97328883563699e-14	0.000485174407440667	0.0
V3	4:Del:R:5	0.0893377317702415	0.5819758561910781	0.07117407419451802	0.054609742612787386	0.20290259523137513	0.0
V3	5:Del:R:0	9.648627967632566e-06	3.9804771539965434e-05	0.9986492010608348	0.0011503715205284158	0.00015097401912931278	0.0
V3	5:Del:R:1	0.034347763208842495	0.47990057291102783	0.37435964872116434	0.11139089973700464	1.1154219607525701e-06	0.0
V3	5:Del:R:2	0.04678699177627869	0.13170202641251283	0.6949965001035572	0.12651448170765128	0.0	0.0
V3	5:Del:R:3	0.09540621095998145	0.7143023959399735	0.14958928715930925	0.039836277558729094	0.000865828382006912	0.0
V3	5:Del:R:4	0.006241238444836081	0.15208595763613933	0.8227959099375896	0.018761211351565558	0.00011568262986947793	0.0
V3	5:Del:R:5	0.12526305619484623	0.07591189751576018	0.6438398921654388	0.15429872509758635	0.0006864290263683639	0.0
V3	2:Ins:R:0	0.04365409775438226	0.03224045347803958	0.7558088479336678	0.16274414258770328	0.0055524582462072565	0.0
V3	2:Ins:R:1	0.0001837566294641117	0.005668208393249093	0.14073276636065804	0.06315217056581314	0.7902630980508156	0.0
V3	2:Ins:R:2	0.06842080381793234	0.2863474136884506	0.3419164212196765	0.3033039037566214	1.1457517319128623e-05	0.0
V3	2:Ins:R:3	0.26052732538138745	0.17284448134686584	0.32670866855014796	0.2297038947624137	0.010215629959184904	0.0
V3	2:Ins:R:4	0.5711840177479957	0.3469089907254527	0.011820183850601443	0.007761962007359766	0.06232484566859039	0.0
V3	2:Ins:R:5	0.47892531276904515	0.32238169020540686	0.16934026521860754	1.843662335738569e-16	0.029352731806940355	0.0
V3	3:Ins:R:0	0.00010906397178863293	0.018432449033283577	0.8644557285786637	0.11699968885597135	3.0695602927431433e-06	0.0
V3	3:Ins:R:1	0.05247447531870571	0.2261961797396273	0.5025894804892498	0.21873954086214717	3.235902700159009e-07	0.0
V3	3:Ins:R:2	0.05025009639843526	0.21417461870786714	0.5618122700319493	0.17376101316302198	2.001698726389983e-06	0.0
V3	3:Ins:R:3	0.5310808521502655	0.008608393215184054	0.4384847895798173	0.021279532195929266	0.00054643285880398	0.0
V3	3:Ins:R:4	0.13075380225378477	0.18661457309540097	0.6518592208151894	0.030534507903028477	0.00023789593259646635	0.0
V3	3:Ins:R:5	0.367478643314962	0.490999788882015	0.039115776771068846	2.052981956173802e-15	0.10240579103195202	0.0
V3	4:Ins:R:0	1.0250034261903482e-15	0.004654809644139981	0.8746560409848904	0.06564131557351317	0.05504783379745557	0.0
V3	4:Ins:R:1	0.11022956702253012	0.1594874467085817	0.593647220366984	0.13663576590190413	0.0	0.0
V3	4:Ins:R:2	0.17505646107472153	0.025309661921852387	0.6727806033816991	0.1267679691630678	8.53044586592534e-05	0.0
V3	4:Ins:R:3	0.4678488315997341	0.3564931461344067	0.0925308302454768	0.08232933825175655	0.0007978537686258979	0.0
V3	4:Ins:R:4	0.24706155969288368	0.17246145369282295	0.5768533369127948	5.391829401436997e-15	0.003623649701493095	0.0
V3	4:Ins:R:5	0.16192916881139338	0.31739060315155543	0.5198779003196589	0.0004545913555273629	0.0003477363618649526	0.0
V3	5:Ins:R:0	2.4162007766949765e-15	2.579867739784825e-15	0.8438722788372225	0.15610704775461917	2.067340815334571e-05	0.0
V3	5:Ins:R:1	0.03721114755777601	0.0031297492403251953	0.9140368121694027	0.04169437295824596	0.003927918074249968	0.0
V3	5:Ins:R:2	0.334237010007723	0.006489646287260057	0.48180891577247037	0.17394547345453712	0.0035189544780095334	0.0
V3	5:Ins:R:3	0.3458755886895994	0.127526973832292	0.37562448593229913	0.15086865607987868	0.00010429546593071873	0.0
V3	5:Ins:R:4	0.7408907397423697	0.0054426510521358665	0.06925196438594544	0.1842385776813981	0.0001760671381509916	0.0
V3	5:Ins:R:5	0.11525129555037274	0.0995010926976611	0.6655374248723526	0.012265197193105317	0.10744498968650833	0.0
V3	2:Del:M:1	0.049436270279343775	0.006482753771085546	0.7364743117508487	0.20760665310242438	1.1096297776676578e-08	0.0
V3	3:Del:M:1	0.002170011772047911	1.2943929868355962e-05	0.8939333624343981	0.10288421157553408	0.0009994702881515505	0.0
V3	3:Del:M:2	0.06809184592048675	0.12122585599359531	0.7190990078154077	0.09158329027051026	0.0	0.0
V3	4:Del:M:1	0.0034798987349614354	0.005461978853197524	0.8761140516995239	0.10322365896045443	0.011720411751862704	0.0
V3	4:Del:M:2	0.013634251391161476	0.046171454958910965	0.5416975398346197	0.3984936719177137	3.081897594266866e-06	0.0
V3	4:Del:M:3	0.012379855597674032	0.04781080544054384	0.3073095279598709	0.2527470068425692	0.37975280415934204	0.0
