MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	1.09E-07	1.40E-46	1.47E-03	2.17E-02	3.72E-03	5.66E-02	3.74E-03	3.41E-02	3.23E-02
1:Del:C:1	1.12E-03	2.78E-04	3.51E-08	7.39E-04	4.72E-03	1.68E-02	6.01E-03	3.05E-02	1.77E-02
1:Del:C:2	6.83E-08	8.11E-04	4.27E-04	1.94E-02	9.45E-04	1.13E-06	1.45E-03	1.97E-02	7.74E-08
1:Del:C:3	4.30E-04	3.45E-04	1.31E-04	3.02E-04	9.17E-04	1.93E-03	2.38E-03	5.17E-03	4.35E-03
1:Del:C:4	1.50E-03	4.37E-04	1.37E-03	3.58E-02	1.34E-32	2.27E-03	2.77E-02	9.10E-02	7.34E-03
1:Del:C:5	3.00E-04	2.77E-04	1.11E-03	8.09E-05	4.35E-04	2.85E-05	8.33E-04	2.12E-03	2.18E-03
1:Del:T:0	5.17E-04	1.10E-03	0.00E+00	9.04E-04	4.70E-03	1.00E-02	7.23E-03	1.01E-02	3.29E-02
1:Del:T:1	5.42E-04	1.19E-04	5.20E-04	4.64E-04	1.03E-03	5.37E-03	4.77E-03	5.24E-03	9.88E-03
1:Del:T:2	2.56E-04	4.03E-04	1.52E-03	7.21E-04	1.29E-03	1.12E-02	2.88E-04	2.98E-02	1.37E-02
1:Del:T:3	1.22E-03	7.93E-04	2.38E-03	0.00E+00	1.59E-03	1.73E-02	2.36E-03	1.23E-02	3.75E-02
1:Del:T:4	1.61E-03	4.89E-04	5.83E-03	6.54E-04	0.00E+00	1.26E-02	1.50E-04	4.91E-02	5.36E-02
1:Del:T:5	6.61E-08	4.62E-07	7.49E-03	9.25E-08	3.66E-07	1.34E-07	7.88E-07	7.24E-02	4.57E-02
1:Ins:C:0	2.90E-08	4.57E-07	1.28E-07	1.63E-08	6.29E-04	3.94E-08	8.43E-04	6.15E-04	2.61E-07
1:Ins:C:1	5.13E-07	7.39E-09	1.67E-07	2.35E-04	1.02E-04	1.33E-07	4.82E-04	1.22E-04	7.32E-04
1:Ins:C:2	7.68E-08	3.75E-08	3.60E-05	4.10E-05	2.22E-04	4.22E-08	4.79E-04	7.94E-08	3.87E-04
1:Ins:C:3	1.40E-04	7.41E-09	3.09E-08	1.87E-08	3.43E-09	3.24E-08	1.05E-08	1.51E-04	5.92E-07
1:Ins:C:4	4.13E-04	2.73E-04	2.34E-04	7.76E-09	2.25E-04	0.00E+00	8.65E-05	3.79E-04	4.15E-04
1:Ins:C:5	1.33E-03	7.12E-05	1.12E-03	2.78E-04	3.32E-04	2.50E-04	5.55E-04	3.82E-03	1.09E-03
1:Ins:T:0	2.52E-04	1.80E-04	8.63E-04	3.54E-04	1.03E-03	1.87E-03	1.24E-03	3.82E-03	2.44E-03
1:Ins:T:1	2.28E-04	4.40E-04	3.76E-04	0.00E+00	7.64E-04	1.33E-03	1.38E-03	1.69E-03	1.82E-03
1:Ins:T:2	1.79E-04	6.10E-06	3.18E-04	5.47E-04	4.47E-04	6.84E-04	5.20E-04	3.10E-03	3.02E-04
1:Ins:T:3	6.90E-04	2.00E-04	0.00E+00	1.71E-05	2.71E-04	7.23E-04	6.98E-04	1.05E-03	9.49E-04
1:Ins:T:4	1.07E-03	5.48E-04	6.50E-04	4.14E-05	0.00E+00	7.77E-05	8.63E-04	1.33E-03	7.59E-04
1:Ins:T:5	2.75E-03	1.31E-07	1.22E-07	3.15E-08	1.59E-03	5.25E-04	7.86E-03	8.22E-02	5.65E-03
2:Del:R:0	1.08E-04	5.35E-04	4.51E-04	0.00E+00	1.02E-03	2.21E-03	2.43E-03	5.25E-03	4.02E-03
2:Del:R:1	4.61E-04	3.63E-04	5.12E-04	4.59E-04	2.01E-03	1.27E-03	2.59E-03	1.68E-03	1.63E-03
2:Del:R:2	3.49E-08	1.71E-04	1.83E-04	1.62E-05	1.44E-04	4.07E-04	3.57E-04	4.28E-04	9.82E-04
2:Del:R:3	2.13E-04	0.00E+00	1.86E-04	4.23E-05	0.00E+00	7.93E-05	0.00E+00	7.96E-05	9.10E-04
2:Del:R:4	1.96E-08	2.51E-08	2.10E-04	3.49E-08	9.28E-05	3.16E-08	5.56E-05	4.33E-04	3.41E-04
2:Del:R:5	1.50E-04	1.79E-04	0.00E+00	3.46E-03	5.01E-04	0.00E+00	5.02E-03	4.23E-03	2.15E-04
3:Del:R:0	3.72E-04	1.01E-04	0.00E+00	8.50E-05	2.01E-03	1.34E-04	4.28E-03	5.71E-04	2.16E-03
3:Del:R:1	1.16E-03	3.43E-04	6.11E-04	0.00E+00	5.41E-04	1.33E-03	4.96E-04	2.70E-03	2.94E-03
3:Del:R:2	1.40E-04	1.34E-04	3.72E-04	1.02E-05	0.00E+00	2.68E-04	3.57E-04	2.40E-03	1.67E-04
3:Del:R:3	1.83E-08	1.77E-08	6.24E-05	3.58E-08	1.57E-04	4.19E-04	2.52E-08	3.58E-04	2.42E-04
3:Del:R:4	4.55E-09	8.23E-09	1.43E-08	1.13E-08	2.93E-08	3.71E-08	7.23E-08	3.77E-08	7.47E-08
3:Del:R:5	5.01E-05	4.36E-08	1.86E-07	3.78E-08	1.48E-07	4.87E-08	1.21E-07	2.16E-04	1.61E-07
4:Del:R:0	3.50E-05	1.73E-04	0.00E+00	2.76E-04	5.25E-04	4.61E-04	2.27E-03	3.27E-04	7.07E-04
4:Del:R:1	1.27E-04	1.77E-05	2.52E-04	1.09E-03	4.28E-04	7.31E-04	7.56E-04	1.10E-03	2.82E-03
