MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	1.68E-03	1.42E-07	3.68E-06	1.70E-02	0.00E+00	5.83E-03	1.09E-02	1.40E-46	1.41E-02	6.49E-08	3.81E-02	4.62E-02	1.39E-02	2.71E-02
1:Del:C:1	1.23E-08	9.15E-04	7.12E-07	1.81E-02	0.00E+00	7.21E-03	7.40E-03	0.00E+00	1.18E-07	1.40E-03	2.72E-02	2.42E-02	1.92E-02	1.80E-02
1:Del:C:2	9.01E-05	7.82E-08	2.00E-08	6.64E-04	4.14E-08	1.64E-03	1.62E-03	1.04E-03	1.54E-04	3.65E-04	9.42E-04	7.44E-04	1.17E-03	4.07E-03
1:Del:C:3	1.10E-04	5.95E-05	1.76E-08	3.41E-03	1.74E-06	4.40E-03	2.02E-03	4.35E-03	2.26E-03	5.53E-05	7.18E-04	1.49E-02	1.31E-03	9.47E-04
1:Del:C:4	2.54E-03	7.88E-07	1.08E-03	2.43E-03	1.84E-03	0.00E+00	1.15E-04	9.94E-03	1.03E-03	9.86E-04	2.36E-03	1.75E-03	1.40E-46	5.14E-03
1:Del:C:5	1.15E-05	7.19E-04	5.23E-03	2.21E-03	4.69E-03	7.73E-04	1.08E-03	2.89E-02	1.13E-02	7.98E-04	1.26E-03	3.48E-03	9.01E-03	8.14E-03
1:Del:T:0	1.28E-02	0.00E+00	1.68E-03	7.00E-03	0.00E+00	9.98E-03	8.56E-03	7.58E-02	1.67E-02	1.79E-02	1.82E-02	3.83E-02	7.55E-03	2.28E-02
1:Del:T:1	4.08E-08	2.54E-05	6.84E-04	9.24E-03	1.56E-08	4.86E-03	3.46E-03	1.07E-07	1.22E-03	8.92E-07	1.57E-02	2.82E-02	3.22E-04	1.11E-02
1:Del:T:2	1.83E-04	2.63E-08	0.00E+00	1.45E-02	1.05E-03	2.31E-03	5.55E-03	2.80E-03	2.02E-07	6.12E-04	2.09E-02	6.97E-03	1.98E-03	1.18E-02
1:Del:T:3	0.00E+00	2.23E-08	5.37E-03	1.05E-02	3.08E-03	1.99E-03	3.95E-03	9.03E-03	6.00E-03	1.18E-02	3.78E-02	1.34E-02	1.10E-02	2.33E-02
1:Del:T:4	9.60E-04	4.91E-04	4.90E-04	1.40E-02	4.35E-03	3.61E-03	2.54E-02	1.23E-02	7.34E-03	7.01E-03	2.32E-02	1.48E-02	1.22E-02	1.10E-02
1:Del:T:5	9.43E-08	6.69E-08	9.88E-08	6.16E-08	1.35E-02	4.93E-07	1.14E-02	5.29E-03	4.48E-07	6.20E-02	1.25E-01	8.32E-07	4.43E-07	5.23E-06
1:Ins:C:0	3.64E-04	6.26E-08	1.23E-07	3.23E-08	3.52E-08	1.38E-03	1.29E-03	6.48E-03	3.66E-04	1.88E-03	3.22E-08	1.71E-03	3.36E-04	1.10E-02
1:Ins:C:1	3.77E-04	3.28E-04	1.56E-04	1.26E-07	4.16E-08	1.22E-03	8.39E-04	2.14E-04	3.20E-07	1.86E-08	3.09E-04	4.36E-07	2.50E-03	1.33E-03
1:Ins:C:2	9.28E-08	2.97E-08	4.80E-06	2.63E-04	7.98E-08	9.06E-04	8.40E-04	1.09E-03	1.81E-03	3.73E-07	4.32E-08	5.05E-04	2.60E-04	5.47E-07
1:Ins:C:3	2.32E-04	3.45E-04	3.51E-08	5.44E-05	1.52E-08	1.08E-07	1.01E-04	1.42E-07	0.00E+00	5.10E-05	2.35E-08	2.87E-08	1.36E-03	2.55E-05
1:Ins:C:4	3.37E-08	1.07E-04	1.23E-03	1.91E-04	6.39E-04	1.80E-04	3.36E-03	2.50E-07	2.19E-03	2.54E-03	4.44E-03	1.73E-08	2.52E-04	2.83E-03
1:Ins:C:5	0.00E+00	3.35E-03	7.04E-04	0.00E+00	2.32E-03	1.27E-03	3.89E-04	4.85E-03	8.28E-03	3.58E-03	5.21E-03	1.69E-03	1.72E-02	6.39E-03
1:Ins:T:0	3.85E-03	4.39E-04	2.52E-05	4.74E-03	0.00E+00	3.19E-04	3.63E-03	1.02E-07	2.54E-02	1.32E-03	4.41E-03	5.58E-03	1.40E-02	6.41E-03
1:Ins:T:1	2.79E-04	6.07E-04	6.93E-05	1.74E-03	1.29E-03	3.38E-04	1.70E-03	6.48E-04	3.21E-03	0.00E+00	4.80E-03	4.17E-03	6.56E-03	8.10E-04
1:Ins:T:2	1.55E-07	7.64E-08	0.00E+00	9.29E-04	2.32E-04	1.49E-03	3.33E-03	2.66E-07	0.00E+00	2.49E-04	2.24E-03	8.48E-04	4.98E-07	1.96E-03
1:Ins:T:3	2.34E-04	2.74E-04	9.52E-03	0.00E+00	7.12E-04	1.72E-03	1.19E-03	4.42E-03	2.55E-02	1.08E-08	2.93E-03	2.18E-06	1.84E-02	1.41E-02
1:Ins:T:4	7.36E-04	2.47E-03	0.00E+00	3.70E-04	1.46E-04	1.28E-03	1.34E-04	5.61E-46	0.00E+00	2.47E-05	4.04E-03	3.14E-03	4.24E-03	2.25E-02
1:Ins:T:5	2.25E-03	1.18E-02	1.39E-06	1.29E-06	4.75E-08	4.80E-07	6.74E-04	5.27E-03	2.19E-02	2.65E-03	2.37E-02	4.08E-07	9.18E-02	5.13E-02
2:Del:R:0	0.00E+00	7.44E-05	1.43E-02	8.01E-03	1.03E-03	1.20E-02	2.23E-03	6.51E-03	6.71E-03	3.99E-08	8.43E-03	1.10E-02	8.28E-03	4.39E-03
2:Del:R:1	3.72E-04	5.14E-04	6.44E-04	1.45E-03	6.31E-04	6.29E-03	2.97E-03	4.76E-03	1.90E-02	0.00E+00	3.96E-03	3.51E-03	1.83E-03	3.20E-03
2:Del:R:2	1.34E-02	1.93E-08	9.98E-05	6.45E-08	5.35E-07	6.42E-04	5.74E-04	7.12E-02	2.97E-03	2.61E-02	1.50E-06	2.92E-03	1.46E-07	3.26E-03
2:Del:R:3	3.58E-03	5.74E-05	2.73E-02	1.29E-08	3.31E-07	6.64E-03	1.27E-03	5.22E-03	3.54E-02	2.49E-03	9.06E-07	5.35E-03	9.45E-03	4.43E-03
2:Del:R:4	6.39E-08	5.96E-08	5.29E-07	5.86E-07	6.25E-08	1.32E-04	2.21E-07	2.41E-07	8.46E-08	3.25E-08	2.29E-04	1.96E-07	1.86E-07	1.15E-07
2:Del:R:5	1.00E-07	5.04E-08	1.57E-07	6.01E-08	4.66E-08	4.63E-04	1.68E-04	1.72E-07	5.26E-04	3.22E-08	7.22E-08	1.18E-07	7.12E-08	4.38E-04
3:Del:R:0	4.24E-04	2.45E-03	0.00E+00	5.77E-04	2.80E-46	3.11E-03	4.99E-03	2.16E-04	3.84E-07	2.23E-07	1.09E-02	2.67E-03	1.31E-02	1.91E-03
3:Del:R:1	9.96E-05	8.80E-04	2.91E-05	2.87E-04	1.38E-03	9.64E-05	1.93E-04	3.90E-03	8.61E-03	6.04E-03	1.08E-02	3.43E-03	2.41E-03	1.86E-03
3:Del:R:2	8.37E-08	1.87E-04	2.69E-05	1.30E-03	5.71E-04	3.35E-04	0.00E+00	3.34E-03	2.39E-04	1.57E-08	3.98E-04	2.72E-03	2.78E-03	2.87E-04
3:Del:R:3	4.18E-05	5.47E-08	1.38E-04	1.98E-07	5.97E-07	7.44E-04	5.30E-04	2.33E-03	1.94E-04	1.52E-04	1.04E-06	8.19E-04	1.18E-06	4.99E-08
3:Del:R:4	7.67E-08	2.18E-08	3.41E-08	4.97E-08	2.02E-08	1.33E-07	8.46E-08	2.28E-07	1.01E-07	3.78E-08	1.25E-07	1.62E-07	1.04E-07	1.15E-07
3:Del:R:5	7.67E-08	2.18E-08	3.41E-08	4.97E-08	2.02E-08	1.33E-07	8.46E-08	2.28E-07	1.01E-07	3.78E-08	1.25E-07	1.62E-07	1.04E-07	1.15E-07
4:Del:R:0	2.65E-08	1.56E-04	6.27E-09	1.02E-03	1.27E-07	2.41E-03	1.92E-03	7.12E-08	0.00E+00	1.12E-08	1.81E-03	1.19E-03	7.93E-04	1.99E-04
4:Del:R:1	3.11E-04	2.44E-04	7.07E-04	4.73E-04	7.03E-04	3.04E-03	3.15E-03	3.97E-03	2.35E-03	3.36E-03	1.01E-03	1.75E-03	1.37E-03	8.92E-04
4:Del:R:2	1.05E-07	3.24E-08	3.34E-08	5.19E-04	1.07E-04	4.24E-08	1.14E-07	5.70E-07	1.35E-07	2.08E-08	1.83E-04	1.01E-03	9.96E-08	2.19E-03
4:Del:R:3	7.67E-08	2.18E-08	3.41E-08	4.97E-08	2.02E-08	1.33E-07	8.46E-08	2.28E-07	1.01E-07	3.78E-08	1.25E-07	1.62E-07	1.04E-07	1.15E-07
4:Del:R:4	5.57E-08	2.87E-05	4.53E-08	6.29E-08	7.39E-08	6.66E-05	8.03E-05	2.34E-07	1.54E-07	3.49E-08	1.30E-07	1.22E-06	2.10E-04	1.54E-04
4:Del:R:5	7.67E-08	2.18E-08	3.41E-08	4.97E-08	2.02E-08	1.33E-07	8.46E-08	2.28E-07	1.01E-07	3.78E-08	1.25E-07	1.62E-07	1.04E-07	1.15E-07
5:Del:R:0	5.10E-03	5.75E-08	4.33E-04	2.91E-04	1.25E-07	2.57E-02	3.32E-02	4.88E-03	3.42E-03	4.32E-04	4.52E-03	6.17E-04	2.24E-02	2.83E-02
5:Del:R:1	1.09E-04	7.60E-04	0.00E+00	5.92E-04	6.73E-04	0.00E+00	3.40E-07	6.25E-04	5.59E-04	4.91E-03	1.13E-03	8.40E-08	3.12E-07	1.84E-03
5:Del:R:2	5.15E-04	3.90E-08	2.35E-08	2.26E-08	3.71E-04	7.98E-04	2.84E-04	6.24E-07	3.16E-04	5.85E-05	6.03E-04	2.91E-08	3.76E-04	4.84E-04
5:Del:R:3	7.98E-08	6.29E-08	7.89E-08	9.10E-07	1.87E-04	6.04E-07	7.29E-04	2.19E-07	1.19E-07	3.70E-08	1.72E-04	8.90E-05	5.45E-08	1.10E-07
5:Del:R:4	7.67E-08	2.18E-08	3.41E-08	4.97E-08	2.02E-08	1.33E-07	8.46E-08	2.28E-07	1.01E-07	3.78E-08	1.25E-07	1.62E-07	1.04E-07	1.15E-07
5:Del:R:5	2.24E-02	7.95E-08	4.87E-07	2.58E-07	7.04E-03	1.61E-07	1.07E-07	4.29E-02	7.27E-07	7.52E-02	8.42E-07	2.40E-03	3.02E-07	1.49E-02
2:Ins:R:0	0.00E+00	1.93E-04	1.27E-08	5.99E-04	3.42E-04	2.92E-04	6.35E-04	9.54E-09	6.05E-08	4.16E-08	5.88E-04	9.43E-04	6.35E-04	1.83E-03
2:Ins:R:1	4.94E-09	1.64E-04	7.26E-04	5.11E-04	0.00E+00	2.38E-05	0.00E+00	8.53E-04	1.67E-03	1.72E-08	8.84E-04	6.32E-04	1.77E-03	4.69E-03
2:Ins:R:2	1.42E-08	8.14E-05	1.37E-07	1.17E-03	4.00E-08	4.24E-04	9.36E-04	6.77E-04	1.54E-03	1.00E-03	1.35E-03	2.25E-08	5.71E-04	7.37E-04
2:Ins:R:3	2.51E-07	8.88E-04	5.19E-03	7.48E-04	3.91E-08	4.97E-05	3.83E-07	1.49E-06	1.23E-03	5.02E-06	1.40E-03	5.13E-04	5.45E-03	1.83E-03
2:Ins:R:4	2.55E-04	1.60E-03	9.07E-05	1.04E-04	4.44E-04	0.00E+00	0.00E+00	3.55E-03	2.80E-04	1.69E-04	3.16E-04	2.06E-04	1.99E-03	2.19E-03
2:Ins:R:5	5.50E-03	2.75E-03	6.76E-03	1.40E-46	8.48E-03	6.98E-03	4.34E-04	3.79E-02	9.76E-08	3.28E-02	2.29E-04	1.77E-03	8.94E-03	6.20E-02
3:Ins:R:0	6.38E-08	1.04E-07	1.85E-07	1.00E-07	8.52E-08	1.59E-07	9.01E-04	3.12E-06	1.05E-03	5.86E-08	5.31E-07	3.29E-06	9.13E-04	6.55E-04
3:Ins:R:1	1.02E-07	2.56E-05	5.25E-05	4.02E-04	1.77E-04	9.16E-07	2.89E-04	8.43E-07	1.36E-03	6.81E-04	3.58E-04	1.73E-03	1.88E-04	1.91E-03
3:Ins:R:2	7.67E-08	2.18E-08	3.41E-08	4.97E-08	2.02E-08	1.33E-07	8.46E-08	2.28E-07	1.01E-07	3.78E-08	1.25E-07	1.62E-07	1.04E-07	1.15E-07
3:Ins:R:3	6.46E-08	4.89E-08	9.98E-08	1.03E-04	1.26E-07	1.78E-07	8.53E-08	1.00E-03	8.94E-08	1.42E-07	1.55E-07	2.11E-04	5.43E-04	3.23E-04
3:Ins:R:4	1.71E-07	4.43E-05	9.42E-08	1.57E-08	6.67E-05	1.39E-04	2.87E-07	5.82E-04	1.16E-03	5.63E-08	3.34E-04	7.76E-04	3.42E-08	7.69E-04
