MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.00252586	0.00232259	0.00001981	0.01189132	0.35234339	0.00672506
1:Del:C:1	0.00247101	0.00352152	0.00000000	0.01884757	0.09116835	0.00055472
1:Del:C:2	0.00086597	0.00000000	0.00027853	0.00314383	0.00364915	0.00084318
1:Del:C:3	0.00122935	0.00144097	0.00061122	0.00466097	0.01303070	0.00129004
1:Del:C:4	0.00000000	0.00000002	0.00634133	0.00006017	0.01455640	0.00041611
1:Del:C:5	0.00043114	0.00068017	0.01572659	0.00127608	0.00003109	0.02096725
1:Del:T:0	0.00155331	0.00239382	0.00557337	0.02140785	0.11025421	0.00124566
1:Del:T:1	0.00002890	0.00037477	0.00000000	0.00475658	0.04807642	0.00297120
1:Del:T:2	0.00041674	0.00636371	0.00480936	0.00357524	0.08629821	0.00018693
1:Del:T:3	0.01163801	0.00379629	0.01668216	0.00038181	0.10750035	0.01457686
1:Del:T:4	0.00099545	0.00201366	0.04354445	0.00017877	0.08910772	0.00847754
1:Del:T:5	0.00000009	0.00015813	0.84482479	0.00000097	0.00000067	0.00052078
1:Ins:C:0	0.00000003	0.00012401	0.00031397	0.00116821	0.00000004	0.00036835
1:Ins:C:1	0.00000002	0.00073690	0.00038375	0.00151676	0.00000001	0.00000001
1:Ins:C:2	0.00000000	0.00014929	0.00000000	0.00249935	0.00154326	0.00062572
1:Ins:C:3	0.00018934	0.00043919	0.00000001	0.00000001	0.00055997	0.00015929
1:Ins:C:4	0.00079184	0.00000005	0.00590395	0.00035020	0.00000002	0.00000000
1:Ins:C:5	0.00060313	0.02457445	0.00762811	0.00000000	0.00000030	0.00001360
1:Ins:T:0	0.00011860	0.00025856	0.00028136	0.00636871	0.01495806	0.00090303
1:Ins:T:1	0.01340189	0.00000000	0.00144966	0.00808988	0.00762873	0.00085377
1:Ins:T:2	0.00029922	0.00103100	0.00079205	0.00071814	0.00036417	0.00132213
1:Ins:T:3	0.00011911	0.00449656	0.00015979	0.00134626	0.00093769	0.00000456
1:Ins:T:4	0.00004792	0.01922038	0.00067103	0.00000000	0.00521602	0.00125266
1:Ins:T:5	0.00020522	0.87783678	0.00000013	0.00926383	0.00000045	0.00000001
2:Del:R:0	0.00000000	0.00026821	0.00013418	0.00750732	0.00947984	0.00287059
2:Del:R:1	0.00014032	0.00049856	0.00312699	0.01336201	0.00109975	0.00040106
2:Del:R:2	0.00026594	0.00111451	0.00036908	0.00002475	0.00105776	0.00000000
2:Del:R:3	0.00000000	0.00000006	0.00080574	0.00005558	0.00000014	0.00023077
2:Del:R:4	0.00000004	0.00017456	0.00034515	0.00033345	0.00026594	0.00084194
2:Del:R:5	0.78604328	0.00000012	0.00020672	0.00000015	0.00000037	0.00000117
3:Del:R:0	0.00061564	0.00000047	0.00018889	0.00020924	0.00000087	0.80641966
3:Del:R:1	0.05038054	0.00278723	0.00217558	0.00027722	0.00093047	0.00553767
3:Del:R:2	0.00000000	0.00107612	0.00102402	0.00125230	0.00222314	0.00005063
3:Del:R:3	0.00189908	0.00011087	0.00012757	0.00024952	0.00088329	0.06478301
3:Del:R:4	0.00000039	0.00000031	0.00000026	0.00000034	0.00000063	0.00000079
3:Del:R:5	0.00025201	0.00000024	0.00000006	0.00000018	0.00000015	0.00000018
4:Del:R:0	0.03481108	0.00125100	0.00074017	0.00336172	0.00136140	0.00225923
4:Del:R:1	0.00005388	0.00079734	0.00040430	0.00108219	0.00356374	0.02700406
4:Del:R:2	0.00192460	0.00000000	0.00018768	0.00036893	0.00214180	0.00000000
4:Del:R:3	0.00000039	0.00000031	0.00000026	0.00000034	0.00000063	0.00000079
4:Del:R:4	0.00000039	0.00000031	0.00000026	0.00000034	0.00000063	0.00000079
4:Del:R:5	0.00000039	0.00000031	0.00000026	0.00000034	0.00000063	0.00000079
5:Del:R:0	0.00000009	0.00000008	0.00150652	0.26453972	0.00232331	0.00197495
5:Del:R:1	0.00013742	0.00047098	0.00491482	0.00064016	0.00018346	0.00000002
5:Del:R:2	0.00000002	0.00000001	0.00028176	0.00055928	0.00013038	0.00014431
5:Del:R:3	0.00000039	0.00000031	0.00000026	0.00000034	0.00000063	0.00000079
5:Del:R:4	0.00000006	0.00000015	0.00025707	0.00000004	0.00023423	0.00000008
5:Del:R:5	0.00075332	0.00014183	0.00000000	0.00000003	0.00000001	0.00000003
2:Ins:R:0	0.00000000	0.00180614	0.00039645	0.00148034	0.00064569	0.00030518
2:Ins:R:1	0.00029139	0.00006854	0.00001066	0.00153450	0.00213272	0.00021921
2:Ins:R:2	0.00020229	0.00007439	0.00140955	0.00000000	0.00023406	0.00052303
2:Ins:R:3	0.00000003	0.00000044	0.00025667	0.00114101	0.00000011	0.00005794
2:Ins:R:4	0.00000004	0.00098845	0.00417564	0.00000000	0.00030612	0.00000001
2:Ins:R:5	0.00031391	0.02357874	0.00834031	0.00036586	0.00045659	0.00066741
3:Ins:R:0	0.00000002	0.00000004	0.00000002	0.00059536	0.00085152	0.00000012
3:Ins:R:1	0.00000000	0.00000000	0.00099075	0.00016997	0.00144851	0.00015949
3:Ins:R:2	0.00019739	0.00000014	0.00000008	0.00000117	0.00000025	0.00000026
3:Ins:R:3	0.00000001	0.00000053	0.00033964	0.00031259	0.00015780	0.00026124
3:Ins:R:4	0.00000015	0.00000021	0.00028547	0.00000019	0.00000042	0.00000041
3:Ins:R:5	0.00118971	0.00049411	0.00164359	0.00000000	0.00000005	0.00000002
4:Ins:R:0	0.00000037	0.00000005	0.00025036	0.00086609	0.00000013	0.00000023
