NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	62.743	25.321	15.42	15.885	0.137	0.984	50000.0
2	59.861	23.627	14.382	14.941	0.134	0.985	40000.0
3	61.35	24.801	14.766	15.484	0.141	0.984	40000.0
4	65.198	25.954	15.443	15.986	0.141	0.983	40000.0
5	61.801	25.326	14.836	16.037	0.14	0.982	60000.0
6	62.39	24.595	14.721	15.127	0.129	0.985	50000.0
7	60.03	24.152	14.372	15.223	0.136	0.985	20000.0
8	63.54	25.132	15.509	16.132	0.137	0.981	40000.0
9	63.232	25.829	15.242	16.325	0.14	0.981	30000.0
10	64.088	26.24	15.305	16.54	0.146	0.981	40000.0
