Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83F
V2	2:Del:R:3	0.5297947258201234	0.35904559349997	0.019017325474237203	0.06729747280366596	0.024844882402003457	0.0
V2	2:Del:R:4	0.067021950352969	0.4236177930150118	0.19012240154630466	3.75350674337021e-15	0.31923785508571084	0.0
V2	2:Del:R:5	6.360884030782569e-15	3.5117293552317268e-15	0.9048804124161836	5.876277077169816e-15	0.0951195875838006	0.0
V2	3:Del:R:0	0.01611543058191432	0.0006156076041423485	0.7799519229013461	0.2033159573306305	1.081581966684287e-06	0.0
V2	3:Del:R:1	0.49308118546491847	0.19264344402756073	0.07501900644643525	0.23925636406108558	0.0	0.0
V2	3:Del:R:2	0.06778685420751385	0.07894640851474397	0.01875276372982496	0.06352910735856214	0.7709848661893549	0.0
V2	3:Del:R:3	0.38247662330623966	0.16229525988898108	0.14761833881304448	0.1759187103369461	0.13169106765478866	0.0
V2	3:Del:R:4	2.133351948754601e-12	1.001243466819938e-12	0.9763034532327638	1.9708215231303177e-12	0.023696546762130902	0.0
V2	3:Del:R:5	6.430215933598065e-14	3.0026819445607675e-14	0.9992047089776056	5.940326896229501e-14	0.000795291022240766	0.0
V2	4:Del:R:0	0.017942387269499774	0.0008520892999208606	0.6806309129268504	0.14573983590323733	0.15483477460049155	0.0
V2	4:Del:R:1	0.17005299843283495	0.15634563033621032	0.17322920986480075	0.4903725493667017	0.009999611999452191	0.0
V2	4:Del:R:2	0.0036856585710839827	0.2425831114229672	0.17582903292664118	0.5778934037079071	8.793371400569989e-06	0.0
V2	4:Del:R:3	1.0090583335257026e-13	0.08672361324390741	0.4962451596900342	0.41009148613273655	0.006939740933220881	0.0
V2	4:Del:R:4	2.2479682521171632e-14	1.0497211528013287e-14	0.37349993985327723	2.0767057292972558e-14	0.626500060146669	0.0
V2	4:Del:R:5	0.23536095265304116	0.6705386447649453	0.029183766688225744	0.06306271350610294	0.0018539223876847153	0.0
V2	5:Del:R:0	6.186578290355613e-05	0.0001116193375479417	0.9965932411229133	0.003233151879663276	1.2187697198035355e-07	0.0
V2	5:Del:R:1	0.0977671994614965	0.5974001621751704	0.16584553068603713	0.13897844864461212	8.659032683803607e-06	0.0
V2	5:Del:R:2	0.17454810533658788	0.214882885233751	0.40354564095891604	0.20688704185691265	0.00013632661383252394	0.0
V2	5:Del:R:3	0.21215902067711964	0.6946824281388644	0.051773243417135614	0.038829932562851714	0.002555375204028733	0.0
V2	5:Del:R:4	0.02979188003387225	0.3174940605315366	0.6112787325154958	0.03925464411005815	0.002180682809037008	0.0
V2	5:Del:R:5	0.22917737752212294	0.06074044121575365	0.183335535095139	0.12374113994005996	0.4030055062269245	0.0
V2	2:Ins:R:0	0.05192365810284121	0.016771069539913523	0.1399175729655465	0.08484937828007384	0.7065383211116248	0.0
V2	2:Ins:R:1	0.003390203229447727	0.04573491526678023	0.40410848382985404	0.5107096121782367	0.03605678549568131	0.0
V2	2:Ins:R:2	0.18014098966281814	0.3297136978917082	0.14010845949075604	0.350030110620171	6.7423345467624054e-06	0.0
V2	2:Ins:R:3	0.4723878077280322	0.1370630115144917	0.09219897295784645	0.1825646928818205	0.11578551491780914	0.0
V2	2:Ins:R:4	0.7742689934330779	0.205660425129255	0.0024937911470801046	0.004612011338274651	0.012964778952312322	0.0
V2	2:Ins:R:5	0.7274979356944228	0.21416756290493624	0.04003540589579589	1.2275760032751134e-16	0.018299095504844865	0.0
V2	3:Ins:R:0	0.0005621471225103472	0.04155000470728653	0.6934760482885285	0.2643360659910125	7.573389066221693e-05	0.0
V2	3:Ins:R:1	0.1612062137711543	0.30390531240197	0.24030737189136098	0.2945533742087311	2.772772678357144e-05	0.0
V2	3:Ins:R:2	0.16334864315989817	0.30448505955470817	0.284243065758582	0.24759051617226197	0.00033271535454973335	0.0
V2	3:Ins:R:3	0.8666611927127634	0.006143702200681171	0.11136872973788128	0.015221372560480872	0.0006050027881933145	0.0
V2	3:Ins:R:4	0.3610654726499194	0.22537022708495336	0.2801595772092212	0.036959457830306706	0.09644526522559944	0.0
V2	3:Ins:R:5	0.5508721663778201	0.3218988192046803	0.009126215311728563	1.3489842851489487e-15	0.11810279910576976	0.0
V2	4:Ins:R:0	4.853664161022045e-15	0.00963974807758483	0.6446169669923341	0.13624629943114544	0.2094969854989311	0.0
V2	4:Ins:R:1	0.3302528883226369	0.20897502283008526	0.27681969651347976	0.17943863275390468	0.00451375957989333	0.0
V2	4:Ins:R:2	0.30320563904402764	0.019171885497860197	0.1813646399510691	0.09624356362860237	0.40001427187844063	0.0
V2	4:Ins:R:3	0.6935696479957493	0.2311293338941544	0.021349662575271138	0.05349857172125053	0.00045278381357443	0.0
V2	4:Ins:R:4	0.4677741722345243	0.14280468501024843	0.16998730785218555	4.4747650316537665e-15	0.21943383490303706	0.0
V2	4:Ins:R:5	0.33818821933511617	0.28989905925191906	0.16898757396723574	0.00041615737382990074	0.2025089900718992	0.0
V2	5:Ins:R:0	8.85426496288163e-15	4.134626552350479e-15	0.4813004209614988	0.250752365052448	0.2679472139860403	0.0
V2	5:Ins:R:1	0.18365900869558327	0.006755664415895377	0.7021386596530134	0.09020272385408469	0.017243943381423384	0.0
V2	5:Ins:R:2	0.5486537449507961	0.004658908594886917	0.12309450581237194	0.12515839202294193	0.19843444861900317	0.0
V2	5:Ins:R:3	0.6571238853486391	0.10596165898136795	0.11107114873550192	0.12564042494481314	0.00020288198967780824	0.0
V2	5:Ins:R:4	0.8863104535590981	0.00284748568194673	0.012893886069879713	0.09660849355028567	0.0013396811387898933	0.0
V2	5:Ins:R:5	0.33098427515935924	0.12497085706662837	0.2974774525073394	0.015439709082070346	0.23112770618460265	0.0
V2	2:Del:M:1	0.19050362396876588	0.010925376778888473	0.4417079068760927	0.35067260836747854	0.006190484008774468	0.0
V2	3:Del:M:1	0.00024173758280022727	6.306197812179844e-07	0.015499127741749585	0.005023817472316376	0.9792346865833526	0.0
V2	3:Del:M:2	0.2347317527313383	0.1827642911222836	0.38582063362410507	0.13838722760683803	0.058296094915435095	0.0
V2	4:Del:M:1	0.018562108145012676	0.012741778754134217	0.7273465192319003	0.24134759457318444	1.999295768324445e-06	0.0
V2	4:Del:M:2	0.0465605666796047	0.06895724043109007	0.2879147070438064	0.5965013379175536	6.614792794523792e-05	0.0
V2	4:Del:M:3	0.05994635250147855	0.10124943239157065	0.2316024963631904	0.5364586325071508	0.07074308623660963	0.0
V2	5:Del:M:1	5.1218550833500675e-06	0.0015349919685689137	0.9959386570390516	0.0001255902445309943	0.002395638892765266	0.0
V2	5:Del:M:2	3.3138464815773533e-09	0.0006413219172235229	0.9728034981150513	0.001741112134193865	0.024814064519684913	0.0
V2	5:Del:M:3	8.81953744331903e-11	0.0008398227201578094	0.9869444277310295	0.012214361563908972	1.387896708223457e-06	0.0
V2	5:Del:M:4	0.0039899414296256834	0.018624397400871014	0.9513190345674184	0.02605714322234895	9.483379736057449e-06	0.0
V2	5:Del:M:5	0.07528488678480888	0.10485324208152137	0.8198615780456804	3.4611720476451763e-16	2.930879889658605e-07	0.0
V3	1:Del:C:0	0.0	0.9979146066441271	0.0	0.0	0.0020853933558728425	0.0
V3	1:Del:C:1	0.0	0.008465330170713093	0.0	0.0	0.991534669829287	0.0
V3	1:Del:C:2	0.0	0.00882307707134339	0.0	0.0	0.9911769229286566	0.0
V3	1:Del:C:3	0.0	0.9063501318576457	0.0	0.0	0.09364986814235426	0.0
V3	1:Del:C:4	0.0	0.30547410841493194	0.0	0.0	0.6945258915850681	0.0
V3	1:Del:C:5	0.0	0.613901984024231	0.0	0.0	0.38609801597576904	0.0
V3	1:Del:T:0	0.0	0.999987072098432	0.0	0.0	1.2927901568057608e-05	0.0
V3	1:Del:T:1	0.0	4.357695141166273e-12	0.0	0.0	0.9999999999956422	0.0
V3	1:Del:T:2	0.0	0.9999399475372425	0.0	0.0	6.0052462757588366e-05	0.0
V3	1:Del:T:3	0.0	0.7217566346397873	0.0	0.0	0.2782433653602126	0.0
V3	1:Del:T:4	0.0	1.0	0.0	0.0	0.0	0.0
V3	1:Del:T:5	0.0	0.9999983604125953	0.0	0.0	1.639587404738457e-06	0.0
V3	1:Ins:C:0	0.0	2.4167238691439917e-15	0.0	0.0	0.9999999999999977	0.0
V3	1:Ins:C:1	0.0	0.21050656648568739	0.0	0.0	0.7894934335143126	0.0
V3	1:Ins:C:2	0.0	0.993102025002778	0.0	0.0	0.006897974997221896	0.0
V3	1:Ins:C:3	0.0	1.0	0.0	0.0	0.0	0.0
V3	1:Ins:C:4	0.0	0.4034395077949158	0.0	0.0	0.5965604922050842	0.0
V3	1:Ins:C:5	0.0	0.8947879531294695	0.0	0.0	0.10521204687053044	0.0
V3	1:Ins:T:0	0.0	0.4431154781694087	0.0	0.0	0.5568845218305913	0.0
V3	1:Ins:T:1	0.0	6.454479329125578e-15	0.0	0.0	0.9999999999999936	0.0
V3	1:Ins:T:2	0.0	0.9988471396555597	0.0	0.0	0.0011528603444402865	0.0
V3	1:Ins:T:3	0.0	0.8822425885468929	0.0	0.0	0.1177574114531071	0.0
V3	1:Ins:T:4	0.0	0.29970447097133734	0.0	0.0	0.7002955290286627	0.0
V3	1:Ins:T:5	0.0	0.9995696686836792	0.0	0.0	0.0004303313163207316	0.0
V3	2:Del:R:0	0.0	0.0002261183788083134	0.0	0.0	0.9997738816211916	0.0
V3	2:Del:R:1	0.0	0.5789821021643707	0.0	0.0	0.42101789783562926	0.0
V3	2:Del:R:2	0.0	0.7605215392606234	0.0	0.0	0.2394784607393766	0.0
V3	2:Del:R:3	0.0	0.796462606733295	0.0	0.0	0.20353739326670495	0.0
V3	2:Del:R:4	0.0	0.26433220587079564	0.0	0.0	0.7356677941292044	0.0
V3	2:Del:R:5	0.0	9.99676784081917e-15	0.0	0.0	0.99999999999999	0.0
V3	3:Del:R:0	0.0	0.9935532904959226	0.0	0.0	0.006446709504077456	0.0
V3	3:Del:R:1	0.0	1.0	0.0	0.0	0.0	0.0
V3	3:Del:R:2	0.0	0.02697848117988265	0.0	0.0	0.9730215188201174	0.0
V3	3:Del:R:3	0.0	0.25020698704037386	0.0	0.0	0.7497930129596262	0.0
V3	3:Del:R:4	0.0	1.1440978260453975e-11	0.0	0.0	0.9999999999885589	0.0
V3	3:Del:R:5	0.0	1.0223315876856106e-11	0.0	0.0	0.9999999999897766	0.0
V3	4:Del:R:0	0.0	0.0014879161495851797	0.0	0.0	0.9985120838504149	0.0
V3	4:Del:R:1	0.0	0.8089273974997528	0.0	0.0	0.19107260250024716	0.0
V3	4:Del:R:2	0.0	0.9998661469745496	0.0	0.0	0.00013385302545040377	0.0
V3	4:Del:R:3	0.0	0.7718865711870049	0.0	0.0	0.22811342881299507	0.0
V3	4:Del:R:4	0.0	4.5369224797830174e-15	0.0	0.0	0.9999999999999954	0.0
V3	4:Del:R:5	0.0	0.9898924195199116	0.0	0.0	0.010107580480088403	0.0
V3	5:Del:R:0	0.0	0.9959837020850394	0.0	0.0	0.004016297914960565	0.0
V3	5:Del:R:1	0.0	0.9999464730782374	0.0	0.0	5.352692176262552e-05	0.0
V3	5:Del:R:2	0.0	0.9976624875280845	0.0	0.0	0.0023375124719155994	0.0
V3	5:Del:R:3	0.0	0.9865970728131933	0.0	0.0	0.0134029271868067	0.0
V3	5:Del:R:4	0.0	0.9752617175041634	0.0	0.0	0.024738282495836716	0.0
V3	5:Del:R:5	0.0	0.03921061774438715	0.0	0.0	0.960789382255613	0.0
V3	2:Ins:R:0	0.0	0.006386326589370762	0.0	0.0	0.9936136734106292	0.0
V3	2:Ins:R:1	0.0	0.25565034845526574	0.0	0.0	0.7443496515447342	0.0
V3	2:Ins:R:2	0.0	0.9999244852161293	0.0	0.0	7.551478387059044e-05	0.0
V3	2:Ins:R:3	0.0	0.24273078797819303	0.0	0.0	0.7572692120218069	0.0
V3	2:Ins:R:4	0.0	0.8111535118340365	0.0	0.0	0.18884648816596342	0.0
V3	2:Ins:R:5	0.0	0.7601386736941266	0.0	0.0	0.2398613263058734	0.0
V3	3:Ins:R:0	0.0	0.9933135282474908	0.0	0.0	0.006686471752509199	0.0
V3	3:Ins:R:1	0.0	0.9996631619568829	0.0	0.0	0.0003368380431171951	0.0
V3	3:Ins:R:2	0.0	0.9959807107960347	0.0	0.0	0.004019289203965277	0.0
V3	3:Ins:R:3	0.0	0.7333101941625819	0.0	0.0	0.26668980583741797	0.0
V3	3:Ins:R:4	0.0	0.38753199492256046	0.0	0.0	0.6124680050774395	0.0
V3	3:Ins:R:5	0.0	0.4246323965697632	0.0	0.0	0.5753676034302369	0.0
V3	4:Ins:R:0	0.0	0.012306054238750565	0.0	0.0	0.9876939457612495	0.0
V3	4:Ins:R:1	0.0	0.9261237981946472	0.0	0.0	0.0738762018053527	0.0
V3	4:Ins:R:2	0.0	0.012811440989859544	0.0	0.0	0.9871885590101406	0.0
V3	4:Ins:R:3	0.0	0.9928171537483358	0.0	0.0	0.007182846251664353	0.0
V3	4:Ins:R:4	0.0	0.14981662166535614	0.0	0.0	0.8501833783346439	0.0
V3	4:Ins:R:5	0.0	0.27934385374125054	0.0	0.0	0.7206561462587495	0.0
V3	5:Ins:R:0	0.0	4.178261052036161e-15	0.0	0.0	0.9999999999999958	0.0
V3	5:Ins:R:1	0.0	0.09590756048861997	0.0	0.0	0.9040924395113801	0.0
V3	5:Ins:R:2	0.0	0.006317182569423886	0.0	0.0	0.9936828174305761	0.0
V3	5:Ins:R:3	0.0	0.992978561580153	0.0	0.0	0.007021438419846991	0.0
V3	5:Ins:R:4	0.0	0.36529330485313327	0.0	0.0	0.6347066951468667	0.0
V3	5:Ins:R:5	0.0	0.12771032191534165	0.0	0.0	0.8722896780846584	0.0
V3	2:Del:M:1	0.0	0.32335582645193073	0.0	0.0	0.6766441735480692	0.0
V3	3:Del:M:1	0.0	1.7437702024098275e-07	0.0	0.0	0.9999998256229796	0.0
V3	3:Del:M:2	0.0	0.45914008215840335	0.0	0.0	0.5408599178415967	0.0
V3	4:Del:M:1	0.0	0.9994208555913324	0.0	0.0	0.0005791444086675627	0.0
V3	4:Del:M:2	0.0	0.9964698593334295	0.0	0.0	0.003530140666570531	0.0
V3	4:Del:M:3	0.0	0.2793003282588197	0.0	0.0	0.7206996717411802	0.0
V3	5:Del:M:1	0.0	0.14784651846225033	0.0	0.0	0.8521534815377497	0.0
V3	5:Del:M:2	0.0	0.006949571147737894	0.0	0.0	0.9930504288522621	0.0
V3	5:Del:M:3	0.0	0.9939337759281357	0.0	0.0	0.006066224071864334	0.0
V3	5:Del:M:4	0.0	0.998123033756681	0.0	0.0	0.0018769662433190295	0.0
V3	5:Del:M:5	0.0	0.9999896770660819	0.0	0.0	1.0322933918140947e-05	0.0
V4	1:Del:C:0	0.0	0.0	0.1772129594176376	0.8192842230229331	0.0	0.0035028175594292786
V4	1:Del:C:1	0.0	0.0	0.30301571907467234	0.6964799110716398	0.0	0.0005043698536879789
V4	1:Del:C:2	0.0	0.0	0.6350740205661106	0.2820472144092525	0.0	0.08287876502463687
V4	1:Del:C:3	0.0	0.0	0.4629849171974463	0.5005200181914571	0.0	0.03649506461109661
V4	1:Del:C:4	0.0	0.0	0.15568840287486724	0.8384225297285238	0.0	0.005889067396608938
V4	1:Del:C:5	0.0	0.0	0.7555244598291557	0.019927904230451814	0.0	0.22454763594039248
V4	1:Del:T:0	0.0	0.0	0.37149363237559635	0.6268327875729125	0.0	0.0016735800514912455
V4	1:Del:T:1	0.0	0.0	0.3003298947958301	0.6996701052041698	0.0	0.0
V4	1:Del:T:2	0.0	0.0	0.16001867443542447	0.8399813255645755	0.0	0.0
V4	1:Del:T:3	0.0	0.0	0.13568514485362468	0.8597940580750008	0.0	0.0045207970713746146
V4	1:Del:T:4	0.0	0.0	0.02395400789541364	0.9760459921045865	0.0	0.0
V4	1:Del:T:5	0.0	0.0	0.8983887951368875	0.043240195187984366	0.0	0.05837100967512813
V4	1:Ins:C:0	0.0	0.0	0.9999779893502246	1.0758779830621715e-15	0.0	2.2010649774269784e-05
V4	1:Ins:C:1	0.0	0.0	0.021593443276535878	1.0562136176820049e-05	0.0	0.9783959945872873
V4	1:Ins:C:2	0.0	0.0	0.7806196279520401	0.09909848103103949	0.0	0.1202818910169204
V4	1:Ins:C:3	0.0	0.0	0.00912469754243946	2.328929221772678e-16	0.0	0.9908753024575602
V4	1:Ins:C:4	0.0	0.0	0.89150843783231	0.0019102343206824108	0.0	0.10658132784700755
V4	1:Ins:C:5	0.0	0.0	0.9235559490585973	0.0764440509414028	0.0	0.0
