Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V46	0	87	2	3	72	0	9	11	0	19	0	0	2	22	0	18	0	17
V47	2	16	0	3	50	17	12	12	4	2	24	0	0	5	2	0	0	0
V48	9	0	0	0	11	43	22	47	1	0	23	5	5	6	10	0	0	0
V49	93	15	0	0	1	14	5	0	1	0	0	8	0	0	5	0	11	3
V50	19	116	0	13	6	0	0	2	9	60	0	0	50	0	55	0	0	0
V51	7	0	0	13	0	18	0	0	4	4	18	3	0	6	8	0	3	0
V52	5	8	79	47	9	75	68	0	12	9	2	0	11	38	0	0	0	0
V53	0	0	0	31	13	54	112	0	6	0	68	0	0	16	0	0	0	0
V54	0	1	0	0	103	1	5	24	4	0	7	54	0	6	3	2	0	0
V55	50	2	45	12	1	0	0	8	0	2	5	0	0	0	0	0	2	4
V56	43	27	0	12	0	0	9	112	3	7	2	62	55	0	34	0	16	13
V57	18	3	0	19	98	96	57	20	10	0	82	59	0	16	15	0	12	11
V58	2	0	4	10	34	0	0	1	0	0	0	0	0	0	1	0	0	0
V59	74	22	0	35	17	121	74	0	13	3	0	0	0	38	0	39	15	23
V60	8	38	23	13	6	0	25	4	5	15	0	20	0	0	11	0	4	0
V61	196	0	0	0	13	105	61	0	0	0	86	0	0	57	1	83	0	27
V62	0	208	0	19	45	0	4	0	4	45	0	0	16	0	59	0	0	0
V63	37	1	33	77	7	0	13	66	24	0	0	55	1	0	0	0	5	0
V64	58	0	0	4	60	78	135	0	3	0	59	0	0	56	0	43	8	7
V65	264	13	155	13	59	0	0	7	25	3	0	0	8	1	4	0	0	8
V66	55	0	0	3	66	27	21	3	2	0	1	0	0	2	0	18	8	1
V67	0	11	0	36	49	0	4	0	26	4	7	0	13	0	36	0	0	0
V68	1	161	0	13	8	5	0	0	6	51	0	0	19	0	19	0	0	11
V69	92	13	94	56	9	8	0	0	24	4	0	0	2	8	0	0	0	0
V70	3	0	18	0	5	2	0	140	2	0	4	70	0	0	5	0	32	0
V71	32	58	0	0	20	35	39	6	0	33	0	63	10	19	7	11	32	6
V72	124	0	0	36	1	0	6	32	17	3	3	12	0	0	7	0	2	1
V73	80	55	0	9	119	10	44	0	4	0	0	0	9	38	0	38	0	4
V74	49	0	16	41	2	0	3	1	25	0	0	5	0	0	0	0	0	0
V75	90	112	60	50	30	0	0	1	36	27	0	0	37	0	46	0	0	0
V76	44	47	0	1	19	0	0	6	1	24	0	17	21	2	16	0	0	1
V77	19	0	10	0	4	10	0	65	3	0	0	0	1	6	0	0	0	0
V78	0	0	0	5	10	117	69	45	0	0	124	0	0	108	1	0	15	0
V79	2	130	51	0	0	3	3	0	1	43	0	0	0	0	10	0	0	0
V80	18	53	0	56	0	28	12	42	23	16	7	0	51	0	35	0	3	24
V81	55	172	0	40	0	54	11	15	14	30	0	13	15	21	21	6	1	9
V82	112	136	0	2	20	10	58	0	5	11	9	0	26	16	4	5	0	6
V83	28	0	175	115	0	1	4	4	21	1	34	0	11	0	0	0	0	10
V84	1	21	7	6	0	174	147	0	0	7	41	0	0	92	7	3	0	0
V85	0	46	0	18	32	0	10	102	18	5	26	2	13	3	0	0	0	29
V86	3	100	3	0	0	0	2	0	7	1	13	24	1	5	9	1	0	1
V87	28	2	1	18	5	34	55	3	9	0	42	0	0	12	1	0	11	4
V88	0	71	18	12	0	10	20	2	8	2	28	0	16	0	31	0	1	0
V89	288	61	58	40	0	0	18	0	24	18	0	0	23	0	18	0	0	28
V90	0	9	0	10	11	13	2	32	11	6	13	29	6	3	7	0	0	0
V91	0	21	39	1	28	0	12	8	0	17	0	0	4	15	7	3	0	11
V92	22	34	53	18	70	3	7	12	0	20	0	23	30	14	22	0	0	0
V93	176	0	39	9	0	11	42	0	0	3	0	0	21	16	25	11	0	1
V94	137	40	0	5	0	0	16	29	4	23	8	52	18	14	51	0	15	10
V95	168	49	9	0	8	21	3	8	5	10	0	0	8	0	0	0	6	17
V96	139	15	118	59	18	14	0	0	43	0	0	0	0	0	1	0	0	7
V97	0	30	4	9	0	4	8	1	0	13	0	12	15	4	0	0	0	0
V98	49	115	0	2	22	0	3	43	0	50	0	8	41	0	0	0	35	6
V99	65	0	191	249	38	0	0	19	138	0	0	0	0	0	0	0	0	0
V100	4	14	0	0	0	0	1	8	0	3	4	3	2	6	8	0	9	0
