MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.0010687434347346424	0.0	0.004482884558626665	1.2977123333257623e-06	0.33460808396339414	0.034487058102712354	0.3881268873810768	0.004213072875791113	0.007222986966371536	0.01701457053422928	0.08799660406075419	0.03862362019717693
1:Del:C:1	0.0016108612006064504	0.0012622036869288423	0.0012499711330747232	0.0015537260100245477	0.1132592260837555	0.018383399490267037	0.08744332827627659	0.015232869423925877	0.014741642493754625	0.006823362817522138	0.018880582973361017	0.023833899945020675
1:Del:C:2	0.00040427730159251494	2.1493315216503107e-08	0.0	0.0007583866924392169	0.0018447182970703579	0.0032361963049595487	0.00031847634818404913	0.005707441037520767	0.0009175042385550114	0.005188917973910634	0.0030627894365522932	0.0011624818416152039
1:Del:C:3	0.00014624773422475812	0.00033746037065043313	0.0010823948095328717	0.00019879199098795652	0.006907124656436281	3.2517676163479334e-05	0.012259615519236888	0.046220071575197606	0.00281149494300621	0.0019882645164670974	0.014544719360969793	0.05400375786127256
1:Del:C:4	0.0	3.1147926904395716e-09	0.001395568682346493	0.0016050322446972132	0.010161010734736919	2.3045122077292036e-08	0.016194813046604396	0.010190455861447845	0.0036760745104402305	9.154308354482054e-05	0.015233871759846807	0.006489554729932933
1:Del:C:5	0.0012896062752588478	0.00042369920993223786	0.00016038670000853016	0.009970872150734066	7.079594652168453e-05	0.0	1.4012984643248171e-46	0.00646384796127677	0.0024867409141734243	0.005294268652586709	0.008245665905997157	0.009004939184524118
1:Del:T:0	0.001521192209222022	0.00023053390177665278	0.0	0.003917030075081129	0.08272300027310849	0.020513983932323752	0.10310597351817705	0.05027528703212738	0.037611800618469714	0.019437365233898163	0.05946129639633	0.03483671694993973
1:Del:T:1	0.0006416233794880099	0.0015894525704268857	0.0021871621953323483	0.00010849058162420988	0.03241632357239723	0.007255735283251852	0.04633956318721175	0.018444353202357888	0.005828931694850326	0.007683502207510173	0.022713314901557168	0.030937627631806207
1:Del:T:2	2.535598923714133e-07	0.00018308263470316887	0.0008210971718654037	0.0020683025824837385	0.11462174206972123	0.0017064640298485756	0.028416723568898305	0.004584204231048261	0.028633148081098625	1.9711349068529672e-07	0.02180654052644968	0.012472329521551728
1:Del:T:3	0.0020526924506043542	0.0	0.0021317070233635603	0.01925864601507783	0.13458791077136995	0.0015046541058836738	0.03802556144073606	0.0024913201420986297	0.03629786930978298	0.04632659736089408	0.017463708855211736	0.0019008800387382506
1:Del:T:4	0.005917477738694288	0.0014915869338437914	0.005602768016979098	0.023172021145001054	0.11469085738062859	0.0004849514923989773	0.03861287711188197	0.0014490472152829171	0.028784809523494916	0.0058695824118331075	0.06014859899878502	0.07141340663656592
1:Del:T:5	1.387270337716018e-07	2.0668998104156345e-07	3.287145958097426e-07	0.8634771764278412	6.470382652584705e-09	1.1619347503710742e-06	0.0026782422901760585	0.004620643711507455	0.23490349903210017	2.1852025611224235e-07	0.39798347055520933	2.1813785394897423e-06
1:Ins:C:0	0.0006044873300453446	1.6278589072271642e-07	0.040425332821905614	0.00016576387091618016	4.233416888155261e-08	0.00026820041198334367	0.002028486429480836	2.8525966627057643e-06	0.0013862176135035042	0.003592962578284187	0.00914034363419347	0.015196086599382852
1:Ins:C:1	4.5878087036044234e-07	2.2147792577698057e-08	1.197211119574604e-07	2.8635305457669347e-05	2.0504976276924937e-07	0.00121905637756754	0.0013831622650499753	0.001604128456361309	0.0025291393604589983	0.0001239399542328101	0.0002877122920835973	0.0006363449917444087
1:Ins:C:2	1.3042788964412467e-07	1.2297263793925594e-07	4.0046027027784704e-08	6.242676278134241e-08	0.0004017046951901193	0.0018766749259171434	0.0015097375335045627	1.9401952471298501e-07	0.0005738511853508044	3.9126409348000377e-07	0.00025852200355416246	0.00044393656455383735
1:Ins:C:3	0.0006184907134063166	1.2715706381527525e-05	1.004909695456746e-07	1.2369555797420162e-06	0.0	0.00018934767224436654	5.7767414318732334e-08	0.0011675897708528283	0.0005665367524176901	0.003008786979165734	5.8542132208572187e-08	0.0005181834377012251
1:Ins:C:4	0.0018410694695717212	4.1560474528523626e-08	3.671283437256534e-08	0.0014910573172905116	3.871171259106632e-08	0.0003750727572736423	0.0026516317509958755	0.003841603943088501	0.0009934354573488235	0.0023807634531323174	0.004378482634757574	0.002095683291554451
1:Ins:C:5	0.01671676253899932	0.00044215738016646356	0.0	0.003003088087828587	0.0	0.0	0.0041762121021747586	0.0210567737929523	0.0044606618816033	0.025454972981742686	0.01458688760176301	0.06822621267929208
1:Ins:T:0	0.00036371739697642623	0.0002601507003419101	5.4072204979149777e-05	1.9261484339949676e-06	0.00951386084780097	0.0009037155308760702	0.019581198996183956	0.0031625098225731563	0.006137215073886182	0.005263484058650647	0.012042278291551156	0.024375552427954972
1:Ins:T:1	0.0	8.914555138517245e-09	0.0004126403699046932	0.0005275730713037774	0.00854694084264338	0.0034918441087938845	0.012357543036341668	0.001164087513461709	0.011975418903273295	0.0015301404413548881	0.006236570631153881	0.0
1:Ins:T:2	4.747569946061958e-08	7.378856956563595e-08	3.258321292776145e-08	0.0003369160633653223	0.0013182512399652069	0.002628465876495056	0.0009067349204258335	0.00020854396279901266	0.0012503249570727348	1.9494905700412344e-06	0.0055593879011055945	2.8325129534323423e-05
1:Ins:T:3	0.004061429269358996	0.0	0.000537239392522082	0.0003006922555186975	0.0007693954976275563	0.0	0.0007436266401782632	0.0009484993410296738	0.009804213978350162	0.002987350226459284	0.0017473781253443121	0.012429360453961636
1:Ins:T:4	0.00927698826417327	0.00025265446682567474	8.079213387190975e-09	0.0028392889011144007	0.0	5.7773495791479944e-05	0.011528972955420613	0.0015787052800988021	0.007263570697978139	0.07435013446956873	0.005461198230449327	0.0032415793483522746
1:Ins:T:5	0.9163496434688568	9.26879778262446e-08	4.7854180706963235e-08	0.0	0.001598197250245903	0.0016814803866509649	0.012048295387080543	8.311992928611289e-07	0.08594277851916558	0.5869077106762234	6.07963499987818e-08	0.130494193030097
2:Del:R:0	0.0003479745762888342	0.02109549045562744	0.0001242060047616178	4.15778004025924e-08	0.007869673380628227	0.0009189101634547115	0.006185684888623655	0.007675514277070761	0.004341408643949762	0.011516658682376146	0.0033314274391159416	0.10208813846111298
