NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	76.171	25.51	17.103	16.947	0.127	0.98	40000.0
2	74.39	25.171	16.954	17.058	0.127	0.979	30000.0
3	75.406	25.602	17.175	17.216	0.126	0.979	30000.0
4	74.943	25.216	17.103	17.068	0.129	0.98	30000.0
5	76.301	25.198	17.665	17.177	0.122	0.979	30000.0
6	77.128	26.05	17.785	17.742	0.129	0.977	60000.0
7	76.904	25.971	17.692	17.719	0.129	0.977	50000.0
8	76.931	26.183	17.728	18.199	0.127	0.976	30000.0
9	76.445	26.048	17.75	17.992	0.128	0.976	40000.0
10	73.405	24.576	16.935	16.691	0.119	0.981	70000.0
