MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	1.93E-03	1.45E-03	2.51E-03	3.66E-03	1.75E-03
1:Del:C:1	8.54E-04	9.75E-04	1.38E-03	0.00E+00	1.40E-03
1:Del:C:2	2.70E-04	1.73E-04	2.36E-04	2.43E-05	2.12E-04
1:Del:C:3	2.78E-04	3.71E-04	3.80E-04	0.00E+00	5.55E-04
1:Del:C:4	2.22E-04	3.49E-04	1.82E-04	2.58E-05	0.00E+00
1:Del:C:5	4.46E-05	4.49E-04	0.00E+00	2.26E-04	5.03E-04
1:Del:T:0	9.91E-04	1.35E-03	6.89E-04	0.00E+00	1.54E-03
1:Del:T:1	6.24E-04	4.47E-04	1.16E-03	0.00E+00	6.69E-04
1:Del:T:2	1.12E-03	7.99E-04	5.16E-04	1.67E-04	1.18E-03
1:Del:T:3	9.98E-04	1.11E-03	4.80E-04	0.00E+00	2.02E-04
1:Del:T:4	6.75E-04	9.98E-04	6.89E-04	0.00E+00	1.06E-03
1:Del:T:5	4.70E-08	2.22E-03	2.19E-08	1.19E-03	9.18E-08
1:Ins:C:0	8.88E-09	2.53E-07	2.05E-04	3.60E-08	1.79E-08
1:Ins:C:1	3.48E-05	1.08E-05	1.64E-04	1.76E-08	4.84E-08
1:Ins:C:2	1.10E-04	2.46E-08	2.05E-04	1.52E-08	3.71E-05
1:Ins:C:3	8.36E-05	8.24E-05	0.00E+00	6.79E-10	1.15E-04
1:Ins:C:4	2.10E-04	2.43E-04	1.57E-04	1.52E-04	2.44E-04
1:Ins:C:5	2.35E-04	3.62E-04	2.81E-04	4.44E-04	1.16E-03
1:Ins:T:0	4.45E-04	4.16E-04	6.13E-04	2.68E-04	3.68E-04
1:Ins:T:1	1.96E-04	2.59E-04	3.87E-04	1.36E-04	0.00E+00
1:Ins:T:2	1.06E-04	1.35E-04	7.31E-05	0.00E+00	8.20E-05
1:Ins:T:3	1.65E-04	2.60E-04	9.69E-05	3.58E-04	3.59E-04
1:Ins:T:4	5.71E-05	3.58E-04	2.09E-04	1.44E-04	9.29E-04
1:Ins:T:5	3.14E-08	3.39E-04	1.89E-03	1.57E-07	3.43E-03
2:Del:R:0	4.96E-04	3.52E-04	5.55E-04	3.41E-04	3.84E-04
2:Del:R:1	3.87E-04	3.37E-04	7.61E-04	4.45E-04	2.68E-04
2:Del:R:2	8.60E-05	1.51E-04	1.27E-04	3.04E-05	1.49E-08
2:Del:R:3	1.31E-08	6.61E-05	5.77E-09	1.58E-08	1.34E-06
2:Del:R:4	2.06E-03	0.00E+00	0.00E+00	3.80E-03	2.73E-04
2:Del:R:5	1.17E-08	8.10E-09	2.70E-04	1.09E-04	1.35E-04
3:Del:R:0	1.13E-04	1.95E-04	4.87E-04	3.13E-04	2.43E-04
3:Del:R:1	1.75E-04	3.58E-04	2.54E-04	1.24E-04	4.41E-04
3:Del:R:2	1.49E-04	2.47E-04	1.68E-08	1.20E-03	1.48E-04
3:Del:R:3	2.25E-04	1.81E-04	1.37E-04	1.02E-04	1.43E-04
3:Del:R:4	2.91E-09	3.49E-09	1.37E-09	4.56E-09	5.79E-09
3:Del:R:5	1.96E-04	2.08E-08	1.39E-04	1.26E-07	8.12E-08
4:Del:R:0	2.41E-05	1.87E-04	3.59E-04	0.00E+00	4.44E-04
4:Del:R:1	3.02E-04	2.63E-04	2.20E-04	1.86E-04	3.89E-04
4:Del:R:2	5.86E-05	1.12E-04	2.91E-05	0.00E+00	1.96E-04
4:Del:R:3	9.98E-04	1.62E-08	1.78E-08	1.30E-03	1.56E-08
4:Del:R:4	2.91E-09	3.49E-09	1.37E-09	4.56E-09	5.79E-09
4:Del:R:5	2.40E-08	4.09E-05	3.54E-08	3.18E-08	3.91E-08
5:Del:R:0	8.03E-04	7.01E-05	2.06E-03	8.03E-04	1.28E-04
5:Del:R:1	1.79E-03	5.54E-04	4.78E-05	1.69E-03	2.76E-10
5:Del:R:2	1.50E-07	5.75E-08	3.90E-08	2.74E-03	2.93E-07
5:Del:R:3	2.91E-09	3.49E-09	1.37E-09	4.56E-09	5.79E-09
5:Del:R:4	1.45E-08	1.01E-08	4.20E-05	1.55E-08	8.78E-09
5:Del:R:5	2.91E-09	3.49E-09	1.37E-09	4.56E-09	5.79E-09
2:Ins:R:0	8.50E-05	1.72E-04	2.74E-04	0.00E+00	9.48E-05
2:Ins:R:1	1.32E-04	1.11E-04	1.28E-04	1.80E-04	0.00E+00
2:Ins:R:2	4.56E-05	1.55E-04	1.22E-04	8.14E-05	4.11E-05
2:Ins:R:3	0.00E+00	9.65E-05	9.36E-05	6.31E-05	1.12E-04
