Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V1	0	9	31	0	62	90	55	33	0
V2	0	34	102	0	60	0	33	9	0
V3	2	11	23	1	29	2	2	0	36
V4	91	22	179	24	35	40	33	0	0
V5	0	25	54	4	25	0	21	0	7
V6	73	0	14	38	28	0	0	0	2
V7	39	2	0	0	83	47	1	38	0
V8	23	175	0	15	8	0	0	16	0
V9	0	40	56	47	9	7	7	31	23
V10	10	52	172	18	14	0	0	71	0
V11	132	49	2	73	0	18	0	0	140
V12	0	77	5	2	36	21	2	16	0
V13	32	95	2	52	41	47	0	0	34
V14	14	10	145	0	7	13	0	3	4
V15	0	54	118	121	31	39	0	20	12
V16	28	58	7	8	91	96	0	0	0
V17	265	0	0	5	56	113	19	45	57
V18	61	40	23	91	22	0	29	10	21
V19	165	46	83	29	42	10	18	0	51
V20	2	124	2	13	90	2	0	0	3
V21	142	0	242	269	21	65	0	4	6
V22	2	42	42	6	34	19	55	10	0
V23	0	14	1	57	38	0	0	0	8
V24	101	373	57	0	140	2	67	0	0
V25	85	0	0	231	18	0	2	0	9
V26	93	130	0	2	0	7	0	59	0
V27	55	73	7	10	11	20	8	0	0
V28	8	35	1	206	141	133	0	12	20
V29	35	1	1	14	1	11	0	0	0
V30	94	214	26	53	55	11	41	6	6
V31	44	35	109	30	224	18	45	3	7
V32	0	185	5	127	67	63	67	7	0
V33	57	60	4	4	147	0	0	8	0
V34	39	17	0	6	25	24	0	48	0
V35	274	36	132	0	149	219	95	81	53
V36	0	0	0	1	0	53	16	42	0
V37	81	0	218	3	0	10	0	16	8
V38	15	15	337	221	7	76	115	0	0
V39	209	67	0	38	13	0	0	0	159
V40	32	0	18	25	11	215	0	0	0
V41	0	372	22	26	0	151	134	78	0
V42	32	0	0	21	117	0	1	20	0
V43	0	24	13	62	6	0	10	6	0
V44	0	150	5	140	22	95	0	35	6
V45	54	55	34	12	15	10	1	0	0
V46	0	64	0	8	0	26	0	22	0
V47	43	118	26	46	48	0	0	0	64
V48	14	0	0	2	0	37	29	13	9
V49	0	67	59	12	6	211	6	37	131
V50	56	23	1	5	0	18	0	8	3
V51	151	23	29	129	0	17	36	30	0
V52	8	52	50	127	31	3	31	0	0
V53	70	19	122	36	29	26	0	0	0
V54	0	85	46	6	0	0	0	27	0
V55	22	210	0	22	6	20	18	0	0
V56	0	12	0	10	0	172	5	73	6
V57	0	21	0	74	98	0	0	0	0
V58	81	0	63	0	50	18	49	54	5
V59	131	30	64	14	241	14	0	73	0
V60	25	222	8	42	0	165	31	37	48
V61	0	9	0	2	4	0	7	0	0
V62	181	0	13	12	0	13	3	0	166
V63	96	88	192	34	9	32	0	0	0
V64	23	2	1	25	1	0	0	0	3
V65	21	6	2	2	105	3	3	0	0
V66	267	48	1	350	162	11	0	31	0
V67	111	0	60	288	29	5	0	3	2
V68	0	72	0	92	131	93	21	0	0
V69	0	21	1	1	16	4	0	4	1
V70	381	2	17	238	60	35	0	5	0
V71	36	4	50	0	7	9	12	0	0
V72	70	2	0	157	0	12	3	0	0
V73	38	87	5	0	79	0	7	0	6
V74	10	117	115	9	0	2	12	0	44
V75	19	1	60	19	127	67	62	0	0
V76	0	16	20	1	10	6	0	30	2
V77	106	9	127	45	4	92	0	0	0
V78	17	10	0	3	135	16	25	18	0
V79	15	0	0	108	6	14	52	10	6
V80	1	51	0	0	4	13	0	0	0
V81	3	4	0	111	2	11	29	0	17
V82	101	27	0	0	44	140	0	58	0
V83	0	22	114	52	1	0	0	15	6
V84	31	0	7	5	37	39	5	19	75
V85	0	180	0	0	0	12	6	19	4
V86	3	2	96	0	199	16	0	5	3
V87	22	34	8	2	0	88	0	19	0
V88	0	81	0	28	32	26	22	28	18
V89	5	15	168	13	43	53	32	34	0
V90	136	44	0	69	0	141	0	30	0
V91	17	9	51	17	32	0	0	0	0
V92	0	1	113	21	3	32	13	60	0
V93	23	161	0	2	3	13	6	0	0
V94	148	0	190	0	6	6	107	50	1
V95	74	17	0	5	57	29	18	61	9
V96	82	5	107	0	4	55	6	28	15
V97	0	33	291	0	0	11	24	24	0
V98	15	0	56	35	11	0	54	0	0
V99	84	11	40	37	50	0	54	0	25
V100	38	200	106	125	48	0	36	0	0
