NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	223.536	66.008	78.809	52.743	0.396	0.816	20000.0
2	226.509	64.953	80.231	52.371	0.408	0.824	30000.0
3	225.756	64.919	79.007	52.453	0.398	0.828	30000.0
4	223.136	65.066	78.333	52.136	0.396	0.826	20000.0
5	235.262	67.537	83.955	55.007	0.402	0.82	20000.0
6	229.648	66.285	81.834	53.896	0.413	0.818	20000.0
7	232.102	66.957	83.302	54.816	0.409	0.818	20000.0
8	223.715	67.111	79.446	54.01	0.418	0.808	20000.0
9	242.391	68.593	85.659	55.019	0.412	0.821	20000.0
10	223.72	66.287	79.229	53.188	0.402	0.816	30000.0
