MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.00014384903533937177	0.0	6.502412233544419e-07	4.938477650284767e-06	0.45993063449859617	0.020988566683527665	0.25602279230952263	0.015657465535832672	0.051585695673702504	0.18635701977182179	0.026407405260238194	0.001437347178159598	2.5988481319368056e-42
1:Del:C:1	6.956017699621952e-08	1.5618921764826154e-07	1.0350367318778808e-08	4.526007728600234e-08	0.07035837322473526	0.00046653393656015396	0.0803121645378269	0.017597637363769535	0.021451254934072496	0.05739510416733538	0.056170603887539985	0.0035066332551650704	0.00014734250180481467
1:Del:C:2	0.0001476941568128609	5.805791006423533e-05	0.0	6.02626712975507e-08	0.003285256086132904	0.004024206195026636	0.005389167355315294	0.0008785227739849689	0.00038579080362808325	0.0036026550414703707	0.0009874960174784063	0.0023173012207735157	0.00011492473155669814
1:Del:C:3	0.0	0.00013869825972960824	0.0019792430135566973	0.0006932868622243404	0.014843396609649062	0.00248926088402186	0.006538901146268472	0.001339257870131405	0.007442407429334707	0.005092440126463771	0.013528428655058633	0.0054964407347142695	0.01705621602013707
1:Del:C:4	2.1835110146639637e-07	0.001556863440782763	0.0013747162185609341	0.0013052478228928522	0.01168969450086479	0.004256227152654901	0.02234401199966669	1.9687300550685904e-06	0.00831310823559761	0.013425363786518573	0.013052794639952481	0.006942305224947631	0.001678040559636429
1:Del:C:5	0.0	0.0	0.01286158044822514	0.0012141164799686522	0.0004423923661647677	0.00723823853390968	0.0	0.0011372076673978881	0.0003121181061487732	0.004448707401752472	0.007403549458831549	0.023575826734304427	0.0002875173231586814
1:Del:T:0	0.023955189807907118	0.001155069121159613	0.008757996652275325	0.0005097718792967498	0.07078637145459651	0.027674660249613226	0.15189893152564765	0.02326508369296789	0.14167241081595422	0.007552930805832148	0.06772886253893376	0.016222432628273963	0.0029689114540815353
1:Del:T:1	1.4709532850654127e-07	3.790324285546376e-08	0.0006365207181026733	3.236092140923574e-08	0.0655106546357274	3.140790504403412e-05	0.07201572889912314	5.846380872753798e-07	0.017548474826304526	0.025085454146002918	0.003058228015555642	0.009378135974657198	0.0015141221088754264
1:Del:T:2	4.015701534854088e-07	5.9970433358103034e-05	0.005466493405401706	3.286754008513526e-07	0.06173266582191619	0.013115271500987546	0.14886633753776551	5.801736915600486e-06	0.024574951001977752	0.01029155298601836	0.031082770228385924	0.024165508124860936	0.02853742241859436
1:Del:T:3	0.060745405033230816	0.0004159989766776562	0.008391761966049672	0.0037242230609990656	0.09368398766964674	0.0485845971852541	0.10252454355359078	0.0056994733400642875	0.24096845611929893	0.004272652789950371	0.08329629227519035	0.02799685621033386	0.008854998368769884
1:Del:T:4	0.0005413946229964495	0.8048821926116944	0.03093576864339411	0.004035652801394463	0.03622205900028348	0.016474297177046536	0.05530200097709894	0.0031224310398101805	0.05293919602409005	0.04482126282528043	0.13037760686129332	0.013710840232670307	0.5898546345066279
1:Del:T:5	0.0013620098328146924	0.0624966025352478	0.8826883792877197	1.185893893307366e-07	1.1942411219934002e-06	0.5055048992857337	4.346068089987431e-06	3.5468634598054884e-27	5.6051938572992686e-46	0.009023118514033073	0.08549201264977455	0.18524542273953556	0.04033131028493244
1:Ins:C:0	5.278376238475602e-05	0.0006343091004993084	0.0003160105552524328	6.300880770702122e-05	6.443527240662661e-08	0.00024261529906652868	5.787374871033535e-05	0.002642132620655957	0.0004563344335839048	0.0	0.0010191606008447707	0.0007373852505835998	6.8995183255538e-08
1:Ins:C:1	0.00044059121019017765	0.0	0.00012221245513970301	0.0	3.8218220623775776e-07	0.0035898949416150574	0.00010606776509689553	0.0022724919831816235	8.169622742570937e-05	0.0008120733049054252	0.0021170830914456927	1.3343028513190802e-07	3.971108085920605e-05
1:Ins:C:2	7.844327534201057e-08	2.0656176147326732e-07	7.234030826737125e-05	0.00010406465383709929	8.671138184723759e-05	0.0003770234283798857	0.00032164958728913006	0.00041015556431354125	1.2556007931152635e-07	0.00039628156107482935	0.0001408348207888821	0.0024350428503908004	0.00014442546965653946
1:Ins:C:3	6.722885799170797e-08	1.7175347416298336e-06	0.0004864516044264633	2.382891295837908e-07	0.0010453806290684042	0.0004526874894111188	7.736568118161813e-05	0.0	0.0009465881293863277	0.0	0.00029453878319429805	0.006687862819308066	0.00012279543217346144
