Samples	ID83A	ID83B
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	568	97
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	264	126
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	366	173
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	308	97
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	601	116
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	303	85
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	306	256
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	340	110
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	312	123
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	303	195
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	103	30
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	456	215
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	368	157
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	522	65
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	239	589
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	262	134
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	319	38
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	315	151
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	205	60
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	328	221
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	417	244
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	507	381
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	223	246
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	422	134
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	394	207
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	273	115
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	355	259
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	579	154
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	582	171
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	547	0
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	638	1149
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	806	539
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	371	342
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	146	41
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	283	25
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	419	118
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	331	125
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	447	221
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	330	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	410	659
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	282	223
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	362	140
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	198	81
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	183	71
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	168	48
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	2242	0
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	502	139
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	0	48137
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	170	85
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	503	65
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	267	152
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	71	50
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	471	210
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	358	265
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	321	159
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	926	151
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	716	604
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	241	28
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	286	12
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	376	141
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	263	92
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	320	86
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	434	129
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	268	104
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	371	113
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	343	196
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	662	145
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	182	85
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	1165	167
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	375	120
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	687	129
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	317	65
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	320	252
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	185	427
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	605	250
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	318	85
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	1434	0
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	514	196
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	476	230
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	218	93
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	203	283
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	345	91
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	197	296
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	235	434
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	220	526
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	342	160
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	323	144
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	315	60
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	210	292
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	281	84
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	754	285
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	307	396
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	322	255
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	238	91
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	204	66
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	910	345
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	421	178
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	263	91
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	354	99
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	482	110
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	161	305
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	225	35
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	72	0
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	242	155
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	1123	131
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	180	103
