Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V1	6	66	0	0	51	0	49	16	1	0	33	49	0	9	0
V2	30	53	0	0	63	0	0	5	3	66	0	0	0	5	13
V3	28	23	0	0	4	10	1	23	2	0	0	3	0	0	12
V4	15	31	60	9	85	26	3	79	23	49	44	0	0	0	0
V5	25	23	1	0	27	1	0	12	11	36	0	0	0	0	0
V6	0	26	40	26	0	36	0	15	12	0	0	0	0	0	0
V7	2	83	44	0	0	0	33	0	1	0	0	44	0	0	3
V8	157	6	20	3	0	0	1	0	23	0	2	0	0	25	0
V9	21	12	1	35	25	0	0	11	19	26	9	0	31	30	0
V10	43	20	4	14	12	5	9	93	0	90	0	0	0	45	2
V11	107	0	86	41	0	81	25	0	56	0	10	0	0	8	0
V12	57	28	0	2	0	0	14	3	0	0	0	14	21	2	18
V13	98	32	15	33	0	18	18	0	31	0	33	0	0	16	9
V14	9	6	2	0	8	12	6	50	0	103	0	0	0	0	0
V15	0	30	0	54	53	0	0	14	112	44	21	3	55	9	0
V16	37	84	15	3	5	7	59	0	7	0	45	0	26	0	0
V17	25	62	156	1	7	127	86	0	0	2	42	52	0	0	0
V18	44	16	28	72	17	37	0	22	27	0	13	0	0	4	17
V19	61	34	114	10	29	63	6	43	30	27	13	0	0	0	14
V20	112	72	0	10	0	0	0	0	4	0	0	0	7	5	26
V21	0	18	90	193	67	47	20	85	94	100	35	0	0	0	0
V22	29	33	0	0	78	1	17	0	19	0	11	0	8	14	0
V23	12	34	0	37	0	0	0	0	35	0	0	0	0	0	0
V24	357	127	76	2	60	28	0	15	0	30	0	35	0	1	9
V25	0	17	36	177	0	53	0	0	62	0	0	0	0	0	0
V26	90	8	64	0	0	30	17	0	3	0	0	19	43	17	0
V27	70	4	24	8	9	25	0	0	0	0	33	0	0	0	11
V28	27	130	7	131	0	0	72	0	123	0	49	17	0	0	0
V29	1	1	26	12	0	8	2	0	0	0	13	0	0	0	0
V30	199	50	78	50	41	21	5	0	2	11	9	8	12	20	0
V31	34	201	23	24	55	24	12	3	15	91	8	0	0	0	25
V32	129	61	0	95	14	0	0	0	58	27	47	29	54	5	2
V33	55	133	52	2	0	5	0	3	2	0	0	0	0	21	7
V34	16	32	36	6	0	4	46	0	0	0	0	0	0	18	1
V35	55	142	134	0	34	146	139	50	0	119	109	68	0	20	23
V36	0	4	0	1	0	0	22	1	2	6	0	76	0	0	0
V37	0	3	51	0	71	30	1	142	0	19	2	17	0	0	0
V38	0	7	8	170	320	0	26	56	88	51	60	0	0	0	0
V39	139	14	106	23	0	144	12	0	16	0	23	0	0	2	7
V40	0	7	16	16	13	0	105	0	11	0	112	14	0	7	0
V41	316	1	0	24	22	0	62	40	12	41	56	105	38	66	0
V42	0	115	27	16	0	9	0	0	10	0	0	12	0	0	2
V43	17	6	0	42	17	0	0	0	35	0	0	0	0	4	0
V44	115	23	0	74	0	0	24	0	109	0	41	53	14	0	0
V45	35	13	29	9	15	23	0	0	0	20	6	6	25	0	0
V46	31	1	0	3	0	0	15	0	8	0	0	19	35	8	0
V47	143	47	16	24	28	47	0	0	40	0	0	0	0	0	0
V48	4	2	14	3	0	4	23	6	0	12	12	24	0	0	0
V49	118	14	2	0	46	19	106	17	27	0	64	116	0	0	0
V50	0	2	38	3	0	17	6	0	0	0	4	13	31	0	0
V51	14	2	86	94	22	63	0	26	53	0	36	9	0	7	3
V52	50	29	10	121	0	0	0	10	11	69	0	0	0	0	2
V53	15	25	51	26	35	14	0	75	6	25	30	0	0	0	0
V54	62	3	0	2	0	0	0	53	3	0	0	12	21	8	0
V55	149	3	8	20	7	10	0	0	0	0	18	0	75	8	0
V56	8	7	0	0	0	0	99	0	22	0	50	61	0	31	0
V57	16	92	0	53	0	0	0	0	32	0	0	0	0	0	0
V58	0	52	68	0	33	21	30	50	3	20	0	19	0	14	10
V59	0	234	125	12	44	11	30	1	0	21	0	1	36	39	13
V60	220	2	21	36	7	12	79	4	9	14	46	107	12	9	0
V61	8	3	0	2	0	0	0	4	0	1	0	1	0	1	2
V62	33	0	133	0	0	91	1	15	15	0	0	26	56	18	0
V63	78	8	52	24	63	40	31	149	0	0	6	0	0	0	0
V64	3	1	9	21	1	16	0	0	4	0	0	0	0	0	0
V65	5	92	15	0	2	5	0	0	4	0	4	0	0	0	15
V66	25	152	186	239	0	81	0	0	165	0	22	0	0	0	0
V67	0	26	43	233	0	70	0	65	52	0	9	0	0	0	0
V68	63	116	0	71	7	0	28	0	31	0	35	50	0	0	8
V69	0	15	0	1	0	0	0	0	0	0	0	2	29	0	1
V70	0	52	210	164	0	158	0	0	86	5	63	0	0	0	0
V71	0	6	33	0	22	4	0	20	0	19	7	4	3	0	0
V72	0	0	58	131	0	14	0	0	29	0	12	0	0	0	0
V73	88	75	16	0	10	24	0	0	0	0	2	7	0	0	0
V74	130	0	8	6	2	12	0	93	0	51	1	5	0	1	0
V75	0	117	7	13	46	6	24	21	15	37	57	0	0	6	6
V76	15	13	0	0	0	0	9	22	0	2	0	10	0	14	0
V77	6	2	80	33	0	19	39	72	8	68	56	0	0	0	0
V78	0	135	12	3	15	7	13	0	2	0	10	3	13	11	0
V79	0	7	3	84	28	13	0	0	50	0	23	3	0	0	0
V80	38	0	0	0	0	0	6	0	0	0	6	0	11	0	8
V81	10	2	0	105	14	9	0	0	16	0	7	14	0	0	0
V82	25	47	59	0	0	40	115	0	0	0	33	43	0	0	8
V83	15	3	0	23	47	0	0	63	46	6	0	0	0	7	0
V84	33	41	16	0	0	31	43	6	13	7	12	3	0	13	0
V85	155	0	0	0	0	0	0	1	0	0	2	24	19	18	2
V86	2	174	0	0	8	2	13	94	0	5	0	0	0	0	26
V87	0	1	6	1	0	17	80	0	1	7	0	15	45	0	0
V88	79	31	0	20	9	0	0	0	16	0	28	14	0	38	0
V89	0	45	6	11	38	1	47	84	0	91	1	15	18	6	0
V90	37	0	72	45	0	64	162	0	35	0	0	0	0	5	0
V91	6	30	15	12	45	1	0	0	9	6	0	0	0	2	0
V92	0	14	0	13	73	0	43	49	15	13	0	19	0	4	0
V93	118	0	11	1	2	10	3	0	0	0	9	1	49	0	4
V94	0	15	81	1	96	81	29	69	0	119	0	12	0	5	0
V95	18	64	44	2	0	33	23	10	7	0	16	34	0	19	0
V96	0	8	66	0	37	19	27	41	0	37	11	35	13	8	0
V97	28	1	0	0	66	0	0	58	0	220	0	6	0	4	0
V98	0	10	5	36	35	11	0	28	0	40	5	0	0	0	1
V99	17	48	78	24	75	23	0	0	31	0	0	0	0	5	0
V100	182	41	29	95	51	9	0	13	54	74	0	0	0	0	5
