MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	2.27E-03	1.90E-04	4.47E-03	4.77E-03	1.73E-04	8.49E-04	2.94E-02	2.06E-02
1:Del:C:1	8.43E-04	6.92E-04	3.14E-03	3.06E-03	2.60E-05	1.98E-04	1.42E-02	8.30E-03
1:Del:C:2	1.46E-04	1.80E-05	3.62E-04	1.01E-03	0.00E+00	1.28E-08	1.57E-03	2.45E-03
1:Del:C:3	1.71E-04	6.31E-09	9.60E-04	1.71E-03	4.17E-04	4.71E-05	2.61E-03	3.41E-03
1:Del:C:4	2.74E-03	8.53E-05	2.00E-03	4.66E-04	5.19E-04	6.75E-09	2.43E-02	1.31E-03
1:Del:C:5	9.25E-09	2.92E-04	0.00E+00	2.41E-04	9.40E-04	3.54E-04	2.51E-04	1.89E-03
1:Del:T:0	4.78E-04	8.55E-04	4.12E-03	3.92E-03	7.52E-04	2.11E-03	2.90E-02	1.34E-02
1:Del:T:1	4.27E-04	3.23E-04	3.99E-03	1.60E-03	1.74E-04	9.34E-05	1.23E-02	4.27E-03
1:Del:T:2	8.69E-05	0.00E+00	1.56E-03	1.96E-03	9.97E-04	2.15E-04	7.01E-03	7.71E-03
1:Del:T:3	3.44E-04	1.19E-04	4.87E-03	8.27E-04	1.48E-03	7.30E-04	1.40E-02	4.09E-03
1:Del:T:4	1.18E-03	7.67E-04	3.64E-03	1.46E-03	1.58E-03	5.85E-04	2.34E-02	7.30E-03
1:Del:T:5	1.01E-07	3.28E-08	5.72E-08	6.52E-04	4.39E-03	1.94E-07	6.49E-02	4.44E-02
1:Ins:C:0	1.30E-08	5.10E-08	1.59E-08	5.43E-04	2.85E-08	2.27E-08	3.08E-07	9.20E-04
1:Ins:C:1	2.93E-08	4.04E-08	4.04E-08	7.15E-04	3.19E-08	4.60E-05	3.09E-04	8.04E-04
1:Ins:C:2	6.50E-08	3.72E-08	3.15E-08	2.47E-04	7.56E-06	3.52E-08	3.57E-04	9.33E-04
1:Ins:C:3	6.19E-05	8.32E-07	2.95E-08	1.21E-04	1.38E-04	7.90E-05	9.05E-04	6.33E-04
1:Ins:C:4	4.42E-09	4.55E-04	1.09E-05	2.86E-04	3.52E-04	3.64E-04	6.17E-04	7.08E-04
1:Ins:C:5	2.61E-08	3.38E-03	6.03E-05	4.62E-05	7.34E-04	2.96E-04	1.12E-03	6.48E-03
1:Ins:T:0	1.40E-46	2.63E-04	1.14E-03	6.01E-04	1.17E-04	2.12E-04	2.91E-03	2.26E-03
1:Ins:T:1	3.26E-04	0.00E+00	1.14E-03	1.33E-03	2.43E-05	3.10E-05	2.91E-03	1.69E-03
1:Ins:T:2	1.77E-04	8.30E-05	4.40E-04	4.76E-04	2.25E-04	7.10E-05	1.11E-03	3.22E-04
1:Ins:T:3	0.00E+00	7.70E-04	4.31E-04	5.07E-04	1.90E-04	1.96E-04	1.39E-04	1.18E-03
1:Ins:T:4	1.57E-04	2.54E-03	1.61E-04	6.76E-04	5.34E-04	4.66E-04	1.90E-03	5.83E-03
1:Ins:T:5	2.03E-07	8.70E-03	8.90E-04	6.23E-04	8.52E-09	9.83E-04	4.72E-03	1.02E-01
2:Del:R:0	3.68E-04	0.00E+00	1.11E-03	1.61E-03	4.49E-04	3.54E-04	4.85E-03	3.78E-03
2:Del:R:1	5.29E-04	4.04E-04	6.73E-04	1.40E-03	4.47E-04	1.46E-03	2.36E-03	3.59E-03
2:Del:R:2	2.60E-04	2.87E-06	2.57E-04	1.70E-04	2.49E-04	4.80E-09	8.32E-04	9.41E-04
2:Del:R:3	1.74E-08	1.24E-04	2.56E-08	1.32E-08	1.98E-04	2.24E-08	6.10E-09	1.14E-04
2:Del:R:4	7.03E-09	1.28E-05	6.95E-09	6.75E-05	1.65E-04	1.24E-04	1.83E-04	2.67E-04
