MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	2.64E-36	1.77E-06	1.62E-03	3.94E-03	3.05E-03	1.01E-03
1:Del:C:1	5.70E-04	2.68E-04	0.00E+00	9.30E-04	1.47E-03	8.45E-05
1:Del:C:2	0.00E+00	8.51E-05	1.85E-04	3.01E-04	3.29E-04	2.42E-04
1:Del:C:3	3.80E-04	6.22E-05	6.31E-04	6.37E-04	1.03E-03	5.19E-04
1:Del:C:4	1.53E-04	3.47E-04	3.05E-04	1.76E-04	5.16E-04	1.02E-04
1:Del:C:5	1.77E-04	4.59E-04	6.09E-04	4.27E-04	2.69E-04	3.04E-04
1:Del:T:0	4.66E-04	2.49E-08	1.23E-03	1.77E-03	1.73E-03	1.70E-04
1:Del:T:1	2.09E-04	1.13E-07	1.15E-04	9.72E-04	8.82E-04	0.00E+00
1:Del:T:2	5.60E-04	6.18E-08	7.33E-04	9.93E-04	1.15E-03	0.00E+00
1:Del:T:3	7.61E-04	7.45E-04	1.33E-03	6.74E-05	1.56E-03	4.69E-04
1:Del:T:4	7.29E-04	0.00E+00	1.19E-03	0.00E+00	2.60E-03	0.00E+00
1:Del:T:5	1.93E-07	9.54E-08	5.04E-03	1.29E-03	7.35E-04	1.46E-03
1:Ins:C:0	5.31E-08	1.68E-04	8.52E-09	2.70E-04	9.77E-09	5.05E-08
1:Ins:C:1	6.65E-04	1.87E-04	0.00E+00	1.54E-03	1.11E-03	1.20E-03
1:Ins:C:2	1.26E-07	2.37E-08	1.10E-04	3.27E-04	2.72E-08	1.23E-04
1:Ins:C:3	2.12E-04	0.00E+00	3.66E-04	3.69E-04	1.70E-04	8.89E-04
1:Ins:C:4	0.00E+00	2.53E-04	3.14E-04	3.12E-04	3.44E-04	1.16E-04
1:Ins:C:5	6.86E-04	2.58E-04	5.26E-04	4.50E-04	4.95E-04	0.00E+00
1:Ins:T:0	1.70E-04	2.57E-04	6.93E-04	4.46E-04	7.19E-04	1.87E-04
1:Ins:T:1	1.52E-04	1.02E-04	5.90E-05	4.34E-04	5.78E-04	2.87E-09
1:Ins:T:2	1.38E-05	1.04E-07	1.96E-04	1.79E-04	4.35E-04	4.02E-08
1:Ins:T:3	3.57E-04	3.52E-05	3.67E-04	2.12E-04	1.88E-04	1.40E-04
1:Ins:T:4	8.90E-04	4.90E-04	2.10E-04	7.28E-04	3.10E-04	7.24E-04
1:Ins:T:5	3.33E-03	3.16E-08	2.53E-07	1.02E-03	5.04E-07	1.26E-07
2:Del:R:0	1.04E-04	2.17E-03	7.69E-05	1.05E-03	8.41E-04	1.02E-03
