MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.00000000	0.00000246	0.00777088	0.01688199	0.33616949	0.00167069
1:Del:C:1	0.00108775	0.00063082	0.00000000	0.01323033	0.09300834	0.00008448
1:Del:C:2	0.00000000	0.00008514	0.00060646	0.00244079	0.00249475	0.00092241
1:Del:C:3	0.00104868	0.00006225	0.00413328	0.00528874	0.01171342	0.00090387
1:Del:C:4	0.00021832	0.00213704	0.00541309	0.00076293	0.01028070	0.00010241
1:Del:C:5	0.00042625	0.00224007	0.01542727	0.00121730	0.00051888	0.00058894
1:Del:T:0	0.00323599	0.00000002	0.00257996	0.04348697	0.11252227	0.00032739
1:Del:T:1	0.00060863	0.00000022	0.00013897	0.00669777	0.04167141	0.00000000
1:Del:T:2	0.00085722	0.00000010	0.00340049	0.00548792	0.09390754	0.00000000
1:Del:T:3	0.00586214	0.00190100	0.01881454	0.00006737	0.10975400	0.00069472
1:Del:T:4	0.00597666	0.00000000	0.04970437	0.00000000	0.09826579	0.00000000
1:Del:T:5	0.00000035	0.00000033	0.81913199	0.00165077	0.00073798	0.00146441
1:Ins:C:0	0.00000015	0.00039831	0.00000001	0.00273965	0.00000002	0.00000013
1:Ins:C:1	0.00345160	0.00020750	0.00000000	0.00687945	0.00273210	0.20857728
1:Ins:C:2	0.00000016	0.00000004	0.00035332	0.00230505	0.00000003	0.00049933
1:Ins:C:3	0.00073759	0.00000000	0.00103874	0.00146472	0.00027623	0.02685386
1:Ins:C:4	0.00000000	0.00104929	0.00399919	0.00125636	0.00133781	0.00014060
1:Ins:C:5	0.02377944	0.00025840	0.00652358	0.00180954	0.00116409	0.00000000
1:Ins:T:0	0.00104616	0.00040689	0.00445722	0.00161744	0.01207440	0.00035428
1:Ins:T:1	0.00080891	0.00014914	0.00008446	0.00455210	0.00878263	0.00000000
1:Ins:T:2	0.00001471	0.00000018	0.00096986	0.00076455	0.00297306	0.00000006
1:Ins:T:3	0.00458291	0.00003522	0.00171494	0.00046337	0.00052426	0.00015341
1:Ins:T:4	0.01320133	0.00198586	0.00358274	0.00206466	0.00051660	0.00436901
1:Ins:T:5	0.87764680	0.00000033	0.00000113	0.00102200	0.00000117	0.00000065
2:Del:R:0	0.00017531	0.17650407	0.00007692	0.00596310	0.00868334	0.00415604
2:Del:R:1	0.00196546	0.00063244	0.00086188	0.01326991	0.00330899	0.00000000
2:Del:R:2	0.00045704	0.00014193	0.00158306	0.00120314	0.00037279	0.00064063
2:Del:R:3	0.00070188	0.00004603	0.00075697	0.00007146	0.00000000	0.00000000
2:Del:R:4	0.00014286	0.00059816	0.00064256	0.00032838	0.00000001	0.00000001
2:Del:R:5	0.00054631	0.00011384	0.00000004	0.00014206	0.00019439	0.00000003
3:Del:R:0	0.00000019	0.00000002	0.00036003	0.01274879	0.00154435	0.00078617
3:Del:R:1	0.00396696	0.00000000	0.00719095	0.00080622	0.00824867	0.00000000
3:Del:R:2	0.00823522	0.02012662	0.00070238	0.01170126	0.00285380	0.17990351
3:Del:R:3	0.00000010	0.00029400	0.00000014	0.00006987	0.00000010	0.00000029
3:Del:R:4	0.00021382	0.00000008	0.00000004	0.00000000	0.00000004	0.00000010
3:Del:R:5	0.00047825	0.00000009	0.00000010	0.00000008	0.00000000	0.00000008
4:Del:R:0	0.00084471	0.00197884	0.00000004	0.00329976	0.00294955	0.00000000
4:Del:R:1	0.00164235	0.00012179	0.00197934	0.00028416	0.00456707	0.00133508
4:Del:R:2	0.00060684	0.00000002	0.00006330	0.00000000	0.00099571	0.00000012
4:Del:R:3	0.00000020	0.00000052	0.00000039	0.00000034	0.00000029	0.00000054
4:Del:R:4	0.00000010	0.00021217	0.00000026	0.00000023	0.00000015	0.00000028
4:Del:R:5	0.00000020	0.00000052	0.00000039	0.00000034	0.00000029	0.00000054
5:Del:R:0	0.00000052	0.00000004	0.00079571	0.26487545	0.00068168	0.00082331
5:Del:R:1	0.00008893	0.00000004	0.00205488	0.00032054	0.00065766	0.00000000
5:Del:R:2	0.00010790	0.00000023	0.00026235	0.00094201	0.00008444	0.00002450
5:Del:R:3	0.00000020	0.00000052	0.00000039	0.00000034	0.00000029	0.00000054
5:Del:R:4	0.00000020	0.00000052	0.00000039	0.00000034	0.00000029	0.00000054
5:Del:R:5	0.00000012	0.00012659	0.00000018	0.00002350	0.00000014	0.00000032
2:Ins:R:0	0.00000000	0.01258239	0.00072875	0.00263980	0.00263600	0.00000000
2:Ins:R:1	0.00000001	0.00019276	0.00031007	0.00228206	0.00259698	0.00142293
2:Ins:R:2	0.00006363	0.00000002	0.00044343	0.00016040	0.00042468	0.00108234
2:Ins:R:3	0.00062188	0.00028992	0.00050147	0.00016799	0.00030013	0.00021031
2:Ins:R:4	0.00227101	0.00011219	0.00113624	0.00000000	0.00000003	0.00000000
2:Ins:R:5	0.01594659	0.00104839	0.01140115	0.00132485	0.00085415	0.00007093
3:Ins:R:0	0.00016637	0.00000009	0.00000000	0.00000000	0.00123764	0.00000017
3:Ins:R:1	0.00000007	0.00000010	0.00039688	0.00097110	0.00035353	0.00005404
3:Ins:R:2	0.00000006	0.00000021	0.00017477	0.00000007	0.00014041	0.00000023
3:Ins:R:3	0.00000009	0.00000027	0.00009193	0.00000014	0.00006676	0.00000024
3:Ins:R:4	0.00114181	0.00005462	0.00076077	0.00100995	0.00000000	0.03907910
3:Ins:R:5	0.00069883	0.00061574	0.00000000	0.00000000	0.00013052	0.00073663
4:Ins:R:0	0.00000000	0.00032860	0.00010999	0.00002777	0.00000006	0.00116588
4:Ins:R:1	0.00185148	0.00002340	0.00024145	0.00000000	0.00083256	0.00000006
4:Ins:R:2	0.00031916	0.00022909	0.00116670	0.00000000	0.00000000	0.05136277
4:Ins:R:3	0.00000007	0.00000024	0.00031482	0.00000007	0.00000007	0.00000012
4:Ins:R:4	0.00001884	0.00034488	0.00050637	0.00000000	0.00000000	0.00062122
4:Ins:R:5	0.00029511	0.00137907	0.00184909	0.00088618	0.00000000	0.00000002
5:Ins:R:0	0.00000040	0.00023038	0.00006900	0.00002195	0.00034208	0.00000011
5:Ins:R:1	0.00304233	0.00031164	0.00000590	0.00777122	0.00202150	0.00000000
5:Ins:R:2	0.00000066	0.00021198	0.00000015	0.00000016	0.00000021	0.00000023
