NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	60.468	21.875	14.045	14.072	0.109	0.987	50000.0
2	59.727	22.264	13.842	14.451	0.113	0.985	80000.0
3	60.94	21.924	14.065	13.891	0.109	0.987	80000.0
4	61.514	22.217	14.49	14.493	0.108	0.986	30000.0
5	59.921	22.175	14.072	14.414	0.109	0.985	50000.0
6	60.012	21.792	13.786	13.885	0.11	0.986	60000.0
7	63.249	23.038	15.132	15.012	0.113	0.985	90000.0
8	61.48	22.56	14.143	14.398	0.112	0.986	30000.0
9	61.398	22.248	14.704	14.425	0.106	0.986	40000.0
10	57.886	21.269	13.411	13.657	0.108	0.987	60000.0
