MutationType	ID83A	ID83B
1:Del:C:0	1.28E-02	1.35E-02
1:Del:C:1	4.41E-03	4.68E-03
1:Del:C:2	1.25E-04	1.40E-04
1:Del:C:3	6.36E-04	6.87E-04
1:Del:C:4	1.99E-03	1.78E-03
1:Del:C:5	4.50E-04	5.56E-04
1:Del:T:0	4.02E-03	4.33E-03
1:Del:T:1	2.18E-03	2.13E-03
1:Del:T:2	5.52E-03	5.43E-03
1:Del:T:3	4.62E-03	4.46E-03
1:Del:T:4	3.33E-03	4.33E-03
1:Del:T:5	9.00E-03	1.78E-03
1:Ins:C:0	3.77E-05	4.85E-05
1:Ins:C:1	1.73E-04	7.76E-05
1:Ins:C:2	9.47E-05	8.89E-05
1:Ins:C:3	2.62E-02	3.06E-02
1:Ins:C:4	1.60E-04	1.38E-04
1:Ins:C:5	2.45E-04	6.18E-04
1:Ins:T:0	4.75E-04	5.74E-04
1:Ins:T:1	2.68E-03	2.31E-03
1:Ins:T:2	2.96E-04	3.39E-04
1:Ins:T:3	1.18E-03	1.05E-03
1:Ins:T:4	1.99E-04	4.53E-04
1:Ins:T:5	4.06E-04	1.32E-02
2:Del:R:0	5.58E-04	5.05E-04
2:Del:R:1	2.76E-04	3.65E-04
2:Del:R:2	1.01E-04	1.03E-04
2:Del:R:3	6.87E-05	7.44E-05
2:Del:R:4	4.27E-05	2.08E-05
2:Del:R:5	1.47E-05	2.24E-05
3:Del:R:0	3.13E-03	3.24E-03
3:Del:R:1	2.17E-04	3.75E-04
3:Del:R:2	8.71E-05	1.18E-04
3:Del:R:3	4.58E-05	3.52E-05
3:Del:R:4	1.41E-08	1.30E-08
3:Del:R:5	1.44E-05	2.40E-05
4:Del:R:0	1.32E-04	8.17E-05
4:Del:R:1	3.73E-04	4.51E-04
4:Del:R:2	6.93E-05	2.97E-05
4:Del:R:3	1.41E-08	1.30E-08
4:Del:R:4	1.41E-08	1.30E-08
4:Del:R:5	1.02E-02	1.25E-02
5:Del:R:0	4.89E-03	5.47E-03
5:Del:R:1	8.63E-05	3.49E-05
5:Del:R:2	4.02E-05	1.85E-05
5:Del:R:3	1.41E-08	1.30E-08
5:Del:R:4	1.41E-08	1.30E-08
5:Del:R:5	1.41E-08	1.30E-08
2:Ins:R:0	1.18E-02	1.41E-02
2:Ins:R:1	1.73E-04	1.40E-04
2:Ins:R:2	1.39E-04	8.70E-05
2:Ins:R:3	4.40E-05	6.22E-05
2:Ins:R:4	6.96E-05	1.63E-04
2:Ins:R:5	6.61E-04	9.14E-04
3:Ins:R:0	2.83E-05	3.43E-05
3:Ins:R:1	1.20E-04	8.47E-05
3:Ins:R:2	3.70E-02	3.83E-02
3:Ins:R:3	1.90E-05	5.13E-08
3:Ins:R:4	1.41E-08	1.30E-08
3:Ins:R:5	4.78E-05	6.35E-05
4:Ins:R:0	5.11E-05	7.12E-05
4:Ins:R:1	3.55E-05	3.80E-05
4:Ins:R:2	1.79E-05	2.13E-05
4:Ins:R:3	9.82E-05	1.00E-04
4:Ins:R:4	3.93E-05	2.08E-05
4:Ins:R:5	9.68E-05	1.13E-04
5:Ins:R:0	4.26E-05	4.70E-05
5:Ins:R:1	1.83E-04	2.32E-04
5:Ins:R:2	3.01E-05	6.61E-05
5:Ins:R:3	2.90E-08	3.53E-05
5:Ins:R:4	1.92E-05	2.90E-05
5:Ins:R:5	1.21E-05	7.55E-05
2:Del:M:1	3.00E-04	3.88E-04
3:Del:M:1	1.84E-04	3.07E-04
3:Del:M:2	1.59E-03	1.95E-03
4:Del:M:1	7.41E-05	1.78E-04
4:Del:M:2	2.07E-04	1.99E-04
4:Del:M:3	3.22E-03	3.55E-03
5:Del:M:1	3.70E-03	3.97E-03
5:Del:M:2	2.50E-03	2.55E-03
5:Del:M:3	5.90E-04	6.64E-04
5:Del:M:4	3.56E-04	3.12E-04
5:Del:M:5	3.32E-04	3.71E-04
