MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Ins:C:3	5.62E-08	4.90E-05	2.97E-04	8.71E-05	9.19E-05	2.53E-06	0.00E+00	1.67E-04	1.49E-07	3.08E-08	1.10E-03	5.78E-09	5.16E-08	2.25E-03	2.99E-07	1.09E-03	5.25E-07	2.01E-03	1.04E-03
1:Ins:C:4	7.57E-04	2.33E-04	0.00E+00	4.13E-04	0.00E+00	9.95E-04	3.88E-07	8.72E-04	4.87E-04	1.07E-03	4.25E-04	0.00E+00	1.62E-04	9.62E-03	4.02E-03	2.37E-03	1.75E-03	4.40E-03	6.47E-04
1:Ins:C:5	4.09E-03	1.28E-03	1.40E-45	7.03E-03	1.95E-07	3.04E-04	1.60E-04	1.59E-07	1.87E-04	2.88E-03	0.00E+00	1.88E-04	1.45E-07	2.33E-03	6.24E-02	1.78E-02	5.12E-02	1.44E-03	7.94E-03
1:Ins:T:0	1.66E-04	0.00E+00	6.75E-04	1.98E-07	0.00E+00	6.38E-03	2.19E-03	3.77E-03	0.00E+00	4.90E-03	2.28E-03	8.22E-04	9.99E-03	2.18E-03	2.40E-03	3.70E-03	7.43E-03	4.95E-03	6.99E-03
1:Ins:T:1	1.21E-07	0.00E+00	1.27E-03	2.12E-03	7.10E-04	8.15E-09	7.84E-03	1.28E-03	6.91E-03	2.10E-03	1.62E-03	5.78E-03	8.77E-03	9.46E-08	1.84E-06	9.30E-03	5.89E-03	1.21E-02	0.00E+00
1:Ins:T:2	2.54E-04	2.29E-04	1.58E-03	2.81E-03	2.46E-04	1.09E-06	8.27E-04	3.85E-03	2.88E-04	1.41E-03	6.94E-04	5.42E-08	2.93E-03	1.16E-03	3.76E-07	6.27E-04	0.00E+00	1.48E-03	8.09E-03
1:Ins:T:3	6.27E-04	0.00E+00	9.88E-04	1.06E-03	0.00E+00	3.27E-03	1.49E-03	1.51E-03	1.24E-03	6.73E-04	9.92E-04	4.06E-04	9.88E-03	9.21E-04	1.18E-03	5.23E-03	1.23E-02	0.00E+00	2.87E-03
1:Ins:T:4	2.56E-03	0.00E+00	1.94E-04	3.46E-03	2.94E-07	1.42E-03	0.00E+00	5.44E-04	1.40E-03	0.00E+00	3.61E-03	1.19E-04	5.14E-04	9.61E-03	7.03E-03	1.51E-02	2.40E-02	2.77E-03	4.23E-02
1:Ins:T:5	7.43E-03	9.97E-07	2.77E-03	1.36E-45	1.38E-07	6.27E-03	8.85E-03	4.58E-46	1.18E-02	1.95E-07	8.78E-03	6.18E-07	3.60E-03	1.20E-02	9.15E-02	8.87E-02	1.28E-02	1.35E-03	1.88E-02
2:Del:R:0	0.00E+00	9.69E-08	2.11E-03	6.71E-03	7.36E-05	1.97E-07	4.61E-04	9.57E-03	1.27E-03	1.87E-02	5.03E-03	1.83E-03	1.64E-02	7.13E-05	2.06E-03	3.25E-03	1.09E-02	1.95E-02	1.02E-02
2:Del:R:1	1.00E-04	4.25E-04	1.49E-03	6.74E-03	5.23E-04	2.55E-02	3.83E-03	1.12E-02	1.65E-03	1.30E-03	2.19E-03	6.03E-03	3.33E-03	1.21E-02	2.69E-03	1.08E-02	0.00E+00	7.87E-02	2.58E-03
2:Del:R:2	4.73E-08	1.05E-04	7.39E-06	4.88E-11	2.61E-08	0.00E+00	2.23E-04	1.71E-03	5.54E-04	6.42E-04	8.12E-04	1.04E-07	5.42E-03	8.79E-04	4.18E-04	6.47E-04	6.06E-07	7.10E-03	9.12E-04
2:Del:R:3	9.02E-08	3.00E-04	1.81E-07	4.34E-07	5.22E-08	1.27E-07	7.11E-08	1.54E-07	6.73E-08	1.13E-07	1.08E-07	7.75E-08	1.06E-07	3.38E-04	2.89E-04	7.34E-04	1.33E-03	0.00E+00	3.05E-03
2:Del:R:4	3.13E-08	1.93E-04	1.38E-07	1.00E-04	3.27E-08	1.45E-04	5.49E-08	2.07E-08	9.46E-05	3.59E-08	3.14E-08	1.35E-07	3.99E-08	7.41E-04	1.01E-03	3.53E-04	1.21E-08	2.64E-04	1.91E-03
2:Del:R:5	2.54E-08	6.13E-05	8.67E-04	4.12E-07	8.11E-09	1.27E-03	2.73E-07	1.31E-07	2.79E-04	2.37E-08	2.64E-04	1.01E-03	1.66E-07	3.02E-04	1.82E-07	3.13E-04	2.95E-04	4.70E-07	3.57E-04
3:Del:R:0	5.57E-08	6.63E-05	5.93E-03	1.34E-02	1.75E-07	2.83E-03	5.15E-03	3.61E-03	2.24E-03	2.36E-04	4.33E-03	4.15E-03	3.29E-03	6.59E-04	0.00E+00	5.13E-03	2.61E-03	7.33E-03	1.02E-02
3:Del:R:1	6.01E-04	7.72E-04	4.46E-07	3.91E-05	3.83E-04	6.81E-07	0.00E+00	2.66E-03	0.00E+00	1.41E-03	4.19E-08	1.30E-06	1.07E-03	2.39E-02	5.44E-02	6.10E-03	4.55E-06	6.71E-03	4.09E-03
3:Del:R:2	1.87E-08	8.43E-04	0.00E+00	2.54E-08	0.00E+00	5.38E-08	6.50E-04	1.53E-04	3.01E-04	7.81E-04	1.04E-06	2.54E-07	6.46E-08	2.42E-03	8.37E-03	6.38E-04	2.79E-07	1.56E-07	2.92E-03
3:Del:R:3	5.72E-04	4.22E-08	1.33E-08	7.25E-02	3.50E-07	7.09E-02	2.15E-07	2.23E-03	3.31E-07	1.25E-03	2.41E-07	2.51E-03	5.58E-07	6.20E-02	1.39E-07	6.24E-07	6.50E-06	8.52E-07	6.64E-03
3:Del:R:4	8.67E-09	2.05E-08	9.11E-08	8.70E-08	6.06E-08	1.18E-07	8.37E-08	1.02E-07	1.46E-07	7.35E-08	8.47E-08	6.86E-08	1.29E-07	7.36E-08	4.49E-07	1.67E-07	2.15E-07	2.73E-07	1.43E-07
3:Del:R:5	4.87E-08	4.55E-08	1.01E-07	1.03E-07	6.16E-08	2.28E-04	1.35E-07	2.78E-04	9.50E-08	3.12E-06	4.06E-04	3.93E-08	1.83E-07	9.77E-08	2.55E-07	7.15E-08	3.44E-07	2.38E-07	3.73E-04
4:Del:R:0	4.43E-08	3.59E-08	3.01E-06	2.44E-04	0.00E+00	3.50E-03	1.41E-03	1.58E-03	3.75E-03	1.69E-03	2.69E-03	2.63E-03	6.29E-03	1.16E-06	2.01E-07	0.00E+00	7.90E-04	1.34E-06	7.78E-03
4:Del:R:1	2.88E-07	2.67E-07	1.73E-03	2.78E-08	2.07E-07	7.57E-09	7.00E-04	6.48E-03	6.28E-04	3.10E-03	3.21E-03	4.20E-04	5.66E-03	1.33E-03	2.59E-02	6.94E-04	9.27E-07	3.49E-09	1.73E-03
4:Del:R:2	3.75E-08	6.19E-08	3.93E-05	8.70E-04	1.13E-07	1.10E-07	1.71E-04	1.04E-03	2.34E-07	1.88E-07	5.84E-04	6.66E-08	2.44E-03	1.30E-04	5.25E-08	1.54E-06	4.51E-04	2.83E-07	8.21E-04
4:Del:R:3	5.70E-08	5.04E-05	2.10E-04	4.90E-08	7.41E-08	1.19E-07	6.20E-08	6.90E-08	1.22E-07	7.43E-08	6.69E-08	6.80E-08	1.61E-07	2.86E-04	3.64E-06	2.63E-07	3.13E-07	2.08E-07	1.38E-04
4:Del:R:4	8.67E-09	2.05E-08	9.11E-08	8.70E-08	6.06E-08	1.18E-07	8.37E-08	1.02E-07	1.46E-07	7.35E-08	8.47E-08	6.86E-08	1.29E-07	7.36E-08	4.49E-07	1.67E-07	2.15E-07	2.73E-07	1.43E-07
4:Del:R:5	3.88E-08	4.43E-08	4.90E-04	8.62E-08	3.67E-08	1.38E-07	1.11E-07	2.81E-07	2.20E-07	1.00E-07	4.01E-05	3.04E-04	2.72E-04	7.53E-08	2.29E-04	1.91E-07	3.04E-07	6.63E-07	7.68E-04
5:Del:R:0	6.11E-08	2.93E-07	7.86E-04	7.71E-08	1.83E-06	1.69E-07	4.23E-07	1.10E-07	4.63E-02	3.15E-02	4.20E-02	3.47E-02	1.04E-07	7.67E-06	6.82E-07	1.09E-02	1.94E-02	5.34E-07	2.72E-02
5:Del:R:1	2.35E-08	9.50E-04	6.70E-04	8.61E-07	0.00E+00	9.01E-08	4.43E-04	1.76E-04	1.19E-06	2.93E-04	8.87E-04	3.05E-04	2.86E-07	2.36E-03	1.19E-03	5.77E-04	1.26E-03	5.23E-07	7.05E-03
5:Del:R:2	2.56E-08	2.54E-04	3.93E-08	7.26E-08	5.24E-09	2.87E-04	1.24E-07	4.35E-04	3.80E-09	1.92E-08	0.00E+00	1.00E-04	1.07E-07	3.60E-04	1.18E-03	2.82E-07	1.52E-08	2.14E-07	2.88E-04
5:Del:R:3	8.67E-09	2.05E-08	9.11E-08	8.70E-08	6.06E-08	1.18E-07	8.37E-08	1.02E-07	1.46E-07	7.35E-08	8.47E-08	6.86E-08	1.29E-07	7.36E-08	4.49E-07	1.67E-07	2.15E-07	2.73E-07	1.43E-07
5:Del:R:4	4.67E-08	3.95E-07	1.14E-04	1.50E-04	3.50E-08	1.12E-07	9.47E-08	5.45E-08	3.25E-06	7.45E-08	1.29E-07	6.10E-08	1.14E-07	4.22E-07	4.63E-07	1.78E-07	5.99E-04	3.74E-07	9.58E-04
5:Del:R:5	8.67E-09	2.05E-08	9.11E-08	8.70E-08	6.06E-08	1.18E-07	8.37E-08	1.02E-07	1.46E-07	7.35E-08	8.47E-08	6.86E-08	1.29E-07	7.36E-08	4.49E-07	1.67E-07	2.15E-07	2.73E-07	1.43E-07
2:Ins:R:0	3.49E-08	6.18E-08	1.03E-02	1.07E-07	1.00E-04	1.40E-46	3.48E-04	2.88E-03	0.00E+00	4.74E-03	1.38E-03	1.74E-03	3.66E-03	4.87E-04	4.96E-07	7.20E-04	3.43E-03	1.15E-03	2.00E-03
2:Ins:R:1	2.31E-08	1.91E-04	1.50E-04	1.98E-04	0.00E+00	1.33E-03	5.52E-06	1.36E-03	1.60E-06	2.53E-03	1.02E-03	3.74E-04	2.88E-03	1.26E-04	2.92E-07	2.34E-04	1.07E-03	1.53E-03	8.13E-05
2:Ins:R:2	3.84E-08	1.82E-04	4.86E-04	7.48E-07	3.55E-07	2.73E-04	4.74E-04	4.22E-04	1.35E-04	2.34E-04	3.47E-04	1.36E-04	2.93E-03	2.38E-04	9.58E-09	3.61E-03	2.57E-04	0.00E+00	1.51E-03
2:Ins:R:3	2.12E-05	2.96E-04	1.05E-03	2.60E-03	7.82E-09	2.76E-04	1.83E-04	1.37E-03	5.47E-09	1.43E-03	1.39E-04	5.50E-04	3.63E-07	2.45E-04	2.40E-03	6.13E-04	3.14E-07	9.47E-04	3.30E-04
2:Ins:R:4	9.13E-05	1.07E-03	2.38E-03	5.51E-08	3.93E-02	2.08E-07	7.88E-08	2.00E-07	1.60E-07	6.03E-08	1.37E-02	1.49E-03	1.90E-07	2.32E-03	1.99E-03	3.61E-04	5.09E-03	3.79E-02	1.03E-03
2:Ins:R:5	3.27E-03	2.32E-03	6.02E-04	4.96E-04	0.00E+00	4.67E-08	1.86E-04	1.83E-03	0.00E+00	6.09E-03	2.52E-03	1.40E-46	0.00E+00	4.85E-03	4.69E-02	2.04E-02	6.95E-02	1.24E-06	3.78E-03
3:Ins:R:0	9.43E-08	1.16E-07	2.78E-03	6.89E-02	9.95E-07	3.19E-02	2.95E-03	4.85E-04	4.67E-07	8.41E-46	0.00E+00	4.61E-03	5.58E-07	3.86E-02	4.92E-07	3.80E-07	8.45E-02	6.73E-07	5.06E-07
3:Ins:R:1	5.82E-08	5.33E-08	6.68E-04	1.45E-05	1.98E-04	4.80E-08	8.75E-04	2.26E-04	7.21E-04	5.38E-05	1.39E-04	1.16E-04	3.34E-03	3.64E-07	6.25E-04	2.31E-03	3.96E-04	1.34E-03	1.06E-03
3:Ins:R:2	6.34E-08	3.92E-08	1.01E-07	7.73E-08	7.07E-08	3.07E-07	4.51E-08	3.44E-07	2.63E-07	6.12E-08	5.92E-05	3.29E-04	1.97E-04	1.00E-07	3.48E-07	1.28E-04	4.10E-07	3.33E-07	1.54E-07
3:Ins:R:3	1.03E-04	4.60E-08	4.55E-08	2.17E-07	7.88E-08	7.47E-08	7.13E-05	2.14E-07	2.47E-04	8.45E-04	2.17E-06	4.65E-08	4.77E-07	1.33E-07	3.84E-04	5.15E-04	7.55E-04	8.64E-04	8.26E-08
3:Ins:R:4	4.07E-08	3.89E-08	4.90E-04	7.36E-08	7.16E-08	1.24E-07	8.86E-08	2.82E-07	2.39E-07	7.27E-08	1.23E-04	1.52E-04	7.99E-04	2.79E-04	2.29E-04	8.81E-07	1.32E-04	3.69E-07	6.45E-07
3:Ins:R:5	5.13E-05	3.48E-04	4.37E-04	3.34E-03	0.00E+00	4.97E-04	2.89E-07	4.13E-04	9.25E-08	1.05E-03	6.21E-08	6.23E-05	9.89E-04	1.79E-03	3.48E-03	2.20E-03	2.10E-03	2.87E-03	5.03E-03
4:Ins:R:0	3.66E-08	0.00E+00	3.02E-03	3.07E-03	3.61E-08	9.79E-08	8.69E-05	3.48E-04	5.29E-04	9.33E-04	5.41E-04	3.08E-04	1.50E-07	2.85E-07	8.28E-07	1.39E-03	4.21E-04	3.92E-03	1.63E-04
4:Ins:R:1	4.25E-08	1.61E-08	1.46E-03	6.33E-05	0.00E+00	7.67E-04	8.71E-04	4.36E-04	3.54E-04	7.17E-04	1.67E-04	1.03E-03	2.84E-04	7.20E-04	4.44E-07	1.41E-03	5.86E-03	5.61E-03	1.43E-03
4:Ins:R:2	5.20E-08	3.67E-08	1.80E-04	6.71E-08	8.82E-08	1.22E-07	7.97E-08	1.39E-07	3.10E-07	5.89E-08	1.80E-04	7.82E-05	1.54E-07	8.70E-08	3.15E-07	1.33E-06	2.15E-07	2.04E-07	8.06E-07
4:Ins:R:3	8.67E-09	2.05E-08	9.11E-08	8.70E-08	6.06E-08	1.18E-07	8.37E-08	1.02E-07	1.46E-07	7.35E-08	8.47E-08	6.86E-08	1.29E-07	7.36E-08	4.49E-07	1.67E-07	2.15E-07	2.73E-07	1.43E-07
4:Ins:R:4	7.48E-05	3.91E-05	4.80E-08	6.59E-08	2.54E-08	2.16E-07	7.65E-08	7.03E-08	5.48E-08	3.62E-08	3.29E-04	4.59E-07	5.57E-08	5.15E-08	8.29E-04	8.47E-04	2.76E-03	1.68E-07	2.76E-04
4:Ins:R:5	2.04E-04	9.96E-05	3.27E-03	7.80E-04	1.98E-08	1.71E-03	1.25E-07	3.09E-04	9.64E-08	0.00E+00	6.08E-04	0.00E+00	3.15E-04	5.62E-03	4.04E-03	1.74E-04	1.96E-03	8.44E-04	8.45E-04
5:Ins:R:0	9.23E-08	2.32E-07	1.04E-01	5.63E-07	5.23E-02	3.59E-07	4.22E-07	2.96E-07	9.71E-07	2.68E-06	7.69E-03	2.56E-07	2.25E-07	5.10E-07	1.17E-06	7.49E-02	2.26E-02	2.16E-06	4.28E-07
5:Ins:R:1	7.10E-09	3.78E-04	1.81E-03	0.00E+00	7.22E-04	9.67E-04	0.00E+00	1.49E-03	3.16E-03	2.37E-03	8.45E-03	3.01E-03	3.87E-03	9.03E-04	1.62E-03	7.29E-04	1.68E-03	9.54E-04	2.46E-03
5:Ins:R:2	4.87E-08	5.01E-08	4.90E-04	4.39E-04	8.11E-08	2.13E-07	4.99E-04	2.69E-04	7.97E-08	2.85E-07	4.96E-08	7.51E-08	1.63E-07	9.69E-08	1.32E-06	6.45E-04	1.87E-07	7.64E-07	4.39E-04
5:Ins:R:3	2.37E-08	6.15E-05	2.52E-08	4.12E-04	2.02E-07	2.31E-04	2.02E-04	1.66E-05	1.00E-08	2.36E-07	9.75E-07	1.34E-08	0.00E+00	5.66E-04	7.38E-07	1.57E-06	1.34E-07	1.33E-03	7.74E-04
5:Ins:R:4	8.67E-09	2.05E-08	9.11E-08	8.70E-08	6.06E-08	1.18E-07	8.37E-08	1.02E-07	1.46E-07	7.35E-08	8.47E-08	6.86E-08	1.29E-07	7.36E-08	4.49E-07	1.67E-07	2.15E-07	2.73E-07	1.43E-07
5:Ins:R:5	4.22E-08	5.51E-07	5.76E-08	8.90E-08	5.71E-08	3.94E-07	3.31E-04	3.15E-04	1.73E-04	2.61E-06	5.12E-04	6.72E-05	9.23E-04	2.33E-04	4.83E-07	2.73E-04	1.55E-07	2.80E-07	4.22E-04
2:Del:M:1	4.85E-08	0.00E+00	5.14E-03	5.93E-03	5.86E-04	3.71E-03	4.14E-03	2.15E-03	1.93E-03	1.37E-02	2.31E-03	4.70E-04	1.07E-02	1.13E-07	3.49E-03	3.79E-03	4.24E-03	1.14E-02	5.22E-03
3:Del:M:1	2.14E-04	1.43E-04	7.33E-03	4.51E-07	1.41E-07	5.37E-07	1.75E-03	2.20E-04	5.40E-03	1.26E-03	2.58E-03	1.62E-02	2.61E-03	2.41E-03	8.93E-05	1.55E-02	1.36E-06	2.22E-06	5.80E-08
3:Del:M:2	1.32E-04	2.99E-04	2.24E-03	8.05E-04	1.67E-08	3.76E-03	1.56E-03	9.13E-04	1.86E-08	3.54E-03	4.19E-03	1.42E-03	7.88E-04	4.81E-03	6.84E-03	2.85E-03	1.43E-03	5.67E-03	6.52E-03
4:Del:M:1	3.19E-07	0.00E+00	6.45E-04	2.80E-46	7.88E-05	7.59E-04	8.56E-04	1.95E-03	1.43E-05	3.15E-03	2.82E-03	9.43E-04	1.28E-03	5.85E-03	9.36E-08	3.64E-03	4.33E-03	2.24E-03	3.20E-03
4:Del:M:2	1.28E-04	6.05E-08	1.01E-03	1.40E-04	9.46E-09	6.39E-08	4.92E-08	4.04E-03	5.10E-07	9.04E-04	2.60E-04	1.43E-04	6.78E-03	2.16E-03	2.44E-03	4.83E-04	5.91E-03	2.73E-03	9.03E-03
4:Del:M:3	1.35E-04	0.00E+00	1.83E-04	3.92E-07	3.34E-04	2.15E-03	7.13E-04	5.72E-04	8.45E-04	6.56E-04	1.49E-04	6.38E-07	7.84E-03	1.04E-07	2.49E-04	1.08E-03	0.00E+00	1.20E-03	1.77E-03
5:Del:M:1	2.82E-09	4.64E-04	3.00E-02	2.00E-02	7.23E-07	4.12E-07	8.36E-03	0.00E+00	2.91E-02	1.39E-45	2.97E-02	3.93E-02	1.85E-03	2.05E-03	5.64E-03	1.32E-02	2.81E-02	1.87E-46	2.89E-02
5:Del:M:2	1.52E-07	1.42E-08	1.16E-02	1.37E-07	7.55E-08	3.90E-08	8.39E-07	0.00E+00	1.49E-02	1.41E-02	1.76E-02	3.74E-02	6.06E-07	3.28E-06	8.24E-07	3.77E-02	2.45E-07	5.18E-06	5.54E-03
5:Del:M:3	2.23E-08	0.00E+00	1.41E-02	4.63E-07	1.40E-46	1.11E-07	1.24E-03	2.59E-04	2.04E-02	2.19E-03	1.92E-02	8.89E-03	2.18E-03	4.41E-04	1.54E-06	2.24E-03	3.79E-02	1.15E-04	1.62E-02
5:Del:M:4	5.02E-08	0.00E+00	1.96E-03	6.06E-08	3.50E-10	1.36E-07	1.88E-03	8.22E-04	8.68E-03	2.69E-03	1.65E-03	6.85E-03	7.77E-03	1.73E-03	8.54E-05	4.21E-03	2.13E-03	1.53E-02	9.92E-04
5:Del:M:5	3.89E-08	2.53E-08	9.26E-04	4.09E-08	9.39E-08	7.23E-07	7.96E-08	1.41E-03	2.70E-03	1.50E-07	6.42E-03	6.74E-03	1.29E-03	4.11E-07	1.35E-03	2.90E-02	8.85E-07	3.00E-07	2.23E-03
