NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	53.888	23.739	12.861	13.497	0.155	0.986	30000.0
2	54.513	24.324	12.884	14.128	0.159	0.984	30000.0
3	53.347	23.712	12.577	13.719	0.156	0.986	30000.0
4	53.871	24.73	12.799	14.629	0.164	0.983	50000.0
5	59.276	26.598	14.9	16.297	0.167	0.98	20000.0
6	55.853	24.508	13.674	14.854	0.161	0.982	20000.0
7	55.371	24.216	13.407	14.303	0.151	0.984	30000.0
8	57.92	25.383	14.307	15.094	0.162	0.982	40000.0
9	51.576	22.31	11.834	12.36	0.144	0.989	30000.0
10	51.676	23.052	12.121	13.183	0.152	0.986	30000.0
