Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V1	0	209	9	8	11	0	0	0	7
V2	531	16	3	0	295	11	83	26	0
V3	21	58	36	44	0	17	24	22	12
V4	17	1	0	2	0	0	0	0	0
V5	46	10	7	36	0	0	20	13	0
V6	68	3	24	0	110	7	51	36	0
V7	79	1	236	0	2	14	20	42	0
V8	8	150	33	36	137	30	2	1	47
V9	239	0	6	45	0	119	24	63	0
V10	19	15	4	71	27	110	76	8	1
V11	98	8	35	0	6	0	11	6	0
V12	1	33	0	10	17	0	0	1	6
V13	65	16	133	6	8	0	21	0	27
V14	3	42	9	81	10	1	12	0	10
V15	53	13	7	3	51	0	0	4	1
V16	19	23	0	15	0	260	4	0	0
V17	0	57	17	47	0	3	0	0	48
V18	0	3	18	165	16	0	0	0	0
V19	1	0	1	1	4	0	0	0	0
V20	25	114	50	2	2	8	0	0	0
V21	44	109	0	94	2	35	27	0	0
V22	0	26	14	0	0	21	4	11	14
V23	184	25	207	0	0	9	0	32	0
V24	9	11	0	63	12	70	22	0	2
V25	105	13	23	0	0	3	11	3	0
V26	21	1	227	22	0	36	13	0	0
V27	213	0	0	24	0	7	24	47	0
V28	12	6	0	10	24	14	0	16	13
V29	0	36	0	19	3	69	15	4	11
V30	13	0	3	66	6	24	0	1	10
V31	4	110	0	4	0	80	0	3	0
V32	289	6	0	0	0	0	30	31	0
V33	21	8	4	9	0	13	39	0	0
V34	7	36	0	68	27	0	0	3	1
V35	0	1	0	0	30	20	13	2	0
V36	11	77	7	112	0	5	7	0	0
V37	80	64	40	0	0	15	0	8	47
V38	192	3	7	0	7	11	40	18	0
V39	19	78	68	0	4	8	36	0	0
V40	2	56	0	0	0	34	0	0	0
V41	52	1	88	0	1	109	0	8	0
V42	165	32	0	0	30	41	3	28	0
V43	31	25	8	0	27	1	0	0	5
V44	16	0	25	114	0	0	41	7	1
V45	35	37	1	37	0	10	0	20	2
V46	100	3	115	0	9	9	0	39	0
V47	228	32	15	0	0	9	30	38	0
V48	377	0	11	0	0	116	0	68	0
V49	93	192	1	33	185	0	53	7	18
V50	73	54	42	0	0	22	9	21	0
V51	19	13	1	19	0	12	46	10	56
V52	0	9	63	13	32	21	0	0	58
V53	56	23	135	4	2	0	0	5	0
V54	227	163	13	0	4	5	6	59	40
V55	15	42	24	6	13	0	20	2	0
V56	30	2	0	21	92	15	1	0	0
V57	0	20	13	2	36	72	26	17	0
V58	138	287	84	0	2	4	11	23	0
V59	50	150	40	0	0	93	0	23	0
V60	26	5	0	9	26	9	14	6	0
V61	0	91	12	327	0	3	26	11	0
V62	0	9	8	8	35	18	11	0	10
V63	12	21	75	128	114	60	92	0	28
V64	79	2	146	0	9	19	0	54	0
V65	79	0	5	0	13	18	21	13	0
V66	32	8	1	0	13	17	14	1	0
V67	1	52	17	123	88	17	117	1	0
V68	47	40	6	0	10	0	0	0	16
V69	57	11	1	0	4	57	10	35	0
V70	63	95	59	8	0	38	0	17	0
V71	19	3	89	5	64	37	17	0	10
V72	0	2	13	1	16	0	9	0	2
V73	196	1	3	9	0	159	3	0	0
V74	12	0	9	2	21	4	21	9	0
V75	109	0	15	9	45	2	37	0	6
V76	45	104	19	0	13	49	0	0	66
V77	55	13	4	0	0	126	0	12	6
V78	52	0	25	0	20	5	28	10	13
V79	82	2	1	0	10	1	19	10	5
V80	44	0	54	146	8	0	14	6	79
V81	15	104	0	2	63	21	42	8	0
V82	296	63	20	0	24	7	7	34	46
V83	7	10	0	0	0	26	0	0	0
V84	0	38	84	0	62	11	11	0	0
V85	2	2	16	6	17	0	16	2	0
V86	65	9	28	0	106	9	32	13	0
V87	10	1	0	84	97	14	10	21	4
V88	0	281	227	1	0	23	0	5	34
V89	13	124	39	0	0	6	0	1	21
V90	0	5	7	74	217	42	0	0	3
V91	149	57	63	63	0	50	0	0	24
V92	58	46	77	34	121	3	0	0	44
V93	7	78	95	189	227	12	63	4	0
V94	24	111	0	19	0	10	13	0	3
V95	8	0	181	3	141	6	16	0	26
V96	2	14	13	360	0	110	15	12	0
V97	19	82	134	0	17	1	0	5	31
V98	12	32	25	60	0	3	0	8	6
V99	28	19	139	58	25	2	10	0	0
V100	49	0	1	0	42	0	11	24	0
