NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	49.335	20.375	11.796	12.817	0.104	0.988	50000.0
2	46.533	18.818	11.347	12.01	0.093	0.99	50000.0
3	48.804	20.181	11.864	13.058	0.103	0.987	40000.0
4	47.411	18.998	11.519	12.249	0.098	0.989	30000.0
5	45.583	18.625	10.834	11.722	0.095	0.99	30000.0
6	50.614	20.388	11.86	12.456	0.1	0.989	100000.0
7	50.488	20.641	12.591	13.567	0.098	0.987	50000.0
8	49.954	20.667	12.375	13.438	0.103	0.987	40000.0
9	50.887	20.679	12.275	12.917	0.098	0.989	60000.0
10	49.449	20.068	12.198	12.898	0.1	0.988	30000.0
