Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83C
V1	1:Del:C:0	0.0008436748105733827	0.005493899278169227	0.17991705606820482	0.8137453698430526	0.0	0.0
V1	1:Del:C:1	0.01128854336166643	6.96086806195598e-05	0.2988025187106245	0.6719002006814199	0.01793912856566955	0.0
V1	1:Del:C:2	8.091166596376262e-16	0.00016407786377489297	0.6969984145265173	0.30283518940552007	2.318204186917178e-06	0.0
V1	1:Del:C:3	0.1525619926889983	0.042670167924161	0.36994358929852456	0.39126157177179954	0.043562678316516515	0.0
V1	1:Del:C:4	0.08420125987595711	0.09928266613249039	0.13025782458223203	0.6862582494093205	0.0	0.0
V1	1:Del:C:5	0.42979368923009353	0.40228439575303765	0.10194556148556592	0.0026306223240669343	0.06334573120723595	0.0
V1	1:Del:T:0	0.016109593647939978	0.020957666204026008	0.36007602211290485	0.594390163535375	0.00846655449975412	0.0
V1	1:Del:T:1	1.0749072816395845e-16	2.7685129621224272e-17	0.290588037009583	0.6622920870783319	0.04711987591208501	0.0
V1	1:Del:T:2	0.01876017047524076	0.030423479379769056	0.15422000168828565	0.7919846180440523	0.004611730412652258	0.0
V1	1:Del:T:3	0.03405985893585951	0.06478918792640244	0.12478578014713426	0.7735783667154179	0.002786806275186014	0.0
V1	1:Del:T:4	0.07072623364230171	0.16760630547132394	0.01797239250996848	0.7164321550684196	0.027262913307986313	0.0
V1	1:Del:T:5	1.7857658837064204e-17	0.9486351671587027	0.0490531827601216	0.002309763909462805	1.8861717129783217e-06	0.0
V1	1:Ins:C:0	1.3311981596589653e-15	3.428611400369219e-16	0.9517600984412595	1.0017910643576695e-15	0.048239901558737905	0.0
V1	1:Ins:C:1	1.7357991986560302e-15	0.025695291065275305	0.9738387002907232	0.0004660086440000714	0.0	0.0
V1	1:Ins:C:2	2.2435683040628926e-15	0.0038328255058650124	0.8860995179990444	0.11004925625279496	1.8400242293408627e-05	0.0
V1	1:Ins:C:3	0.7851526358091728	0.08614227225669553	0.09258453774834427	2.3118164822817703e-15	0.03612055418578513	0.0
V1	1:Ins:C:4	0.5886465072194478	0.20718747281703556	0.15641172098015982	0.0003278744393559618	0.04742642454400095	0.0
V1	1:Ins:C:5	0.8756782985276808	0.07014465222229022	0.015103420878773527	0.001223018111976851	0.03785061025927868	0.0
V1	1:Ins:T:0	0.1846172307554263	0.023179065319454573	0.3119777669456616	0.46950936984369335	0.010716567135764243	0.0
V1	1:Ins:T:1	0.004482672096029073	9.482775646311748e-17	0.4636355671825616	0.5318817127019725	4.801943683994443e-08	0.0
V1	1:Ins:T:2	0.07355104720325982	0.053255973090059985	0.4667594030497743	0.40643245646902504	1.1201878808539e-06	0.0
V1	1:Ins:T:3	0.690532280957815	0.03803382571169424	0.1514814951781026	0.11995239815238823	0.0	0.0
V1	1:Ins:T:4	0.8658779922742873	0.03914542832533426	0.03662651559417628	0.037962686258507836	0.020387377547694156	0.0
V1	1:Ins:T:5	0.9774060627446873	0.0007417409140723406	0.018936185077422625	0.002915885909629646	1.253541880670001e-07	0.0
