MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Ins:C:5	3.83E-04	2.36E-03	4.18E-04	1.13E-03	7.12E-05	7.50E-04	2.33E-04	2.08E-02	1.59E-03	1.20E-03	1.69E-02	3.06E-05
1:Ins:T:0	1.75E-04	1.99E-04	2.22E-03	5.57E-04	0.00E+00	1.56E-03	6.63E-04	2.87E-03	3.49E-03	5.24E-03	7.26E-03	1.56E-02
1:Ins:T:1	0.00E+00	1.58E-07	5.60E-04	1.60E-04	7.30E-04	1.55E-03	1.51E-03	6.21E-07	2.74E-03	2.47E-03	2.72E-03	6.52E-04
1:Ins:T:2	7.25E-06	5.68E-04	1.15E-04	5.12E-04	0.00E+00	1.57E-03	2.00E-04	0.00E+00	1.39E-03	2.28E-04	4.77E-03	3.24E-07
1:Ins:T:3	1.95E-04	5.48E-04	7.49E-04	0.00E+00	1.20E-04	4.95E-04	7.72E-04	1.09E-03	7.69E-04	1.27E-04	6.90E-04	7.00E-04
1:Ins:T:4	5.97E-05	5.35E-04	3.48E-05	3.20E-04	1.08E-03	1.28E-03	7.82E-04	3.24E-03	1.58E-04	8.23E-04	2.10E-03	4.32E-03
1:Ins:T:5	1.57E-07	5.17E-03	2.81E-06	6.89E-09	2.94E-07	7.30E-07	3.66E-03	4.35E-02	6.38E-07	5.23E-03	4.00E-02	1.01E-06
2:Del:R:0	5.70E-04	2.16E-04	1.59E-03	7.51E-05	6.06E-04	3.03E-03	1.11E-03	2.21E-03	3.64E-03	4.74E-03	2.21E-03	2.08E-03
2:Del:R:1	2.27E-04	4.32E-04	2.63E-03	7.54E-04	1.38E-04	0.00E+00	1.81E-03	2.14E-03	2.27E-03	1.71E-03	3.04E-03	7.40E-04
2:Del:R:2	6.59E-05	7.47E-05	8.30E-06	8.66E-04	3.61E-06	5.31E-04	4.90E-05	1.00E-03	8.89E-05	3.99E-04	1.65E-03	2.15E-03
2:Del:R:3	3.17E-08	3.46E-05	3.11E-08	1.73E-04	2.69E-08	6.31E-08	9.84E-09	6.24E-08	1.04E-07	1.75E-07	2.77E-05	4.46E-04
2:Del:R:4	9.91E-05	1.36E-08	2.01E-08	2.24E-04	1.06E-08	1.45E-08	0.00E+00	1.30E-03	5.45E-08	8.32E-04	2.70E-04	7.26E-04
2:Del:R:5	1.05E-04	1.23E-08	1.94E-04	3.45E-08	8.78E-05	9.75E-09	3.10E-04	3.92E-04	3.04E-04	7.98E-09	1.29E-08	3.60E-04
3:Del:R:0	1.30E-03	2.80E-46	2.51E-03	2.73E-05	1.10E-03	2.06E-22	3.60E-03	1.29E-02	4.81E-04	1.49E-02	7.72E-05	1.45E-02
3:Del:R:1	3.81E-04	8.17E-04	1.44E-03	1.33E-03	2.01E-04	4.65E-05	2.27E-05	7.12E-03	9.31E-04	1.57E-03	4.40E-03	4.03E-04
3:Del:R:2	9.13E-03	5.82E-08	1.61E-07	5.53E-04	1.02E-07	2.43E-07	7.03E-08	7.02E-02	3.86E-07	3.59E-03	1.98E-07	2.95E-02
3:Del:R:3	3.35E-08	6.18E-08	7.10E-08	4.50E-08	5.27E-08	2.11E-04	2.62E-08	3.09E-07	2.93E-04	4.94E-08	2.61E-07	2.02E-07
3:Del:R:4	9.03E-09	9.06E-09	3.11E-08	2.59E-08	6.08E-08	5.05E-08	3.36E-08	5.88E-08	7.32E-08	1.01E-07	9.60E-08	1.94E-07
3:Del:R:5	4.61E-08	3.71E-05	3.32E-08	5.59E-08	9.92E-05	3.95E-08	3.70E-08	2.21E-07	8.18E-08	1.04E-07	1.48E-07	2.03E-04
4:Del:R:0	2.02E-04	5.18E-05	1.15E-03	1.44E-04	8.83E-04	7.13E-04	2.04E-03	4.75E-04	5.52E-04	1.51E-04	7.61E-04	1.44E-03
4:Del:R:1	0.00E+00	3.03E-04	1.15E-04	6.12E-04	1.54E-04	1.62E-03	3.99E-04	2.99E-46	9.22E-04	1.86E-03	6.24E-04	7.89E-04
4:Del:R:2	1.27E-04	1.28E-08	1.43E-07	9.45E-05	0.00E+00	1.65E-04	9.40E-06	3.58E-04	4.82E-07	2.13E-07	6.96E-04	4.66E-05
4:Del:R:3	1.44E-08	5.70E-05	1.41E-05	2.51E-08	2.04E-03	2.24E-08	2.12E-04	4.88E-07	4.80E-05	5.42E-04	3.70E-03	5.27E-03
4:Del:R:4	3.41E-05	5.64E-08	4.89E-05	5.13E-08	0.00E+00	5.37E-08	1.17E-04	8.30E-05	1.17E-07	1.10E-07	1.79E-07	1.91E-07
4:Del:R:5	9.03E-09	9.06E-09	3.11E-08	2.59E-08	6.08E-08	5.05E-08	3.36E-08	5.88E-08	7.32E-08	1.01E-07	9.60E-08	1.94E-07
5:Del:R:0	2.13E-07	8.48E-08	3.89E-02	1.00E-07	1.32E-02	2.24E-07	2.66E-02	3.15E-02	2.94E-03	3.94E-03	6.70E-03	1.24E-03
5:Del:R:1	2.73E-08	2.85E-05	1.06E-07	3.88E-04	2.69E-07	3.39E-08	1.71E-06	3.87E-08	1.13E-07	6.79E-04	7.27E-08	2.72E-07
5:Del:R:2	1.61E-08	1.08E-05	1.58E-04	3.32E-07	1.68E-04	1.73E-04	1.61E-04	5.93E-04	3.34E-07	1.55E-07	2.66E-07	1.32E-07
5:Del:R:3	2.70E-08	6.92E-08	3.70E-08	7.24E-05	2.65E-08	4.83E-08	2.20E-08	6.42E-08	1.02E-07	1.09E-07	1.95E-07	1.27E-07
5:Del:R:4	3.80E-08	9.00E-09	5.73E-05	4.15E-08	6.07E-09	4.68E-05	7.14E-05	5.09E-04	5.48E-04	2.46E-04	1.59E-06	6.28E-08
5:Del:R:5	9.03E-09	9.06E-09	3.11E-08	2.59E-08	6.08E-08	5.05E-08	3.36E-08	5.88E-08	7.32E-08	1.01E-07	9.60E-08	1.94E-07
2:Ins:R:0	4.69E-05	2.23E-04	9.26E-04	2.30E-07	7.14E-04	0.00E+00	4.25E-04	5.59E-04	3.73E-04	1.60E-04	0.00E+00	1.02E-07
2:Ins:R:1	0.00E+00	2.92E-04	1.09E-03	0.00E+00	5.69E-04	3.52E-04	4.96E-04	2.73E-03	1.55E-03	5.55E-04	2.79E-03	1.29E-03
2:Ins:R:2	4.89E-05	1.91E-08	3.16E-08	2.64E-04	4.55E-08	3.43E-04	1.38E-07	1.57E-08	7.94E-04	6.43E-04	4.35E-04	9.33E-08
2:Ins:R:3	2.50E-04	1.36E-08	1.56E-04	1.35E-04	0.00E+00	4.67E-05	2.52E-04	1.24E-03	8.46E-04	1.83E-03	8.79E-08	5.14E-04
2:Ins:R:4	6.81E-05	2.28E-04	2.49E-08	5.92E-04	1.05E-08	0.00E+00	0.00E+00	0.00E+00	1.49E-08	8.28E-04	9.07E-04	4.75E-08
2:Ins:R:5	4.48E-04	1.36E-03	5.02E-04	1.36E-03	6.95E-04	1.14E-03	3.51E-04	9.01E-03	5.25E-04	2.60E-03	1.43E-02	5.24E-03
3:Ins:R:0	9.11E-09	2.08E-07	1.05E-04	8.72E-08	1.81E-04	1.65E-06	3.43E-05	1.03E-04	1.71E-08	6.48E-05	3.74E-04	1.87E-04
3:Ins:R:1	3.80E-03	5.88E-04	3.59E-08	2.12E-04	1.09E-03	8.47E-04	1.36E-08	3.42E-02	6.07E-04	2.98E-02	7.36E-04	3.36E-02
3:Ins:R:2	1.27E-07	4.51E-08	3.48E-08	1.26E-04	1.13E-07	3.36E-08	1.07E-08	3.28E-08	5.58E-08	9.47E-08	1.12E-07	9.53E-07
3:Ins:R:3	5.19E-08	4.26E-08	3.08E-08	2.55E-08	2.17E-02	1.10E-07	8.13E-08	2.21E-07	1.69E-07	7.68E-04	2.15E-02	8.72E-02
3:Ins:R:4	3.28E-08	5.24E-08	1.02E-07	5.14E-08	3.87E-08	8.07E-05	1.60E-04	6.92E-08	1.12E-07	1.13E-04	2.36E-07	1.61E-07
3:Ins:R:5	1.71E-07	0.00E+00	0.00E+00	7.10E-04	6.89E-03	4.29E-07	2.47E-04	4.77E-05	2.48E-04	4.30E-04	1.65E-02	1.32E-02
4:Ins:R:0	9.74E-05	4.88E-08	1.80E-04	5.06E-05	3.13E-09	2.47E-05	4.15E-04	8.38E-04	3.44E-08	3.48E-06	3.13E-04	3.29E-07
4:Ins:R:1	5.57E-05	8.13E-08	5.59E-04	4.38E-04	2.08E-05	3.87E-04	0.00E+00	3.73E-04	5.27E-04	1.31E-03	8.85E-04	4.78E-04
4:Ins:R:2	4.85E-09	3.61E-05	2.82E-04	9.91E-05	2.34E-04	0.00E+00	2.99E-04	4.90E-05	0.00E+00	1.51E-07	4.20E-04	6.95E-05
4:Ins:R:3	6.05E-05	4.17E-08	8.16E-08	6.67E-08	2.45E-08	7.68E-08	2.06E-08	8.02E-08	1.02E-07	1.37E-07	5.07E-07	1.65E-07
4:Ins:R:4	5.80E-06	2.38E-04	3.60E-08	4.29E-08	1.92E-04	3.12E-05	0.00E+00	1.37E-04	1.37E-05	4.41E-04	5.20E-04	2.53E-04
4:Ins:R:5	1.71E-04	1.74E-04	1.04E-04	3.13E-04	0.00E+00	1.94E-08	0.00E+00	1.63E-03	6.79E-08	8.37E-04	0.00E+00	1.03E-03
5:Ins:R:0	1.89E-08	5.48E-05	3.35E-05	3.10E-05	1.99E-07	2.32E-04	0.00E+00	2.38E-04	4.34E-04	7.71E-08	5.60E-04	1.10E-04
5:Ins:R:1	3.81E-04	4.22E-04	1.54E-03	5.44E-04	9.79E-04	7.23E-04	1.44E-03	3.38E-03	4.91E-04	2.42E-03	1.65E-03	3.42E-03
5:Ins:R:2	2.06E-08	4.15E-08	3.14E-08	1.63E-08	2.31E-09	1.51E-04	1.32E-04	1.65E-07	2.72E-07	4.82E-05	6.89E-08	4.45E-07
5:Ins:R:3	4.52E-05	9.60E-05	1.79E-08	8.29E-05	1.18E-04	4.55E-08	0.00E+00	6.39E-04	9.08E-08	1.70E-08	9.05E-05	1.82E-04
5:Ins:R:4	3.60E-08	4.12E-08	2.79E-05	5.62E-08	4.59E-08	1.20E-04	5.10E-05	1.71E-04	1.11E-07	6.89E-08	1.75E-07	3.14E-07
5:Ins:R:5	4.09E-08	3.99E-08	2.39E-08	5.38E-08	6.08E-08	6.72E-05	4.39E-08	7.83E-08	2.56E-07	7.39E-05	1.35E-07	2.16E-07
2:Del:M:1	0.00E+00	5.61E-04	1.39E-03	0.00E+00	6.40E-04	8.78E-04	8.98E-04	1.07E-03	2.12E-03	4.04E-04	9.73E-04	1.43E-03
3:Del:M:1	1.43E-09	9.57E-07	1.90E-03	0.00E+00	2.57E-03	1.59E-03	2.38E-03	5.12E-03	1.38E-03	2.65E-03	5.22E-03	1.47E-02
3:Del:M:2	3.93E-03	2.13E-04	1.38E-03	1.22E-03	2.67E-03	3.65E-04	1.80E-03	2.93E-02	7.86E-04	4.39E-02	2.44E-03	4.22E-02
4:Del:M:1	1.34E-05	4.27E-05	5.68E-04	5.07E-04	1.55E-04	2.49E-04	8.02E-04	2.31E-03	3.19E-03	1.24E-03	1.56E-05	0.00E+00
4:Del:M:2	4.41E-08	2.02E-04	0.00E+00	5.61E-08	9.25E-07	1.39E-03	3.98E-04	6.48E-07	1.77E-03	2.04E-06	1.47E-03	1.25E-03
4:Del:M:3	2.29E-08	7.60E-05	8.93E-04	2.76E-04	2.09E-07	4.43E-04	8.82E-04	8.43E-04	7.81E-04	2.78E-04	5.32E-04	7.70E-04
5:Del:M:1	4.63E-08	7.31E-08	2.61E-02	3.97E-08	6.71E-03	8.93E-11	3.26E-02	4.79E-02	1.83E-07	9.55E-03	3.82E-02	8.39E-07
5:Del:M:2	5.66E-08	5.10E-08	3.30E-02	3.66E-04	4.02E-03	2.79E-07	1.02E-02	7.30E-02	3.72E-06	7.06E-03	1.56E-03	2.99E-06
5:Del:M:3	1.64E-04	2.49E-07	8.71E-03	1.40E-46	3.44E-03	4.67E-06	8.64E-03	1.43E-02	1.99E-03	1.21E-03	1.55E-07	1.02E-03
5:Del:M:4	4.07E-37	4.50E-05	3.77E-03	3.60E-04	4.40E-08	3.83E-04	1.73E-03	6.70E-03	6.43E-04	1.25E-03	1.61E-03	1.02E-03
5:Del:M:5	1.68E-04	3.01E-04	1.22E-03	1.43E-04	1.37E-03	6.17E-05	3.28E-03	3.56E-03	3.12E-04	1.10E-07	3.75E-03	6.48E-04
