Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83E	ID83F
V1	4:Del:R:0	0.0	0.002247452204097957	0.0	0.0	0.09752256495803097	0.9002299828378711
V1	4:Del:R:1	0.0	0.17782448706189372	0.0	0.0	0.005880553448991356	0.8162949594891149
V1	4:Del:R:2	0.0	0.9995567534086722	0.0	0.0	1.892549695302738e-05	0.0004243210943746913
V1	4:Del:R:3	0.0	0.8073073277683234	0.0	0.0	0.07539986546820936	0.11729280676346725
V1	4:Del:R:4	0.0	1.0035743247400303e-16	0.0	0.0	0.999974803505218	2.5196494781828038e-05
V1	4:Del:R:5	0.0	0.989272489043223	0.0	0.0	0.0010913804241160943	0.009636130532660957
V1	5:Del:R:0	0.0	0.06645118070258843	0.0	0.0	8.575893297279069e-05	0.9334630603644387
V1	5:Del:R:1	0.0	0.8435776159789097	0.0	0.0	0.15641165411752156	1.0729903568784071e-05
V1	5:Del:R:2	0.0	0.12152031692958112	0.0	0.0	8.652837671884283e-07	0.8784788177866517
V1	5:Del:R:3	0.0	0.00023515218533214037	0.0	0.0	0.9997630671453678	1.7806693000576518e-06
V1	5:Del:R:4	0.0	0.38447832339726473	0.0	0.0	0.00036490300380768786	0.6151567735989276
V1	5:Del:R:5	0.0	0.956315348119677	0.0	0.0	0.005936387838638263	0.037748264041684666
V1	2:Ins:R:0	0.0	0.2968733114380333	0.0	0.0	0.0	0.7031266885619667
V1	2:Ins:R:1	0.0	0.1551110806149632	0.0	0.0	0.28454528275238333	0.5603436366326534
V1	2:Ins:R:2	0.0	0.361250699531511	0.0	0.0	0.3548871318008065	0.28386216866768244
V1	2:Ins:R:3	0.0	0.34800086558104604	0.0	0.0	0.0	0.651999134418954
V1	2:Ins:R:4	0.0	0.9997286488057835	0.0	0.0	0.0	0.0002713511942164216
V1	2:Ins:R:5	0.0	0.999997428336324	0.0	0.0	0.0	2.571663676087402e-06
V1	3:Ins:R:0	0.0	0.9903116499649918	0.0	0.0	0.0010061266412093	0.008682223393798918
V1	3:Ins:R:1	0.0	0.22147671853694637	0.0	0.0	0.05620263388675699	0.7223206475762967
V1	3:Ins:R:2	0.0	0.9969301037338988	0.0	0.0	0.00014723365311501653	0.0029226626129861956
V1	3:Ins:R:3	0.0	0.7741602018451309	0.0	0.0	0.01917756519632466	0.20666223295854427
V1	3:Ins:R:4	0.0	0.9978165435761642	0.0	0.0	0.0005845988981148713	0.0015988575257209283
V1	3:Ins:R:5	0.0	0.26792334158919157	0.0	0.0	0.1989642149727973	0.5331124434380111
V1	4:Ins:R:0	0.0	0.994295015660848	0.0	0.0	0.00244024570548232	0.003264738633669629
V1	4:Ins:R:1	0.0	0.40679523554900443	0.0	0.0	0.05611326568386244	0.537091498767133
V1	4:Ins:R:2	0.0	0.000992053356655389	0.0	0.0	0.9989815453416817	2.640130166292022e-05
V1	4:Ins:R:3	0.0	0.9832783209081813	0.0	0.0	0.0017012066725164375	0.015020472419302258
V1	4:Ins:R:4	0.0	0.9948040995046091	0.0	0.0	8.119618303900633e-06	0.005187780877087015
V1	4:Ins:R:5	0.0	0.5993578261062894	0.0	0.0	0.400625243205039	1.6930688671552783e-05
V1	5:Ins:R:0	0.0	1.8276648065216185e-14	0.0	0.0	0.9991747671058513	0.0008252328941302575
V1	5:Ins:R:1	0.0	0.038735928249553936	0.0	0.0	0.18506678427639783	0.7761972874740483
V1	5:Ins:R:2	0.0	0.9600879857221917	0.0	0.0	0.0036875873696659164	0.03622442690814246
V1	5:Ins:R:3	0.0	0.09710393107020374	0.0	0.0	3.7230752285929956e-05	0.9028588381775103
V1	5:Ins:R:4	0.0	0.03985062937688819	0.0	0.0	0.9536737631227807	0.006475607500330971
V1	5:Ins:R:5	0.0	0.9938783458817353	0.0	0.0	0.00021926849479276048	0.00590238562347194
V1	2:Del:M:1	0.0	0.2179930055584543	0.0	0.0	0.5751744842308348	0.20683251021071078
V1	3:Del:M:1	0.0	0.01178462984101587	0.0	0.0	0.986320668859081	0.0018947012999030919
V1	3:Del:M:2	0.0	0.20262467521744465	0.0	0.0	0.0021466642947114128	0.7952286604878439
V1	4:Del:M:1	0.0	0.017105811425470747	0.0	0.0	5.540130409906792e-07	0.9828936345614883
V1	4:Del:M:2	0.0	0.16737998956718272	0.0	0.0	0.008124378649016899	0.8244956317838004
V1	4:Del:M:3	0.0	0.18282165521232466	0.0	0.0	0.0	0.8171783447876754
V1	5:Del:M:1	0.0	0.11145232555640029	0.0	0.0	0.08502255514658999	0.8035251192970096
V1	5:Del:M:2	0.0	0.2576086616552371	0.0	0.0	0.7288061659148353	0.013585172429927647
V1	5:Del:M:3	0.0	0.00564697037016877	0.0	0.0	0.0	0.9943530296298312
V1	5:Del:M:4	0.0	0.05812191508076423	0.0	0.0	0.0	0.9418780849192357
V1	5:Del:M:5	0.0	0.7232987146424967	0.0	0.0	0.1308958623594109	0.1458054229980925
V2	1:Del:C:0	0.00014619081975083886	0.0	0.08092313143207099	0.9187336644380965	0.00019701331008168757	0.0
V2	1:Del:C:1	0.002179559487715866	0.0	0.14975123077005226	0.8452626385838735	0.0028065711583583797	0.0
V2	1:Del:C:2	1.736357207245049e-16	0.0	0.38825320188108947	0.4234385076851898	0.18830829043372058	0.0
V2	1:Del:C:3	0.039679633785216176	0.0	0.24975381662317386	0.6630474037903545	0.04751914580125547	0.0
V2	1:Del:C:4	0.015920172244424134	0.0	0.06392758793801634	0.8454206108940147	0.07473162892354476	0.0
V2	1:Del:C:5	0.5044092678966486	0.0	0.31056082412213754	0.020115813734934734	0.16491409424627904	0.0
V2	1:Del:T:0	0.003277524306251529	0.0	0.19015636309571438	0.7879325286007599	0.01863358399727435	0.0
V2	1:Del:T:1	2.1172052526477313e-17	0.0	0.1485679100924692	0.8499582723633798	0.0014738175441510076	0.0
V2	1:Del:T:2	0.0033376761722232564	0.0	0.07122024222350291	0.9180794059339283	0.007362675670345463	0.0
V2	1:Del:T:3	0.006229910491736913	0.0	0.059246047940297523	0.9219329970140033	0.012591044553962203	0.0
V2	1:Del:T:4	0.014530736479309045	0.0	0.009584474699432329	0.9590433671896942	0.01684142163156441	0.0
V2	1:Del:T:5	1.254069628540221e-16	0.0	0.8941690733071572	0.10568681266347701	0.00014411402936554898	0.0
V2	1:Ins:C:0	5.387648719691707e-16	0.0	0.9998604306163756	2.641738329927384e-15	0.0001395693836212785	0.0
V2	1:Ins:C:1	6.858585792845622e-16	0.0	0.9987974995898962	0.0011997344936729953	2.7659164301406953e-06	0.0
V2	1:Ins:C:2	7.435967064677192e-16	0.0	0.7623176708803002	0.23765193482607241	3.039429362644353e-05	0.0
V2	1:Ins:C:3	0.765611168256747	0.0	0.23434082510414325	1.4688031788714003e-14	4.8006639095138275e-05	0.0
V2	1:Ins:C:4	0.35909563974580805	0.0	0.2476738641730492	0.0013032243992959138	0.3919272716818468	0.0
V2	1:Ins:C:5	0.9479640554539591	0.0	0.04244024996815302	0.008626532303241514	0.0009691622746463822	0.0
V2	1:Ins:T:0	0.045047949965490545	0.0	0.19759764756875808	0.746454162937881	0.010900239527870156	0.0
V2	1:Ins:T:1	0.0008984035280866012	0.0	0.24119402611420582	0.6945533599314677	0.0633542104262398	0.0
V2	1:Ins:T:2	0.01830361972019115	0.0	0.301506392580823	0.659010883245744	0.021179104453241702	0.0
V2	1:Ins:T:3	0.33435914975288816	0.0	0.1903900003350242	0.3784375676469232	0.09681328226516434	0.0
V2	1:Ins:T:4	0.611432435255274	0.0	0.06713402744444506	0.1746645577982783	0.14676897950200254	0.0
V2	1:Ins:T:5	0.9344049755028698	0.0	0.04699026870124145	0.01816296399250344	0.0004417918033854087	0.0
V2	2:Del:R:0	0.010984630581981843	0.0	0.31201869912673896	0.6328426758821137	0.04415399440916532	0.0
V2	2:Del:R:1	0.03497247976905361	0.0	0.6566039701540725	0.2750748020965824	0.03334874798029155	0.0
V2	2:Del:R:2	0.08210724085090365	0.0	0.2053388768949408	0.6198811935208588	0.0926726887332966	0.0
V2	2:Del:R:3	0.5508575560594359	0.0	0.07774153110658413	0.3713951042329858	5.808600994264041e-06	0.0
V2	2:Del:R:4	0.08228481866863835	0.0	0.9177151813313373	2.445938840644689e-14	0.0	0.0
V2	2:Del:R:5	1.1936846863152775e-15	0.0	0.667629167365455	5.853021890905424e-15	0.33237083263453815	0.0
V2	3:Del:R:0	0.0037910538427054085	0.0	0.7213696092582073	0.2538605654082654	0.020978771490822043	0.0
V2	3:Del:R:1	0.21982450955818472	0.0	0.13149249302483945	0.5661440122728613	0.08253898514411451	0.0
V2	3:Del:R:2	0.1213271854952066	0.0	0.13196230563715905	0.603519260622038	0.14319124824559643	0.0
V2	3:Del:R:3	0.20165710243919302	0.0	0.3059996359640272	0.49229610202586316	4.715957091679552e-05	0.0
V2	3:Del:R:4	5.14598627011188e-13	0.0	0.9258974960657832	2.5232434188494206e-12	0.074102503931179	0.0
V2	3:Del:R:5	1.6356428576870745e-14	0.0	0.9992849952972392	8.020085673794931e-14	0.0007150047026641197	0.0
V2	4:Del:R:0	0.004900298673330511	0.0	0.7308461521351725	0.21126440916898043	0.0529891400225166	0.0
V2	4:Del:R:1	0.048851735767109404	0.0	0.1956540309432223	0.7477003683744377	0.007793864915230766	0.0
V2	4:Del:R:2	0.0009796333288392407	0.0	0.18374308703690423	0.815270873535466	6.406098790418263e-06	0.0
V2	4:Del:R:3	2.4196932061243592e-14	0.0	0.4678560881932296	0.5219519483905718	0.010191963416174534	0.0
V2	4:Del:R:4	4.084806833812912e-17	0.0	0.0026683565285666082	2.0029128372442162e-16	0.9973316434714331	0.0
V2	4:Del:R:5	0.3417468053077338	0.0	0.16660320996932196	0.4860136227732823	0.005636361949661883	0.0
V2	5:Del:R:0	1.5720117193661322e-05	0.0	0.9956235795752908	0.004360508234587045	1.9207292839361177e-07	0.0
V2	5:Del:R:1	0.047260153366213864	0.0	0.3151938201730154	0.356578496616059	0.2809675298447118	0.0
V2	5:Del:R:2	0.06104705836048153	0.0	0.5548993716805746	0.38405076190222215	2.8080567219301196e-06	0.0
V2	5:Del:R:3	1.3688785242987636e-05	0.0	1.313350824018567e-05	1.3297677093187988e-05	0.9999598800294237	0.0
V2	5:Del:R:4	0.011271811668694154	0.0	0.9092997454606877	0.07883019414601218	0.0005982487246056706	0.0
V2	5:Del:R:5	0.1424574921773318	0.0	0.448055868189975	0.4082567747062831	0.0012298649264100004	0.0
V2	2:Ins:R:0	0.049339204982044416	0.0	0.5227223851768628	0.4279384098410928	0.0	0.0
V2	2:Ins:R:1	0.0007147601386074517	0.0	0.3349689324591317	0.5714975349069522	0.09281877249530876	0.0
V2	2:Ins:R:2	0.042005477581939836	0.0	0.12844869914932688	0.43321603794059393	0.3963297853281394	0.0
V2	2:Ins:R:3	0.2618736660300143	0.0	0.20095147637940625	0.5371748575905795	0.0	0.0
V2	2:Ins:R:4	0.9575985799231522	0.0	0.01212617061375955	0.030275249463088228	0.0	0.0
V2	2:Ins:R:5	0.8221225142192377	0.0	0.1778774857807617	7.363069589158557e-16	0.0	0.0
V2	3:Ins:R:0	0.00013610370630627014	0.0	0.6601207669195678	0.3396894982892756	5.363108485037957e-05	0.0
V2	3:Ins:R:1	0.05244042270184741	0.0	0.30734310151840044	0.5085739912485079	0.13164248453124433	0.0
V2	3:Ins:R:2	0.06294125134984958	0.0	0.4306075995599082	0.5063602262506504	9.092283959192727e-05	0.0
V2	3:Ins:R:3	0.6252469930508759	0.0	0.3158911782252589	0.058285673069372976	0.0005761556544923282	0.0
V2	3:Ins:R:4	0.2175866734478644	0.0	0.6637794079302792	0.11821638163702866	0.00041753698482765886	0.0
V2	3:Ins:R:5	0.29920305707502315	0.0	0.019488475958468043	3.888909403351676e-15	0.681308466966505	0.0
V2	4:Ins:R:0	1.4899193411221009e-15	0.0	0.7779769633517576	0.22198492815320736	3.8108495033563595e-05	0.0
V2	4:Ins:R:1	0.13093476024704245	0.0	0.4314965134236677	0.3775982932779381	0.0599704330513519	0.0
V2	4:Ins:R:2	0.0029485428655504874	0.0	0.006934174391684589	0.004967611291364529	0.9851496714514004	0.0
V2	4:Ins:R:3	0.6521203489888553	0.0	0.07892246814046135	0.26698422351712014	0.001972959353563304	0.0
V2	4:Ins:R:4	0.41173445474153825	0.0	0.5882601617393252	2.090532608940059e-14	5.383519115725183e-06	0.0
V2	4:Ins:R:5	0.16728642905593719	0.0	0.3286464736792811	0.0010926109995064806	0.5029744862652752	0.0
V2	5:Ins:R:0	2.008078820269068e-15	0.0	0.42915724926313004	0.3018415468516712	0.2690012038851967	0.0
V2	5:Ins:R:1	0.05112518980565021	0.0	0.7684534298223125	0.13327481491330517	0.04714656545873217	0.0
V2	5:Ins:R:2	0.32330591003474995	0.0	0.2851845112574827	0.3914542468115936	5.533189617383138e-05	0.0
V2	5:Ins:R:3	0.37317760663858246	0.0	0.24799421788134496	0.3787071081807224	0.00012106729935024007	0.0
V2	5:Ins:R:4	0.49039207663379647	0.0	0.028048740945922416	0.28371259851457875	0.19784658390570234	0.0
V2	5:Ins:R:5	0.2091332683181662	0.0	0.7389954884125797	0.05177982935560852	9.141391364570854e-05	0.0
V2	2:Del:M:1	0.04835534344035933	0.0	0.4408068897919727	0.4724423407902524	0.03839542597741559	0.0
V2	3:Del:M:1	0.0027432673507946474	0.0	0.691517519196296	0.30259625585837896	0.003142957594530374	0.0
V2	3:Del:M:2	0.0940314710296632	0.0	0.6076574243788433	0.29424096485253975	0.0040701397389536174	0.0
V2	4:Del:M:1	0.0044628862812572095	0.0	0.687546153756672	0.30799043931950226	5.206425683750549e-07	0.0
V2	4:Del:M:2	0.010673785213944163	0.0	0.2594991990032276	0.7258006662023333	0.004026349580494966	0.0
V2	4:Del:M:3	0.0157014861026057	0.0	0.23850264631074589	0.7457958675866485	0.0	0.0
V2	5:Del:M:1	1.3057720464547236e-06	0.0	0.9982622316712633	0.0001699423913400633	0.001566520165350244	0.0
V2	5:Del:M:2	8.622040664519999e-10	0.0	0.9951184425153549	0.0024044190610786717	0.002477137561362143	0.0
V2	5:Del:M:3	2.235553696052728e-11	0.0	0.9835670396263265	0.016432960351318127	0.0	0.0
V2	5:Del:M:4	0.001027667456558007	0.0	0.9633503060912817	0.03562202645216033	0.0	0.0
V2	5:Del:M:5	0.022154057327059298	0.0	0.9485450840905957	5.405979564740172e-16	0.029300858582344182	0.0
V3	1:Del:C:0	5.364697305431163e-05	0.0	0.033407988211275226	0.9664779451225514	6.041969311903828e-05	0.0
V3	1:Del:C:1	0.0008395574476257074	0.0	0.06489401047174638	0.9333629582542033	0.0009034738264244144	0.0
V3	1:Del:C:2	9.603672122160253e-17	0.0	0.241582693362155	0.6713759769157688	0.08704132972207616	0.0
V3	1:Del:C:3	0.01754881088100135	0.0	0.1242638183925606	0.8406240557583253	0.017563314968112708	0.0
V3	1:Del:C:4	0.006185396611073083	0.0	0.027942202174660518	0.9416073023775505	0.024265098836715814	0.0
V3	1:Del:C:5	0.48072097637321237	0.0	0.3329731452398384	0.05495722780292995	0.1313486505840193	0.0
V3	1:Del:T:0	0.0013154740729337349	0.0	0.08586175412978371	0.9065726195956504	0.006250152201632186	0.0
V3	1:Del:T:1	8.127724358121046e-18	0.0	0.06416283436414834	0.9353643328833517	0.0004728327524999895	0.0
V3	1:Del:T:2	0.001226437009276209	0.0	0.029441302394572794	0.9670712919220836	0.0022609686740673145	0.0
V3	1:Del:T:3	0.0022851332894555294	0.0	0.024447904375383682	0.9694072999550071	0.0038596623801536215	0.0
V3	1:Del:T:4	0.0052106789020152575	0.0	0.0038665846494524395	0.9858756207615499	0.0050471156869822936	0.0
V3	1:Del:T:5	9.580147890545413e-17	0.0	0.7684625906961546	0.2314454036215273	9.200568231815788e-05	0.0
V3	1:Ins:C:0	4.789192964810136e-16	0.0	0.9998963161653082	6.731782232047022e-15	0.00010368383468438032	0.0
V3	1:Ins:C:1	6.085222542854858e-16	0.0	0.9969465133636548	0.003051435763332476	2.050873012020435e-06	0.0
V3	1:Ins:C:2	4.831996257748072e-16	0.0	0.5572853690016092	0.4426981251058829	1.650589250727219e-05	0.0
V3	1:Ins:C:3	0.7438283655705367	0.0	0.2561326560656477	4.0907720147301245e-14	3.897836377466932e-05	0.0
V3	1:Ins:C:4	0.37058225674075485	0.0	0.28754590847764844	0.003855412834441558	0.33801642194715503	0.0
V3	1:Ins:C:5	0.9282401842155592	0.0	0.04675186614374677	0.02421485900539508	0.0007930906352987154	0.0
V3	1:Ins:T:0	0.018643436389208477	0.0	0.09199944887433055	0.8855870847821539	0.003770029954306983	0.0
V3	1:Ins:T:1	0.00038787140774302427	0.0	0.11714813718317812	0.8596053914918722	0.0228585999172066	0.0
V3	1:Ins:T:2	0.00808334333847753	0.0	0.14979699060285256	0.834303037772979	0.007816628285690908	0.0
V3	1:Ins:T:3	0.19504001697522166	0.0	0.12494163099854477	0.6328225593978055	0.04719579262842803	0.0
V3	1:Ins:T:4	0.46662825498785976	0.0	0.05763917859801346	0.38212420145524717	0.09360836495887953	0.0
V3	1:Ins:T:5	0.8987209000204718	0.0	0.050845222250917414	0.05007876586677951	0.0003551118618313612	0.0
V3	2:Del:R:0	0.004963560145838456	0.0	0.15861380264052757	0.8197487961595299	0.016673841054103997	0.0
V3	2:Del:R:1	0.021994305626135222	0.0	0.4645579052887646	0.4959202401707158	0.017527548914384343	0.0
V3	2:Del:R:2	0.037880134118920064	0.0	0.10657461060072346	0.8198147103844552	0.03573054489590122	0.0
V3	2:Del:R:3	0.3234653949283964	0.0	0.051356347268463755	0.6251754073238789	2.8504792610440695e-06	0.0
V3	2:Del:R:4	0.0738169515356516	0.0	0.9261830484642856	6.290123602834663e-14	0.0	0.0
V3	2:Del:R:5	1.1602127049291511e-15	0.0	0.7300217824846468	1.6308174111641595e-14	0.2699782175153358	0.0
V3	3:Del:R:0	0.0024292319125621556	0.0	0.5200192128110164	0.46631723233984357	0.01123432293657775	0.0
V3	3:Del:R:1	0.10672757120000324	0.0	0.07182142129989552	0.7879608288545596	0.03349017864554164	0.0
V3	3:Del:R:2	0.057242216908142574	0.0	0.0700423549237381	0.8162565008008785	0.05645892736724086	0.0
V3	3:Del:R:3	0.10303373429132047	0.0	0.17588927146267244	0.7210568573007767	2.0136945230370495e-05	0.0
V3	3:Del:R:4	4.663064381282358e-13	0.0	0.9438831224952207	6.5544934563003934e-12	0.05611687749775832	0.0
V3	3:Del:R:5	1.4541721240787554e-14	0.0	0.9994687559755798	2.044012454528344e-13	0.0005312440242012837	0.0
V3	4:Del:R:0	0.0033177138594275386	0.0	0.556666213816756	0.4100340396404806	0.029982032683335914	0.0
V3	4:Del:R:1	0.020195983800095314	0.0	0.09099684534166928	0.886114422842182	0.0026927480160534867	0.0
V3	4:Del:R:2	0.00038495406205340426	0.0	0.08122858456593283	0.9183843576090155	2.1037629984799898e-06	0.0
V3	4:Del:R:3	1.191311041800226e-14	0.0	0.2591371450441579	0.736669317328309	0.004193537627521187	0.0
V3	4:Del:R:4	4.8832925378638696e-17	0.0	0.0035887036550918015	6.8640504113792875e-16	0.9964112963449074	0.0
V3	4:Del:R:5	0.17733506167189136	0.0	0.0972581566608816	0.7229625247813923	0.002444256885834708	0.0
V3	5:Del:R:0	1.3879764133820469e-05	0.0	0.9889492435314405	0.011036734978177426	1.4172624816665117e-07	0.0
V3	5:Del:R:1	0.02848964916100958	0.0	0.21375790817842646	0.6162037267688498	0.141548715891714	0.0
V3	5:Del:R:2	0.03417597136198476	0.0	0.3494804457042753	0.6163422691622663	1.313771473609322e-06	0.0
V3	5:Del:R:3	1.6379095180505964e-05	0.0	1.767902336943501e-05	4.561188029314232e-05	0.999920330001157	0.0
V3	5:Del:R:4	0.00894081666403265	0.0	0.8114150480192591	0.17924756238020445	0.0003965729365039583	0.0
V3	5:Del:R:5	0.07836444614494528	0.0	0.27727994921893573	0.6437902134732021	0.0005653911629169317	0.0
V3	2:Ins:R:0	0.026467277682135443	0.0	0.3154574205178506	0.6580753018000141	0.0	0.0
V3	2:Ins:R:1	0.0003414321627745325	0.0	0.18001187532148552	0.782592466052694	0.03705422646304603	0.0
V3	2:Ins:R:2	0.02387197464885146	0.0	0.08212297061169872	0.7057715381140762	0.18823351662537355	0.0
V3	2:Ins:R:3	0.12913887536720425	0.0	0.11148306381271163	0.7593780608200841	0.0	0.0
V3	2:Ins:R:4	0.9050773312786226	0.0	0.01289372463975244	0.08202894408162505	0.0	0.0
V3	2:Ins:R:5	0.8042404799031997	0.0	0.19575952009679826	2.0648356439468133e-15	0.0	0.0
V3	3:Ins:R:0	7.928709873182185e-05	0.0	0.43262189232296344	0.5672727105716415	2.611000666321684e-05	0.0
V3	3:Ins:R:1	0.026671913202424853	0.0	0.17585874822898398	0.7415139543969438	0.05595538417164722	0.0
V3	3:Ins:R:2	0.031486104743241004	0.0	0.24233591092859097	0.7261399728831666	3.8011445001389964e-05	0.0
V3	3:Ins:R:3	0.5445493217359687	0.0	0.3095106731441917	0.14552064873063272	0.00041935638920703993	0.0
V3	3:Ins:R:4	0.16691542257292108	0.0	0.5728494118735057	0.25996748492065974	0.00026768063291361205	0.0
V3	3:Ins:R:5	0.3359918792999765	0.0	0.02462028945071326	1.251894630583481e-14	0.6393878312492978	0.0
V3	4:Ins:R:0	9.856488476619705e-16	0.0	0.579000208806555	0.42097872242816664	2.1068765277483292e-05	0.0
V3	4:Ins:R:1	0.07486542711541178	0.0	0.2775595422845632	0.6189186484381262	0.028656382161899065	0.0
V3	4:Ins:R:2	0.003475851716429538	0.0	0.00919604477293775	0.016787212846077704	0.970540890664555	0.0
V3	4:Ins:R:3	0.43246586387976366	0.0	0.05888128256373413	0.5075594007475265	0.0010934528089757392	0.0
V3	4:Ins:R:4	0.38353267013090864	0.0	0.6164631389503125	5.582378707695737e-14	4.190918723274939e-06	0.0
V3	4:Ins:R:5	0.17416801148917105	0.0	0.38493657864244557	0.003260997362879977	0.4376344125055034	0.0
V3	5:Ins:R:0	1.2766817123952223e-15	0.0	0.30695227554762744	0.5501208384759889	0.14292688597638223	0.0
V3	5:Ins:R:1	0.0382361383457236	0.0	0.6465604966447479	0.28573561494454575	0.02946775006498269	0.0
V3	5:Ins:R:2	0.18303578396986064	0.0	0.1816355349397183	0.6353025019284835	2.6179161937515844e-05	0.0
V3	5:Ins:R:3	0.2147291282791748	0.0	0.16053490063767195	0.6246777527098172	5.821837333608325e-05	0.0
V3	5:Ins:R:4	0.3267974245327179	0.0	0.02102815039572412	0.5419896567871209	0.1101847682844372	0.0
V3	5:Ins:R:5	0.17588781538890733	0.0	0.6992088870890499	0.12483904609783637	6.425142420639982e-05	0.0
V3	2:Del:M:1	0.025045687491054434	0.0	0.25685580274404735	0.7014787094508258	0.016619800314072418	0.0
V3	3:Del:M:1	0.0016618110724508674	0.0	0.47126938014041436	0.5254776634109818	0.0015911453761530444	0.0
V3	3:Del:M:2	0.05788196576242246	0.0	0.42080546628737564	0.5192187583448096	0.0020938096053923546	0.0
V3	4:Del:M:1	0.002687095753994268	0.0	0.46571658188285064	0.5315960603851555	2.61977999629096e-07	0.0
V3	4:Del:M:2	0.004472374108426268	0.0	0.12232302411529908	0.871794699634346	0.0014099021419286032	0.0
V3	4:Del:M:3	0.006482953033764129	0.0	0.11078420379456823	0.8827328431716677	0.0	0.0
V3	5:Del:M:1	1.1608486297397044e-06	0.0	0.9984018767024895	0.00043309896671318095	0.001163863482167639	0.0
V3	5:Del:M:2	7.640462122364466e-10	0.0	0.9920575297697453	0.006107970332642628	0.0018344991335658687	0.0
V3	5:Del:M:3	1.937858448571425e-11	0.0	0.9591652454811893	0.040834754499432066	0.0	0.0
V3	5:Del:M:4	0.0008658319951022115	0.0	0.9130988348472063	0.08603533315769143	0.0	0.0
V3	5:Del:M:5	0.019891330502454712	0.0	0.9581225425788805	1.3914325365157477e-15	0.02198612691866347	0.0
V4	1:Del:C:0	0.0006309669799305312	0.0	0.9989074310484382	0.0	0.00046160197163138246	0.0
