Sample Names	MutationType	ID1	ID2	ID8	ID9	ID14	ID83F	ID83G
V1	3:Del:R:0	0.010314158891510251	0.0	0.0	0.0	0.1293104171856172	0.18022112473284635	0.6801542991900262
V1	3:Del:R:1	0.33169706859115694	0.0	0.0	0.0	0.4485367857053959	0.10515735455679472	0.1146087911466524
V1	3:Del:R:2	0.01306957930279812	0.0	0.0	0.0	0.02505380917291842	0.9074670309172634	0.054409580607019906
V1	3:Del:R:3	0.45976093004263896	0.0	0.0	0.0	0.43275281132321114	0.10746713735929019	1.912127485959577e-05
V1	3:Del:R:4	2.67466012791751e-16	0.0	0.0	0.0	1.0396428158847938e-15	0.9999881061888986	1.1893811100038655e-05
V1	3:Del:R:5	7.422794024373993e-14	0.0	0.0	0.0	2.885246764882048e-13	0.007228291094111993	0.9927717089055252
V1	4:Del:R:0	0.033478311439960204	0.0	0.0	0.0	0.09105355256790572	6.007957984751569e-07	0.8754675351963356
V1	4:Del:R:1	0.28219316547668577	0.0	0.0	0.0	0.2708392921225505	0.02867390687654241	0.4182936355242214
V1	4:Del:R:2	0.0017729497957275223	0.0	0.0	0.0	0.40290037102518445	0.4845724102194893	0.11075426895959874
V1	4:Del:R:3	1.2645963659119026e-14	0.0	0.0	0.0	0.2690419217145504	0.0008841565176909085	0.730073921767746
V1	4:Del:R:4	5.5739633023385334e-14	0.0	0.0	0.0	0.18223997238038553	0.006537848520383582	0.811222179099175
V1	4:Del:R:5	0.14210685025089229	0.0	0.0	0.0	6.326459291792319e-14	0.00034745119417114604	0.8575456985548733
V1	5:Del:R:0	1.0913873903054632e-05	0.0	0.0	0.0	0.01113808486877684	0.0004925212784138708	0.9883584799789062
V1	5:Del:R:1	0.12880068756699284	0.0	0.0	0.0	0.2973845189702342	0.34150963387369143	0.23230515958908138
V1	5:Del:R:2	0.24140282318006467	0.0	0.0	0.0	0.05697148658327354	0.00034127411883586376	0.7012844161178259
V1	5:Del:R:3	0.31484583644522984	0.0	0.0	0.0	0.6646745436065965	0.019211770412588376	0.0012678495355852013
V1	5:Del:R:4	0.019071358756591026	0.0	0.0	0.0	0.12877766362971435	0.0020987816396713928	0.8500521959740232
V1	5:Del:R:5	0.19642886509527796	0.0	0.0	0.0	0.7977647709556465	0.003813942211846718	0.001992421737228893
V1	2:Ins:R:0	0.011328770553381277	0.0	0.0	0.0	0.9445195322211012	6.046022865029934e-07	0.04415109262323102
V1	2:Ins:R:1	0.004787712180796571	0.0	0.0	0.0	0.10528239843340452	0.2643649143098308	0.6255649750759682
V1	2:Ins:R:2	0.11063254104502179	0.0	0.0	0.0	0.7796506536783925	1.3992124810126734e-05	0.10970281315177559
V1	2:Ins:R:3	0.2612197140837737	0.0	0.0	0.0	0.6197312609853561	4.112837441185281e-06	0.11904491209342899
V1	2:Ins:R:4	0.3735104206040151	0.0	0.0	0.0	0.5338424644213803	5.559725643939419e-06	0.0926415552489606
V1	2:Ins:R:5	0.7456608762010444	0.0	0.0	0.0	0.03135390387242378	0.03695441411302654	0.18603080581350526
V1	3:Ins:R:0	3.2810498507968554e-05	0.0	0.0	0.0	0.9942756006877381	4.949173715116976e-05	0.005642097076602812
V1	3:Ins:R:1	0.0007357513920005735	0.0	0.0	0.0	0.010204468392446597	0.9743510174871373	0.01470876272841555
V1	3:Ins:R:2	0.13318429458220327	0.0	0.0	0.0	0.8646451246461951	0.0012297719318307891	0.0009408088397708211
V1	3:Ins:R:3	0.14920755001152383	0.0	0.0	0.0	0.4103741973479236	4.579953361201514e-05	0.4403724531069406
V1	3:Ins:R:4	0.09541258053897324	0.0	0.0	0.0	0.9043309562706522	0.00020755507197300026	4.8908118401598076e-05
V1	3:Ins:R:5	0.22303741759023193	0.0	0.0	0.0	0.5516377274601011	0.21828562876237817	0.007039226187288875
V1	4:Ins:R:0	3.7194644580361513e-16	0.0	0.0	0.0	0.9355635249909515	6.615902320740861e-05	0.06437031598584066
V1	4:Ins:R:1	0.18016919908026635	0.0	0.0	0.0	0.4496348946605221	0.2849048087733918	0.08529109748581967
V1	4:Ins:R:2	0.22887259121692152	0.0	0.0	0.0	0.35861758332399746	0.0005084111734979944	0.41200141428558296
V1	4:Ins:R:3	0.12575274627718702	0.0	0.0	0.0	0.7977224725133774	0.00020964785688181166	0.0763151333525538
V1	4:Ins:R:4	0.11597445037774964	0.0	0.0	0.0	0.8457235423188261	5.732392766052552e-06	0.0382962749106581
V1	4:Ins:R:5	0.4863490235277168	0.0	0.0	0.0	0.18662286224326058	0.16951185389521278	0.15751626033380986
V1	5:Ins:R:0	7.236965050814038e-16	0.0	0.0	0.0	0.8301733378196908	0.07610791673805133	0.09371874544225717
V1	5:Ins:R:1	0.03176389289875721	0.0	0.0	0.0	0.8152182468838836	0.016373837494321284	0.13664402272303783
V1	5:Ins:R:2	0.2074538578991516	0.0	0.0	0.0	0.556536785008287	0.235946229598472	6.312749408947992e-05
V1	5:Ins:R:3	0.4265097666301965	0.0	0.0	0.0	0.2615027808803178	0.0003253280340242773	0.31166212445546126
V1	5:Ins:R:4	0.41953082085046967	0.0	0.0	0.0	0.35346903522961565	8.944658248826656e-05	0.2269106973374264
V1	5:Ins:R:5	0.796783234681369	0.0	0.0	0.0	0.20013665039896197	0.0020217103736082506	0.0010584045460606672
V1	2:Del:M:1	0.19999807330418984	0.0	0.0	0.0	0.6173339592818713	0.0067689741777715974	0.1758989932361674
V1	3:Del:M:1	0.0072162395136074545	0.0	0.0	0.0	0.19430471185243753	0.046889111340757475	0.7515899372931976
V1	3:Del:M:2	0.15822841713271515	0.0	0.0	0.0	0.48462323218349873	0.01841460080462661	0.3387337498791595
V1	4:Del:M:1	0.01318607235465559	0.0	0.0	0.0	0.0018063975015685698	0.057594098893405624	0.9274134312503703
V1	4:Del:M:2	0.04427997459798251	0.0	0.0	0.0	0.4050270365742427	0.04150690855045279	0.509186080277322
V1	4:Del:M:3	0.02976112086016942	0.0	0.0	0.0	0.5783544234801447	0.04075000760228647	0.3511344480573996
V1	5:Del:M:1	1.0644614426170451e-06	0.0	0.0	0.0	0.011965261995720403	0.9880308100611287	2.863481708208896e-06
V1	5:Del:M:2	3.457990979875707e-09	0.0	0.0	0.0	0.09150726937507159	0.01193467048687387	0.8965580566800636
V1	5:Del:M:3	8.414783356490545e-11	0.0	0.0	0.0	0.07101216894768356	0.00291171921029054	0.9260761117578781
V1	5:Del:M:4	0.00288683622077218	0.0	0.0	0.0	0.010431314832976902	0.01846245048388839	0.9682193984623625
V1	5:Del:M:5	0.07725949284409475	0.0	0.0	0.0	0.15148545904393182	0.05808437096138021	0.7131706771505931
V2	1:Del:C:0	0.00510685734867629	0.0	0.0	0.0	0.3837915295199197	0.0	0.6111016131314041
V2	1:Del:C:1	0.0655211761211411	0.0	0.0	0.0	0.16485535613627608	0.0	0.7696234677425827
V2	1:Del:C:2	1.2140389078995753e-15	0.0	0.0	0.0	0.2507654215031142	0.0	0.7492345784968846
V2	1:Del:C:3	0.10319452113585872	0.0	0.0	0.0	0.02637014259656166	0.0	0.8704353362675796
V2	1:Del:C:4	0.22336856557898402	0.0	0.0	0.0	0.6555362282227428	0.0	0.12109520619827319
V2	1:Del:C:5	0.4120335811530672	0.0	0.0	0.0	0.28979227967032806	0.0	0.2981741391766047
V2	1:Del:T:0	0.03519340797366411	0.0	0.0	0.0	0.49129453371740656	0.0	0.4735120583089293
V2	1:Del:T:1	1.3209435562127448e-16	0.0	0.0	0.0	0.03402363496499038	0.0	0.9659763650350094
V2	1:Del:T:2	0.06698264221127291	0.0	0.0	0.0	0.7765385956403944	0.0	0.15647876214833267
V2	1:Del:T:3	0.08876938163110501	0.0	0.0	0.0	0.6644185349161105	0.0	0.24681208345278458
V2	1:Del:T:4	0.13593170751123218	0.0	0.0	0.0	0.4227976755686807	0.0	0.441270616920087
V2	1:Del:T:5	8.571318761629144e-17	0.0	0.0	0.0	0.9999957947024588	0.0	4.205297540949655e-06
V2	1:Ins:C:0	7.272108753434053e-18	0.0	0.0	0.0	0.9982934666821969	0.0	0.0017065333178031864
V2	1:Ins:C:1	2.346462072443816e-16	0.0	0.0	0.0	0.905793269630449	0.0	0.09420673036955074
V2	1:Ins:C:2	1.5038950652674455e-15	0.0	0.0	0.0	0.2993478138221923	0.0	0.7006521861778062
V2	1:Ins:C:3	0.35096855076742506	0.0	0.0	0.0	0.6490134041535109	0.0	1.8045079064127235e-05
V2	1:Ins:C:4	0.3340780029754476	0.0	0.0	0.0	0.28804623499346554	0.0	0.3778757620310868
V2	1:Ins:C:5	0.7233984225025187	0.0	0.0	0.0	0.06827112553821882	0.0	0.20833045195926236
V2	1:Ins:T:0	0.06113578350668844	0.0	0.0	0.0	0.8729922269275602	0.0	0.06587198956575153
V2	1:Ins:T:1	0.005567800476313769	0.0	0.0	0.0	0.4373946619194458	0.0	0.5570375376042405
V2	1:Ins:T:2	0.060268989450851414	0.0	0.0	0.0	0.5545522012465591	0.0	0.3851788093025895
V2	1:Ins:T:3	0.6805210288495839	0.0	0.0	0.0	0.1882559081058722	0.0	0.13122306304454393
V2	1:Ins:T:4	0.5866934691269874	0.0	0.0	0.0	0.16861710905798039	0.0	0.2446894218150322
V2	1:Ins:T:5	0.7492046896203731	0.0	0.0	0.0	0.1957282452950782	0.0	0.055067065084548776
V2	2:Del:R:0	0.12168722119407294	0.0	0.0	0.0	0.11742135903655365	0.0	0.7608914197693734
V2	2:Del:R:1	0.1090345123815532	0.0	0.0	0.0	0.589877043564793	0.0	0.3010884440536538
V2	2:Del:R:2	0.12979487085107191	0.0	0.0	0.0	0.7418242141149674	0.0	0.12838091503396065
V2	2:Del:R:3	0.4657654106637568	0.0	0.0	0.0	0.4287405969800174	0.0	0.10549399235622575
V2	2:Del:R:4	0.1283047907480738	0.0	0.0	0.0	0.003313365475362346	0.0	0.8683818437765639
V2	2:Del:R:5	2.8717426404743873e-15	0.0	0.0	0.0	0.03791394362197303	0.0	0.962086056378024
V2	3:Del:R:0	0.014968606835479903	0.0	0.0	0.0	0.1340457475525366	0.0	0.8509856456119835
V2	3:Del:R:1	0.44174038252981657	0.0	0.0	0.0	0.42667333294235266	0.0	0.13158628452783072
V2	3:Del:R:2	0.1678326393817769	0.0	0.0	0.0	0.2298055672773556	0.0	0.6023617933408676
V2	3:Del:R:3	0.5979567734583037	0.0	0.0	0.0	0.4020217866891307	0.0	2.1439852565568527e-05
V2	3:Del:R:4	2.6084369511093843e-11	0.0	0.0	0.0	7.242155764560495e-11	0.0	0.9999999999014941
V2	3:Del:R:5	8.67262950745598e-14	0.0	0.0	0.0	2.4078992499553006e-13	0.0	0.9999999999996726
V2	4:Del:R:0	0.039235134830233706	0.0	0.0	0.0	0.07622202166362563	0.0	0.8845428435061407
V2	4:Del:R:1	0.3374431756633859	0.0	0.0	0.0	0.23133310797910467	0.0	0.43122371635750945
V2	4:Del:R:2	0.004604558618870511	0.0	0.0	0.0	0.747413950798983	0.0	0.24798149058214655
V2	4:Del:R:3	1.5392184777983462e-14	0.0	0.0	0.0	0.23390540614276983	0.0	0.7660945938572148
V2	4:Del:R:4	6.719330475927473e-14	0.0	0.0	0.0	0.15691971171878963	0.0	0.8430802882811431
V2	4:Del:R:5	0.16122612400085326	0.0	0.0	0.0	5.1268791680548134e-14	0.0	0.8387738759990954
V2	5:Del:R:0	1.2689823213574785e-05	0.0	0.0	0.0	0.009250370490288862	0.0	0.9907369396864976
V2	5:Del:R:1	0.2378621926732034	0.0	0.0	0.0	0.39228125633221217	0.0	0.3698565509945844
V2	5:Del:R:2	0.27225246587626556	0.0	0.0	0.0	0.04589432569478418	0.0	0.6818532084289503
V2	5:Del:R:3	0.3981829849115541	0.0	0.0	0.0	0.6004346597872642	0.0	0.0013823553011817835
V2	5:Del:R:4	0.022599032351595254	0.0	0.0	0.0	0.10899854831959127	0.0	0.8684024193288133
V2	5:Del:R:5	0.255773895440484	0.0	0.0	0.0	0.7419894474759088	0.0	0.0022366570836071975
V2	2:Ins:R:0	0.0156464125622019	0.0	0.0	0.0	0.9317832608170756	0.0	0.052570326620722495
V2	2:Ins:R:1	0.007730833755336501	0.0	0.0	0.0	0.1214300109643737	0.0	0.8708391552802898
V2	2:Ins:R:2	0.14516748773096905	0.0	0.0	0.0	0.730732603840838	0.0	0.12409990842819285
V2	2:Ins:R:3	0.3238866736534974	0.0	0.0	0.0	0.5488611580257199	0.0	0.12725216832078282
V2	2:Ins:R:4	0.44748158143687217	0.0	0.0	0.0	0.45683305708642546	0.0	0.09568536147670229
V2	2:Ins:R:5	0.8031354871650253	0.0	0.0	0.0	0.02412187407440454	0.0	0.1727426387605701
V2	3:Ins:R:0	4.588278804201216e-05	0.0	0.0	0.0	0.993151990025828	0.0	0.006802127186129999
V2	3:Ins:R:1	0.03553434195238149	0.0	0.0	0.0	0.35202988521270145	0.0	0.612435772834917
V2	3:Ins:R:2	0.17720125591466032	0.0	0.0	0.0	0.8217195926486156	0.0	0.0010791514367240699
V2	3:Ins:R:3	0.18152091570879533	0.0	0.0	0.0	0.35660537514979135	0.0	0.4618737091414134
V2	3:Ins:R:4	0.12869150522617817	0.0	0.0	0.0	0.8712516235706139	0.0	5.6871203207975774e-05
V2	3:Ins:R:5	0.3579290643908507	0.0	0.0	0.0	0.6323320025522813	0.0	0.00973893305686799
V2	4:Ins:R:0	5.139124224203401e-16	0.0	0.0	0.0	0.9233236260616896	0.0	0.07667637393830978
V2	4:Ins:R:1	0.3134096539991418	0.0	0.0	0.0	0.5586808617394388	0.0	0.12790948426141943
V2	4:Ins:R:2	0.2723952958227054	0.0	0.0	0.0	0.304866258238657	0.0	0.42273844593863763
V2	4:Ins:R:3	0.16517134324840163	0.0	0.0	0.0	0.7484124671238384	0.0	0.08641618962776013
V2	4:Ins:R:4	0.1540004509065525	0.0	0.0	0.0	0.8021582489884937	0.0	0.043841300104953684
V2	4:Ins:R:5	0.6437881741856482	0.0	0.0	0.0	0.17645410120348837	0.0	0.17975772461086334
V2	5:Ins:R:0	1.0740879960069135e-15	0.0	0.0	0.0	0.8800840155825337	0.0	0.11991598441746526
V2	5:Ins:R:1	0.04340123834010126	0.0	0.0	0.0	0.795635686653492	0.0	0.16096307500640675
V2	5:Ins:R:2	0.3428793541341553	0.0	0.0	0.0	0.6570306949492677	0.0	8.995091657694274e-05
V2	5:Ins:R:3	0.4835781213621847	0.0	0.0	0.0	0.21178048530352572	0.0	0.3046413933342896
V2	5:Ins:R:4	0.48353503335942466	0.0	0.0	0.0	0.2909962633884322	0.0	0.22546870325214305
V2	5:Ins:R:5	0.847055598491811	0.0	0.0	0.0	0.1519743592600926	0.0	0.0009700422480963134
V2	2:Del:M:1	0.25233268848265916	0.0	0.0	0.0	0.5563394224743108	0.0	0.19132788904303
V2	3:Del:M:1	0.009088860136244986	0.0	0.0	0.0	0.1748049705419954	0.0	0.8161061693217597
V2	3:Del:M:2	0.19867541970623276	0.0	0.0	0.0	0.4346461626182298	0.0	0.3666784176755374
V2	4:Del:M:1	0.016198765627458075	0.0	0.0	0.0	0.0015850820781044893	0.0	0.9822161522944375
V2	4:Del:M:2	0.05731560686184574	0.0	0.0	0.0	0.3744738629832232	0.0	0.5682105301549311
V2	4:Del:M:3	0.039916142473363454	0.0	0.0	0.0	0.5540708553523309	0.0	0.4060130021743057
V2	5:Del:M:1	0.00012449624716444268	0.0	0.0	0.0	0.9995867763783849	0.0	0.00028872737445057365
V2	5:Del:M:2	4.124993888058186e-09	0.0	0.0	0.0	0.07796990653197793	0.0	0.9220300893430282
V2	5:Del:M:3	9.910112252350122e-11	0.0	0.0	0.0	0.05973658294835393	0.0	0.940263416952545
V2	5:Del:M:4	0.0034161392292756843	0.0	0.0	0.0	0.00881707295972564	0.0	0.9877667878109987
V2	5:Del:M:5	0.09653799627111585	0.0	0.0	0.0	0.1352039373319837	0.0	0.7682580663969004
V3	1:Del:C:0	0.0	0.0	0.0	0.9979014963060204	0.0	0.002098503693979538	0.0
V3	1:Del:C:1	0.0	0.0	0.0	1.0	0.0	0.0	0.0
V3	1:Del:C:2	0.0	0.0	0.0	0.9672744485524534	0.0	0.032725551447546665	0.0
V3	1:Del:C:3	0.0	0.0	0.0	0.09469873734121391	0.0	0.9053012626587862	0.0
V3	1:Del:C:4	0.0	0.0	0.0	0.9755930314580297	0.0	0.024406968541970303	0.0
V3	1:Del:C:5	0.0	0.0	0.0	0.09013069348758022	0.0	0.9098693065124198	0.0
V3	1:Del:T:0	0.0	0.0	0.0	0.9678246505632104	0.0	0.032175349436789576	0.0
V3	1:Del:T:1	0.0	0.0	0.0	0.9394378903081964	0.0	0.06056210969180369	0.0
V3	1:Del:T:2	0.0	0.0	0.0	0.9900750188377964	0.0	0.00992498116220361	0.0
V3	1:Del:T:3	0.0	0.0	0.0	0.9875214462056443	0.0	0.01247855379435573	0.0
V3	1:Del:T:4	0.0	0.0	0.0	0.9972036080092648	0.0	0.0027963919907352712	0.0
V3	1:Del:T:5	0.0	0.0	0.0	0.9992766607069001	0.0	0.000723339293099887	0.0
V3	1:Ins:C:0	0.0	0.0	0.0	3.016858467883027e-11	0.0	0.9999999999698315	0.0
V3	1:Ins:C:1	0.0	0.0	0.0	0.07898081013118663	0.0	0.9210191898688133	0.0
V3	1:Ins:C:2	0.0	0.0	0.0	1.0	0.0	0.0	0.0
V3	1:Ins:C:3	0.0	0.0	0.0	2.516727575558788e-14	0.0	0.9999999999999747	0.0
V3	1:Ins:C:4	0.0	0.0	0.0	1.0	0.0	0.0	0.0
V3	1:Ins:C:5	0.0	0.0	0.0	0.18322665454749365	0.0	0.8167733454525063	0.0
V3	1:Ins:T:0	0.0	0.0	0.0	0.944084914080493	0.0	0.055915085919506995	0.0
V3	1:Ins:T:1	0.0	0.0	0.0	0.9946982636312345	0.0	0.005301736368765563	0.0
V3	1:Ins:T:2	0.0	0.0	0.0	0.9999969300278073	0.0	3.0699721927116815e-06	0.0
V3	1:Ins:T:3	0.0	0.0	0.0	0.9407479700423119	0.0	0.05925202995768807	0.0
V3	1:Ins:T:4	0.0	0.0	0.0	0.9999952020232309	0.0	4.797976769144963e-06	0.0
V3	1:Ins:T:5	0.0	0.0	0.0	0.9999466795146906	0.0	5.332048530934749e-05	0.0
V3	2:Del:R:0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
V3	2:Del:R:1	0.0	0.0	0.0	0.9012493716097801	0.0	0.09875062839021984	0.0
V3	2:Del:R:2	0.0	0.0	0.0	1.0	0.0	0.0	0.0
V3	2:Del:R:3	0.0	0.0	0.0	0.13991372789511258	0.0	0.8600862721048874	0.0
V3	2:Del:R:4	0.0	0.0	0.0	1.807605627810077e-10	0.0	0.9999999998192395	0.0
V3	2:Del:R:5	0.0	0.0	0.0	1.2777848529789286e-10	0.0	0.9999999998722215	0.0
V3	3:Del:R:0	0.0	0.0	0.0	0.668529528063518	0.0	0.3314704719364821	0.0
V3	3:Del:R:1	0.0	0.0	0.0	0.8104368002205741	0.0	0.1895631997794259	0.0
V3	3:Del:R:2	0.0	0.0	0.0	0.03633314736370672	0.0	0.9636668526362931	0.0
V3	3:Del:R:3	0.0	0.0	0.0	0.8460695697363005	0.0	0.15393043026369949	0.0
V3	3:Del:R:4	0.0	0.0	0.0	6.902026628066738e-16	0.0	0.9999999999999993	0.0
V3	3:Del:R:5	0.0	0.0	0.0	2.6499314345326435e-11	0.0	0.9999999999735008	0.0
V3	4:Del:R:0	0.0	0.0	0.0	0.9999992090539265	0.0	7.909460735468674e-07	0.0
V3	4:Del:R:1	0.0	0.0	0.0	0.987542348511003	0.0	0.012457651488997018	0.0
V3	4:Del:R:2	0.0	0.0	0.0	0.615748867051987	0.0	0.3842511329480131	0.0
V3	4:Del:R:3	0.0	0.0	0.0	0.9938789186873973	0.0	0.006121081312602731	0.0
V3	4:Del:R:4	0.0	0.0	0.0	2.2000477790627937e-11	0.0	0.9999999999779996	0.0
V3	4:Del:R:5	0.0	0.0	0.0	0.9967438377282818	0.0	0.0032561622717181982	0.0
V3	5:Del:R:0	0.0	0.0	0.0	0.7638614083987237	0.0	0.23613859160127632	0.0
V3	5:Del:R:1	0.0	0.0	0.0	0.5996110697878183	0.0	0.40038893021218164	0.0
V3	5:Del:R:2	0.0	0.0	0.0	0.9995731852872576	0.0	0.00042681471274247303	0.0
V3	5:Del:R:3	0.0	0.0	0.0	0.8933703990588132	0.0	0.1066296009411868	0.0
V3	5:Del:R:4	0.0	0.0	0.0	0.9709678458584513	0.0	0.02903215414154867	0.0
V3	5:Del:R:5	0.0	0.0	0.0	0.9872897819155907	0.0	0.012710218084409274	0.0
V3	2:Ins:R:0	0.0	0.0	0.0	0.9999883082244376	0.0	1.169177556242076e-05	0.0
V3	2:Ins:R:1	0.0	0.0	0.0	0.8839991298224125	0.0	0.11600087017758756	0.0
V3	2:Ins:R:2	0.0	0.0	0.0	0.9999766987226927	0.0	2.330127730731932e-05	0.0
V3	2:Ins:R:3	0.0	0.0	0.0	0.999985415448581	0.0	1.4584551418981471e-05	0.0
V3	2:Ins:R:4	0.0	0.0	0.0	0.9991061889590669	0.0	0.000893811040933077	0.0
V3	2:Ins:R:5	0.0	0.0	0.0	9.510639812413648e-15	0.0	0.9999999999999906	0.0
V3	3:Ins:R:0	0.0	0.0	0.0	0.9988529115561556	0.0	0.0011470884438443895	0.0
V3	3:Ins:R:1	0.0	0.0	0.0	0.0038392410219939975	0.0	0.9961607589780062	0.0
V3	3:Ins:R:2	0.0	0.0	0.0	0.9978238496662687	0.0	0.0021761503337312596	0.0
V3	3:Ins:R:3	0.0	0.0	0.0	0.9937821689581011	0.0	0.006217831041898895	0.0
V3	3:Ins:R:4	0.0	0.0	0.0	0.9924494532611707	0.0	0.0075505467388292365	0.0
V3	3:Ins:R:5	0.0	0.0	0.0	6.9891879367485716e-15	0.0	0.9999999999999929	0.0
V3	4:Ins:R:0	0.0	0.0	0.0	0.997736650971365	0.0	0.002263349028634962	0.0
V3	4:Ins:R:1	0.0	0.0	0.0	0.489736614860843	0.0	0.5102633851391571	0.0
V3	4:Ins:R:2	0.0	0.0	0.0	0.9975009088015048	0.0	0.002499091198495234	0.0
V3	4:Ins:R:3	0.0	0.0	0.0	0.9923218723017463	0.0	0.007678127698253705	0.0
V3	4:Ins:R:4	0.0	0.0	0.0	5.406030031996539e-10	0.0	0.9999999994593971	0.0
V3	4:Ins:R:5	0.0	0.0	0.0	0.009765694530888122	0.0	0.990234305469112	0.0
V3	5:Ins:R:0	0.0	0.0	0.0	0.42929109944996513	0.0	0.5707089005500349	0.0
V3	5:Ins:R:1	0.0	0.0	0.0	0.7268797813016681	0.0	0.2731202186983318	0.0
V3	5:Ins:R:2	0.0	0.0	0.0	0.3590804144698411	0.0	0.6409195855301589	0.0
V3	5:Ins:R:3	0.0	0.0	0.0	0.9985738261482202	0.0	0.0014261738517798205	0.0
V3	5:Ins:R:4	0.0	0.0	0.0	0.9993002412138434	0.0	0.0006997587861565925	0.0
V3	5:Ins:R:5	0.0	0.0	0.0	0.9808991245202234	0.0	0.019100875479776555	0.0
V3	2:Del:M:1	0.0	0.0	0.0	0.9934607029979227	0.0	0.006539297002077358	0.0
V3	3:Del:M:1	0.0	0.0	0.0	0.8993357693261915	0.0	0.10066423067380842	0.0
V3	3:Del:M:2	0.0	0.0	0.0	0.9339945315905668	0.0	0.06600546840943318	0.0
V3	4:Del:M:1	0.0	0.0	0.0	0.8926482471868727	0.0	0.10735175281312721	0.0
V3	4:Del:M:2	0.0	0.0	0.0	0.9744746141101515	0.0	0.025525385889848567	0.0
V3	4:Del:M:3	0.0	0.0	0.0	0.9480689861342371	0.0	0.051931013865762904	0.0
V3	5:Del:M:1	0.0	0.0	0.0	7.378602160234424e-05	0.0	0.9999262139783975	0.0
V3	5:Del:M:2	0.0	0.0	0.0	0.29835980503166676	0.0	0.7016401949683332	0.0
V3	5:Del:M:3	0.0	0.0	0.0	0.9178972707881199	0.0	0.08210272921188015	0.0
V3	5:Del:M:4	0.0	0.0	0.0	0.7404218774668331	0.0	0.2595781225331669	0.0
