MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Ins:T:1	0.00E+00	1.01E-03	0.00E+00	7.73E-04	9.19E-08	1.59E-04	4.23E-03
1:Ins:T:2	2.77E-09	3.64E-04	6.66E-05	3.63E-04	1.52E-09	4.83E-06	9.10E-04
1:Ins:T:3	7.26E-09	3.57E-04	6.67E-04	3.26E-04	7.08E-05	1.45E-04	1.29E-03
1:Ins:T:4	9.86E-09	4.47E-04	1.78E-03	2.16E-04	3.92E-04	5.38E-04	7.24E-03
1:Ins:T:5	7.27E-04	4.81E-04	4.75E-03	1.68E-04	1.21E-07	8.89E-08	9.19E-02
2:Del:R:0	0.00E+00	1.44E-03	2.52E-04	9.95E-04	8.72E-04	0.00E+00	5.51E-03
2:Del:R:1	3.21E-04	3.18E-04	3.23E-04	1.03E-03	0.00E+00	4.76E-04	2.76E-03
2:Del:R:2	1.47E-04	2.90E-04	0.00E+00	1.56E-04	0.00E+00	2.14E-04	1.12E-03
2:Del:R:3	8.53E-09	4.18E-05	1.11E-08	2.57E-08	3.07E-08	1.22E-04	8.66E-09
2:Del:R:4	2.59E-03	3.90E-08	2.22E-07	1.43E-07	4.56E-08	1.86E-04	1.05E-02
2:Del:R:5	1.53E-09	1.54E-06	2.52E-08	2.64E-04	1.90E-08	2.23E-07	4.30E-04
3:Del:R:0	6.44E-05	4.41E-04	1.63E-04	1.65E-03	2.96E-06	0.00E+00	1.92E-03
3:Del:R:1	2.11E-04	5.44E-04	6.16E-04	5.12E-04	5.19E-04	6.35E-04	2.29E-03
3:Del:R:2	6.20E-05	3.03E-04	1.92E-04	3.85E-04	2.57E-04	4.07E-04	9.87E-04
3:Del:R:3	1.91E-08	9.71E-05	6.84E-05	5.93E-08	7.20E-08	6.18E-08	1.75E-04
3:Del:R:4	3.10E-09	3.91E-09	9.88E-09	9.00E-09	4.40E-09	3.84E-09	5.20E-08
3:Del:R:5	3.10E-09	3.91E-09	9.88E-09	9.00E-09	4.40E-09	3.84E-09	5.20E-08
4:Del:R:0	3.82E-05	1.35E-04	1.28E-04	1.24E-03	1.38E-05	3.11E-04	1.90E-03
4:Del:R:1	1.81E-04	4.66E-04	2.14E-04	3.72E-04	1.18E-04	2.35E-04	1.34E-03
4:Del:R:2	6.73E-09	5.25E-05	8.63E-09	9.56E-05	1.58E-04	9.81E-05	2.78E-04
4:Del:R:3	2.45E-08	5.06E-08	5.23E-08	5.97E-05	6.89E-08	5.35E-08	6.25E-08
4:Del:R:4	3.10E-09	3.91E-09	9.88E-09	9.00E-09	4.40E-09	3.84E-09	5.20E-08
4:Del:R:5	2.10E-08	2.73E-08	4.62E-08	6.95E-08	7.16E-08	1.10E-04	7.37E-08
5:Del:R:0	1.10E-03	3.15E-07	5.49E-04	6.90E-03	8.92E-04	1.13E-04	3.98E-02
5:Del:R:1	1.16E-04	1.20E-04	1.81E-04	2.38E-05	2.22E-04	5.42E-04	2.90E-04
5:Del:R:2	1.52E-05	2.20E-08	9.97E-07	8.12E-05	5.75E-08	1.76E-04	9.36E-09
5:Del:R:3	3.10E-09	3.91E-09	9.88E-09	9.00E-09	4.40E-09	3.84E-09	5.20E-08
5:Del:R:4	4.78E-08	2.10E-08	1.84E-08	1.43E-06	2.00E-04	7.65E-09	3.58E-04
5:Del:R:5	4.29E-03	4.51E-08	8.18E-08	4.45E-08	6.78E-08	1.98E-07	3.15E-02
2:Ins:R:0	6.18E-05	4.06E-04	1.37E-04	4.05E-04	0.00E+00	1.86E-04	7.19E-04
2:Ins:R:1	2.56E-05	2.81E-04	0.00E+00	4.55E-04	2.45E-04	1.63E-04	1.28E-03
2:Ins:R:2	3.04E-08	9.93E-05	3.02E-04	1.62E-04	9.94E-09	3.17E-04	5.75E-04
2:Ins:R:3	1.19E-04	9.52E-05	2.35E-04	1.04E-04	3.94E-04	1.08E-04	3.69E-04
2:Ins:R:4	4.04E-09	4.48E-05	3.38E-04	2.49E-04	3.92E-04	3.06E-04	4.83E-04
2:Ins:R:5	0.00E+00	2.68E-04	1.36E-03	4.69E-04	8.18E-05	7.75E-04	4.79E-03
3:Ins:R:0	1.34E-08	7.90E-05	2.05E-08	2.52E-04	1.30E-08	1.85E-08	1.90E-04
3:Ins:R:1	5.65E-05	3.71E-04	1.84E-04	0.00E+00	7.67E-05	0.00E+00	3.90E-04
3:Ins:R:2	3.30E-05	2.37E-08	5.03E-08	1.48E-07	6.17E-08	7.30E-08	1.90E-04
3:Ins:R:3	2.72E-07	5.14E-08	1.03E-07	5.74E-08	1.30E-02	1.24E-04	5.01E-02
3:Ins:R:4	4.07E-09	1.25E-08	2.44E-08	1.60E-04	2.96E-08	2.13E-08	3.22E-04
3:Ins:R:5	0.00E+00	8.74E-05	6.18E-05	1.29E-04	7.74E-06	2.38E-04	3.72E-04
4:Ins:R:0	5.01E-09	1.24E-04	9.63E-05	2.03E-04	1.02E-09	9.07E-06	3.33E-04
4:Ins:R:1	0.00E+00	1.52E-04	2.83E-04	2.81E-04	8.17E-05	3.54E-04	2.12E-03
4:Ins:R:2	4.75E-05	2.42E-08	7.15E-05	4.49E-05	4.62E-08	6.59E-05	3.36E-04
4:Ins:R:3	2.06E-08	3.05E-08	5.15E-08	7.29E-08	7.00E-08	1.25E-04	3.87E-08
4:Ins:R:4	1.04E-04	1.81E-07	6.52E-09	1.04E-08	4.38E-05	9.84E-09	2.13E-04
4:Ins:R:5	1.54E-04	0.00E+00	2.17E-04	3.54E-04	1.34E-04	3.43E-04	1.23E-03
5:Ins:R:0	1.74E-08	1.13E-04	3.51E-08	1.18E-05	1.62E-04	1.33E-04	7.99E-08
5:Ins:R:1	3.91E-05	4.14E-04	2.04E-04	1.45E-03	1.04E-04	2.48E-04	2.33E-03
5:Ins:R:2	3.10E-09	3.91E-09	9.88E-09	9.00E-09	4.40E-09	3.84E-09	5.20E-08
5:Ins:R:3	7.96E-05	2.25E-08	1.57E-04	9.40E-09	4.06E-08	1.34E-04	2.67E-04
5:Ins:R:4	1.50E-08	9.84E-05	4.23E-08	6.54E-08	1.03E-07	6.09E-08	4.69E-05
5:Ins:R:5	1.70E-08	2.42E-08	4.01E-05	1.17E-04	1.70E-05	4.63E-08	8.78E-05
2:Del:M:1	3.61E-05	6.10E-04	2.67E-04	6.98E-04	1.87E-04	2.37E-04	1.10E-03
3:Del:M:1	2.17E-04	7.16E-04	2.65E-05	1.41E-03	1.42E-04	4.82E-05	2.05E-03
3:Del:M:2	6.87E-05	5.24E-04	2.15E-04	7.82E-04	0.00E+00	3.37E-04	3.80E-03
4:Del:M:1	0.00E+00	3.21E-04	3.17E-04	4.44E-04	1.99E-03	0.00E+00	4.45E-03
4:Del:M:2	8.23E-05	4.13E-04	1.28E-04	5.80E-04	1.89E-08	8.38E-05	1.71E-03
4:Del:M:3	5.97E-05	4.72E-04	0.00E+00	2.90E-04	2.30E-04	4.04E-05	1.17E-03
5:Del:M:1	1.57E-03	0.00E+00	4.27E-04	1.05E-02	5.80E-04	5.73E-08	3.32E-02
5:Del:M:2	7.14E-04	4.40E-04	9.25E-09	9.17E-03	4.29E-04	4.11E-04	2.48E-02
5:Del:M:3	2.77E-04	3.60E-04	0.00E+00	2.25E-03	8.56E-04	1.50E-04	5.70E-03
5:Del:M:4	4.49E-03	1.31E-03	5.40E-07	3.49E-03	4.08E-03	1.15E-03	5.13E-02
5:Del:M:5	0.00E+00	6.12E-09	1.19E-04	1.58E-03	4.01E-04	6.08E-04	1.96E-03
