MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	8.19E-09	4.32E-08	5.05E-08	0.00E+00	3.14E-02	5.33E-03	3.26E-07	9.06E-03	3.18E-02	3.89E-02	0.00E+00	1.64E-02	1.74E-02	1.01E-03	5.18E-03
1:Del:C:1	6.03E-09	1.99E-04	2.62E-04	0.00E+00	1.84E-02	1.11E-02	5.51E-04	4.90E-03	3.53E-02	1.06E-02	6.45E-08	2.09E-02	5.89E-03	3.30E-04	1.59E-03
1:Del:C:2	6.23E-08	2.70E-08	6.51E-05	6.02E-08	7.32E-04	1.12E-03	0.00E+00	7.08E-04	2.48E-03	9.43E-08	6.04E-05	1.05E-03	7.67E-03	2.46E-03	7.32E-04
1:Del:C:3	1.01E-04	1.35E-05	1.18E-07	1.12E-04	2.62E-03	1.93E-03	2.10E-03	6.25E-04	4.76E-03	1.48E-02	6.85E-06	5.75E-03	4.89E-03	1.19E-03	1.09E-02
1:Del:C:4	1.25E-07	6.52E-09	1.73E-04	1.13E-03	2.48E-03	0.00E+00	0.00E+00	1.22E-03	5.70E-03	1.98E-03	7.65E-04	5.49E-03	4.54E-03	2.68E-03	8.19E-03
1:Del:C:5	1.18E-04	9.96E-04	8.48E-03	8.59E-04	6.47E-04	7.72E-04	4.50E-02	1.88E-03	4.28E-04	3.89E-03	6.06E-03	3.43E-03	1.55E-02	1.59E-02	3.92E-03
1:Del:T:0	1.65E-02	1.40E-46	3.78E-03	1.40E-46	8.51E-03	1.40E-02	1.53E-02	2.44E-02	3.58E-02	8.71E-02	3.17E-02	1.21E-02	1.60E-02	2.41E-02	3.54E-02
1:Del:T:1	0.00E+00	0.00E+00	4.86E-04	3.51E-07	5.92E-03	1.39E-03	5.86E-03	2.12E-03	1.30E-02	1.35E-02	3.18E-02	6.05E-03	1.12E-03	1.61E-02	1.21E-03
1:Del:T:2	4.78E-05	0.00E+00	3.33E-07	1.43E-03	1.50E-02	3.38E-03	1.65E-03	9.20E-03	1.43E-02	2.83E-03	3.46E-03	4.29E-03	2.77E-03	8.36E-04	0.00E+00
1:Del:T:3	0.00E+00	4.39E-04	4.76E-04	2.47E-03	1.65E-02	5.64E-03	3.43E-03	5.23E-03	4.01E-02	1.01E-02	8.46E-03	1.62E-02	5.46E-02	1.18E-02	4.32E-03
1:Del:T:4	1.28E-04	7.56E-04	1.37E-03	5.34E-03	1.25E-02	4.77E-03	2.68E-04	4.27E-03	2.00E-02	1.60E-02	2.87E-03	7.43E-02	1.42E-02	5.38E-03	3.90E-03
1:Del:T:5	5.98E-08	9.05E-08	9.88E-08	7.67E-03	1.30E-07	9.79E-07	4.23E-07	1.54E-06	6.52E-07	2.45E-02	2.78E-03	1.14E-01	3.82E-02	8.05E-07	1.37E-06
1:Ins:C:0	6.74E-04	6.86E-08	8.75E-04	4.51E-08	4.47E-08	3.61E-04	2.42E-04	5.32E-03	3.82E-04	2.34E-03	1.40E-03	3.10E-04	1.42E-03	0.00E+00	6.96E-03
1:Ins:C:1	1.27E-08	1.70E-07	5.12E-04	4.60E-08	9.67E-08	1.02E-03	1.57E-04	6.28E-04	1.40E-06	1.74E-03	4.56E-07	2.66E-04	1.51E-03	8.77E-04	3.64E-03
1:Ins:C:2	5.09E-05	2.18E-08	5.43E-05	9.71E-08	7.92E-08	5.82E-04	3.75E-04	5.89E-04	5.45E-04	3.30E-04	7.09E-03	3.41E-04	3.81E-04	1.21E-07	3.12E-04
1:Ins:C:3	7.60E-05	2.99E-04	0.00E+00	0.00E+00	3.46E-05	1.16E-07	3.46E-04	1.57E-04	2.35E-04	0.00E+00	9.25E-06	9.61E-04	3.82E-08	5.76E-07	5.64E-04
1:Ins:C:4	1.82E-05	1.08E-04	1.33E-03	5.51E-04	1.58E-08	1.23E-04	1.09E-07	2.81E-04	1.90E-04	3.25E-03	3.15E-04	3.99E-03	8.15E-04	2.84E-03	7.20E-04
1:Ins:C:5	1.05E-04	2.92E-03	5.63E-04	1.79E-03	0.00E+00	1.66E-03	1.10E-04	4.09E-04	1.18E-03	0.00E+00	1.38E-02	1.02E-03	2.49E-03	3.49E-02	1.86E-03
1:Ins:T:0	0.00E+00	4.26E-04	8.26E-04	3.96E-05	3.73E-03	4.58E-05	5.06E-04	2.21E-03	1.15E-03	6.43E-03	0.00E+00	7.47E-03	1.48E-02	1.78E-02	2.73E-03
1:Ins:T:1	0.00E+00	6.96E-08	5.42E-04	1.19E-04	8.45E-03	1.40E-03	2.53E-03	1.73E-03	6.12E-03	2.40E-03	8.12E-04	9.68E-04	5.29E-04	1.94E-03	3.92E-03
1:Ins:T:2	3.57E-09	2.78E-08	0.00E+00	1.72E-04	7.27E-04	1.16E-03	0.00E+00	7.34E-04	8.52E-04	1.39E-03	3.70E-07	1.14E-03	9.34E-04	6.18E-04	1.09E-07
1:Ins:T:3	1.75E-08	4.54E-04	1.03E-02	2.61E-04	0.00E+00	1.32E-03	2.65E-02	2.06E-03	3.58E-03	3.01E-03	1.40E-03	7.20E-04	6.73E-03	1.05E-02	1.31E-02
1:Ins:T:4	1.69E-04	2.21E-03	3.61E-04	1.51E-04	7.35E-04	4.39E-04	3.80E-06	4.39E-07	1.48E-03	1.82E-03	4.77E-02	2.20E-03	2.72E-03	2.38E-02	3.66E-04
1:Ins:T:5	3.23E-08	3.94E-03	2.15E-02	1.40E-46	6.22E-07	2.39E-07	3.15E-02	5.58E-02	2.52E-03	2.19E-02	2.94E-06	8.37E-03	1.66E-03	8.08E-02	1.87E-02
2:Del:R:0	1.26E-04	1.87E-04	1.43E-02	2.88E-04	3.26E-03	1.14E-03	8.39E-03	1.71E-03	1.55E-02	5.43E-03	6.61E-03	1.47E-03	4.48E-03	1.18E-03	6.68E-03
