Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
V25	1.63E+00	2.94E+00	1.86E+00	7.14E+00	2.69E+00	5.19E+00	5.31E+00	6.65E+00	3.18E+00	9.87E+00	4.06E+00	3.03E+00
V26	1.05E+00	6.40E-01	6.28E+00	5.32E+01	1.33E-01	5.47E-01	1.19E+00	4.84E+01	8.88E-01	2.37E+01	1.41E+00	8.36E+00
V27	1.14E+00	4.67E-01	3.40E-01	1.88E+00	9.64E-01	2.04E+01	2.05E+01	3.34E+00	2.02E+00	2.09E+00	1.03E+01	7.00E-01
V28	4.72E+00	7.80E+00	1.00E+01	0.00E+00	6.68E+00	2.63E+00	2.57E+00	0.00E+00	1.11E+01	7.40E+00	6.05E+00	1.17E+01
V29	3.27E+00	0.00E+00	1.02E+01	9.05E+00	1.70E+00	1.22E+00	2.47E+00	7.14E+00	2.00E-01	9.63E+00	1.47E+00	1.89E+01
V30	3.46E+00	9.12E-01	4.02E+00	1.37E+01	4.42E-01	3.51E+00	5.26E+00	3.50E+00	8.85E-01	1.48E+01	2.20E+00	2.41E+00
V31	1.37E+00	2.27E+00	8.23E+00	0.00E+00	6.95E+00	1.97E+00	8.00E-01	2.98E-01	5.61E+00	0.00E+00	3.75E+00	9.25E+00
V32	1.75E+00	7.78E-01	8.82E-01	1.75E+00	4.86E+00	2.49E+00	1.61E+00	1.55E+00	5.95E+00	2.67E+00	1.48E+00	9.09E-01
V33	1.95E+00	1.92E+00	1.95E+00	1.11E+01	0.00E+00	4.58E-01	6.40E-01	9.16E+00	2.00E+00	8.27E+00	0.00E+00	1.72E+00
V34	6.74E-01	2.00E-01	1.01E+00	2.58E+00	4.87E+00	1.17E+01	1.27E+01	3.45E+00	5.75E+00	4.30E+00	1.74E+00	1.89E+00
V35	2.60E-01	6.33E-01	5.86E-01	7.48E-01	1.20E+01	2.38E+00	0.00E+00	9.98E-01	1.23E+01	0.00E+00	2.15E+00	0.00E+00
V36	3.03E+00	0.00E+00	2.49E+00	2.27E+01	2.01E+00	4.01E-01	1.20E+00	2.43E+01	6.00E-01	1.48E+01	1.53E+00	3.51E+00
V37	3.74E+00	6.84E+00	0.00E+00	2.28E+01	5.16E-01	1.56E+00	7.67E-01	2.09E+01	5.67E+00	5.28E+00	9.80E-01	1.69E+00
V38	1.90E+00	9.43E-01	4.34E+00	0.00E+00	1.32E+00	3.06E-01	0.00E+00	0.00E+00	1.17E+00	9.43E-01	7.06E-01	4.41E+00
V39	2.02E+00	5.12E-01	2.13E-01	3.55E+00	1.34E+01	4.61E+00	4.37E+00	2.65E+00	1.51E+01	4.31E+00	3.46E+00	1.84E+00
V40	1.36E+00	3.10E+00	6.54E-01	2.30E+01	1.40E+00	6.60E+00	6.85E+00	3.04E+01	2.02E+00	2.45E+01	3.85E+00	1.98E+00
V41	1.25E+00	5.15E+00	3.67E-01	4.00E-01	3.00E-01	3.78E+00	3.03E+00	4.58E-01	4.33E+00	1.08E+00	2.91E+00	1.52E+00
V42	4.07E-01	3.66E+00	1.11E+01	2.52E+00	5.80E+00	0.00E+00	7.00E-01	2.43E+00	4.91E+00	1.02E+00	1.44E+00	1.09E+01
V43	8.03E-01	8.66E+00	5.81E+00	1.51E+01	2.21E-01	4.71E-01	9.91E-01	7.23E+00	7.00E+00	1.02E+01	2.00E-01	6.81E+00
V44	2.00E+00	1.23E+00	6.46E-01	3.06E-01	2.29E+00	1.64E+00	2.04E+00	4.82E-01	2.73E+00	5.54E-01	1.05E+00	1.49E+00
V45	3.67E-01	1.25E+01	5.93E-01	4.01E-01	9.74E+00	1.15E+00	1.28E+00	4.52E-01	1.31E+01	5.97E-01	1.99E+00	4.25E+00
V46	5.81E-01	5.59E+00	3.79E+00	5.15E+00	2.28E+00	8.98E-01	1.77E+00	6.87E+00	5.99E+00	5.29E+00	1.19E+00	4.28E+00
V47	2.23E+00	1.03E+00	1.01E+00	1.00E-01	1.49E+00	3.59E-01	2.00E-01	3.65E-01	2.22E+00	2.00E-01	7.61E-01	1.01E+00
V48	1.81E+00	2.80E+00	4.42E-01	7.61E+00	1.15E+00	1.03E+01	9.08E+00	7.83E+00	2.26E+00	7.98E+00	1.26E+00	9.07E-01
V49	2.31E+00	2.33E+00	3.96E-01	3.54E+00	4.16E-01	8.83E-01	1.89E+00	2.87E+00	2.21E+00	3.22E+00	4.27E-01	6.63E-01
V50	7.27E-01	2.54E+00	3.85E+00	3.42E-01	0.00E+00	4.80E+00	5.16E+00	0.00E+00	2.09E+00	1.31E+00	1.48E+00	4.22E+00
V51	1.57E+00	0.00E+00	1.56E+00	5.76E+00	9.67E-01	2.48E+00	2.45E+00	4.89E+00	1.30E+00	3.38E+00	5.58E-01	1.68E+00
V52	1.10E+00	1.66E+00	5.33E-01	7.33E-01	1.07E+01	3.00E-01	1.36E+00	2.67E-01	1.18E+01	1.50E+00	1.13E+00	1.40E+00
V53	4.66E+00	1.85E+00	2.67E-01	2.54E+00	1.14E+01	6.16E+00	4.83E+00	1.91E+00	1.19E+01	8.03E+00	5.93E+00	1.68E+00
V54	1.83E+00	1.73E+00	6.96E-01	1.57E+00	4.74E+00	2.33E+00	3.43E+00	1.57E+00	4.57E+00	3.12E+00	2.99E+00	0.00E+00
V55	3.07E-01	6.16E-01	1.41E+00	2.67E-01	1.96E+01	9.85E+00	9.88E+00	1.00E-01	2.07E+01	6.63E-01	3.94E+00	5.77E+00
V56	1.65E+00	8.31E-01	2.90E+00	2.38E+01	5.77E+00	8.78E+00	7.40E+00	1.66E+01	8.31E+00	2.18E+01	5.77E+00	5.67E+00
V57	1.89E+00	2.25E+00	1.39E+00	5.96E+00	1.13E+00	1.60E+00	1.95E+00	4.02E+00	1.63E+00	6.26E+00	1.12E+00	9.52E-01
V58	2.52E+00	6.26E+00	4.19E+00	9.88E+00	1.00E-01	3.07E-01	1.16E+00	9.32E+00	3.55E+00	3.15E+00	9.00E-01	2.85E+00
V59	1.65E+00	1.04E+00	3.89E-01	1.67E+00	3.27E+00	1.44E+01	1.45E+01	3.50E+00	1.28E+00	4.67E+00	6.77E+00	1.09E+00
V60	2.04E+00	8.09E-01	8.72E-01	3.09E+00	2.13E+00	3.24E+00	1.14E+00	3.62E+00	2.63E+00	4.00E+00	3.30E+00	4.00E-01
V61	1.55E+00	1.46E+00	2.19E+00	0.00E+00	2.95E+00	7.87E+00	7.39E+00	3.40E-01	2.72E+00	8.59E-01	2.81E+00	1.46E+00
V62	1.86E+00	1.78E+00	3.40E-01	1.11E+00	6.30E+00	3.10E+00	1.95E+00	9.94E-01	5.04E+00	7.07E+00	2.70E+00	8.14E-01
V63	3.87E+00	6.99E-01	1.10E+00	2.53E+01	1.75E+00	2.96E+00	1.52E+00	2.40E+01	9.17E-01	1.04E+01	2.70E+00	4.32E+00
V64	2.36E+00	4.22E+00	5.66E+00	1.81E+00	5.00E+00	7.95E-01	4.82E-01	3.03E+00	5.44E+00	4.49E+00	3.71E+00	5.66E+00
V65	1.04E+00	1.85E+00	1.68E+00	3.40E-01	1.69E+00	1.96E+00	2.68E+00	9.00E-01	2.30E+00	1.80E+00	2.17E+00	2.96E+00
V66	1.67E+00	1.13E+00	3.89E-01	2.24E+00	0.00E+00	1.37E+00	1.81E+00	1.71E+00	2.21E+00	2.28E+00	3.06E-01	1.02E+00
V67	4.39E+00	1.38E+00	1.14E+00	9.28E+00	9.60E-01	6.12E+00	9.02E+00	9.52E+00	8.00E-01	6.90E+00	3.60E+00	1.80E+00
V68	1.06E+00	1.08E+00	4.25E+00	0.00E+00	8.77E+00	7.33E+00	9.79E+00	4.22E-01	7.77E+00	1.69E+00	3.43E+00	7.32E+00
V69	8.44E-01	0.00E+00	5.36E+00	7.50E+00	4.12E+00	6.51E+00	6.04E+00	1.27E+01	3.34E+00	1.04E+01	2.84E+00	1.03E+01
V70	2.90E+00	2.21E-01	2.63E+00	2.55E+00	1.33E+00	0.00E+00	0.00E+00	2.78E+00	1.38E+00	2.58E+00	1.00E-01	3.42E-01
V71	0.00E+00	2.24E+00	2.82E+00	4.32E+00	0.00E+00	6.30E+00	5.95E+00	3.54E+00	1.29E+00	0.00E+00	4.67E-01	2.62E+00
V72	1.95E+00	2.17E+00	1.42E+00	1.14E+01	1.69E+00	2.48E+00	1.79E+00	1.20E+01	1.96E+00	4.38E+00	1.50E+00	9.00E-01
V73	2.37E+00	4.16E+00	4.42E-01	8.83E+00	5.51E+00	3.44E+00	3.98E+00	8.61E+00	8.67E+00	1.02E+01	3.71E+00	2.15E+00
V74	0.00E+00	2.91E+00	1.48E+00	9.57E-01	0.00E+00	1.38E+00	2.62E+00	1.22E+00	2.14E+00	1.56E+00	2.49E+00	1.19E+00
V75	2.50E+00	2.70E+00	8.44E-01	3.18E+00	1.08E+00	9.33E-01	8.16E-01	4.45E+00	2.04E+00	2.73E+00	5.17E-01	1.00E+00
V76	1.98E+00	2.74E+00	8.31E+00	1.81E+00	1.08E+00	0.00E+00	1.00E-01	2.25E+00	2.32E+00	1.61E+00	4.00E-01	7.62E+00
V77	1.64E+00	2.02E+00	5.41E+00	3.49E+00	1.96E+00	4.54E+00	4.38E+00	4.55E+00	1.08E+00	6.40E+00	4.29E+00	5.33E+00
V78	1.04E+00	6.36E+00	4.00E-01	5.04E-01	2.33E+00	5.59E+00	5.48E+00	5.47E-01	5.94E+00	6.05E-01	4.42E+00	4.27E-01
V79	4.00E-01	0.00E+00	7.52E-01	7.73E+00	8.31E-01	5.46E+00	5.27E+00	5.97E+00	1.00E-01	1.06E+01	0.00E+00	7.00E-01
V80	4.73E-01	3.35E-01	1.86E+00	2.35E+00	1.25E+00	4.00E-01	7.89E-01	3.05E+00	1.28E+00	3.00E-01	3.40E-01	1.25E+00
V81	3.14E-01	8.03E-01	7.72E-01	4.16E-01	0.00E+00	0.00E+00	0.00E+00	4.00E-01	0.00E+00	0.00E+00	0.00E+00	3.00E-01
V82	3.59E-01	6.38E+00	4.18E+00	7.26E+00	2.49E+00	1.59E+01	1.47E+01	6.40E+00	6.03E+00	5.76E+00	5.89E+00	5.18E+00
V83	1.23E+00	6.86E+00	3.40E+00	1.17E+00	2.07E+00	2.50E+00	2.85E+00	9.43E-01	6.88E+00	2.25E+00	2.71E+00	2.90E+00
V84	2.42E+00	1.16E+00	1.74E+00	4.07E+00	2.00E-01	1.15E+01	1.15E+01	4.40E+00	1.42E+00	6.91E+00	4.85E+00	1.86E+00
V85	2.33E+00	1.67E+01	2.99E+00	1.09E+01	4.86E+00	1.80E+00	3.72E+00	7.17E+00	1.62E+01	1.14E+01	8.36E-01	5.76E+00
V86	1.26E+00	1.13E+01	5.37E-01	9.80E-01	2.00E-01	1.15E+01	9.87E+00	8.84E-01	1.24E+01	2.41E+00	5.82E+00	2.68E+00
V87	3.02E+00	1.34E+00	2.69E+00	4.90E-01	3.00E-01	1.32E+01	1.32E+01	5.16E-01	6.00E-01	1.84E+00	4.93E+00	1.20E+00
V88	4.53E-01	1.38E+00	1.69E+00	1.06E+01	2.95E+00	3.44E+00	3.28E+00	8.65E+00	3.96E+00	8.49E+00	2.86E+00	1.51E+00
V89	3.65E-01	1.69E+00	2.04E+00	0.00E+00	0.00E+00	6.96E-01	1.20E+00	0.00E+00	1.80E+00	0.00E+00	7.27E-01	2.10E+00
V90	3.02E+00	7.11E+00	8.95E-01	7.72E-01	0.00E+00	3.01E+00	2.35E+00	1.05E+00	6.16E+00	5.54E-01	2.13E-01	1.89E+00
V91	4.25E+00	3.72E+00	1.22E+00	1.17E+01	1.01E+01	7.60E+00	7.58E+00	7.83E+00	1.02E+01	1.41E+01	2.56E+00	4.14E+00
V92	1.53E+00	6.86E+00	2.09E+00	8.98E+00	1.38E+01	1.56E+00	3.31E+00	7.64E+00	1.21E+01	3.79E+00	3.85E+00	4.66E+00
V93	7.49E-01	1.94E+00	3.19E+00	1.22E+00	0.00E+00	2.28E+00	1.64E+00	1.60E+00	1.29E+00	4.00E-01	1.00E-01	3.97E+00
V94	3.00E-01	1.08E+00	3.58E+00	0.00E+00	2.50E+00	3.31E+00	2.94E+00	1.00E-01	1.40E+00	4.27E-01	1.66E+00	4.23E+00
V95	1.80E+00	8.88E+00	3.09E+00	5.64E+00	1.75E+00	1.73E+00	3.40E-01	4.36E+00	8.48E+00	2.28E+00	1.66E+00	2.99E+00
V96	1.59E+00	1.32E+00	5.88E+00	2.00E+01	8.95E+00	2.50E+00	2.05E+00	2.18E+01	9.34E+00	1.79E+00	2.84E+00	7.49E+00
V97	1.83E+00	9.27E+00	6.55E+00	2.22E+00	0.00E+00	1.01E+01	8.78E+00	2.81E+00	7.22E+00	2.97E+00	6.58E+00	6.89E+00
V98	8.03E-01	1.78E+00	1.76E+00	5.18E+00	9.30E+00	5.29E+00	8.57E+00	3.41E+00	7.74E+00	3.51E+00	5.27E+00	4.08E+00
V99	1.38E+00	2.49E+00	1.12E+00	5.08E+00	6.90E-01	1.95E+00	3.22E+00	3.17E+00	2.00E+00	3.64E+00	2.37E+00	8.23E-01
V100	1.44E+00	2.81E+00	7.92E-01	5.83E+00	2.68E+00	2.40E+00	2.65E+00	7.17E+00	4.41E+00	5.68E+00	3.48E+00	8.46E-01
