Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V1	300	2	33	0	1	17	51
V2	102	926	129	16	68	0	4
V3	59	16	0	0	72	34	0
V4	119	26	12	73	63	12	34
V5	24	41	20	0	0	82	2
V6	30	4	195	55	37	42	93
V7	4	7	72	0	0	0	35
V8	8	93	96	116	44	45	15
V9	9	2	0	0	2	0	127
V10	16	9	71	61	1	0	20
V11	106	53	0	123	9	26	8
V12	93	0	0	0	18	3	0
V13	8	74	58	304	69	0	8
V14	83	11	333	28	3	0	43
V15	112	38	12	91	59	48	4
V16	203	38	1	8	14	5	23
V17	0	76	0	0	0	303	0
V18	51	7	19	98	79	15	5
V19	64	0	10	36	1	5	84
V20	303	0	6	0	1	0	7
V21	97	83	13	39	10	7	91
V22	39	72	71	28	11	0	30
V23	835	282	4	0	55	108	9
V24	29	239	67	25	18	15	2
V25	6	42	6	46	91	106	163
V26	17	18	15	152	11	0	15
V27	163	12	55	20	39	14	10
V28	150	14	12	62	25	6	29
V29	66	12	178	50	2	45	5
V30	9	17	68	18	390	117	8
V31	14	20	0	21	5	77	231
V32	109	11	13	89	79	0	0
V33	45	38	18	65	183	81	66
V34	0	1	0	0	11	12	43
V35	4	49	101	0	74	111	227
V36	10	156	137	4	0	244	81
V37	85	48	8	24	26	0	1
V38	251	7	5	36	2	11	185
V39	71	4	34	17	196	0	10
V40	0	0	5	2	7	0	9
V41	26	0	12	0	12	25	24
V42	0	43	46	86	3	8	6
V43	51	167	2	0	0	118	42
V44	59	0	192	26	2	37	34
V45	216	6	0	5	4	0	9
V46	88	27	12	3	66	0	11
V47	215	115	0	14	34	283	62
V48	1	122	30	139	149	46	2
V49	167	91	15	46	222	82	23
V50	21	1	84	13	35	0	1
V51	53	0	1	5	41	0	105
V52	17	23	0	880	31	260	37
V53	58	44	56	331	19	47	5
V54	17	74	0	10	1	44	5
V55	211	68	63	9	9	95	108
V56	219	39	22	238	0	0	61
V57	100	0	55	7	106	18	1
V58	4	59	138	21	71	60	13
V59	10	43	34	17	61	9	153
V60	2	15	172	0	2	0	1
V61	10	131	215	36	131	47	16
V62	0	113	16	9	0	75	4
V63	49	55	63	9	317	6	2
V64	291	0	95	30	23	12	118
V65	0	39	24	0	23	104	28
V66	128	47	14	165	17	0	38
V67	92	71	69	0	8	85	31
V68	12	15	22	52	98	34	30
V69	213	40	53	65	7	51	16
V70	37	8	19	42	86	4	16
V71	38	4	6	0	56	73	10
V72	3	116	0	41	3	21	5
V73	33	22	131	59	16	0	3
V74	7	157	19	0	0	0	8
V75	361	37	405	2	5	74	53
V76	153	111	16	8	0	48	47
V77	17	230	414	42	32	4	65
V78	1	167	0	0	122	34	13
V79	101	63	3	147	15	14	5
V80	92	28	66	147	35	16	26
V81	82	74	0	20	99	9	15
V82	117	32	36	23	8	9	15
V83	167	25	0	5	3	171	33
V84	85	56	4	14	66	10	4
V85	8	7	9	35	19	6	56
V86	48	24	80	145	9	16	8
V87	28	112	21	4	5	6	21
V88	16	38	23	1	38	29	40
V89	54	4	0	4	216	0	87
V90	10	9	0	0	0	21	4
V91	28	139	188	179	0	129	15
V92	51	7	59	0	39	17	2
V93	0	0	86	0	38	43	2
V94	20	25	21	60	15	1	10
V95	6	3	38	13	100	0	0
V96	337	90	40	171	0	78	283
V97	78	0	25	4	43	17	1
V98	31	63	0	0	10	38	40
V99	69	111	27	6	6	126	64
V100	2	26	23	1	0	44	2
