MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	2.42E-03	1.86E-03	3.01E-03	3.46E-03	2.62E-03	4.25E-04
1:Del:C:1	1.04E-03	0.00E+00	1.05E-03	1.63E-03	6.44E-06	1.09E-03
1:Del:C:2	3.33E-04	9.13E-05	8.13E-05	4.54E-04	2.94E-05	1.44E-04
1:Del:C:3	4.25E-04	4.50E-04	1.60E-04	8.34E-04	0.00E+00	5.27E-04
1:Del:C:4	6.00E-05	3.61E-04	4.21E-04	4.99E-04	1.70E-04	0.00E+00
1:Del:C:5	0.00E+00	4.94E-04	2.01E-04	0.00E+00	1.56E-04	5.10E-04
1:Del:T:0	7.90E-04	9.11E-04	1.27E-04	1.75E-03	3.11E-04	6.80E-04
1:Del:T:1	1.10E-03	0.00E+00	4.24E-04	1.60E-03	1.38E-04	1.31E-04
1:Del:T:2	3.79E-04	8.63E-04	3.53E-04	1.20E-03	2.89E-04	4.04E-04
1:Del:T:3	6.19E-04	1.17E-03	0.00E+00	1.60E-03	8.74E-05	1.78E-04
1:Del:T:4	6.54E-05	9.36E-04	6.67E-04	1.45E-03	1.40E-46	9.23E-04
1:Del:T:5	2.26E-08	4.02E-03	6.19E-08	7.22E-04	8.20E-04	5.81E-08
1:Ins:C:0	2.19E-04	1.14E-06	1.65E-08	1.86E-08	2.53E-08	1.30E-08
1:Ins:C:1	1.78E-04	2.97E-07	5.59E-05	4.20E-05	1.98E-08	3.68E-08
1:Ins:C:2	2.10E-04	1.63E-08	1.04E-04	1.59E-04	1.43E-08	1.48E-05
1:Ins:C:3	4.98E-09	5.34E-05	1.09E-08	1.70E-04	1.79E-08	1.13E-04
1:Ins:C:4	1.73E-04	2.97E-04	2.85E-04	1.90E-04	1.43E-04	2.46E-04
1:Ins:C:5	2.87E-04	3.98E-04	4.22E-04	1.23E-04	4.40E-04	1.19E-03
1:Ins:T:0	6.42E-04	2.62E-04	2.02E-04	7.05E-04	2.26E-04	3.09E-04
1:Ins:T:1	3.75E-04	2.00E-04	1.92E-04	3.83E-04	1.52E-04	0.00E+00
1:Ins:T:2	7.20E-05	1.89E-04	5.67E-05	1.34E-04	2.15E-08	1.47E-04
1:Ins:T:3	1.02E-04	3.32E-04	1.35E-04	4.15E-04	3.70E-04	3.71E-04
1:Ins:T:4	2.39E-04	4.12E-04	0.00E+00	2.24E-04	1.35E-04	8.79E-04
1:Ins:T:5	2.03E-03	2.95E-07	5.95E-04	1.03E-03	2.71E-04	3.73E-03
2:Del:R:0	5.81E-04	1.21E-04	1.61E-04	6.24E-04	3.46E-04	3.50E-04
2:Del:R:1	7.81E-04	3.72E-04	2.44E-04	4.53E-04	4.32E-04	2.99E-04
2:Del:R:2	1.04E-04	2.15E-04	4.41E-05	2.49E-04	0.00E+00	1.00E-08
2:Del:R:3	1.17E-09	5.70E-05	0.00E+00	3.55E-05	3.63E-08	7.08E-05
2:Del:R:4	5.24E-08	3.95E-08	2.72E-03	6.49E-08	9.33E-04	2.42E-04
2:Del:R:5	2.62E-04	9.17E-09	3.27E-08	6.59E-09	5.58E-05	1.14E-04
3:Del:R:0	5.42E-04	2.18E-04	1.89E-05	3.86E-04	3.09E-04	2.74E-04
3:Del:R:1	3.30E-04	4.60E-04	1.83E-04	4.24E-04	1.44E-04	4.43E-04
3:Del:R:2	2.10E-08	1.94E-04	2.87E-04	2.59E-04	1.06E-03	1.53E-04
3:Del:R:3	1.59E-04	2.02E-04	3.30E-04	2.43E-04	5.90E-05	1.45E-04
3:Del:R:4	1.77E-09	3.61E-09	5.12E-09	6.32E-09	5.47E-09	5.86E-09
3:Del:R:5	1.40E-04	1.41E-08	2.85E-04	2.85E-08	0.00E+00	3.04E-05
4:Del:R:0	3.65E-04	9.75E-05	0.00E+00	4.18E-04	7.42E-08	1.85E-04
4:Del:R:1	2.73E-04	3.53E-04	3.73E-04	6.96E-04	2.46E-04	3.36E-04
4:Del:R:2	5.87E-05	1.30E-04	4.34E-05	2.48E-04	1.16E-09	1.88E-04
4:Del:R:3	4.44E-08	8.48E-08	1.68E-03	1.02E-07	6.66E-08	7.20E-08
4:Del:R:4	1.77E-09	3.61E-09	5.12E-09	6.32E-09	5.47E-09	5.86E-09
4:Del:R:5	3.39E-08	4.93E-05	2.20E-08	3.90E-08	3.65E-08	4.18E-08
5:Del:R:0	2.27E-03	6.02E-05	8.12E-04	2.95E-04	4.26E-04	5.71E-05
5:Del:R:1	3.02E-04	5.85E-04	1.96E-03	8.27E-04	2.90E-04	6.39E-04
5:Del:R:2	4.74E-08	4.14E-08	4.15E-07	1.58E-07	1.88E-03	3.33E-07
5:Del:R:3	1.77E-09	3.61E-09	5.12E-09	6.32E-09	5.47E-09	5.86E-09
5:Del:R:4	4.56E-05	1.34E-08	2.76E-08	7.61E-09	1.53E-08	9.16E-09
5:Del:R:5	1.77E-09	3.61E-09	5.12E-09	6.32E-09	5.47E-09	5.86E-09
2:Ins:R:0	2.76E-04	1.40E-04	2.53E-09	3.40E-04	1.29E-08	5.89E-09
2:Ins:R:1	1.13E-04	7.17E-05	9.59E-05	2.33E-04	2.07E-04	0.00E+00
2:Ins:R:2	9.88E-05	1.75E-04	0.00E+00	1.20E-04	8.07E-05	3.99E-09
2:Ins:R:3	1.01E-04	1.15E-04	8.38E-09	3.44E-05	4.72E-05	1.13E-04
2:Ins:R:4	1.46E-04	1.62E-04	2.15E-04	1.83E-04	1.97E-04	3.50E-04
2:Ins:R:5	3.24E-04	5.52E-04	0.00E+00	3.35E-04	3.44E-05	1.02E-03
3:Ins:R:0	1.36E-04	1.16E-08	3.58E-07	1.14E-04	1.43E-08	1.06E-07
3:Ins:R:1	3.00E-04	1.33E-04	1.24E-06	2.30E-04	1.58E-04	1.31E-04
3:Ins:R:2	9.63E-05	8.42E-05	9.87E-09	5.75E-09	5.60E-09	9.86E-05
3:Ins:R:3	1.77E-09	3.61E-09	5.12E-09	6.32E-09	5.47E-09	5.86E-09
3:Ins:R:4	2.82E-09	7.96E-10	5.40E-05	6.25E-05	5.31E-05	1.47E-04
3:Ins:R:5	6.05E-09	1.61E-04	9.88E-05	1.27E-04	1.13E-05	2.06E-04
4:Ins:R:0	3.27E-05	5.08E-05	1.76E-07	2.93E-04	2.10E-04	1.77E-08
4:Ins:R:1	2.63E-04	1.20E-04	1.21E-04	1.53E-04	0.00E+00	3.83E-09
4:Ins:R:2	5.86E-05	3.76E-08	5.12E-05	9.66E-08	2.51E-08	3.68E-08
4:Ins:R:3	3.77E-08	5.48E-05	2.78E-08	6.18E-08	3.48E-08	5.43E-08
4:Ins:R:4	1.17E-05	1.40E-04	6.84E-09	1.40E-04	4.30E-08	7.03E-05
4:Ins:R:5	1.29E-04	2.26E-04	2.70E-05	8.42E-05	0.00E+00	3.73E-04
5:Ins:R:0	8.23E-05	5.09E-08	2.45E-08	3.80E-08	5.41E-08	6.59E-05
5:Ins:R:1	8.12E-04	2.30E-04	1.77E-04	5.27E-04	1.25E-03	6.51E-04
5:Ins:R:2	1.77E-09	3.61E-09	5.12E-09	6.32E-09	5.47E-09	5.86E-09
5:Ins:R:3	8.12E-09	4.53E-05	6.39E-09	1.81E-04	8.08E-08	7.91E-06
5:Ins:R:4	4.62E-08	4.68E-05	2.91E-08	4.21E-05	4.21E-08	1.10E-04
5:Ins:R:5	4.68E-08	6.19E-08	1.67E-08	5.15E-08	4.49E-08	6.42E-05
2:Del:M:1	1.08E-07	4.93E-04	8.97E-04	6.15E-04	2.60E-03	8.64E-08
3:Del:M:1	4.84E-04	3.11E-04	1.37E-04	4.86E-04	2.28E-04	8.39E-05
3:Del:M:2	3.27E-04	3.82E-04	3.24E-08	4.07E-04	1.35E-04	4.24E-04
4:Del:M:1	3.06E-04	1.32E-04	0.00E+00	2.58E-04	5.78E-05	3.72E-05
4:Del:M:2	2.59E-04	1.54E-04	2.24E-04	2.43E-04	1.20E-05	2.35E-05
4:Del:M:3	1.19E-04	1.76E-04	2.21E-04	3.46E-04	1.62E-04	2.80E-04
