MutationType	ID83A	ID83B	ID83C	ID83D
5:Del:R:1	5.06E-05	9.99E-05	6.46E-05	2.44E-04
5:Del:R:2	1.55E-05	3.22E-05	4.09E-08	4.39E-05
5:Del:R:3	1.14E-05	2.05E-05	4.59E-09	4.01E-05
5:Del:R:4	7.48E-06	5.57E-06	4.87E-07	2.05E-05
5:Del:R:5	2.98E-06	2.27E-05	2.74E-09	4.16E-05
2:Ins:R:0	1.79E-04	1.91E-04	7.54E-04	4.95E-04
2:Ins:R:1	5.39E-05	6.81E-05	1.01E-04	8.83E-05
2:Ins:R:2	3.35E-05	9.34E-06	6.00E-05	2.03E-05
2:Ins:R:3	1.19E-05	1.68E-05	8.06E-06	0.00E+00
2:Ins:R:4	2.29E-05	7.41E-06	1.79E-05	2.17E-06
2:Ins:R:5	7.29E-06	1.62E-05	3.13E-05	0.00E+00
3:Ins:R:0	1.08E-04	1.70E-04	3.10E-04	2.08E-04
3:Ins:R:1	2.20E-05	2.26E-05	4.91E-05	2.58E-05
3:Ins:R:2	2.67E-06	6.69E-06	1.51E-05	0.00E+00
3:Ins:R:3	4.83E-06	3.14E-08	9.44E-06	3.43E-09
3:Ins:R:4	5.86E-11	4.15E-09	1.12E-10	1.17E-09
3:Ins:R:5	5.86E-11	4.15E-09	1.12E-10	1.17E-09
4:Ins:R:0	4.60E-05	1.21E-04	2.73E-04	1.95E-04
4:Ins:R:1	1.11E-05	2.85E-05	1.37E-06	3.99E-05
4:Ins:R:2	4.13E-06	3.86E-06	7.37E-09	5.15E-09
4:Ins:R:3	8.51E-10	4.99E-08	7.79E-06	5.88E-09
4:Ins:R:4	5.86E-10	2.90E-08	9.96E-10	8.69E-06
4:Ins:R:5	5.86E-11	4.15E-09	1.12E-10	1.17E-09
5:Ins:R:0	2.99E-05	2.39E-04	2.04E-04	4.17E-04
5:Ins:R:1	0.00E+00	1.26E-05	2.92E-09	2.79E-05
5:Ins:R:2	8.16E-10	4.55E-08	8.16E-06	5.85E-09
5:Ins:R:3	5.86E-11	4.15E-09	1.12E-10	1.17E-09
5:Ins:R:4	5.86E-11	4.15E-09	1.12E-10	1.17E-09
5:Ins:R:5	5.86E-11	4.15E-09	1.12E-10	1.17E-09
2:Del:M:1	1.21E-04	3.04E-04	4.48E-05	2.02E-04
3:Del:M:1	1.34E-05	1.07E-04	2.36E-05	1.07E-04
3:Del:M:2	4.38E-05	1.61E-04	3.98E-05	1.96E-04
4:Del:M:1	1.90E-05	5.95E-05	9.21E-10	1.50E-04
4:Del:M:2	3.63E-05	1.36E-04	1.57E-09	2.02E-04
4:Del:M:3	4.27E-05	1.82E-04	8.42E-05	1.15E-04
5:Del:M:1	2.73E-05	3.94E-04	4.83E-05	9.03E-04
5:Del:M:2	5.31E-06	3.20E-04	1.28E-04	2.03E-03
5:Del:M:3	3.96E-05	1.24E-04	1.09E-04	2.24E-03
5:Del:M:4	1.18E-05	6.56E-05	0.00E+00	9.50E-04
5:Del:M:5	4.87E-05	1.49E-04	1.10E-04	5.49E-04
