MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.001552126440219581	0.0437920518219471	0.0011496143881231547	0.03932545930147171
1:Del:C:1	0.0005264156818157062	0.026940150558948515	0.0005331689753802493	0.01736501595005393
1:Del:C:2	0.0009444708353839815	0.012691228650510311	0.00033597752933398615	0.011961086839437484
1:Del:C:3	0.0033519572112709283	0.00796581394970417	1.923411710458289e-09	0.005947935488075018
1:Del:C:4	0.010144947282969951	0.002134186343755573	2.5556712857088826e-09	0.004365228279493749
1:Del:C:5	0.028119327500462532	0.0017315828357823194	0.00045078337641317744	0.002186582691501826
1:Del:T:0	0.0020072244689799843	0.03269866332411766	0.0006641587882768363	0.01838825736194849
1:Del:T:1	0.002137889270670712	0.021447489596903326	0.00031087724637473	0.00827859453856945
1:Del:T:2	0.0033350261626765134	0.02250951752066612	0.0004219500617182348	0.01595712648704648
1:Del:T:3	0.018535320088267325	0.020337681099772454	0.0005591684282990172	0.020774768851697444
1:Del:T:4	0.051657704263925554	0.013362237438559531	0.002219993353355676	0.018914383836090565
1:Del:T:5	0.6923443257808686	0.005972180388089075	0.011625341046601534	0.021276107669245904
1:Ins:C:0	0.001485755708874124	0.002963345369789749	0.16537113338708878	0.010214237496256828
1:Ins:C:1	0.0005778696097422653	0.0	0.030137030594050884	0.001666497450787574
1:Ins:C:2	0.0006921196705661714	0.0006108795763442032	0.010049991449341178	0.00015002698928583412
1:Ins:C:3	0.00017183909130835673	0.00019681398583770715	0.0026195577112957833	2.8946523343620356e-05
1:Ins:C:4	0.00013387399558268954	1.0775722716793723e-05	0.0016046866134274752	6.604693917999782e-05
1:Ins:C:5	0.0002642702325829305	0.00035031355655519293	0.00029597237745146996	0.0
1:Ins:T:0	0.07507774606347084	0.28653464615345003	0.45777086913585663	0.021250475058332087
1:Ins:T:1	0.02833582703024149	0.1344218522310257	0.1658414736390114	0.007068123016506433
1:Ins:T:2	0.009862321894615889	0.03945886418223381	0.04880826286971569	0.00012460419837147582
1:Ins:T:3	0.004863158660009503	0.02425176352262497	0.03069102596491575	0.001701028025127016
1:Ins:T:4	0.005425858963280916	0.013105681166052818	0.020220725052058696	0.0020996941369958223
1:Ins:T:5	0.008460066094994546	0.021212101727724076	0.018207008391618727	0.0024075375986285508
2:Del:R:0	0.001591491769067943	0.011708328127861023	8.412673113689095e-10	0.006595936603844166
2:Del:R:1	0.00459410366602242	0.018455037288367747	0.0007980470938491635	0.005959906615316868
2:Del:R:2	0.0013592005358077585	0.005957088991999626	8.140382548980086e-05	0.0017691732849925757
2:Del:R:3	0.0036102836718782784	0.0009519545710645616	7.2509807935716705e-09	0.000738616639864631
2:Del:R:4	0.0021965913707390427	0.00025400124286534265	1.3843007007352526e-08	0.0003222397557692602
2:Del:R:5	0.00309425164014101	0.005397240119054914	3.5804864184640907e-09	0.0014803721860516816
3:Del:R:0	0.00021394367358880119	0.004333104891702533	7.182878380611602e-05	0.007110682362690568
3:Del:R:1	0.00290215655695647	0.01821553409099579	0.00021668984845746309	0.004129169345833361
3:Del:R:2	0.0006449572538258508	0.004437631135806442	4.375634392546068e-05	0.0005610921078186947
3:Del:R:3	0.00027332289173500615	0.0013384705467615276	0.0002257027714227533	5.7740414194995535e-05
3:Del:R:4	0.00012303760886425152	0.0034161275718361138	6.747777847593284e-09	0.0009967243182472884
3:Del:R:5	0.00026252300158375875	0.0048477319534868	1.5086500271266345e-08	0.00040681738610146565
4:Del:R:0	4.125796203879873e-06	0.0036221698857843874	6.0672996182731255e-09	0.00560504668392241
4:Del:R:1	0.0010288053133990615	0.011954254284501076	0.00019385341300806047	0.0028211676748469473
4:Del:R:2	0.0002605942019727081	0.0021409883396700025	8.373257953664392e-09	0.0005191618634853512
4:Del:R:3	0.00015077898060553708	0.0020077596302144228	1.9585526445098365e-08	0.0008835638000164181
4:Del:R:4	8.83292474782138e-05	0.0017275431426241993	1.0824787732843788e-08	0.0004631287883967161
4:Del:R:5	0.00028789136558771133	0.0008425839652772993	1.8878056540216904e-08	0.0001865639334766911
5:Del:R:0	0.00021795047796331347	0.019701593182981016	0.0008441482437774539	0.07578381597995758
5:Del:R:1	0.0004524924370343797	0.004437700053676963	0.00045341892015882124	0.0064519741106778385
5:Del:R:2	0.00012117736514483113	0.0009759055683389306	5.691980922151174e-08	0.0006522398325614631
5:Del:R:3	7.5156024286116e-05	0.000348713735002093	2.1692001261897075e-08	0.00016716839672881179
5:Del:R:4	0.00010533037420827896	2.0111575405046267e-05	5.027863079654082e-07	0.00012962606015207712
5:Del:R:5	1.088427405928627e-05	0.0003413522616028786	1.500078994354226e-08	0.00015246794909637985
2:Ins:R:0	0.01694075148552656	0.025765135139226913	0.01544717950746417	0.008320315973833203
2:Ins:R:1	0.0005609299812931567	0.002191337093245238	0.0012210060958750546	0.0004937163925205823
2:Ins:R:2	0.00039257371972780677	1.4675178308998227e-05	0.00040308088791789486	6.369489929056727e-05
2:Ins:R:3	0.00017772692517610268	4.5750699518976036e-05	1.210378608709206e-05	0.0
2:Ins:R:4	0.00013133478896634187	1.7364889506499282e-05	7.148468727384838e-05	2.172450695070438e-06
2:Ins:R:5	2.5087289395742117e-05	6.850128266080446e-05	8.466600050596184e-05	0.0
3:Ins:R:0	0.0014112098957411944	0.008211141591891647	0.0021907901824306463	0.0036259104497730734
3:Ins:R:1	0.00012854769975092494	0.00032185320887947457	0.00016245130913326023	7.862174024921841e-05
3:Ins:R:2	1.0520931755308994e-05	2.057187881032707e-05	3.552602640604086e-05	0.0
3:Ins:R:3	1.1107741264959615e-05	4.2731909299931206e-08	1.998450500231286e-05	7.866714657467356e-09
3:Ins:R:4	5.056603313846608e-09	3.085584637574357e-07	1.1903450936046057e-08	3.637642311815625e-08
3:Ins:R:5	5.056603757935818e-09	3.085584637574357e-07	1.1903450758410372e-08	3.637642311815625e-08
4:Ins:R:0	0.0006565547315403819	0.009636254142969846	0.0015989544917033526	0.004183337860740721
