Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V27	49	2	4	0	0	1	18	10	0	0	3	0	1	1	0	0	7	6
V28	3	125	1	25	35	16	19	12	0	0	6	5	0	1	0	19	4	1
V29	6	0	20	27	62	112	9	11	15	2	11	0	0	6	0	5	18	3
V30	15	21	189	8	6	0	0	1	0	0	0	4	0	7	0	3	0	0
V31	0	47	5	10	11	16	3	0	0	0	0	11	0	0	0	0	4	3
V32	0	0	30	31	22	50	5	3	3	18	14	5	0	9	8	0	0	0
V33	68	5	5	48	129	96	24	31	0	0	12	0	7	0	9	0	4	3
V34	35	7	46	3	6	1	1	4	0	9	2	9	4	4	21	0	0	0
V35	54	214	0	30	0	0	0	0	14	13	0	39	0	4	18	0	0	0
V36	222	28	0	14	169	73	46	70	7	0	4	13	1	2	28	0	16	21
V37	73	25	0	46	14	0	81	52	33	14	45	35	70	29	0	0	0	76
V38	4	15	153	28	26	7	1	7	0	32	0	8	0	0	0	5	0	0
V39	225	36	0	43	5	1	15	5	81	40	7	14	72	28	0	0	0	0
V40	0	1	0	14	35	8	0	1	0	0	0	0	0	0	0	1	4	2
V41	32	34	1	12	0	6	73	83	5	0	124	16	14	1	0	20	0	10
V42	6	299	0	27	7	4	2	0	1	45	0	26	3	31	0	21	0	0
V43	327	30	58	152	14	17	10	27	44	49	16	77	22	0	108	0	0	1
V44	57	1	4	27	28	44	2	16	1	0	0	0	1	1	16	0	35	0
V45	32	64	13	0	0	3	14	29	0	0	12	13	3	0	3	12	6	5
V46	5	1	10	8	1	3	2	1	0	0	2	1	2	0	0	2	0	0
V47	1	6	0	132	58	52	14	11	9	58	4	3	11	1	0	0	0	0
V48	101	142	7	25	32	32	33	66	0	1	67	0	6	3	4	11	0	0
V49	26	3	6	19	54	122	0	0	17	30	0	63	31	2	12	0	0	3
V50	40	2	35	41	97	116	2	1	2	0	0	3	5	0	3	0	18	8
V51	0	14	18	10	0	0	20	16	2	11	0	10	9	2	0	17	0	0
V52	46	3	8	1	7	27	0	0	0	1	0	0	0	5	6	2	0	13
V53	60	89	5	1	0	3	0	0	0	0	0	4	0	1	0	22	0	0
V54	55	0	23	23	5	2	7	29	12	16	6	7	6	7	11	3	1	0
V55	0	50	13	41	25	23	3	1	32	8	0	9	21	37	0	1	0	15
V56	47	32	3	9	0	0	49	57	0	3	10	39	28	0	0	22	6	2
V57	3	0	50	0	39	20	6	7	19	18	0	0	6	16	0	5	8	0
V58	1	8	12	41	3	2	0	0	49	1	0	20	13	21	0	1	0	0
V59	60	20	105	2	1	1	7	17	0	0	1	0	0	10	14	0	0	0
V60	3	77	19	22	3	0	2	0	1	37	2	6	15	7	0	0	0	0
V61	20	84	1	16	0	0	134	65	6	5	44	5	0	0	4	0	38	0
V62	0	6	207	11	20	38	70	27	20	11	2	16	14	11	4	0	15	0
V63	182	9	17	10	29	12	0	3	16	22	3	3	7	7	6	1	1	0
V64	0	165	17	9	3	5	2	0	0	3	0	0	0	0	0	18	14	0
V65	144	4	2	66	73	38	111	8	6	0	32	42	14	0	0	14	0	0
V66	1	0	6	2	36	17	3	6	2	0	0	3	0	3	0	5	0	0
V67	69	35	120	22	36	37	42	12	50	70	36	6	20	50	0	9	14	26
V68	0	0	27	4	3	11	21	3	5	0	22	3	3	0	3	14	0	1
V69	103	4	3	28	3	1	4	101	16	14	84	4	8	9	6	19	0	0
V70	17	42	6	8	3	0	0	0	43	3	0	17	11	0	6	1	0	0
V71	0	30	0	78	6	2	0	0	72	67	0	38	2	42	0	0	0	19
V72	18	107	0	5	0	4	0	1	0	6	0	0	8	0	1	0	0	0
V73	257	6	6	2	0	0	0	0	5	3	4	0	1	0	47	0	0	10
V74	1	288	5	36	33	51	18	5	3	7	5	0	0	0	1	12	9	0
V75	13	2	40	8	13	13	29	73	4	0	17	37	2	16	0	0	13	17
V76	88	0	3	17	101	27	21	14	7	11	4	1	0	0	21	4	0	0
V77	44	69	0	12	14	12	17	4	11	0	0	0	11	11	0	0	0	24
V78	47	14	0	69	51	16	61	48	18	5	2	17	11	5	3	3	0	9
V79	25	0	40	15	20	18	4	11	16	6	0	4	8	9	0	0	0	0
V80	5	5	1	41	4	6	11	11	0	14	3	18	0	20	0	0	0	0
V81	13	49	0	2	4	5	0	0	0	0	0	0	0	4	3	20	0	0
V82	11	17	0	14	22	13	1	0	0	3	0	0	0	0	1	1	1	3
V83	201	9	47	9	0	0	0	0	6	0	0	1	3	3	0	3	0	7
V84	6	75	37	0	19	11	7	11	1	6	2	12	0	3	0	24	0	4
V85	81	51	9	39	65	53	7	4	0	0	0	0	0	0	34	0	0	23
V86	3	26	6	0	0	0	6	11	6	0	2	0	3	0	5	13	0	2
V87	10	15	55	107	105	35	39	3	0	0	58	1	1	5	0	0	1	2
V88	4	6	41	0	0	1	39	90	8	5	34	0	4	5	1	0	13	0
V89	2	71	0	5	9	6	1	1	1	2	0	0	0	7	5	28	2	0
V90	10	121	1	0	7	3	1	13	23	30	1	0	9	16	0	7	8	0
V91	37	0	20	18	32	21	9	4	0	4	2	1	1	5	0	0	0	0
V92	90	26	4	15	4	1	0	0	8	12	0	17	14	14	5	0	0	3
V93	128	1	5	0	0	0	0	0	14	31	0	18	15	0	22	0	0	0
V94	20	0	52	2	0	0	18	19	3	2	6	3	1	7	10	9	6	7
V95	27	16	3	4	5	10	8	1	0	0	0	0	3	3	5	5	2	0
V96	36	104	4	2	60	46	0	0	0	1	0	2	0	1	0	0	2	0
V97	0	21	0	29	17	5	81	101	0	9	44	3	17	0	0	0	3	9
V98	38	0	51	59	87	103	1	0	7	0	0	9	4	5	2	3	2	7
V99	70	0	19	7	30	29	5	7	4	0	7	0	1	0	5	0	4	0
V100	0	5	2	0	1	1	1	1	1	2	1	0	0	0	0	10	0	0
