Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V23	2.60E-01	2.86E+00	0.00E+00	6.51E+00	2.79E+00	8.38E+00	6.70E-01	1.10E+00	5.91E+00	7.53E+00
V24	0.00E+00	1.99E+00	1.22E+00	5.80E+00	1.36E+00	2.15E+00	3.45E+00	3.53E+00	4.76E+00	1.78E+00
V25	4.16E-01	2.72E+00	3.27E+00	8.83E-01	5.00E+00	5.72E+00	1.17E+01	1.41E+01	8.88E-01	4.05E+00
V26	8.60E-01	2.46E+00	4.50E+00	1.53E+00	5.10E+00	6.67E-01	9.29E-01	9.20E-01	2.13E+00	1.00E+00
V27	1.04E+00	7.06E+00	1.81E+01	6.96E-01	1.71E+01	4.67E+00	4.32E+00	3.09E+00	2.48E+00	1.24E+01
V28	4.52E-01	3.00E-01	1.19E+00	4.98E+00	2.27E+00	8.57E-01	2.84E+00	3.44E+00	6.55E+00	6.54E-01
V29	7.16E-01	1.80E+00	5.13E+00	1.08E+00	5.20E+00	0.00E+00	1.04E+00	1.13E+00	1.45E+00	2.02E+00
V30	2.18E+00	1.00E-01	2.33E+01	3.45E+00	2.58E+01	1.00E-01	5.86E-01	7.48E-01	3.97E+00	0.00E+00
V31	2.53E+00	1.62E+00	4.16E-01	1.04E+01	0.00E+00	1.40E+00	5.59E+00	5.47E+00	8.21E+00	1.90E+00
V32	6.00E-01	9.12E-01	1.80E+00	0.00E+00	1.62E+00	1.73E+00	3.18E+00	3.15E+00	2.13E-01	4.27E-01
V33	3.53E+00	5.14E+00	4.99E+00	8.30E-01	4.56E+00	8.15E+00	1.30E+00	6.19E+00	3.88E+00	6.65E+00
V34	2.55E+00	4.78E+00	1.40E+00	2.44E+00	2.68E+00	9.00E+00	0.00E+00	1.76E+00	2.75E+00	7.08E+00
V35	1.89E+00	7.19E-01	9.71E-01	9.09E-01	1.40E+00	1.90E+00	5.62E+00	5.98E+00	9.94E-01	3.12E+00
V36	2.42E+00	1.30E+00	9.17E-01	5.86E-01	1.89E+00	7.48E+00	0.00E+00	1.10E+00	1.84E+00	6.12E+00
V37	5.32E+00	1.31E+00	1.37E+01	1.41E+00	1.64E+01	4.16E+00	7.99E+00	8.38E+00	3.04E+00	3.23E+00
V38	5.04E-01	0.00E+00	1.66E+00	2.31E+00	1.54E+00	5.41E+00	1.07E+00	1.84E+00	1.68E+00	5.63E+00
V39	1.40E+00	1.11E+00	1.13E+01	0.00E+00	1.06E+01	3.96E-01	4.56E+00	4.74E+00	1.98E+00	1.23E+00
V40	1.35E+00	1.42E+00	0.00E+00	4.46E+00	2.00E-01	1.20E+00	1.00E+00	1.07E+00	4.32E+00	1.73E+00
V41	0.00E+00	3.68E+00	1.51E+00	2.00E+01	3.36E+00	6.40E+00	7.49E+00	1.12E+01	2.03E+01	6.61E+00
V42	7.02E-01	1.11E+00	1.31E+01	2.64E+00	1.51E+01	1.00E-01	2.06E+00	1.38E+00	1.74E+00	0.00E+00
V43	1.05E+00	2.69E-01	0.00E+00	6.28E+00	2.00E-01	1.25E+00	0.00E+00	1.61E+00	6.75E+00	9.32E-01
V44	1.04E+00	1.52E+00	4.30E+00	1.07E+00	3.90E+00	8.31E-01	9.63E+00	8.73E+00	1.04E+00	3.00E-01
V45	2.91E-01	0.00E+00	3.42E-01	6.32E-01	1.59E+00	3.77E+00	2.61E+00	3.02E+00	2.21E-01	2.97E+00
V46	7.12E-01	1.29E+00	0.00E+00	1.42E+00	2.09E+00	7.45E+00	1.19E+00	2.16E+00	1.65E+00	7.20E+00
V47	0.00E+00	1.25E+00	5.52E+00	5.58E-01	4.74E+00	2.54E+00	0.00E+00	0.00E+00	8.31E-01	1.79E+00
V48	3.61E+00	2.94E+00	4.35E+01	1.78E+01	4.55E+01	1.97E+00	3.44E+00	4.27E+00	1.76E+01	1.60E+00
V49	6.31E+00	2.57E+00	1.05E+00	4.27E+00	2.43E+00	3.89E+00	1.35E+00	6.88E+00	5.86E+00	3.52E+00
V50	2.66E+00	3.20E+00	8.85E+00	5.75E+00	1.09E+01	1.51E+00	4.30E+00	3.23E+00	4.94E+00	1.53E+00
V51	2.21E-01	3.94E-01	1.27E+01	5.08E+00	1.36E+01	3.13E+00	9.85E+00	1.18E+01	3.49E+00	1.30E+00
V52	1.07E+00	1.36E+00	3.76E+00	0.00E+00	4.38E+00	1.32E+00	0.00E+00	0.00E+00	5.97E-01	2.66E+00
V53	0.00E+00	3.96E+00	0.00E+00	8.46E+00	4.00E-01	1.96E+00	9.58E+00	1.19E+01	1.08E+01	1.36E+00
V54	2.16E+00	2.76E+00	7.15E-01	1.56E+01	0.00E+00	6.13E+00	2.47E+01	2.81E+01	1.54E+01	4.38E+00
V55	8.95E-01	1.31E+00	3.13E+01	5.96E-01	3.08E+01	5.66E+00	4.38E+00	5.73E+00	5.30E+00	2.56E+00
V56	2.69E+00	2.66E+00	9.55E-01	0.00E+00	8.46E-01	9.89E-01	4.08E+00	4.42E+00	6.67E-01	1.96E+00
V57	3.71E-01	2.06E+00	0.00E+00	1.00E+00	1.39E+00	3.00E+00	1.13E+00	1.57E+00	1.45E+00	2.44E+00
V58	2.25E+00	5.37E-01	3.33E+00	8.14E-01	3.10E+00	5.93E-01	0.00E+00	8.00E-01	1.62E+00	7.30E-01
V59	1.04E+00	0.00E+00	2.13E+00	6.74E-01	2.45E+00	7.00E-01	7.30E-01	6.33E-01	6.63E-01	8.84E-01
V60	7.48E-01	2.77E-01	2.23E+00	2.21E-01	2.21E+00	4.82E-01	1.00E-01	0.00E+00	4.42E-01	2.13E-01
V61	1.25E+00	0.00E+00	2.54E+01	2.00E-01	2.55E+01	0.00E+00	3.07E+00	2.77E+00	2.65E+00	1.00E-01
V62	1.16E+00	1.93E+00	1.82E+00	0.00E+00	2.05E+00	4.34E+00	2.10E+00	1.46E+00	4.99E-01	3.94E+00
V63	1.97E+00	1.64E+00	9.05E+00	1.76E+00	9.03E+00	8.92E-01	9.83E-01	2.11E+00	2.43E+00	5.12E-01
V64	6.99E-01	9.80E-01	3.45E+01	5.54E-01	3.52E+01	5.39E-01	7.34E-01	1.11E+00	4.89E+00	0.00E+00
V65	6.70E-01	4.71E-01	6.97E+00	4.01E-01	1.05E+01	1.96E+01	6.11E-01	9.45E-01	3.14E-01	1.90E+01
V66	1.42E+00	1.80E+00	9.80E-01	3.06E-01	5.33E-01	1.83E+00	3.95E+00	2.31E+00	6.36E-01	3.73E+00
V67	1.30E+00	3.58E+00	6.32E+00	4.73E-01	4.35E+00	9.22E+00	1.53E+00	8.23E-01	8.03E-01	9.68E+00
V68	3.67E+00	7.75E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.92E+00	2.77E+00	1.50E+00	1.52E+00
V69	7.57E-01	6.23E-01	4.88E+00	2.13E+00	5.69E+00	2.38E+00	5.22E-01	1.00E+00	2.16E+00	9.33E-01
V70	1.98E+00	1.52E+00	8.97E+00	2.40E+00	8.73E+00	0.00E+00	2.01E+00	2.02E+00	2.01E+00	8.92E-01
V71	2.57E+00	2.49E-01	2.78E+00	5.20E+00	2.20E+00	2.82E+00	3.06E-01	1.96E+00	5.00E+00	1.78E+00
V72	1.01E+00	0.00E+00	4.24E+00	0.00E+00	4.04E+00	2.67E-01	1.02E+00	1.44E+00	1.00E-01	3.00E-01
V73	1.14E+00	1.33E+00	7.00E-01	6.29E-01	5.44E+00	8.33E+00	0.00E+00	1.01E+00	4.52E-01	8.27E+00
V74	1.91E+00	2.50E+00	5.68E+00	0.00E+00	6.36E+00	6.33E+00	1.42E+00	1.80E+00	1.51E+00	8.01E+00
V75	4.82E+00	2.98E+00	5.12E+00	4.13E+00	6.76E+00	3.94E+00	1.33E+00	5.46E+00	4.44E+00	5.06E+00
V76	1.03E+00	1.26E+00	0.00E+00	1.95E+00	2.00E-01	0.00E+00	7.72E-01	2.18E+00	2.26E+00	8.44E-01
V77	0.00E+00	2.08E+00	2.04E+01	3.48E+00	2.12E+01	7.67E-01	1.26E+00	1.22E+00	3.54E+00	2.24E+00
V78	1.26E+00	2.79E+00	3.92E+00	1.39E+00	4.62E+00	1.65E+00	3.95E+00	3.84E+00	1.29E+00	3.20E+00
V79	4.94E-01	3.36E+00	8.79E-01	1.57E+01	1.53E+00	3.06E-01	2.57E+00	1.12E+00	1.65E+01	0.00E+00
V80	1.45E+00	5.53E+00	2.73E+00	2.12E+00	2.19E+00	2.96E+00	1.90E+00	2.37E+00	1.32E+00	3.65E+00
V81	1.30E+00	1.54E+00	1.11E+00	1.00E-01	1.51E+00	2.67E+00	1.02E+00	9.07E-01	4.94E-01	3.06E+00
V82	3.87E+00	2.71E+00	2.67E-01	2.20E+01	1.59E+00	6.32E-01	2.21E+01	2.19E+01	2.19E+01	2.82E+00
V83	1.82E+00	1.30E+00	1.56E+00	0.00E+00	1.76E+00	3.92E+00	0.00E+00	1.00E-01	1.70E+00	4.25E+00
V84	2.28E+00	2.46E+00	1.29E+00	0.00E+00	3.54E+00	6.69E+00	0.00E+00	0.00E+00	6.05E-01	6.36E+00
V85	1.23E+00	4.96E-01	1.05E+00	8.72E-01	1.35E+00	1.20E+00	1.05E+00	1.06E+00	9.17E-01	9.45E-01
V86	1.42E+00	4.67E-01	2.24E+00	3.48E-01	1.97E+00	8.57E-01	0.00E+00	1.29E+00	4.52E-01	8.47E-01
V87	3.10E+00	2.21E+00	9.68E-01	2.86E+00	3.81E+00	1.42E+01	4.60E+00	1.03E+01	2.28E+00	9.84E+00
V88	1.18E+00	0.00E+00	6.16E-01	0.00E+00	3.72E+00	1.02E+01	2.27E+00	1.88E+00	0.00E+00	1.01E+01
V89	1.58E+00	4.47E-01	0.00E+00	3.80E+00	0.00E+00	0.00E+00	6.23E-01	1.82E+00	4.67E+00	3.42E-01
V90	9.33E-01	1.34E+00	1.83E+01	4.20E+00	1.92E+01	5.26E-01	3.61E+00	2.52E+00	5.78E+00	4.42E-01
V91	0.00E+00	1.46E+00	0.00E+00	5.27E+00	0.00E+00	2.26E+00	1.17E+00	1.86E+00	6.03E+00	1.32E+00
V92	2.31E+00	3.57E+00	1.07E+01	2.96E+00	9.92E+00	0.00E+00	0.00E+00	1.28E+00	1.73E+00	1.57E+00
V93	1.41E+00	5.78E-01	9.24E-01	1.71E+00	4.95E+00	1.89E+01	0.00E+00	0.00E+00	1.82E+00	1.82E+01
V94	3.39E+00	3.61E+00	2.79E+01	0.00E+00	2.69E+01	1.10E+00	1.21E+00	1.54E+00	3.53E+00	3.72E+00
V95	1.45E+00	1.01E+00	4.90E-01	3.27E-01	1.74E+00	1.42E+00	6.40E-01	3.28E+00	1.58E+00	2.51E+00
V96	1.55E+00	0.00E+00	7.30E-01	2.75E+00	9.31E-01	0.00E+00	0.00E+00	0.00E+00	3.27E+00	2.00E-01
V97	8.44E-01	4.16E-01	8.14E-01	5.93E-01	3.98E+00	5.83E+00	8.70E-01	1.57E+00	6.40E-01	4.91E+00
V98	2.45E+00	2.41E+00	4.03E+01	0.00E+00	4.13E+01	8.92E+00	8.75E+00	1.18E+01	7.60E+00	4.62E+00
V99	5.37E+00	2.23E+00	3.33E+00	2.64E+00	1.83E+00	6.50E+00	2.10E+00	3.57E+00	2.67E+00	5.88E+00
V100	4.63E+00	1.07E+00	1.19E+00	8.48E+00	9.55E-01	1.82E+00	2.90E+01	3.00E+01	7.81E+00	2.00E+00
