MutationType	ID83A	ID83B
1:Del:C:0	0.06092973370105028	0.039202180122526895
1:Del:C:1	0.017555167619138955	0.012437248777132481
1:Del:C:2	0.001075282131205313	0.0007852759347244387
1:Del:C:3	0.0045741317444480956	0.001850858593050475
1:Del:C:4	0.003450170811265707	0.0023228329548146574
1:Del:C:5	0.0044962729327380655	0.0020789994159713387
1:Del:T:0	0.030211201310157774	0.014403160474099508
1:Del:T:1	0.008758302754722535	0.004963676537762041
1:Del:T:2	0.018295346572995187	0.010166005829019654
1:Del:T:3	0.02472811983898282	0.01441097368951887
1:Del:T:4	0.03216176368296146	0.011622230580542237
1:Del:T:5	0.21249260008335114	0.034313497971743344
1:Ins:C:0	0.0005044676512525825	0.0004623492043052124
1:Ins:C:1	0.012863710429519415	0.05332530997693539
1:Ins:C:2	0.00046542759624941256	0.0004559701113151959
1:Ins:C:3	0.0021015340113081037	0.007011922588571906
1:Ins:C:4	0.0016071615973487496	0.000840472956924998
1:Ins:C:5	0.010293786274269223	0.001099926010115837
1:Ins:T:0	0.004122932814061642	0.0015253842140040773
1:Ins:T:1	0.0026594793132971974	0.0013203633039811536
1:Ins:T:2	0.0010527935170102864	0.0002803914591915202
1:Ins:T:3	0.002231312426738441	0.00030044738232639647
1:Ins:T:4	0.00628219023346901	0.0022677329456200824
1:Ins:T:5	0.28330979445017873	0.03662253802786495
2:Del:R:0	0.00226360306260176	0.08954749628901482
2:Del:R:1	0.003998041339218617	0.002003598675946705
2:Del:R:2	0.0009787515562493354	0.00035309722030874013
2:Del:R:3	0.0004365299679125911	9.900826132316353e-05
2:Del:R:4	0.00029491659528027017	0.0003494944424804913
2:Del:R:5	0.000275910892378306	7.481167639511455e-05
3:Del:R:0	0.0029353046789765357	0.0014781282174226363
3:Del:R:1	0.005086266295984387	0.0009740046401663704
3:Del:R:2	0.015806309413164854	0.05399592667818069
3:Del:R:3	1.037867656705771e-07	0.00016631753213403044
3:Del:R:4	7.068332693336288e-05	7.5021797915297835e-06
3:Del:R:5	0.00014954287201192075	2.2295774983227544e-05
4:Del:R:0	0.001453476498136297	0.0014089610151131638
4:Del:R:1	0.0022366238408721983	0.0006904866508200769
4:Del:R:2	0.00038793784624431283	0.00012078121835585875
4:Del:R:3	3.1008891028250217e-07	4.698158477367542e-07
4:Del:R:4	1.4679654878335668e-07	0.00010253301422835648
4:Del:R:5	3.1008891028250217e-07	4.698158477367542e-07
5:Del:R:0	0.053761640563607216	0.019865797879174352
5:Del:R:1	0.0008390349161345511	7.907433167169131e-05
5:Del:R:2	0.00031732907550576785	7.336273278184536e-05
5:Del:R:3	3.1008891028250217e-07	4.698158477367542e-07
5:Del:R:4	3.1008891028250217e-07	4.698158477367542e-07
5:Del:R:5	1.354000369602204e-07	6.787265669174757e-05
2:Ins:R:0	0.0011179145720404903	0.006450314866378903
2:Ins:R:1	0.0008166421887366937	0.0011054244869001194
2:Ins:R:2	0.00031162501931589757	0.0003331369943559537
2:Ins:R:3	0.00044498019997263327	0.0002874469835731475
2:Ins:R:4	0.0010514594643609599	0.00013683661117411817
2:Ins:R:5	0.008856818079948425	0.0013878361014292295
3:Ins:R:0	0.00020762634812809821	0.00017465014056412543
3:Ins:R:1	0.00046966426889412106	2.9562514766467983e-05
3:Ins:R:2	6.324638178334396e-05	2.7418517143473763e-05
3:Ins:R:3	4.643691795820359e-05	2.2793608813742595e-07
3:Ins:R:4	0.00300864870660007	0.009848014172166585
3:Ins:R:5	0.00029813240846490177	0.0006108758959271654
4:Ins:R:0	1.5002225339699748e-05	0.0006293404527241364
4:Ins:R:1	0.0008629667048808187	0.00013074025466686123
4:Ins:R:2	0.003190041589550674	0.012963045947253704
4:Ins:R:3	9.116977757059886e-05	1.3654168533605572e-07
4:Ins:R:4	0.00011748841755263584	0.00039886902976213887
4:Ins:R:5	0.0007694194151554257	0.000748623522207481
5:Ins:R:0	7.507804255215688e-05	0.000148002362192301
5:Ins:R:1	0.002893278864212334	0.001080909156586074
5:Ins:R:2	1.6772280329035993e-07	0.0001045084760107784
5:Ins:R:3	0.00015928994071146008	7.372079657841368e-08
5:Ins:R:4	0.024237268976867198	0.11307161003351211
5:Ins:R:5	2.9940283143492506e-05	0.00015282364120707825
2:Del:M:1	0.0024396643624641	0.00086084389661778
3:Del:M:1	0.00010657999106946647	0.37204435020685195
3:Del:M:2	0.0019052066141739487	0.001005175244063139
4:Del:M:1	0.0019305167370475829	0.0010906230731052347
4:Del:M:2	0.001166139479028061	0.0002803535183144135
4:Del:M:3	0.0004973079104537703	0.0008150804980473936
5:Del:M:1	0.05819199327379465	0.029292093822732568
5:Del:M:2	0.02739123422652483	0.01293533043935895
5:Del:M:3	0.011452617589384317	0.0036115317788130595
5:Del:M:4	0.0032654618087690325	0.0011213615913639786
5:Del:M:5	0.005002793786115944	0.0015706401494099964
