MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	1.89E-07	1.07E-03	3.17E-02	2.77E-02	3.17E-04	3.71E-03	7.91E-04	1.49E-02	5.50E-02	1.18E-07
1:Del:C:1	0.00E+00	8.98E-04	8.91E-03	7.62E-03	2.03E-04	8.54E-03	5.21E-04	3.34E-02	2.37E-03	1.26E-02
1:Del:C:2	2.94E-04	7.79E-04	6.84E-05	1.29E-03	3.35E-04	1.78E-04	2.79E-03	1.36E-03	9.44E-03	3.24E-03
1:Del:C:3	1.79E-06	5.43E-08	1.22E-06	3.55E-06	1.61E-07	1.94E-03	4.62E-02	6.76E-04	2.40E-02	3.35E-04
1:Del:C:4	5.08E-04	1.55E-04	3.47E-04	1.37E-03	4.50E-04	3.51E-04	0.00E+00	1.95E-03	1.14E-03	3.84E-03
1:Del:C:5	1.03E-03	0.00E+00	3.20E-04	3.22E-04	6.83E-04	0.00E+00	1.31E-04	3.59E-03	7.34E-03	3.78E-03
1:Del:T:0	1.12E-03	1.25E-04	1.10E-02	5.72E-03	6.13E-04	6.15E-03	1.66E-03	1.79E-02	8.55E-03	2.30E-02
1:Del:T:1	6.11E-06	4.29E-04	8.90E-03	7.63E-03	2.30E-04	4.57E-03	1.45E-07	1.86E-02	2.72E-04	2.91E-03
1:Del:T:2	1.33E-03	1.62E-03	7.69E-03	9.10E-03	0.00E+00	1.94E-03	2.14E-03	1.50E-02	8.00E-03	1.74E-02
1:Del:T:3	4.86E-03	5.88E-04	1.99E-02	1.55E-02	6.94E-04	2.96E-03	0.00E+00	1.52E-02	4.98E-02	1.09E-02
1:Del:T:4	4.17E-03	6.86E-04	1.95E-45	1.16E-02	1.23E-03	5.79E-04	9.21E-04	1.79E-03	1.74E-03	5.54E-02
1:Del:T:5	9.94E-03	1.21E-07	6.22E-04	5.42E-07	7.09E-07	2.36E-03	4.29E-04	1.11E-01	7.01E-02	6.87E-02
1:Ins:C:0	5.55E-06	1.31E-04	1.24E-08	8.86E-05	1.03E-04	2.26E-04	8.24E-08	8.39E-04	3.33E-04	3.08E-04
1:Ins:C:1	5.73E-07	7.92E-09	6.74E-09	7.70E-05	6.10E-08	6.22E-04	6.81E-06	6.18E-04	5.23E-04	2.61E-04
1:Ins:C:2	5.81E-09	1.26E-04	8.66E-05	1.23E-04	1.18E-08	5.77E-04	8.82E-09	7.40E-04	8.72E-08	1.99E-08
1:Ins:C:3	8.91E-09	1.03E-08	6.44E-09	9.13E-09	1.34E-04	4.11E-05	4.43E-08	1.29E-04	4.41E-08	0.00E+00
1:Ins:C:4	3.28E-04	1.51E-04	1.88E-04	0.00E+00	2.73E-04	4.63E-05	0.00E+00	2.55E-04	2.23E-03	7.83E-04
1:Ins:C:5	1.27E-03	7.04E-05	0.00E+00	8.76E-09	9.02E-04	2.04E-04	3.36E-04	1.31E-04	2.66E-03	3.09E-03
1:Ins:T:0	2.24E-04	3.32E-04	2.51E-03	1.04E-03	5.28E-04	8.39E-04	2.62E-04	3.20E-03	1.61E-03	1.48E-03
1:Ins:T:1	9.07E-09	7.42E-04	2.20E-04	2.02E-03	3.22E-09	9.71E-04	3.51E-04	1.90E-03	1.92E-03	4.85E-03
1:Ins:T:2	1.90E-04	5.54E-05	3.79E-04	5.20E-04	1.40E-04	4.69E-04	1.05E-04	5.48E-04	1.88E-03	6.45E-04
1:Ins:T:3	1.40E-04	2.68E-04	0.00E+00	3.99E-04	3.47E-04	2.10E-04	1.60E-04	6.50E-04	2.76E-03	2.17E-04
1:Ins:T:4	7.63E-04	1.26E-04	5.58E-04	3.32E-04	9.02E-04	2.26E-04	6.10E-04	3.71E-04	1.26E-02	5.11E-04
1:Ins:T:5	9.66E-08	1.43E-03	7.46E-04	1.15E-03	2.55E-03	8.56E-04	1.40E-46	5.95E-03	5.49E-03	8.05E-03
2:Del:R:0	0.00E+00	2.88E-04	2.25E-03	2.24E-03	4.52E-04	3.17E-04	7.47E-04	2.10E-03	9.84E-03	3.13E-03
2:Del:R:1	4.90E-04	1.40E-46	5.28E-04	7.39E-04	3.69E-04	1.38E-03	1.28E-05	3.93E-03	4.08E-03	2.53E-03
2:Del:R:2	2.95E-04	3.49E-05	9.35E-07	2.20E-04	2.41E-04	3.46E-04	0.00E+00	5.05E-04	2.85E-03	1.26E-03
2:Del:R:3	1.17E-04	4.51E-05	1.11E-04	6.01E-09	1.40E-08	6.69E-09	1.74E-08	2.71E-05	2.34E-07	1.41E-04
2:Del:R:4	1.54E-07	1.18E-08	5.81E-09	2.44E-04	2.71E-08	5.64E-05	5.19E-06	5.87E-04	3.19E-04	1.37E-03
2:Del:R:5	2.96E-08	8.94E-09	9.30E-05	3.36E-05	4.05E-08	2.01E-04	4.11E-08	1.19E-04	2.88E-04	3.80E-07
3:Del:R:0	1.17E-03	3.78E-08	3.40E-08	8.75E-08	8.76E-09	4.90E-04	4.39E-02	3.00E-03	1.25E-01	6.57E-04
3:Del:R:1	5.86E-04	5.19E-05	1.19E-04	9.10E-04	7.22E-04	2.12E-04	2.81E-04	1.42E-03	6.71E-03	1.62E-03
3:Del:R:2	1.60E-04	2.30E-04	0.00E+00	3.34E-04	1.70E-04	1.98E-04	3.48E-04	0.00E+00	4.09E-03	5.09E-04
3:Del:R:3	1.49E-04	1.92E-08	5.40E-09	1.19E-08	1.46E-07	3.31E-04	1.43E-05	3.02E-04	2.59E-04	3.88E-04
3:Del:R:4	5.64E-09	1.20E-08	1.12E-08	1.62E-08	4.35E-09	2.25E-08	3.15E-08	5.59E-08	8.17E-08	4.62E-08
3:Del:R:5	5.64E-09	1.20E-08	1.12E-08	1.62E-08	4.35E-09	2.25E-08	3.15E-08	5.59E-08	8.17E-08	4.62E-08
4:Del:R:0	0.00E+00	2.29E-04	5.97E-04	8.06E-04	1.99E-04	1.10E-03	1.68E-04	2.54E-03	9.62E-05	8.71E-04
4:Del:R:1	2.80E-04	3.04E-04	6.72E-04	4.51E-04	1.20E-08	6.57E-04	6.75E-04	6.94E-04	2.20E-03	2.52E-03
4:Del:R:2	1.88E-04	5.33E-05	2.66E-04	3.21E-04	6.00E-09	2.54E-04	6.24E-05	1.88E-04	1.15E-03	3.88E-08
4:Del:R:3	2.95E-08	3.14E-08	9.35E-05	1.04E-04	8.87E-08	1.17E-08	5.13E-08	7.46E-08	1.21E-07	4.72E-08
4:Del:R:4	5.64E-09	1.20E-08	1.12E-08	1.62E-08	4.35E-09	2.25E-08	3.15E-08	5.59E-08	8.17E-08	4.62E-08
4:Del:R:5	2.10E-05	6.67E-08	1.40E-04	2.88E-08	6.85E-05	0.00E+00	1.82E-08	1.03E-07	6.73E-04	0.00E+00
5:Del:R:0	4.66E-04	2.58E-04	0.00E+00	3.68E-07	0.00E+00	2.72E-02	1.15E-03	6.37E-02	2.76E-03	2.67E-03
5:Del:R:1	3.95E-04	2.80E-05	0.00E+00	1.47E-04	1.97E-08	0.00E+00	8.34E-05	1.68E-04	2.48E-03	2.25E-03
5:Del:R:2	2.42E-07	1.00E-04	6.88E-05	2.27E-04	1.45E-08	6.85E-04	3.98E-05	5.47E-04	1.78E-03	3.02E-04
5:Del:R:3	5.64E-09	1.20E-08	1.12E-08	1.62E-08	4.35E-09	2.25E-08	3.15E-08	5.59E-08	8.17E-08	4.62E-08
5:Del:R:4	5.64E-09	1.20E-08	1.12E-08	1.62E-08	4.35E-09	2.25E-08	3.15E-08	5.59E-08	8.17E-08	4.62E-08
5:Del:R:5	5.64E-09	1.20E-08	1.12E-08	1.62E-08	4.35E-09	2.25E-08	3.15E-08	5.59E-08	8.17E-08	4.62E-08
2:Ins:R:0	2.10E-09	1.19E-04	3.24E-07	9.42E-05	9.02E-05	2.23E-04	9.01E-05	7.96E-04	8.03E-04	5.48E-04
2:Ins:R:1	4.03E-05	1.23E-08	2.34E-04	5.04E-04	1.15E-08	6.09E-04	7.03E-05	5.47E-04	3.75E-04	0.00E+00
2:Ins:R:2	1.90E-04	2.26E-08	1.32E-08	8.22E-05	1.76E-08	1.68E-04	0.00E+00	1.95E-08	3.51E-04	1.10E-08
2:Ins:R:3	1.44E-05	2.60E-09	1.42E-04	1.14E-04	8.11E-05	0.00E+00	3.16E-05	1.50E-08	6.18E-04	3.87E-04
2:Ins:R:4	4.36E-04	0.00E+00	0.00E+00	5.23E-09	7.19E-04	5.02E-05	1.98E-04	5.34E-04	1.14E-03	1.01E-03
2:Ins:R:5	1.58E-03	1.18E-04	0.00E+00	4.28E-05	8.51E-04	3.29E-04	3.05E-04	8.61E-04	6.60E-03	2.41E-03
3:Ins:R:0	2.63E-08	2.95E-08	1.04E-04	1.26E-04	4.40E-08	8.73E-08	2.66E-05	8.24E-05	3.39E-04	1.80E-04
3:Ins:R:1	1.41E-04	0.00E+00	1.03E-06	5.37E-04	1.45E-04	2.18E-04	1.00E-04	7.83E-04	1.44E-04	2.73E-04
