Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V44	3.67E-01	4.02E+00	6.00E-01	3.78E+00	2.64E+00	2.32E+00
V45	2.09E+00	2.65E+00	1.63E+00	1.68E+00	1.27E+00	1.44E+00
V46	0.00E+00	1.15E+00	0.00E+00	1.22E+00	8.56E-01	4.23E-01
V47	1.26E+00	2.08E+00	3.16E+00	0.00E+00	2.31E+00	2.91E+00
V48	2.27E+00	1.11E+00	1.31E+00	2.82E+00	5.21E-01	4.28E-01
V49	1.99E+00	3.41E+00	1.93E+00	4.43E+00	1.19E+00	1.88E+00
V50	2.13E-01	2.76E+00	2.01E+00	2.07E+00	5.93E-01	4.42E-01
V51	3.19E+00	1.65E+00	2.81E+00	1.35E+00	3.81E+00	5.47E-01
V52	2.83E+00	2.02E+00	1.27E+00	9.94E-01	2.86E+00	1.57E+00
V53	2.23E+00	1.45E+00	2.69E+00	4.47E-01	1.74E+00	1.90E+00
V54	1.81E+00	1.92E+00	2.91E-01	1.66E+00	5.54E-01	5.77E-01
V55	1.38E+00	2.03E+00	1.38E+00	1.63E+00	1.20E+00	1.24E+00
V56	3.48E-01	1.93E+00	6.86E-01	1.96E+00	9.43E-01	1.30E+00
V57	0.00E+00	1.40E+00	0.00E+00	0.00E+00	2.08E+00	2.09E+00
V58	3.72E+00	4.16E-01	2.46E+00	3.55E+00	7.33E-01	2.36E+00
V59	2.57E+00	1.35E+00	3.93E+00	4.34E+00	1.19E+00	4.57E+00
V60	1.16E+00	4.67E+00	1.99E+00	3.69E+00	1.62E+00	1.28E+00
V61	5.26E-01	7.27E-01	0.00E+00	5.39E-01	4.33E-01	7.77E-01
V62	2.11E+00	2.04E+00	3.34E+00	4.90E+00	9.46E-01	0.00E+00
V63	3.46E+00	3.84E+00	3.40E+00	2.80E+00	2.03E+00	1.19E+00
V64	3.14E-01	2.77E-01	9.29E-01	2.00E-01	7.77E-01	3.14E-01
V65	5.26E-01	9.07E-01	8.84E-01	3.42E-01	5.04E-01	1.09E+00
V66	4.48E-01	3.02E+00	5.46E+00	2.19E+00	6.04E+00	4.75E+00
V67	2.97E+00	2.77E-01	3.50E+00	6.00E-01	4.78E+00	1.48E+00
V68	1.42E+00	1.66E+00	4.76E-01	3.02E+00	3.10E+00	2.77E+00
V69	2.67E-01	1.43E+00	0.00E+00	9.04E-01	2.13E-01	9.43E-01
V70	1.25E+00	4.33E-01	6.68E+00	4.61E+00	2.63E+00	2.63E+00
V71	2.52E+00	6.90E-01	1.51E+00	1.82E+00	3.40E-01	8.44E-01
V72	6.99E-01	4.99E-01	2.76E+00	1.37E+00	1.83E+00	0.00E+00
V73	9.24E-01	2.02E+00	1.40E+00	1.49E+00	0.00E+00	1.14E+00
V74	4.04E+00	2.27E+00	1.47E+00	1.95E+00	6.70E-01	4.33E-01
V75	3.09E+00	3.00E-01	2.95E+00	3.77E+00	1.64E+00	3.94E+00
V76	1.51E+00	1.28E+00	6.74E-01	1.78E+00	2.98E-01	1.43E+00
V77	2.60E+00	1.25E+00	4.02E+00	4.72E+00	2.36E+00	8.36E-01
V78	1.15E+00	6.40E-01	1.07E+00	1.73E+00	3.71E-01	1.33E+00
V79	1.32E+00	4.48E-01	1.06E+00	2.25E+00	2.20E+00	7.12E-01
V80	0.00E+00	1.21E+00	0.00E+00	1.03E+00	0.00E+00	8.57E-01
V81	1.54E+00	1.87E+00	1.24E+00	1.76E+00	2.15E+00	6.71E-01
V82	1.00E-01	1.30E+00	2.94E+00	4.05E+00	0.00E+00	2.36E+00
V83	1.90E+00	2.05E+00	0.00E+00	7.95E-01	2.48E+00	8.14E-01
V84	1.35E+00	2.17E+00	2.19E+00	2.21E+00	9.52E-01	2.49E+00
V85	6.67E-01	2.57E+00	2.21E-01	2.09E+00	2.13E-01	8.31E-01
V86	3.71E+00	4.58E-01	6.67E-01	1.17E+00	0.00E+00	3.86E+00
V87	1.07E+00	2.02E+00	1.44E+00	1.78E+00	2.91E-01	1.53E-01
V88	1.23E+00	2.36E+00	9.48E-01	2.63E+00	1.69E+00	2.03E+00
V89	4.81E+00	9.89E-01	1.22E+00	3.64E+00	9.45E-01	2.34E+00
V90	0.00E+00	2.42E+00	3.86E+00	4.71E+00	3.03E+00	5.21E-01
V91	1.91E+00	7.33E-01	8.92E-01	7.31E-01	1.25E+00	1.88E+00
V92	4.51E+00	4.77E-01	3.06E-01	2.90E+00	2.18E+00	1.19E+00
V93	5.17E-01	2.19E+00	1.48E+00	2.09E+00	5.26E-01	6.80E-01
V94	3.40E+00	0.00E+00	3.36E+00	3.72E+00	7.27E-01	1.10E+00
V95	1.16E+00	1.15E+00	1.89E+00	3.78E+00	1.31E+00	2.50E+00
V96	4.53E+00	9.94E-01	2.50E+00	4.75E+00	0.00E+00	1.35E+00
V97	2.73E+00	1.08E+00	0.00E+00	2.27E+00	0.00E+00	1.02E+00
V98	1.99E+00	0.00E+00	1.39E+00	8.14E-01	2.32E+00	1.28E+00
V99	2.01E+00	1.98E+00	3.21E+00	1.76E+00	2.39E+00	1.39E+00
V100	3.25E+00	3.84E+00	1.94E+00	3.00E-01	2.88E+00	2.22E+00
