Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V22	6.57E+00	2.67E-01	0.00E+00	4.38E+00	3.50E+00	2.26E+00	9.32E+00
V23	2.58E+00	3.94E+00	6.89E+00	1.31E+00	2.87E+00	5.75E+00	7.28E+00
V24	5.01E+00	4.11E+00	5.57E+00	1.80E+01	0.00E+00	3.30E+00	1.52E+01
V25	5.42E-01	9.45E-01	7.33E-01	9.98E-01	2.99E+00	6.40E-01	3.18E+00
V26	5.37E-01	1.12E+00	2.35E+00	1.75E+00	8.40E+00	1.64E+00	7.52E+00
V27	2.21E+00	3.27E-01	3.36E+00	3.73E-01	3.35E-01	6.57E-01	3.25E+00
V28	6.19E-01	4.21E+00	3.84E+00	1.36E+01	3.35E-01	3.94E-01	1.28E+01
V29	9.32E-01	5.38E+00	3.17E+00	4.77E-01	2.97E+00	1.78E+00	4.08E+00
V30	1.25E+00	1.80E+00	0.00E+00	1.46E+00	9.45E-01	3.14E+00	1.82E+00
V31	0.00E+00	2.43E+00	6.80E-01	1.64E+00	1.69E+00	7.52E-01	2.61E+00
V32	6.90E-01	4.64E+00	2.26E+00	3.48E-01	2.76E+00	2.32E+00	4.28E+00
V33	2.07E+00	8.40E+00	3.14E+00	6.70E-01	0.00E+00	3.14E-01	8.45E+00
V34	1.39E+00	8.67E-01	8.06E-01	8.72E-01	1.92E+00	1.93E+00	1.25E+00
V35	1.81E+00	0.00E+00	0.00E+00	4.21E+00	6.35E+00	0.00E+00	5.98E+00
V36	6.77E+00	5.00E+00	5.94E+00	1.90E+00	1.99E+00	9.45E-01	7.85E+00
V37	3.26E+00	1.29E+00	1.07E+01	1.27E+00	8.48E+00	1.48E+00	1.29E+01
V38	9.20E-01	3.97E+00	1.72E+00	1.75E+00	3.72E+00	3.09E+00	6.41E+00
V39	2.36E+01	6.01E-01	2.59E+00	4.62E+00	1.17E+01	3.06E-01	3.20E+01
V40	0.00E+00	3.23E+00	7.72E-01	2.60E-01	7.00E-01	0.00E+00	3.66E+00
V41	3.26E+00	1.05E+00	9.31E+00	1.92E+00	3.67E+00	7.31E-01	1.05E+01
V42	9.83E-01	1.81E+00	6.40E-01	3.03E+00	4.84E+00	0.00E+00	4.54E+00
V43	4.45E+00	5.80E+00	4.70E+00	1.89E+00	2.61E+01	3.34E+00	2.90E+01
V44	1.49E+00	4.89E+00	3.85E+00	3.07E-01	3.00E-01	9.17E-01	5.31E+00
V45	2.08E+00	8.16E-01	3.36E+00	2.87E+00	1.58E+00	1.61E+00	1.50E+00
V46	5.17E-01	1.18E+00	1.03E+00	5.22E-01	1.02E+00	9.09E-01	1.36E+00
V47	2.33E-01	1.37E+01	2.23E+00	1.34E+00	1.03E+01	4.82E-01	2.18E+01
V48	2.17E+00	4.57E+00	7.90E+00	2.86E+00	1.25E+00	1.09E+00	7.28E+00
V49	2.80E+00	4.73E+00	1.33E-01	8.72E-01	3.52E+00	1.07E+00	3.00E-01
V50	2.92E+00	6.32E+00	1.02E+00	2.49E-01	1.61E+00	2.08E+00	5.09E+00
V51	0.00E+00	0.00E+00	1.86E+00	1.46E+00	1.91E+00	1.17E+00	3.10E+00
V52	2.77E+00	2.97E+00	0.00E+00	7.31E-01	1.60E+00	1.11E+00	2.00E-01
V53	2.25E+00	7.75E-01	0.00E+00	2.60E+00	8.06E-01	6.51E-01	1.33E-01
V54	3.23E+00	1.78E+00	3.83E+00	5.42E-01	4.38E+00	1.48E+00	5.82E+00
V55	0.00E+00	3.80E+00	8.27E-01	1.13E+00	8.62E+00	1.75E+00	8.11E+00
V56	2.57E+00	0.00E+00	3.10E+00	1.21E+00	2.40E+00	4.73E-01	1.41E+00
V57	6.36E-01	2.56E+00	1.51E+00	7.77E-01	2.24E+00	2.04E+00	1.02E+00
V58	2.33E-01	6.36E-01	2.24E-01	1.16E+00	7.80E+00	1.86E+00	8.01E+00
V59	1.80E+00	8.72E-01	1.86E+00	2.82E+00	0.00E+00	2.70E+00	1.73E+00
V60	4.90E-01	1.33E-01	9.45E-01	3.20E+00	5.49E+00	1.92E+00	3.55E+00
V61	2.39E+00	2.00E-01	1.44E+01	9.60E+00	2.89E+00	6.05E-01	1.51E+01
V62	5.12E-01	3.48E+00	1.05E+01	1.01E+00	5.18E+00	2.54E+00	9.30E+00
V63	1.37E+01	2.43E+00	1.44E+00	1.24E+00	4.94E+00	1.07E+00	1.98E+01
V64	0.00E+00	2.07E+00	9.29E-01	1.93E+01	0.00E+00	1.19E+00	1.96E+01
V65	7.70E+00	8.53E+00	2.43E+01	1.10E+00	3.64E+00	6.86E-01	2.75E+01
V66	2.13E-01	1.98E+00	1.37E+00	5.12E-01	9.92E-01	1.27E+00	1.93E+00
V67	7.68E+00	2.35E+00	6.48E+00	5.05E+00	7.30E+00	4.56E+00	1.09E+01
V68	5.96E-01	1.01E+00	4.27E+00	8.98E-01	1.12E+00	1.47E+00	4.85E+00
V69	9.21E+00	9.12E-01	1.87E+01	1.87E+00	6.10E+00	8.54E-01	2.02E+01
V70	2.24E+00	2.13E-01	4.73E-01	1.12E+00	3.75E+00	9.21E-01	2.24E+00
V71	2.67E-01	1.00E+00	5.22E-01	1.84E+00	1.79E+01	0.00E+00	1.64E+01
V72	2.15E+00	8.59E-01	4.07E-01	1.16E+01	1.64E+00	0.00E+00	1.16E+01
V73	3.49E+00	0.00E+00	9.55E-01	7.30E-01	1.69E+00	9.04E-01	4.47E+00
V74	3.40E-01	6.56E+00	3.06E+00	3.16E+01	1.26E+00	5.59E-01	3.16E+01
V75	1.41E+00	1.89E+00	6.50E+00	7.30E-01	4.59E+00	3.73E+00	4.91E+00
V76	3.46E+00	5.31E+00	3.90E+00	4.96E-01	2.25E+00	7.16E-01	5.38E+00
V77	3.65E+00	1.97E+00	2.34E+00	3.03E+00	1.93E+00	1.16E+00	2.54E+00
V78	3.18E+00	5.39E+00	6.37E+00	2.14E+00	7.61E+00	2.00E-01	1.15E+01
V79	2.00E+00	2.48E+00	1.95E+00	3.00E-01	2.80E+00	1.76E+00	2.99E+00
V80	6.71E-01	2.19E+00	2.05E+00	8.94E-01	6.09E+00	7.12E-01	5.52E+00
V81	8.27E-01	8.03E-01	0.00E+00	9.71E-01	6.16E-01	0.00E+00	4.42E-01
V82	1.15E+00	3.07E+00	2.00E-01	2.28E+00	6.23E-01	0.00E+00	3.01E+00
V83	6.49E+00	0.00E+00	0.00E+00	1.39E+00	3.18E+00	2.15E+00	6.19E+00
V84	1.15E+00	2.31E+00	2.81E+00	4.65E+00	1.99E+00	2.83E+00	4.27E+00
V85	2.87E+00	6.78E+00	1.69E+00	5.45E+00	0.00E+00	1.22E+00	6.79E+00
V86	1.33E+00	4.00E-01	1.21E+00	1.80E+00	1.07E+00	1.02E+00	6.00E-01
V87	1.59E+00	1.70E+01	1.05E+01	1.78E+00	4.27E-01	2.28E+00	1.81E+01
V88	6.40E-01	4.96E-01	8.30E+00	8.70E-01	2.46E+00	1.94E+00	1.03E+01
V89	8.27E-01	9.91E-01	5.12E-01	2.68E+00	1.98E+00	0.00E+00	3.14E+00
V90	1.33E+00	7.63E-01	2.55E+00	3.21E+00	2.76E+00	5.47E-01	3.09E+00
V91	3.02E+00	3.01E+00	1.48E+00	0.00E+00	1.37E+00	1.66E+00	2.67E+00
V92	2.76E+00	6.46E-01	0.00E+00	1.67E+00	2.88E+00	7.02E-01	2.49E+00
V93	6.77E+00	0.00E+00	0.00E+00	6.00E-01	4.25E+00	1.36E+00	9.74E+00
V94	1.44E+00	0.00E+00	3.00E+00	6.71E-01	1.26E+00	1.69E+00	2.77E+00
V95	1.28E+00	1.34E+00	1.69E+00	1.81E+00	1.30E+00	5.73E-01	1.97E+00
V96	1.86E+00	3.35E+00	0.00E+00	2.38E+00	7.77E-01	7.86E-01	3.32E+00
V97	0.00E+00	2.36E+00	9.90E+00	2.99E+00	3.95E+00	2.13E-01	1.13E+01
V98	2.04E+00	8.63E+00	4.82E-01	3.67E-01	1.65E+00	2.25E+00	1.03E+01
V99	2.24E+00	2.24E+00	1.77E+00	0.00E+00	6.16E-01	8.59E-01	2.27E+00
V100	0.00E+00	5.26E-01	5.21E-01	9.98E-01	7.95E-01	4.90E-01	2.67E-01
