MutationType	ID83A	ID83B
1:Del:C:0	2.50E-03	1.44E-03
1:Del:C:1	8.07E-04	5.95E-04
1:Del:C:2	1.17E-04	1.59E-04
1:Del:C:3	1.86E-04	1.81E-04
1:Del:C:4	2.48E-04	1.48E-04
1:Del:C:5	1.63E-04	2.51E-04
1:Del:T:0	1.16E-03	5.70E-04
1:Del:T:1	4.06E-04	2.24E-04
1:Del:T:2	5.83E-04	3.92E-04
1:Del:T:3	1.16E-03	8.42E-04
1:Del:T:4	5.89E-04	4.09E-04
1:Del:T:5	2.04E-03	3.83E-03
1:Ins:C:0	4.02E-05	9.87E-06
1:Ins:C:1	3.90E-05	6.07E-05
1:Ins:C:2	7.36E-05	2.61E-08
1:Ins:C:3	4.51E-05	5.22E-05
1:Ins:C:4	1.18E-04	1.46E-04
1:Ins:C:5	6.59E-04	1.12E-03
1:Ins:T:0	2.08E-04	1.18E-04
1:Ins:T:1	2.28E-04	5.18E-04
1:Ins:T:2	7.99E-05	9.02E-05
1:Ins:T:3	1.14E-04	1.31E-04
1:Ins:T:4	3.65E-04	6.42E-04
1:Ins:T:5	2.00E-02	3.36E-02
2:Del:R:0	1.80E-04	7.21E-05
2:Del:R:1	1.47E-04	1.56E-04
2:Del:R:2	7.63E-05	1.04E-04
2:Del:R:3	4.57E-05	4.14E-09
2:Del:R:4	6.70E-05	8.41E-06
2:Del:R:5	7.62E-09	2.46E-02
3:Del:R:0	5.50E-03	4.73E-03
3:Del:R:1	1.93E-04	1.53E-03
3:Del:R:2	1.33E-04	6.97E-05
3:Del:R:3	5.47E-04	5.77E-04
3:Del:R:4	6.46E-09	7.94E-09
3:Del:R:5	4.43E-08	4.90E-05
4:Del:R:0	1.47E-04	1.08E-03
4:Del:R:1	1.98E-04	1.43E-04
4:Del:R:2	1.02E-04	1.44E-04
4:Del:R:3	6.46E-09	7.94E-09
4:Del:R:4	6.46E-09	7.94E-09
4:Del:R:5	6.46E-09	7.94E-09
5:Del:R:0	2.73E-03	1.25E-03
5:Del:R:1	1.07E-04	1.38E-04
5:Del:R:2	2.83E-05	3.33E-05
5:Del:R:3	6.46E-09	7.94E-09
5:Del:R:4	2.29E-05	3.68E-08
5:Del:R:5	1.37E-08	1.05E-04
2:Ins:R:0	8.55E-05	8.26E-05
2:Ins:R:1	9.88E-05	1.04E-04
2:Ins:R:2	3.97E-05	1.22E-04
2:Ins:R:3	6.25E-05	6.11E-09
2:Ins:R:4	1.21E-04	1.73E-04
2:Ins:R:5	7.11E-04	9.98E-04
3:Ins:R:0	2.68E-05	3.93E-08
3:Ins:R:1	8.25E-05	9.08E-06
3:Ins:R:2	4.40E-08	3.83E-05
3:Ins:R:3	3.50E-05	4.10E-09
3:Ins:R:4	2.02E-05	4.94E-08
3:Ins:R:5	5.33E-05	1.56E-04
4:Ins:R:0	4.14E-05	5.10E-05
4:Ins:R:1	8.59E-05	6.23E-05
4:Ins:R:2	2.65E-05	3.20E-05
4:Ins:R:3	1.32E-05	2.03E-05
4:Ins:R:4	3.30E-05	3.79E-06
4:Ins:R:5	1.37E-04	9.25E-05
5:Ins:R:0	5.25E-08	3.65E-05
5:Ins:R:1	2.34E-04	1.07E-04
5:Ins:R:2	9.00E-06	1.35E-04
5:Ins:R:3	6.46E-09	7.94E-09
5:Ins:R:4	3.95E-05	3.95E-05
5:Ins:R:5	6.46E-09	7.94E-09
2:Del:M:1	1.82E-04	2.56E-05
3:Del:M:1	1.79E-04	1.11E-04
3:Del:M:2	1.19E-04	2.53E-05
4:Del:M:1	1.79E-04	2.66E-03
4:Del:M:2	1.09E-04	1.38E-04
4:Del:M:3	5.53E-05	7.17E-05
5:Del:M:1	3.19E-03	1.50E-03
5:Del:M:2	1.55E-03	9.49E-04
5:Del:M:3	5.71E-04	3.72E-04
5:Del:M:4	1.45E-04	1.30E-04
5:Del:M:5	1.45E-04	1.54E-04
