NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	235.821	84.414	85.638	65.445	0.574	0.725	30000.0
2	228.511	82.258	81.187	63.671	0.555	0.744	20000.0
3	232.641	84.438	85.476	67.714	0.582	0.717	20000.0
4	223.398	82.163	80.25	64.318	0.55	0.752	20000.0
5	229.481	82.565	81.977	64.616	0.565	0.737	30000.0
6	234.966	84.843	86.657	67.949	0.58	0.715	20000.0
7	230.533	83.454	84.279	65.546	0.576	0.739	30000.0
8	225.102	82.059	80.818	64.608	0.559	0.749	20000.0
9	224.16	82.355	80.966	64.799	0.554	0.749	40000.0
10	226.585	81.317	81.236	63.747	0.548	0.755	30000.0
