Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V50	5.08E+00	2.98E-01	5.37E-01	1.13E+00	8.20E+00	6.80E-01	7.44E+00
V51	1.75E+00	5.21E-01	2.15E+00	1.40E+00	5.42E+00	8.03E-01	5.67E+00
V52	1.83E+00	4.16E-01	0.00E+00	1.01E+00	2.11E+00	6.29E-01	2.19E+00
V53	0.00E+00	1.63E-01	4.16E+00	2.75E+00	2.15E+00	3.20E+00	5.32E+00
V54	3.44E+00	0.00E+00	6.23E-01	3.79E-01	2.72E+00	1.91E+00	4.50E+00
V55	9.78E-01	3.20E+00	9.78E+00	6.33E-01	1.62E+00	1.45E+00	1.08E+01
V56	2.04E+00	1.61E+00	1.02E+00	2.61E+00	9.46E+00	2.61E+00	1.10E+01
V57	6.96E-01	3.62E+00	4.30E+00	1.22E+00	1.33E-01	0.00E+00	2.77E+00
V58	1.54E+00	2.20E+00	1.97E+00	9.78E-01	1.46E+01	5.96E-01	1.45E+01
V59	7.42E-01	0.00E+00	1.19E+00	1.63E+00	7.72E-01	1.05E+00	3.00E-01
V60	2.84E+00	1.25E+00	3.80E+00	4.48E-01	3.18E+00	0.00E+00	3.53E+00
V61	5.04E-01	1.00E+00	1.92E+00	1.73E+00	1.56E+00	4.76E-01	1.20E+00
V62	3.87E+00	0.00E+00	2.71E+00	6.11E-01	3.36E+00	0.00E+00	4.17E+00
V63	9.89E-01	9.07E-01	0.00E+00	1.39E+00	1.89E+01	9.00E-01	1.76E+01
V64	3.99E+00	1.59E+00	1.24E+00	1.53E-01	3.92E+00	3.01E+00	5.23E+00
V65	3.33E+00	2.49E+00	8.06E-01	1.74E+00	2.14E+00	1.89E+00	2.97E+00
V66	2.27E+00	3.98E+00	1.21E+00	1.24E+00	1.50E+00	4.99E-01	5.65E+00
V67	1.11E+00	2.88E+00	6.23E-01	8.72E-01	7.44E+00	6.46E-01	7.47E+00
V68	8.79E-01	1.88E+00	3.56E+00	1.15E+00	5.86E-01	1.31E+00	4.69E+00
V69	0.00E+00	1.53E+00	1.17E+01	1.15E+00	1.72E+00	1.89E+00	1.34E+01
V70	8.84E-01	3.84E+00	8.97E-01	3.85E+00	3.36E+00	2.09E+00	4.38E+00
V71	0.00E+00	7.57E-01	6.11E-01	1.53E+00	2.25E+00	2.60E+00	2.72E+00
V72	9.43E-01	1.48E+00	5.21E-01	1.82E+00	0.00E+00	0.00E+00	0.00E+00
V73	2.38E+00	4.23E-01	6.67E-01	0.00E+00	3.72E+00	1.53E+00	2.18E+00
V74	1.78E+00	9.57E-01	3.06E+00	2.19E+00	1.28E+00	7.95E-01	2.69E+00
V75	8.27E-01	2.45E+00	1.36E+00	1.28E+00	4.40E+00	0.00E+00	2.53E+00
V76	3.63E+00	1.19E+00	1.24E+00	0.00E+00	1.03E+01	7.34E-01	7.87E+00
V77	2.46E+00	2.15E+00	2.67E+00	2.31E+00	4.14E+00	7.67E-01	3.08E+00
V78	2.24E+00	3.05E+00	1.71E+00	2.85E+00	1.27E+01	3.09E+00	1.33E+01
V79	3.07E-01	6.90E-01	2.50E+01	3.50E+00	3.40E+00	2.30E+00	3.03E+01
V80	2.51E+00	2.37E+00	7.03E-01	8.72E-01	2.56E+00	2.58E+00	4.44E+00
V81	1.51E+00	7.92E-01	1.58E+01	2.49E+00	3.21E+00	1.79E+00	1.94E+01
V82	3.72E+00	3.41E+00	3.52E+00	3.35E-01	1.58E+00	0.00E+00	4.35E+00
V83	2.43E+00	9.92E-01	3.77E+00	4.26E+00	1.40E+00	2.80E+00	3.60E+00
V84	3.07E+00	1.65E+00	8.18E+00	1.54E+00	3.66E+00	1.52E+00	7.77E+00
V85	2.34E+00	1.12E+00	9.07E-01	9.64E-01	2.79E+00	5.97E-01	2.65E+00
V86	2.57E+00	1.38E+00	6.10E+00	6.84E-01	9.48E-01	0.00E+00	5.93E+00
V87	1.07E+00	8.33E-01	1.51E+00	0.00E+00	1.39E+00	9.68E-01	1.06E+00
V88	1.91E+00	3.47E+00	1.50E+00	5.26E-01	2.08E+00	2.21E+00	3.71E+00
V89	6.71E-01	0.00E+00	8.97E+00	2.58E-01	6.66E+00	1.33E+00	9.69E+00
V90	4.90E-01	3.40E-01	1.55E+00	8.70E-01	7.49E+00	2.63E+00	6.54E+00
V91	6.74E-01	2.46E+00	5.45E+00	1.11E+00	1.06E+00	2.13E+00	6.43E+00
V92	4.52E-01	1.55E+00	3.14E-01	5.21E-01	0.00E+00	1.55E+00	1.33E-01
V93	7.78E-01	8.97E-01	1.05E+00	2.01E+00	1.04E+01	1.44E+00	1.14E+01
V94	4.64E+00	1.40E+00	1.25E+00	3.94E+00	1.05E+00	1.00E-01	2.18E+00
V95	3.87E+00	4.67E+00	1.12E+00	2.07E+00	1.18E+00	1.03E+00	4.74E+00
V96	8.67E-01	1.84E+00	1.09E+00	4.76E-01	5.54E+00	1.31E+00	4.75E+00
V97	1.19E+00	3.19E+00	0.00E+00	1.96E+00	1.51E+00	0.00E+00	2.18E+00
V98	1.85E+00	1.88E+00	4.94E-01	2.77E+00	1.38E+01	3.58E+00	1.54E+01
V99	1.63E+00	1.06E+00	1.40E+00	2.67E-01	0.00E+00	8.46E-01	1.34E+00
V100	3.37E+00	1.36E+00	0.00E+00	0.00E+00	1.40E+00	8.49E-01	2.38E+00
