Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V1	10	95	14	17	4	7	12	15	10	0	50	0	0	0	0	6	44	5	0	0
V2	93	44	0	4	12	0	0	9	0	0	0	0	0	4	0	1	0	4	7	9
V3	0	50	156	16	27	0	1	14	1	0	0	0	0	0	12	2	0	3	0	0
V4	0	20	6	95	100	2	1	9	0	0	0	0	0	0	1	2	0	0	0	0
V5	94	89	35	26	48	0	1	6	0	0	11	1	0	0	5	9	0	7	0	0
V6	9	48	9	32	32	4	33	2	40	58	29	0	0	0	6	11	0	0	54	0
V7	0	0	74	63	30	5	0	0	4	7	6	0	2	0	0	1	0	0	0	4
V8	185	5	9	12	18	18	16	3	0	8	27	0	5	0	0	1	4	7	0	0
V9	44	57	10	34	17	11	0	61	0	0	25	0	11	0	19	26	5	3	0	0
V10	7	70	63	183	188	6	0	45	4	0	6	9	10	0	8	11	0	0	0	6
V11	0	0	6	6	5	7	7	0	17	6	15	1	0	0	0	0	0	0	0	0
V12	0	33	26	8	3	0	1	9	0	0	22	9	15	0	21	2	0	0	0	0
V13	0	112	32	43	39	17	0	27	0	0	0	7	5	0	8	7	0	0	21	0
V14	62	10	2	3	3	5	1	0	3	0	0	0	1	0	0	3	0	2	0	3
V15	28	0	19	1	2	98	12	0	37	25	0	17	43	0	14	0	1	4	0	0
V16	43	0	81	139	192	5	68	0	57	11	0	9	0	0	0	4	18	0	0	0
V17	9	16	0	0	0	42	62	8	59	27	0	37	0	1	2	0	12	0	4	0
V18	48	127	5	0	3	0	139	43	98	0	36	20	6	19	4	31	30	0	0	0
V19	89	11	54	0	0	8	50	7	23	19	0	37	2	0	0	0	0	26	10	0
V20	5	76	152	0	0	2	0	22	15	12	70	15	10	19	0	29	13	0	8	0
V21	161	0	18	6	53	3	4	0	6	3	1	3	1	28	10	0	0	49	0	1
V22	31	11	5	3	3	50	5	7	2	0	8	34	27	0	21	0	34	0	13	0
V23	1	0	57	39	20	21	1	0	0	0	0	23	25	21	0	4	1	0	0	0
V24	0	9	43	40	81	0	14	2	11	8	6	7	7	6	0	0	0	0	0	0
V25	0	14	59	3	2	13	74	8	36	57	28	6	22	5	5	0	0	0	10	9
V26	2	14	122	10	2	1	0	20	6	3	0	0	8	0	2	0	0	3	0	10
V27	14	108	39	4	1	3	44	30	4	3	39	9	5	39	0	9	13	0	0	0
V28	2	6	0	42	11	3	18	6	13	3	0	2	4	2	1	0	0	2	0	0
V29	4	32	16	7	3	0	0	7	7	0	0	0	3	0	0	1	0	0	8	0
V30	42	149	0	30	31	0	4	47	0	0	0	0	0	0	0	14	0	4	0	0
V31	35	1	12	79	112	4	28	0	23	31	2	0	4	0	0	0	9	4	0	0
V32	2	16	5	0	0	11	13	1	8	9	0	0	1	0	0	2	0	3	0	1
V33	44	21	119	3	4	35	2	8	7	0	0	15	26	96	0	0	3	17	4	0
V34	62	5	437	17	5	122	0	1	1	0	28	0	51	0	25	0	19	6	0	2
V35	46	3	5	7	7	9	41	0	2	52	4	0	1	0	0	0	27	3	0	0
V36	71	5	6	2	2	21	0	0	0	0	15	7	15	4	9	0	12	8	0	0
V37	193	155	9	4	8	0	16	21	33	22	49	0	4	0	6	14	0	25	0	4
V38	1	11	0	13	11	4	2	0	2	1	19	6	19	0	6	1	0	0	0	0
V39	27	46	12	0	0	0	7	26	10	14	0	14	1	0	0	8	0	0	0	0
V40	21	0	42	35	42	0	2	0	0	0	1	0	10	9	7	0	2	3	0	4
V41	0	10	57	159	212	15	3	0	26	18	8	24	16	0	6	0	23	0	26	0
V42	3	185	11	10	27	0	9	17	2	8	0	0	1	0	0	19	0	1	0	0
V43	16	0	1	46	20	2	0	0	0	0	0	0	4	2	0	1	0	4	0	0
V44	6	36	24	7	4	4	60	6	35	12	0	7	0	0	0	8	0	0	12	0
V45	1	0	0	1	2	13	4	0	3	8	3	10	7	0	0	0	0	0	0	0
V46	1	0	7	9	15	6	1	0	3	1	31	9	18	1	8	1	12	1	0	0
V47	0	30	21	1	3	10	0	9	0	0	0	0	4	0	11	13	1	0	2	0
V48	50	275	30	128	52	5	18	77	15	3	0	9	0	0	5	15	0	9	11	14
V49	329	6	27	25	16	16	3	1	1	1	0	8	11	0	9	0	0	36	4	11
V50	51	57	68	35	11	8	5	12	11	15	0	0	5	0	2	0	0	10	0	7
V51	0	108	2	26	28	26	17	31	53	5	2	0	5	0	11	11	0	0	0	0
V52	23	32	1	0	0	4	0	1	0	0	0	0	5	14	3	5	0	0	6	0
V53	0	0	136	62	13	11	8	0	14	50	0	5	4	47	0	3	1	0	0	0
V54	34	5	34	100	32	37	43	0	75	76	17	31	3	10	0	0	18	0	0	7
V55	2	226	16	2	1	18	30	70	7	26	43	0	0	0	0	52	0	6	0	0
V56	90	0	154	0	0	0	11	1	14	6	0	0	3	35	12	2	0	0	4	0
V57	0	0	66	2	7	12	2	0	2	7	0	0	16	11	5	1	0	0	0	4
V58	273	15	1	1	4	2	0	3	0	0	0	1	0	0	1	13	0	14	5	0
V59	6	9	0	2	1	0	1	7	3	0	0	0	1	0	6	4	0	1	0	0
V60	8	17	1	1	0	2	0	8	0	0	0	0	0	0	0	6	0	0	0	1
V61	17	199	0	0	0	0	8	22	11	5	0	0	0	0	0	48	0	0	0	0
V62	12	11	49	0	0	15	10	1	2	7	0	9	8	0	19	0	0	2	3	0
V63	36	60	62	12	4	2	0	24	5	2	0	0	0	3	0	0	0	2	50	0
V64	11	174	5	0	2	1	2	71	3	7	0	1	0	0	0	13	0	0	0	0
V65	4	40	0	0	0	68	0	6	0	0	0	58	17	0	44	3	32	0	23	0
V66	39	5	12	0	0	6	40	0	0	15	0	3	4	0	4	0	8	4	0	15
V67	36	38	33	1	2	7	14	14	1	0	0	16	51	0	15	1	17	0	0	0
V68	229	0	0	0	0	0	11	0	4	9	0	0	4	5	0	2	0	12	0	11
V69	4	43	7	21	37	5	1	13	0	0	2	4	0	0	3	2	0	0	11	0
V70	36	42	35	6	16	0	5	22	6	3	0	0	0	13	0	2	2	0	1	0
V71	47	25	0	44	24	13	0	0	2	1	9	0	2	1	0	1	0	0	0	7
V72	32	79	0	0	0	1	1	3	0	5	0	0	0	0	1	2	0	0	0	0
V73	7	3	19	0	2	37	0	0	0	0	27	15	2	0	32	1	3	0	0	0
V74	19	17	43	0	0	56	2	19	4	3	0	39	6	17	14	0	0	0	10	0
V75	219	75	43	20	33	37	2	8	7	0	0	7	16	7	14	0	9	29	3	4
V76	13	0	7	12	8	0	0	0	1	2	0	3	0	11	1	0	0	1	0	0
V77	0	133	14	22	1	0	4	37	3	3	0	0	8	0	0	27	0	0	0	0
V78	6	44	136	7	15	5	3	0	3	21	4	15	0	37	6	7	0	2	0	0
V79	1	3	96	119	56	2	28	6	3	6	0	0	1	14	3	0	0	0	0	1
V80	13	23	101	11	26	21	4	2	9	3	0	0	13	31	17	1	0	3	0	1
V81	11	5	28	1	0	0	3	3	4	0	5	2	2	0	0	1	14	4	0	0
V82	104	0	26	195	252	0	82	2	69	59	14	24	6	9	6	0	0	3	0	12
V83	24	9	1	0	0	15	0	0	0	0	2	0	0	30	19	0	0	0	0	0
V84	31	2	77	0	0	55	0	6	0	0	5	14	2	4	22	0	3	3	5	0
V85	25	3	4	6	4	7	4	3	1	5	3	11	2	0	0	1	0	2	0	0
V86	13	11	5	1	1	3	0	3	0	0	0	0	3	3	0	0	0	7	0	0
V87	62	3	57	18	14	47	17	3	11	17	69	16	41	0	0	0	0	3	0	0
V88	13	1	0	0	0	42	1	0	3	4	10	30	8	0	4	0	16	0	3	0
V89	25	0	2	34	50	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1
V90	12	81	8	47	43	0	32	48	13	0	4	0	0	0	0	28	2	0	0	0
V91	0	0	15	44	22	0	2	0	0	1	28	0	3	0	0	0	1	0	0	0
V92	47	71	108	18	3	0	0	19	3	0	0	0	0	3	21	18	0	1	18	0
V93	13	2	0	12	20	92	0	3	0	0	0	13	42	3	22	0	80	0	0	0
V94	125	213	28	0	0	0	9	44	8	0	0	0	0	17	2	29	1	5	0	0
