Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V50	5.68E+00	1.88E+01	4.65E+00	0.00E+00	1.87E+00	3.53E+00	2.02E+01	3.73E+00	6.64E+00
V51	2.36E+00	4.72E+00	6.42E+00	2.61E+00	3.27E-01	3.94E+00	4.09E+00	7.41E+00	3.90E+00
V52	1.14E+00	3.23E+00	5.97E+00	6.53E-01	2.45E+00	3.82E+00	4.61E+00	5.55E+00	3.54E+00
V53	0.00E+00	0.00E+00	2.35E+00	2.82E+00	2.71E+00	0.00E+00	1.50E+00	2.64E+00	2.91E+00
V54	8.01E+00	5.93E+00	1.77E+01	7.97E+00	4.03E+00	3.24E+00	1.40E+01	1.58E+01	1.11E+01
V55	0.00E+00	8.14E+00	7.32E+00	1.76E+00	1.61E+00	5.52E+00	9.83E+00	6.26E+00	4.06E+00
V56	1.38E+00	1.11E+01	8.03E-01	4.87E+00	2.13E-01	4.87E+00	1.32E+01	3.66E+00	6.58E+00
V57	6.70E+00	1.59E+01	2.44E+00	2.39E+00	5.72E+00	5.28E+00	1.17E+01	2.86E+00	2.08E+01
V58	3.35E+00	7.49E+00	7.37E-01	5.81E+00	1.01E+00	3.19E+00	9.01E+00	2.35E+00	3.40E+00
V59	4.96E+00	4.29E+00	1.76E+01	1.86E+00	2.00E+00	1.38E+00	3.06E+00	1.55E+01	6.29E+00
V60	4.42E+00	4.76E-01	6.49E+00	2.35E+00	4.41E+00	4.24E+00	5.69E+00	6.45E+00	6.51E+00
V61	9.87E-01	6.26E+00	8.23E-01	4.00E+00	4.48E+00	0.00E+00	1.00E-01	8.94E-01	6.44E+00
V62	3.95E+00	0.00E+00	9.22E-01	3.63E+00	3.83E+00	5.95E+00	5.65E+00	2.39E+00	6.22E+00
V63	2.64E+00	3.69E+00	6.10E+00	1.20E+00	3.65E-01	1.12E+01	1.14E+01	5.43E+00	1.00E+01
V64	2.84E+00	4.83E+00	4.90E+00	6.76E+00	2.21E+00	1.04E+01	1.35E+01	7.01E+00	8.12E+00
V65	2.37E+00	1.62E+01	1.25E+01	2.57E+00	5.73E-01	6.57E+00	5.18E+00	1.18E+01	2.12E+01
V66	4.38E+00	7.18E-01	1.34E+00	9.00E-01	2.14E+00	5.90E+00	4.65E+00	6.04E+00	2.49E+00
V67	7.55E+00	1.70E+01	0.00E+00	7.84E+00	2.72E+00	4.27E-01	3.80E+00	5.17E-01	2.07E+01
V68	0.00E+00	5.14E+00	8.77E+00	0.00E+00	2.67E-01	2.43E+00	3.13E+00	6.17E+00	1.30E+01
V69	4.80E+00	0.00E+00	4.52E+00	2.33E+00	1.67E+00	3.00E-01	2.60E+00	5.26E+00	2.10E+00
V70	4.82E+00	2.55E+00	5.18E+00	5.94E+00	9.07E-01	5.71E+00	8.31E+00	5.86E+00	4.39E+00
V71	2.09E+00	9.06E+00	3.65E+00	9.00E-01	3.94E-01	0.00E+00	9.86E+00	2.93E+00	1.09E+00
V72	2.16E+00	4.71E-01	0.00E+00	2.32E+00	8.06E-01	0.00E+00	2.00E-01	0.00E+00	0.00E+00
V73	3.40E+00	1.44E+00	1.41E+00	2.56E+00	3.20E+00	2.89E+00	3.50E+00	1.22E+00	2.62E+00
V74	1.74E+01	3.96E-01	7.97E+00	7.21E+00	2.31E+00	1.00E-01	1.80E+01	8.96E+00	3.54E+00
V75	1.54E+00	1.63E+00	4.64E+00	4.27E-01	6.90E+00	1.14E+00	1.58E+00	3.37E+00	6.56E+00
V76	0.00E+00	2.13E-01	4.96E+00	5.24E+00	2.42E+00	2.74E+00	4.23E+00	5.94E+00	3.14E+00
V77	4.09E+00	2.06E+00	7.11E+00	7.90E-01	1.28E+00	2.03E+01	2.01E+01	2.16E+01	5.70E+00
V78	6.29E+00	4.42E-01	1.54E+00	4.40E+00	4.77E+00	8.61E+00	0.00E+00	7.02E+00	5.50E+00
V79	1.67E+00	7.52E-01	9.33E+00	1.58E+00	9.17E-01	0.00E+00	1.00E+00	1.04E+01	2.67E-01
V80	3.18E+00	1.65E+00	1.30E+00	2.73E+00	1.79E+00	1.11E+00	1.86E+00	1.43E+00	3.15E+00
V81	1.50E+00	4.73E+00	1.12E+00	2.78E+00	2.56E+00	4.96E+00	7.12E+00	6.42E+00	8.54E-01
V82	3.23E+00	1.30E+00	5.94E+00	2.51E+00	7.95E-01	1.48E+01	1.45E+01	1.18E+01	4.72E+00
V83	3.82E+00	4.82E-01	4.00E-01	3.52E+00	3.20E+00	3.33E+00	2.61E+00	1.94E+00	3.75E+00
V84	5.19E+00	2.04E+01	3.00E-01	4.56E+00	1.73E+00	5.27E+00	1.61E+01	1.16E+00	2.00E+01
V85	8.52E+00	8.31E+00	2.50E+01	3.08E+00	0.00E+00	5.09E+00	1.05E+01	2.02E+01	8.72E+00
V86	2.02E+00	3.00E+00	1.06E+00	6.92E+00	1.89E+00	1.29E+00	4.20E+00	2.02E+00	2.75E+00
V87	2.07E+00	9.09E-01	2.39E+00	2.16E+00	0.00E+00	8.96E+00	7.88E+00	6.94E+00	3.03E+00
V88	1.26E+00	1.60E+00	3.94E-01	1.15E+00	1.32E+00	7.16E-01	1.77E+00	5.96E-01	1.80E+00
V89	8.11E+00	9.80E+00	3.56E+01	8.30E+00	1.22E+00	8.07E+00	9.45E+00	2.44E+01	2.50E+01
V90	3.89E-01	4.33E-01	7.90E+00	6.00E-01	1.86E+00	0.00E+00	0.00E+00	7.73E+00	0.00E+00
V91	3.08E+00	6.53E-01	2.56E+00	0.00E+00	1.71E+00	1.73E+01	2.14E+01	9.35E+00	5.10E+00
V92	3.41E+00	1.46E+01	6.33E+00	0.00E+00	3.19E+00	1.08E+01	1.94E+01	9.68E+00	7.60E+00
V93	3.73E+00	1.52E+00	2.09E+00	6.47E+00	2.06E+00	1.06E+00	8.03E+00	1.89E+00	1.55E+00
V94	9.75E-01	1.42E+00	1.52E+00	1.87E+00	1.05E+00	1.07E+00	2.74E+00	1.23E+00	5.97E-01
V95	3.92E+00	2.02E+00	2.33E+01	5.43E+00	1.23E+00	2.42E+00	2.59E+00	2.22E+01	4.12E+00
V96	2.00E+00	4.43E+00	1.45E+00	2.86E+00	7.46E-01	0.00E+00	3.86E+00	2.04E+00	2.56E+00
V97	2.24E+00	8.28E+00	1.33E+01	4.45E+00	7.46E-01	1.06E+00	7.23E+00	1.25E+01	2.07E+00
V98	1.50E+00	1.08E+01	1.81E+00	0.00E+00	9.60E-01	2.67E-01	3.40E-01	1.22E+00	1.16E+01
V99	2.56E+00	1.70E+01	3.04E+00	5.41E+00	3.24E+00	7.19E+00	1.98E+01	1.86E+00	7.42E+00
V100	0.00E+00	7.75E-01	1.56E+01	0.00E+00	6.99E-01	1.34E+00	1.46E+00	1.54E+01	3.00E-01
