MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	0.000762901024427265	3.2696664220566165e-08	2.27097834081761e-15	7.337247665191171e-05	0.4248565673828125	0.010751689750850345	0.02358896898185776	0.006746812257938472
1:Del:C:1	0.0	0.0028756362466481277	0.0008537295523026956	0.001190238300478086	0.08824540600180626	0.026354114059358835	0.009861836768686771	0.08960252224933356
1:Del:C:2	9.985266267165115e-08	1.4564495955937674e-07	6.29385922213288e-05	7.733632717554783e-09	0.004880454787053168	0.00015460546593395463	0.0006897667929225193	0.0008913684378399012
1:Del:C:3	0.0015911385940853505	0.0005695682801160728	0.00038434794423665154	0.0009336251474451274	0.008040771633386613	0.00852974751032889	0.005333767319098115	0.00945824000518769
1:Del:C:4	1.8657818873180077e-05	0.00038834311005757626	0.00031078806137401215	0.0	0.014574798010289668	0.0012005269760265946	0.0018943655265843517	0.004266336365253665
1:Del:C:5	0.0010175228734340181	0.0035478324512951075	0.013068161252886058	0.00034169733116868884	0.00014750987598191045	0.00010398038430139422	0.00031098672188818456	0.004909217800013721
1:Del:T:0	9.882220037980006e-05	0.0008145594358211384	0.007556393160484731	0.0009216493461282127	0.10833429675549269	0.019581723585724832	0.02008900325745344	0.06708473240141757
1:Del:T:1	0.000139665581951931	2.826634428743091e-08	0.00015806129667907953	0.00031895647989585994	0.030119535233825444	0.010782097955234349	1.445930365662207e-07	0.03425117975093599
1:Del:T:2	0.0005031708918977529	3.8061638463204875e-08	0.0003874236644605844	0.002712027302980857	0.07941785827279091	0.0020023735364816274	0.0002544409711845219	0.05126096479361877
1:Del:T:3	2.3146484764424713e-05	0.0024483437320100164	0.023308447375893594	9.383887963281268e-05	0.07671113163232901	0.0018890284991357476	0.0015976318391039968	0.10715974271297454
1:Del:T:4	0.00262846163532231	0.0015584593289531767	0.037860031239688396	0.0019267397859948688	0.08972399160265923	0.0011487435665912926	0.0019255730789154769	0.05034241186222062
1:Del:T:5	1.7926204378682087e-07	1.3065433961401142e-07	0.8602507412433624	0.011473575388569834	2.5064617545922376e-07	0.0005660714354974062	0.006546669020679019	9.26500118794138e-06
1:Ins:C:0	5.945620728198264e-07	1.0228038945570005e-06	0.0	2.3051769915127808e-08	1.3427684137923278e-07	0.0019465566721351025	0.000579296652119865	0.0003688553307284792
1:Ins:C:1	0.0006369835449177685	1.5067880099195464e-08	0.00048332161095459013	2.6373488044839632e-05	5.185728628731567e-08	0.001430696266470477	0.0012712886498775333	0.00019514575068768636
1:Ins:C:2	6.977850013356601e-08	1.1567829449887768e-07	0.0	8.985890715962342e-08	0.00010963249319928536	0.00010430897776814163	0.00038084693784412593	0.00033696622192671557
1:Ins:C:3	0.0002766112455518055	0.00019013380501284872	0.0002774000511720942	0.0	1.565234910572144e-08	0.00024040040429866848	0.0008855345038227824	0.0005236797442194074
