NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	62.605	25.37	14.731	15.65	0.14	0.983	60000.0
2	58.958	23.77	13.9	14.88	0.13	0.984	30000.0
3	60.65	24.973	14.201	15.398	0.141	0.983	40000.0
4	58.991	23.93	14.106	15.116	0.139	0.984	40000.0
5	59.644	24.391	14.142	15.197	0.137	0.984	30000.0
6	61.861	24.915	14.297	15.062	0.139	0.984	50000.0
7	60.62	24.833	14.337	15.522	0.138	0.983	30000.0
8	61.859	24.982	14.678	15.603	0.139	0.984	50000.0
9	59.691	24.261	13.875	14.838	0.133	0.984	30000.0
10	61.934	24.807	14.708	15.272	0.138	0.984	30000.0
