NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	216.381	59.542	76.346	48.537	0.356	0.841	40000.0
2	216.407	59.322	76.088	47.937	0.352	0.845	40000.0
3	215.031	58.979	75.661	47.904	0.344	0.846	30000.0
4	217.364	59.564	76.983	48.377	0.355	0.842	20000.0
5	217.669	59.387	75.631	47.995	0.348	0.843	20000.0
6	217.014	59.183	77.128	48.207	0.349	0.844	20000.0
7	213.112	58.672	75.476	48.044	0.348	0.845	20000.0
8	214.763	58.914	75.983	48.367	0.351	0.844	30000.0
9	215.552	59.516	75.683	48.018	0.36	0.843	40000.0
10	216.0	59.18	75.992	48.039	0.349	0.844	30000.0
