MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	0.0	0.0011796033678820096	0.019128938810899852	0.0013107247650623322	1.4012984643248171e-46	0.2971843734383583	0.035622223652899264	0.008913275692611933	0.4369556486606598	0.3747259572148323	0.005526961621308146	0.006940273335203528	0.08767931219190359	0.041435745917260645	0.05166040009276003	0.0011787165023633861	2.8025969286496343e-46	0.029539851541630923
1:Del:C:1	0.0005483591696247459	0.007436779730778653	0.007318069244502112	0.0	0.0067162077757529914	0.12175157275050878	0.02112017550098244	0.007453534156957176	0.05731686558574438	0.04443760812282562	0.006840288918465376	0.000752867478877306	0.1418512836098671	0.030935500259511174	0.027623620815575123	0.0035295356065034866	0.031074491143226624	0.02472329353913665
1:Del:C:2	0.0	0.0	0.000465631912175013	0.00019706653803268636	9.797648381493218e-08	0.001764440068541262	0.003917982615530491	0.0038401733759656055	0.007668021018616855	0.0	0.0009342518282522861	0.004973255302076041	0.006790786050260067	0.0042875093873590234	0.004821039344733435	0.002632129328594601	0.0020333307795226572	0.003602779153214897
1:Del:C:3	0.00011459899542387575	0.00013418236922007053	0.0019655416740164354	5.741499364830815e-09	0.00021318704247050846	0.001442760042846203	0.0	0.003097069836803712	0.01730426400899887	0.013972370325575412	0.0	0.005128048946835407	0.03977978229522705	0.004742943517146614	0.012423315201885998	0.014060593325848459	0.038862178592330564	0.0011360604661604158
1:Del:C:4	4.045462276280887e-08	0.0003376593163011421	0.0	0.0021489603910595178	1.3166321366497868e-09	0.01529167705729435	1.8637329048942775e-07	0.0018712401390075684	0.01655513417208567	0.027001574356108903	0.009758329733756455	0.01418576220748946	0.004715026814938028	0.0015856576152145862	0.005424976088943367	0.0	0.01596929058432579	6.295980711001903e-07
1:Del:C:5	1.5801022072992056e-07	1.6088412667158992e-05	0.0022342126583680512	0.010045348809808275	0.002916897932300344	0.0014468164978552523	0.0	3.9484571061620955e-07	0.00018324899720028042	0.003402912989258766	0.010300602954475834	0.0005369113101551193	1.806540922189015e-07	0.02459182562145088	0.0045198004227131605	0.008372379548518438	0.0192588547244668	0.003796885319025023
1:Del:T:0	0.0	2.158666632112727e-08	0.0022542295278981327	0.0018598109483718873	0.005832039145752787	0.07628933941198283	0.030996553786098956	0.006557033583521843	0.16076175719499589	0.04313364051240569	0.0065113024320453405	0.002990688756108284	0.20669973269104958	0.02996521145105362	0.0365470324781529	0.0009738066346471896	0.02549160582238983	0.0336825396399945
1:Del:T:1	0.00048823825510986297	0.0005083612762973644	0.0008627830306068063	0.0	0.0040746439321935665	0.01162345139309764	0.012444189703091978	0.008732865005731583	0.07663021297469186	0.05635874681174755	0.013967141136527061	0.0022154165260872107	0.0140003670938313	0.02545832032337785	0.010138935782015324	0.007026228122413158	0.033556360667716945	0.030723270709859207
1:Del:T:2	7.759328078336126e-05	0.00026250167284160855	0.0010594464694690942	0.0016892751678824424	0.007138523105126637	0.10877405926585197	0.0025613981299102305	0.0007530720075919817	0.015391936213293888	0.05439369529485703	0.0029304862022399903	0.007033587382738915	0.06453201941367297	0.09445737078785896	0.004311060160398483	2.2939417249290273e-06	0.030232235859148204	0.012340809317538514
1:Del:T:3	0.0	0.0021816728927660733	0.00017590880743227898	0.01124189044094237	0.0027663813903927802	0.14511087918654084	0.004086489696055651	7.126544842321892e-05	0.030888234738449684	0.006053990498185158	0.02028883183375001	0.0022677219545585102	0.1460117321461439	0.07134636025875807	0.01653198846615851	0.023198950150981546	0.005809304490685463	0.007844795170240105
