MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:4	2.66E-08	4.91E-08	2.84E-08	9.26E-05	5.59E-08	1.41E-07	2.17E-07	5.21E-08	4.79E-05	2.59E-07
4:Del:R:5	2.38E-08	9.55E-09	2.97E-08	1.91E-08	3.46E-08	2.69E-08	1.96E-07	3.42E-08	9.82E-08	2.14E-07
5:Del:R:0	1.57E-07	8.48E-08	7.37E-03	4.72E-08	2.17E-08	7.83E-07	3.40E-02	2.17E-02	6.18E-02	7.97E-03
5:Del:R:1	1.99E-04	4.99E-04	5.43E-05	1.56E-04	2.48E-07	3.09E-04	2.98E-04	3.36E-04	0.00E+00	4.81E-03
5:Del:R:2	1.44E-08	9.30E-05	1.11E-04	1.46E-08	1.59E-05	1.80E-04	2.09E-04	2.97E-04	1.83E-04	4.52E-05
5:Del:R:3	5.26E-08	4.60E-08	3.24E-08	1.19E-07	4.46E-08	8.27E-08	4.43E-04	1.63E-04	3.53E-07	2.55E-04
5:Del:R:4	2.38E-08	9.55E-09	2.97E-08	1.91E-08	3.46E-08	2.69E-08	1.96E-07	3.42E-08	9.82E-08	2.14E-07
5:Del:R:5	2.38E-08	9.55E-09	2.97E-08	1.91E-08	3.46E-08	2.69E-08	1.96E-07	3.42E-08	9.82E-08	2.14E-07
2:Ins:R:0	1.34E-05	1.56E-04	2.95E-04	1.07E-08	5.63E-09	0.00E+00	6.65E-09	6.60E-04	8.67E-04	1.76E-08
2:Ins:R:1	1.69E-04	1.37E-04	2.51E-07	1.37E-04	1.83E-08	1.18E-04	1.07E-07	3.68E-05	3.22E-04	1.37E-03
2:Ins:R:2	2.50E-08	7.36E-05	4.53E-04	2.81E-04	2.71E-02	3.56E-04	3.15E-02	1.27E-04	6.03E-02	3.04E-04
2:Ins:R:3	8.53E-09	4.92E-05	2.61E-04	7.39E-07	9.77E-05	1.38E-04	5.79E-04	4.71E-04	2.63E-04	2.19E-03
2:Ins:R:4	2.90E-04	2.50E-04	7.58E-05	3.25E-08	3.24E-09	0.00E+00	1.15E-03	2.60E-04	8.12E-04	2.41E-03
2:Ins:R:5	2.18E-03	1.36E-03	5.52E-04	1.01E-07	1.52E-08	8.32E-04	3.81E-05	4.27E-04	6.38E-03	4.57E-02
3:Ins:R:0	5.45E-09	3.69E-08	8.60E-05	9.21E-05	2.82E-08	2.22E-04	2.56E-04	4.25E-04	5.70E-04	1.65E-07
3:Ins:R:1	2.48E-09	1.95E-04	0.00E+00	2.64E-04	1.19E-04	0.00E+00	1.13E-03	1.51E-04	3.54E-04	1.05E-03
3:Ins:R:2	1.17E-04	9.66E-05	1.98E-05	1.49E-08	1.37E-08	9.40E-05	1.60E-08	0.00E+00	0.00E+00	2.28E-04
3:Ins:R:3	2.38E-08	9.55E-09	2.97E-08	1.91E-08	3.46E-08	2.69E-08	1.96E-07	3.42E-08	9.82E-08	2.14E-07
3:Ins:R:4	2.83E-08	1.68E-08	2.36E-04	1.77E-08	2.27E-03	8.87E-08	1.36E-03	5.25E-07	3.39E-04	9.79E-07
3:Ins:R:5	2.20E-04	1.09E-04	6.76E-05	1.43E-04	2.22E-05	5.39E-07	3.94E-04	5.37E-04	5.86E-05	1.77E-03
4:Ins:R:0	5.25E-08	3.70E-08	7.25E-08	3.20E-05	5.05E-08	2.10E-07	9.05E-05	2.75E-04	3.46E-04	3.72E-04
4:Ins:R:1	2.27E-04	2.27E-04	2.99E-04	5.37E-05	1.20E-08	7.96E-04	4.54E-03	1.09E-03	2.14E-03	4.17E-03
4:Ins:R:2	5.95E-05	1.73E-06	2.11E-03	4.76E-04	0.00E+00	4.04E-03	3.30E-04	1.64E-04	4.35E-04	4.28E-04
4:Ins:R:3	3.35E-08	8.31E-05	3.33E-08	4.60E-08	4.09E-08	8.69E-08	1.39E-07	5.19E-08	1.04E-07	2.47E-07
4:Ins:R:4	2.38E-08	9.55E-09	2.97E-08	1.91E-08	3.46E-08	2.69E-08	1.96E-07	3.42E-08	9.82E-08	2.14E-07
4:Ins:R:5	7.80E-05	2.15E-04	0.00E+00	1.53E-04	1.70E-09	9.15E-04	5.37E-09	7.89E-04	2.04E-04	1.66E-03
5:Ins:R:0	2.88E-05	1.21E-07	3.06E-08	9.03E-05	6.02E-05	3.01E-08	7.07E-08	9.74E-05	4.38E-04	3.29E-04
5:Ins:R:1	1.52E-05	3.31E-10	0.00E+00	3.99E-04	2.99E-04	7.46E-04	3.10E-03	1.37E-03	1.42E-03	5.19E-03
5:Ins:R:2	2.01E-08	4.95E-05	5.50E-09	7.17E-05	4.26E-08	6.04E-08	1.29E-06	2.63E-04	2.78E-04	2.33E-07
5:Ins:R:3	7.51E-05	8.92E-09	4.59E-09	2.60E-05	2.12E-08	3.19E-08	2.00E-08	4.45E-10	6.35E-08	3.54E-08
5:Ins:R:4	1.05E-04	4.15E-08	2.07E-08	4.93E-08	4.53E-08	5.40E-08	7.07E-08	3.71E-08	7.26E-08	5.88E-08
5:Ins:R:5	4.81E-08	4.09E-08	3.13E-08	1.48E-04	2.81E-08	1.08E-07	2.91E-04	6.15E-05	1.77E-04	3.46E-04
2:Del:M:1	0.00E+00	0.00E+00	0.00E+00	6.14E-04	9.59E-05	8.33E-07	0.00E+00	9.38E-04	1.90E-03	2.27E-04
3:Del:M:1	9.45E-05	0.00E+00	3.71E-04	6.86E-04	1.82E-04	2.22E-08	3.31E-04	2.73E-03	3.40E-03	1.85E-03
3:Del:M:2	1.60E-04	4.12E-04	3.86E-04	0.00E+00	0.00E+00	4.64E-04	0.00E+00	1.52E-03	2.08E-03	2.48E-03
4:Del:M:1	2.63E-04	0.00E+00	6.25E-04	1.33E-04	4.41E-09	9.32E-04	4.63E-08	1.74E-03	5.92E-04	1.20E-03
4:Del:M:2	1.28E-04	1.26E-04	3.48E-04	1.32E-04	1.95E-04	3.50E-04	2.50E-03	1.35E-03	4.01E-04	2.37E-03
4:Del:M:3	2.66E-04	0.00E+00	6.54E-05	5.98E-04	1.23E-04	1.62E-03	3.54E-04	7.93E-04	1.13E-03	4.53E-04
5:Del:M:1	7.74E-08	1.74E-08	6.46E-03	3.02E-04	6.24E-04	4.79E-07	7.23E-03	2.94E-02	3.99E-02	6.65E-03
5:Del:M:2	3.65E-04	2.92E-04	2.17E-03	0.00E+00	6.66E-04	8.98E-04	6.25E-03	1.96E-02	2.01E-02	2.34E-02
5:Del:M:3	3.51E-04	9.36E-04	3.98E-02	1.83E-06	0.00E+00	2.59E-02	4.43E-03	1.12E-02	1.02E-02	6.39E-02
5:Del:M:4	1.64E-04	3.25E-08	1.00E-05	2.22E-04	2.29E-08	2.38E-04	2.23E-03	3.45E-03	5.08E-03	6.09E-03
5:Del:M:5	9.12E-05	3.21E-04	1.11E-04	2.86E-04	8.11E-08	0.00E+00	2.01E-08	2.51E-03	2.85E-03	1.34E-02
