MutationType	ID83A	ID83B	ID83C
1:Del:C:0	1.32E-02	1.31E-02	9.73E-03
1:Del:C:1	5.05E-03	2.17E-03	4.14E-03
1:Del:C:2	2.57E-04	1.68E-04	2.23E-04
1:Del:C:3	7.88E-04	3.92E-04	6.41E-04
1:Del:C:4	2.35E-02	2.09E-02	1.50E-02
1:Del:C:5	4.33E-04	1.38E-04	3.94E-04
1:Del:T:0	6.21E-03	2.27E-03	4.80E-03
1:Del:T:1	2.74E-03	2.06E-03	1.90E-03
1:Del:T:2	4.78E-03	1.65E-03	3.37E-03
1:Del:T:3	5.32E-03	2.03E-03	3.51E-03
1:Del:T:4	5.70E-03	1.72E-03	4.04E-03
1:Del:T:5	3.93E-02	4.89E-03	2.07E-02
1:Ins:C:0	4.19E-04	2.90E-04	2.98E-04
1:Ins:C:1	1.65E-04	1.72E-04	5.83E-05
1:Ins:C:2	1.60E-04	1.17E-04	1.54E-04
1:Ins:C:3	4.77E-05	1.62E-05	1.05E-04
1:Ins:C:4	1.83E-04	9.37E-05	1.42E-04
1:Ins:C:5	6.39E-04	1.35E-04	1.22E-03
1:Ins:T:0	7.85E-04	3.39E-04	6.09E-04
1:Ins:T:1	7.66E-04	4.03E-04	6.21E-04
1:Ins:T:2	2.56E-04	2.50E-04	1.89E-04
1:Ins:T:3	2.01E-04	5.12E-05	3.79E-04
1:Ins:T:4	3.74E-04	1.80E-04	7.28E-04
1:Ins:T:5	3.60E-03	1.63E-03	4.33E-02
2:Del:R:0	5.13E-04	3.07E-04	5.46E-04
2:Del:R:1	6.92E-04	6.87E-04	5.42E-04
2:Del:R:2	1.47E-04	9.67E-05	9.88E-05
2:Del:R:3	6.43E-05	2.74E-05	8.27E-05
2:Del:R:4	1.53E-04	9.29E-05	2.22E-05
2:Del:R:5	4.80E-05	3.00E-05	8.01E-05
3:Del:R:0	6.51E-04	6.09E-04	4.37E-04
3:Del:R:1	4.32E-04	4.75E-04	4.28E-04
3:Del:R:2	2.07E-04	4.41E-05	2.00E-04
3:Del:R:3	2.79E-05	3.11E-05	5.05E-08
3:Del:R:4	1.55E-08	9.13E-09	1.30E-08
3:Del:R:5	4.16E-05	2.20E-05	5.10E-08
4:Del:R:0	5.07E-04	4.59E-04	3.17E-04
4:Del:R:1	4.13E-04	1.89E-04	2.67E-04
4:Del:R:2	8.50E-05	4.54E-05	8.67E-05
4:Del:R:3	1.55E-08	9.13E-09	1.30E-08
4:Del:R:4	1.55E-08	9.13E-09	1.30E-08
4:Del:R:5	8.05E-06	3.82E-05	4.51E-08
5:Del:R:0	1.74E-02	1.55E-02	1.51E-02
5:Del:R:1	2.15E-04	4.98E-05	1.41E-04
5:Del:R:2	5.34E-05	4.96E-05	4.12E-05
5:Del:R:3	1.55E-08	9.13E-09	1.30E-08
5:Del:R:4	1.55E-08	9.13E-09	1.30E-08
5:Del:R:5	1.55E-08	9.13E-09	1.30E-08
2:Ins:R:0	1.35E-04	1.09E-04	1.53E-04
2:Ins:R:1	7.72E-05	6.63E-05	1.66E-04
2:Ins:R:2	1.13E-03	9.64E-04	5.98E-04
2:Ins:R:3	1.41E-04	3.19E-05	1.06E-04
2:Ins:R:4	2.36E-02	2.07E-02	1.57E-02
2:Ins:R:5	7.51E-04	1.39E-04	6.29E-04
3:Ins:R:0	1.07E-04	2.45E-06	8.37E-05
3:Ins:R:1	4.54E-04	3.47E-04	2.36E-04
3:Ins:R:2	1.55E-08	9.13E-09	1.30E-08
3:Ins:R:3	2.77E-06	8.84E-09	6.33E-05
3:Ins:R:4	4.67E-05	2.66E-05	5.17E-08
3:Ins:R:5	8.01E-05	9.05E-05	1.27E-04
4:Ins:R:0	2.11E-04	1.98E-03	1.02E-03
4:Ins:R:1	5.06E-04	6.83E-02	4.51E-02
4:Ins:R:2	4.09E-05	4.40E-08	1.69E-05
4:Ins:R:3	4.23E-05	4.85E-05	3.39E-08
4:Ins:R:4	8.86E-05	1.14E-04	8.91E-05
4:Ins:R:5	3.08E-04	1.73E-03	6.69E-04
5:Ins:R:0	3.68E-05	5.25E-05	1.86E-05
5:Ins:R:1	1.07E-03	8.91E-04	1.04E-03
5:Ins:R:2	1.96E-05	7.48E-05	9.19E-05
5:Ins:R:3	1.04E-03	1.08E-03	8.83E-04
5:Ins:R:4	5.48E-08	3.30E-08	4.66E-05
5:Ins:R:5	4.02E-03	3.58E-03	2.43E-03
2:Del:M:1	4.51E-04	4.87E-04	5.17E-04
3:Del:M:1	1.19E-03	1.15E-03	9.86E-04
3:Del:M:2	5.83E-04	5.46E-04	3.39E-04
4:Del:M:1	3.37E-04	4.12E-04	4.82E-04
4:Del:M:2	1.84E-04	2.20E-04	1.80E-04
4:Del:M:3	3.48E-04	2.55E-04	2.33E-04
5:Del:M:1	1.59E-02	1.49E-02	1.37E-02
5:Del:M:2	8.06E-03	7.57E-03	7.26E-03
5:Del:M:3	2.67E-03	2.39E-03	2.20E-03
5:Del:M:4	9.43E-04	9.23E-04	7.94E-04
5:Del:M:5	6.48E-04	5.94E-04	6.58E-04
