MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Ins:T:4	2.72E-03	0.00E+00	2.44E-08	1.73E-03	5.03E-04	4.12E-04	1.18E-03	4.61E-05	4.26E-08	1.38E-05	9.98E-08	1.89E-03	3.60E-03	9.03E-04	1.01E-03	2.27E-02	4.58E-02	5.82E-03
1:Ins:T:5	1.20E-02	8.99E-06	3.56E-03	1.48E-07	2.39E-45	1.78E-02	5.61E-46	1.69E-02	6.13E-03	4.26E-06	1.11E-02	2.72E-02	3.42E-05	6.40E-03	9.21E-02	9.26E-02	1.20E-01	1.49E-02
2:Del:R:0	5.14E-05	1.72E-04	9.28E-05	1.01E-07	1.58E-03	2.32E-03	1.24E-03	3.33E-03	7.23E-04	6.42E-03	4.89E-03	8.56E-03	5.90E-03	6.35E-04	1.18E-03	3.79E-03	1.51E-04	2.09E-03
2:Del:R:1	6.33E-04	0.00E+00	0.00E+00	4.02E-04	2.16E-03	3.58E-03	3.66E-04	2.79E-03	1.03E-06	9.59E-03	2.83E-03	1.67E-02	3.49E-03	2.51E-04	2.31E-03	1.60E-02	8.64E-04	2.63E-02
2:Del:R:2	1.41E-04	0.00E+00	6.80E-08	1.16E-03	5.95E-05	3.54E-08	1.35E-03	8.85E-05	1.69E-03	2.66E-03	0.00E+00	4.82E-03	4.65E-07	2.39E-03	0.00E+00	1.31E-03	1.53E-04	4.65E-03
2:Del:R:3	1.16E-04	3.44E-08	2.76E-08	4.45E-04	8.58E-08	1.65E-04	1.07E-04	3.75E-04	1.71E-07	2.27E-04	2.34E-07	2.50E-07	2.43E-04	8.45E-05	1.18E-03	2.05E-06	2.03E-04	9.47E-04
2:Del:R:4	1.68E-08	1.29E-08	6.54E-05	2.13E-07	1.18E-08	4.10E-04	3.41E-04	5.05E-04	2.86E-04	1.11E-04	3.46E-04	3.15E-03	2.56E-04	1.35E-04	3.39E-03	1.63E-04	1.62E-03	3.03E-07
2:Del:R:5	5.68E-08	2.62E-08	4.68E-08	9.91E-08	6.83E-08	3.72E-04	7.02E-08	6.92E-07	2.78E-07	3.10E-04	1.59E-07	1.37E-07	9.86E-08	4.55E-08	4.06E-04	2.87E-07	1.97E-07	1.96E-06
3:Del:R:0	2.28E-05	7.90E-05	2.36E-04	1.50E-04	2.01E-07	4.13E-03	4.30E-06	8.03E-03	6.20E-04	4.52E-03	7.55E-04	2.27E-03	2.45E-03	1.33E-03	7.90E-03	2.88E-03	1.28E-02	2.05E-07
3:Del:R:1	1.43E-03	7.10E-09	3.90E-08	1.89E-04	3.94E-04	5.56E-08	2.43E-03	3.12E-03	1.33E-07	3.16E-03	5.65E-03	2.22E-04	2.31E-04	1.08E-03	3.52E-02	8.89E-03	7.88E-03	4.82E-02
3:Del:R:2	2.16E-08	8.37E-09	1.18E-02	7.30E-04	1.70E-28	6.61E-04	1.65E-03	3.28E-03	5.36E-02	1.40E-46	2.37E-03	1.53E-03	3.64E-03	1.30E-02	4.46E-07	1.26E-07	2.25E-08	2.13E-03
3:Del:R:3	1.14E-03	1.01E-04	3.78E-08	5.86E-08	4.86E-05	6.80E-04	1.87E-04	1.55E-03	2.17E-05	1.40E-46	1.99E-07	2.84E-07	1.63E-04	1.66E-04	3.39E-04	1.03E-03	5.23E-03	4.90E-03
3:Del:R:4	4.49E-08	1.11E-08	4.51E-08	4.92E-08	6.22E-08	2.55E-08	7.77E-08	1.13E-07	2.23E-07	1.43E-07	1.65E-07	2.40E-07	9.06E-08	1.09E-07	1.21E-07	1.97E-07	2.88E-07	2.83E-07
3:Del:R:5	4.49E-08	1.11E-08	4.51E-08	4.92E-08	6.22E-08	2.55E-08	7.77E-08	1.13E-07	2.23E-07	1.43E-07	1.65E-07	2.40E-07	9.06E-08	1.09E-07	1.21E-07	1.97E-07	2.88E-07	2.83E-07
4:Del:R:0	0.00E+00	1.76E-08	1.47E-08	2.07E-05	4.96E-04	1.77E-03	9.92E-04	9.58E-04	0.00E+00	9.30E-03	0.00E+00	4.66E-03	1.13E-03	3.78E-04	2.02E-04	2.04E-03	1.88E-08	1.52E-03
4:Del:R:1	1.40E-04	0.00E+00	4.13E-08	6.18E-04	1.46E-03	1.85E-07	9.14E-04	1.31E-03	0.00E+00	4.29E-05	0.00E+00	1.40E-02	3.79E-04	4.86E-04	6.83E-03	9.74E-03	1.29E-03	2.74E-03
4:Del:R:2	5.32E-08	0.00E+00	1.93E-04	3.01E-04	1.55E-04	9.85E-05	4.43E-04	1.19E-04	2.40E-04	6.00E-04	8.72E-06	1.22E-07	2.01E-03	7.64E-04	0.00E+00	1.93E-03	0.00E+00	2.84E-03
4:Del:R:3	3.61E-08	1.87E-07	8.05E-08	1.95E-07	4.78E-08	1.80E-06	5.13E-07	4.42E-04	1.67E-06	5.32E-04	2.47E-07	1.80E-07	1.42E-04	3.49E-04	3.29E-08	2.90E-07	1.94E-07	5.05E-07
4:Del:R:4	4.33E-08	3.53E-08	3.67E-08	4.41E-08	1.25E-07	1.73E-04	1.00E-07	1.25E-04	2.38E-07	3.49E-07	1.23E-07	1.41E-06	3.01E-07	4.34E-08	6.56E-08	3.45E-07	6.95E-07	3.43E-04
4:Del:R:5	4.00E-08	4.08E-08	4.42E-08	1.11E-04	7.02E-08	1.73E-08	4.62E-07	9.87E-08	2.16E-07	3.01E-07	5.31E-07	2.51E-07	4.37E-04	3.73E-05	1.16E-07	3.43E-07	2.99E-07	1.57E-07
5:Del:R:0	2.50E-08	0.00E+00	6.02E-03	5.92E-08	3.76E-07	2.74E-02	5.66E-03	5.72E-02	2.78E-02	8.02E-03	1.53E-02	1.40E-46	4.56E-02	5.19E-03	3.49E-02	3.75E-04	1.46E-02	4.62E-45
5:Del:R:1	3.03E-08	2.52E-08	5.22E-05	2.21E-03	1.58E-07	9.68E-05	5.52E-03	6.25E-05	3.98E-04	9.14E-04	8.21E-04	5.33E-03	2.56E-03	2.04E-03	9.51E-09	1.85E-03	3.15E-04	2.96E-07
5:Del:R:2	2.16E-08	1.13E-07	1.16E-04	2.49E-07	3.59E-04	2.93E-04	2.14E-04	3.16E-07	1.50E-03	1.91E-04	3.77E-03	2.67E-03	1.28E-03	2.01E-03	4.76E-09	7.61E-05	1.38E-03	2.91E-03
5:Del:R:3	3.30E-06	1.16E-04	1.40E-02	7.27E-07	2.14E-46	2.64E-08	1.34E-07	2.89E-03	6.38E-02	1.61E-02	3.72E-07	3.51E-07	8.00E-17	1.04E-01	3.71E-07	3.49E-03	8.74E-07	2.71E-02
5:Del:R:4	2.50E-08	3.17E-08	4.18E-08	8.15E-08	7.86E-08	3.14E-04	8.78E-08	4.44E-04	1.80E-07	1.26E-03	1.92E-07	2.09E-07	3.04E-04	1.13E-07	3.52E-07	1.64E-07	3.75E-03	2.99E-06
5:Del:R:5	4.49E-08	1.11E-08	4.51E-08	4.92E-08	6.22E-08	2.55E-08	7.77E-08	1.13E-07	2.23E-07	1.43E-07	1.65E-07	2.40E-07	9.06E-08	1.09E-07	1.21E-07	1.97E-07	2.88E-07	2.83E-07
2:Ins:R:0	1.32E-04	6.48E-05	5.91E-08	9.25E-08	4.34E-06	8.02E-04	1.15E-04	1.26E-03	1.32E-07	2.90E-04	9.54E-08	1.28E-03	6.57E-04	1.72E-04	2.63E-04	1.32E-08	1.77E-03	5.27E-03
2:Ins:R:1	3.41E-08	2.54E-05	6.06E-07	1.26E-05	4.20E-04	6.96E-04	2.94E-04	9.51E-04	2.07E-07	1.25E-03	2.82E-04	2.07E-03	1.21E-03	4.46E-05	7.54E-05	2.22E-07	6.23E-03	4.33E-03
2:Ins:R:2	4.93E-05	3.37E-08	1.68E-08	5.62E-04	4.40E-04	0.00E+00	4.37E-04	7.47E-08	3.40E-04	1.66E-07	4.07E-03	5.82E-04	1.19E-03	5.82E-04	3.31E-04	1.31E-03	0.00E+00	2.34E-03
2:Ins:R:3	4.41E-05	1.30E-04	2.61E-08	3.39E-08	3.96E-07	1.42E-04	1.00E-04	5.01E-04	6.58E-08	2.40E-04	1.82E-07	8.40E-08	1.61E-04	8.28E-05	2.50E-04	6.75E-08	7.45E-04	1.62E-03
2:Ins:R:4	3.46E-04	4.26E-05	1.67E-08	8.26E-04	1.76E-08	1.07E-08	3.39E-04	0.00E+00	2.90E-04	1.61E-03	2.57E-03	1.47E-07	0.00E+00	1.32E-03	2.55E-03	4.93E-03	2.99E-03	2.79E-03
2:Ins:R:5	2.70E-03	1.50E-04	1.26E-08	4.38E-03	5.50E-04	8.74E-04	2.43E-03	1.35E-03	1.96E-03	1.68E-03	4.42E-03	1.99E-03	1.40E-46	7.40E-03	1.23E-03	1.87E-02	3.14E-02	8.79E-03
3:Ins:R:0	1.08E-05	4.39E-08	4.48E-05	6.22E-08	8.20E-08	1.65E-04	8.55E-08	2.47E-04	3.34E-07	1.45E-03	3.73E-08	3.03E-07	4.54E-04	5.56E-04	1.61E-03	8.70E-07	1.77E-04	1.65E-03
3:Ins:R:1	0.00E+00	2.21E-09	5.23E-04	2.30E-07	1.69E-03	5.23E-08	1.45E-03	0.00E+00	7.39E-04	4.26E-04	1.16E-03	2.07E-03	2.04E-03	3.37E-04	2.27E-04	3.37E-04	2.93E-03	6.13E-03
3:Ins:R:2	3.75E-07	4.53E-08	6.59E-08	6.53E-05	2.48E-05	5.90E-08	4.99E-04	1.42E-04	2.77E-04	3.28E-04	6.36E-04	1.36E-07	4.69E-04	1.78E-04	2.23E-08	3.18E-04	2.50E-04	1.03E-06
3:Ins:R:3	2.28E-07	4.84E-08	4.72E-04	4.51E-08	2.21E-08	4.83E-08	1.48E-07	5.04E-08	3.03E-03	1.95E-07	5.83E-05	1.95E-07	5.88E-08	5.34E-04	2.95E-04	2.28E-04	1.28E-07	3.55E-07
3:Ins:R:4	4.49E-08	1.11E-08	4.51E-08	4.92E-08	6.22E-08	2.55E-08	7.77E-08	1.13E-07	2.23E-07	1.43E-07	1.65E-07	2.40E-07	9.06E-08	1.09E-07	1.21E-07	1.97E-07	2.88E-07	2.83E-07
3:Ins:R:5	1.11E-03	9.12E-09	1.65E-08	9.31E-04	5.44E-06	3.99E-04	1.34E-03	7.19E-04	1.26E-03	0.00E+00	1.83E-03	1.09E-03	8.64E-04	4.88E-06	9.87E-04	3.76E-03	2.22E-08	5.39E-04
4:Ins:R:0	5.36E-08	8.49E-08	2.31E-07	6.93E-05	3.55E-04	6.39E-04	1.25E-06	1.32E-03	2.45E-07	1.05E-03	4.67E-04	6.43E-04	3.26E-04	1.19E-04	1.64E-03	1.74E-04	1.34E-03	3.76E-04
4:Ins:R:1	1.45E-04	0.00E+00	3.27E-05	5.09E-04	2.65E-04	0.00E+00	3.78E-04	0.00E+00	0.00E+00	9.53E-04	1.64E-04	2.85E-03	1.83E-07	5.52E-04	3.84E-04	3.71E-04	1.63E-03	4.27E-03
4:Ins:R:2	2.03E-07	1.50E-03	2.95E-08	1.78E-07	2.58E-04	3.88E-08	1.93E-07	2.12E-07	7.16E-07	7.05E-03	1.47E-02	1.03E-06	3.10E-07	2.99E-02	2.04E-02	1.39E-06	6.32E-07	5.41E-02
4:Ins:R:3	8.59E-07	4.79E-08	4.09E-08	7.77E-05	6.93E-08	1.32E-08	1.30E-07	9.57E-05	2.27E-07	6.20E-08	1.14E-06	2.73E-07	2.28E-04	6.26E-08	5.26E-08	7.62E-04	3.35E-05	7.80E-04
4:Ins:R:4	8.75E-05	1.72E-08	2.79E-08	4.63E-05	9.76E-09	5.96E-08	3.68E-05	1.08E-07	3.19E-07	2.33E-04	2.39E-07	8.15E-09	9.18E-08	3.46E-04	1.66E-04	8.86E-04	2.62E-04	7.68E-07
4:Ins:R:5	4.70E-05	8.55E-05	1.74E-04	1.45E-03	0.00E+00	5.70E-04	8.16E-04	1.77E-07	3.16E-03	6.30E-04	4.56E-03	2.61E-07	1.44E-03	2.05E-03	0.00E+00	1.37E-02	1.69E-03	5.14E-03
5:Ins:R:0	4.56E-08	3.13E-08	3.36E-08	6.40E-08	1.44E-07	1.21E-04	8.78E-08	3.77E-07	2.08E-07	2.30E-07	1.76E-07	2.22E-07	2.05E-07	1.10E-07	5.16E-07	2.53E-07	2.90E-07	2.06E-03
5:Ins:R:1	5.17E-04	1.11E-04	1.61E-08	2.23E-07	0.00E+00	1.88E-03	6.68E-04	4.69E-03	1.40E-46	3.09E-03	2.92E-03	9.28E-03	1.13E-02	6.13E-04	2.55E-06	4.97E-03	4.28E-03	3.79E-02
5:Ins:R:2	5.57E-05	1.02E-07	1.93E-08	3.11E-04	1.19E-07	4.03E-08	1.38E-04	5.36E-08	1.31E-07	1.97E-08	1.89E-08	1.91E-07	4.06E-08	8.27E-05	9.17E-05	9.06E-04	6.63E-05	1.12E-03
5:Ins:R:3	3.76E-08	1.46E-07	2.81E-05	6.31E-08	7.33E-08	3.97E-08	8.45E-08	3.92E-07	1.36E-04	2.58E-04	8.63E-08	1.22E-06	9.76E-08	2.20E-04	2.11E-07	2.33E-07	2.04E-07	2.56E-07
5:Ins:R:4	4.32E-08	4.02E-07	6.87E-07	5.35E-08	1.34E-04	2.03E-08	9.44E-08	1.47E-07	2.53E-06	2.92E-07	1.41E-04	1.92E-07	1.15E-07	2.52E-03	1.16E-07	5.42E-07	1.23E-03	2.10E-07
5:Ins:R:5	3.34E-08	3.76E-08	4.35E-08	1.10E-04	1.28E-07	5.85E-08	1.04E-07	1.25E-07	2.45E-07	2.40E-08	1.02E-07	6.34E-04	6.56E-08	2.84E-04	1.24E-07	4.74E-04	2.47E-07	1.39E-03
2:Del:M:1	2.08E-03	1.66E-04	0.00E+00	1.16E-04	1.11E-04	1.70E-03	7.11E-04	4.26E-04	3.90E-07	7.04E-03	4.40E-07	6.02E-03	5.21E-04	8.84E-03	3.23E-03	3.75E-04	2.21E-02	2.70E-03
3:Del:M:1	4.46E-08	2.57E-04	6.23E-08	0.00E+00	4.49E-04	4.46E-03	7.42E-05	3.68E-03	2.94E-07	1.07E-04	1.74E-03	3.16E-03	3.82E-03	7.16E-03	6.41E-04	2.30E-03	2.24E-02	8.15E-03
3:Del:M:2	2.02E-08	1.09E-07	1.62E-04	2.73E-03	3.16E-03	8.87E-04	1.06E-03	1.64E-03	2.15E-03	1.13E-02	1.07E-04	1.92E-03	4.78E-03	5.39E-03	1.26E-03	1.70E-06	3.03E-03	6.24E-03
4:Del:M:1	1.84E-08	2.20E-07	3.46E-05	2.98E-08	3.18E-07	1.56E-03	3.17E-04	2.25E-03	1.84E-07	4.07E-03	1.12E-06	4.11E-07	3.91E-03	5.68E-03	1.13E-07	6.05E-03	2.67E-03	1.15E-07
4:Del:M:2	0.00E+00	7.55E-07	0.00E+00	4.12E-04	5.89E-04	4.12E-07	1.62E-03	9.15E-04	5.52E-04	1.53E-03	2.04E-03	1.24E-03	2.95E-03	3.00E-04	3.12E-04	0.00E+00	5.42E-06	3.87E-03
4:Del:M:3	3.66E-04	1.89E-04	1.13E-03	1.51E-04	4.51E-06	1.19E-04	6.62E-04	1.39E-04	1.40E-03	1.05E-02	1.43E-03	0.00E+00	1.05E-03	1.18E-03	7.11E-05	2.82E-03	3.10E-03	5.12E-03
5:Del:M:1	5.12E-04	0.00E+00	9.34E-04	9.75E-06	7.50E-07	4.17E-02	3.08E-03	4.19E-02	2.34E-03	5.22E-02	0.00E+00	2.44E-07	3.44E-02	1.99E-03	8.96E-03	2.11E-06	3.41E-06	1.83E-02
5:Del:M:2	0.00E+00	5.21E-07	9.81E-09	3.69E-04	0.00E+00	1.58E-02	7.07E-04	2.54E-02	5.08E-06	3.68E-02	9.04E-04	0.00E+00	4.12E-02	3.15E-03	3.12E-07	4.39E-03	4.82E-02	3.92E-07
5:Del:M:3	0.00E+00	3.25E-04	4.97E-07	0.00E+00	0.00E+00	7.29E-03	1.46E-07	1.05E-02	1.51E-03	1.49E-02	9.35E-04	3.56E-07	1.18E-02	9.75E-03	1.31E-02	4.01E-03	5.33E-03	4.17E-03
5:Del:M:4	9.43E-05	1.86E-07	2.71E-08	9.26E-08	6.55E-04	7.63E-03	7.16E-08	5.95E-03	0.00E+00	1.62E-02	3.11E-03	1.03E-05	3.27E-03	1.12E-03	2.16E-08	6.28E-07	1.00E-02	1.27E-03
5:Del:M:5	0.00E+00	1.03E-04	0.00E+00	1.53E-04	5.85E-08	5.08E-03	4.36E-03	3.30E-03	0.00E+00	5.75E-03	3.36E-03	3.96E-03	3.68E-03	4.69E-03	0.00E+00	8.76E-03	2.40E-09	4.39E-07
