Sample Names	MutationType	ID1	ID2	ID8	ID9	ID19	ID83F
V1	2:Del:R:3	0.08165820887934512	0.3535632810919733	0.021484542007565128	0.0	0.5432805486878324	1.3419333284083315e-05
V1	2:Del:R:4	0.010860243951179889	0.43855296100512736	0.22580848248845933	0.0	0.04880290158595359	0.2759754109692798
V1	2:Del:R:5	8.956338247285753e-16	3.1590709678870437e-15	0.9338747605118966	0.0	0.009914979544362518	0.05621025994373678
V1	3:Del:R:0	0.002549048694136111	0.00062210763162758	0.90424994868586	0.0	0.09257772075989883	1.1742284774483695e-06
V1	3:Del:R:1	0.09785557110160689	0.244256817115796	0.10912465259172482	0.0	0.5236702539255728	0.02509270526529952
V1	3:Del:R:2	0.04990749531733788	0.3713453649213531	0.10119755461848039	0.0	0.46324284455178216	0.014306740591046483
V1	3:Del:R:3	0.0002879387839847703	0.0007805962141223086	0.0008145542707868344	0.0	0.00015996340583548514	0.9979569473252707
V1	3:Del:R:4	1.5305471178873536e-14	4.5893293489522606e-14	0.05133971601303631	0.0	0.9437933511789193	0.004866932807983142
V1	3:Del:R:5	3.2770975574964036e-15	9.776839389811778e-15	0.373252501261675	0.0	0.6262940771217473	0.0004534216165647792
V1	4:Del:R:0	0.002445536312433744	0.0007420007367213718	0.6799703897108856	0.0	0.2888233925535265	0.02801868068643281
V1	4:Del:R:1	0.06774028890688305	0.39789990329134767	0.5057877616181878	0.0	0.028572046183581418	0.0
V1	4:Del:R:2	0.0006580565851849767	0.2767158500606164	0.2301034698037874	0.0	0.43950816408885784	0.05301445946155333
V1	4:Del:R:3	7.216936296575169e-15	0.03962773933240292	0.26014610249890285	0.0	0.6996565885274911	0.0005695696411958158
V1	4:Del:R:4	2.2905090609725235e-15	6.833467364683888e-15	0.2789438678181342	0.0	0.7203277812826555	0.0007283508992011506
V1	4:Del:R:5	0.020236948693452574	0.3683492288438959	0.018392315307850668	0.0	0.5926472453043323	0.00037426185046857813
V1	5:Del:R:0	8.271065057491647e-06	9.534012117168514e-05	0.976592315609666	0.0	0.022621499132412754	0.0006825740716922304
V1	5:Del:R:1	0.009782095431014604	0.3818821788136834	0.12162614290128476	0.0	0.48670776856668085	1.81428733655809e-06
V1	5:Del:R:2	0.014489791316267776	0.11396569769695199	0.2455410415837453	0.0	0.6259911021240844	1.2367278950604276e-05
V1	5:Del:R:3	0.016782923515777398	0.35108943610366555	0.030018979748855357	0.0	0.6011740247467032	0.0009346358849982622
V1	5:Del:R:4	0.002247335150422909	0.15301389649583635	0.33798207030596794	0.0	0.008671389647934055	0.4980853083998387
V1	5:Del:R:5	0.11143504941501113	0.1886919367091243	0.6534030487606791	0.0	0.042722702651122484	0.0037472624640630006
V1	2:Ins:R:0	0.0009382900421876645	0.0019362343507179898	0.01853226622778772	0.0	0.9785931799858757	2.9393431063303278e-08
V1	2:Ins:R:1	5.8808908180100605e-05	0.005068630089069489	0.05138067353390934	0.0	0.9434271965907053	6.469087813579363e-05
V1	2:Ins:R:2	0.009391046953081773	0.10981553785968	0.053536535969243876	0.0	0.8272327754601267	2.4103757867700243e-05
V1	2:Ins:R:3	0.04931793554788294	0.09142223067900399	0.07055320280576087	0.0	0.6078501082890746	0.18085652267827773
V1	2:Ins:R:4	0.10294928260896262	0.17470587970243273	0.0024303900433977847	0.0	0.719914447645207	0.0
V1	2:Ins:R:5	0.07600969327686273	0.14296056129642717	0.030659558183809353	0.0	0.7476993892484021	0.002670797994498681
V1	3:Ins:R:0	2.882324188053355e-07	0.00013610975332474176	0.0026062060082619257	0.0	0.2749205922572015	0.722336803748793
V1	3:Ins:R:1	0.0076177509327001874	0.0917505377212918	0.08323318747253375	0.0	0.8173974848076194	1.0390658547967587e-06
V1	3:Ins:R:2	0.00558464125750643	0.06650756871715778	0.0712285443901032	0.0	0.8565565641847516	0.0001226814504810732
V1	3:Ins:R:3	0.04948621532267196	0.002241250409030325	0.04661037511003274	0.0	0.9016251420781909	3.701708007409487e-05
V1	3:Ins:R:4	0.043852173415282095	0.17487472315806826	0.24939921224081443	0.0	0.5316380156102429	0.00023587557559221628
V1	3:Ins:R:5	0.0987590516600742	0.3686980156577381	0.0119922654664206	0.0	0.4299954230464342	0.09055524416933294
V1	4:Ins:R:0	1.2246137918189864e-17	0.0001553890611975753	0.01192107985819119	0.0	0.9860793803468633	0.001844150733747856
V1	4:Ins:R:1	0.043227100738798895	0.17475483495049213	0.2655772768144969	0.0	0.4603215142633212	0.05611927323289093
V1	4:Ins:R:2	0.012822916173407299	0.005180118454157916	0.05621944950880238	0.0	0.9256683640493453	0.00010915181428721953
V1	4:Ins:R:3	0.0719401720334816	0.15316579719888085	0.016231432493571764	0.0	0.7581819733987168	0.0004806248753489077
V1	4:Ins:R:4	0.03156250764751336	0.061560629570777695	0.08406906150293446	0.0	0.8085592385634042	0.014248562715370377
V1	4:Ins:R:5	0.09862115559592753	0.5401119091590821	0.3612025642451598	0.0	6.437099983041935e-05	0.0
V1	5:Ins:R:0	1.8339868783619596e-18	5.471486532877448e-18	0.0007307088934424015	0.0	0.9992689608485344	3.3025802311863636e-07
V1	5:Ins:R:1	0.01651281657283377	0.0038806307810916774	0.46271784463796656	0.0	0.5168884174536923	2.905544157189107e-07
V1	5:Ins:R:2	0.12687696597204964	0.00688325663403178	0.20864479143130232	0.0	0.657319890753317	0.00027509520929935486
V1	5:Ins:R:3	0.02351177447261625	0.02422212485263435	0.029128884871765744	0.0	0.9231179639023871	1.9251900596551394e-05
V1	5:Ins:R:4	0.22180683603225393	0.004552772396743989	0.023651425718739672	0.0	0.7490974396509782	0.0008915262012840319
V1	5:Ins:R:5	0.09898989534816634	0.2387907982962499	0.6521117103733556	0.0	0.009912702106063355	0.0001948938761647411
V1	2:Del:M:1	0.03358687684981355	0.01230631815350308	0.5708026691442255	0.0	0.3547959499299556	0.02850818592250215
V1	3:Del:M:1	0.0020697493018984074	3.449582169830679e-05	0.9726694349980416	0.0	0.01934676769290869	0.0058795521854530415
V1	3:Del:M:2	0.044642193330529586	0.22207024097717906	0.5378282048499219	0.0	0.19209478354388154	0.003364577298487976
V1	4:Del:M:1	0.0026936017394727754	0.011813034716921102	0.7736274866953942	0.0	0.21186404863130115	1.8282169107795327e-06
V1	4:Del:M:2	0.01524406120861992	0.1442406381388903	0.6909246987620881	0.0	0.06617753283552716	0.08341306905487458
V1	4:Del:M:3	0.01857158220536444	0.20040293345706156	0.5259128951727146	0.0	0.25510956493597187	3.024228887562641e-06
V1	5:Del:M:1	7.001015188102378e-07	0.0013404949310667975	0.9978166917005467	0.0	0.0003341477180771028	0.0005079655487904707
V1	5:Del:M:2	4.611561924467872e-10	0.0005701866922324205	0.9922594065950752	0.0	0.007169985756628932	4.204949073337606e-07
V1	5:Del:M:3	1.1834435547121702e-11	0.0007199704887572967	0.9706862579346652	0.0	0.016805950587982302	0.011787820976760663
V1	5:Del:M:4	0.0005599802845148272	0.01669989657509096	0.9786262130950051	0.0	0.004113257244503241	6.528008858180509e-07
V1	5:Del:M:5	0.008588121440846821	0.07641833552802842	0.685512456928574	0.0	0.2294772165980144	3.869504536530075e-06
V2	1:Del:C:0	0.01700609518311253	0.24997280028679283	0.0	0.0	0.0	0.7330211045300947
V2	1:Del:C:1	0.7052333614463966	0.00981614318501997	0.0	0.0	0.0	0.28495049536858336
V2	1:Del:C:2	2.0426825495337385e-12	0.9350229440851235	0.0	0.0	0.0	0.06497705591283372
V2	1:Del:C:3	0.5696044582158055	0.3596117873867743	0.0	0.0	0.0	0.07078375439742028
V2	1:Del:C:4	0.25826745118809113	0.687396089922794	0.0	0.0	0.0	0.0543364588891149
V2	1:Del:C:5	0.23626516066629122	0.4991779325779943	0.0	0.0	0.0	0.2645569067557146
V2	1:Del:T:0	0.02994464841254562	0.08793466044878571	0.0	0.0	0.0	0.8821206911386688
V2	1:Del:T:1	3.5550944552717964e-15	2.0668513352556227e-15	0.0	0.0	0.0	0.9999999999999944
V2	1:Del:T:2	0.15462076132743227	0.566007840096207	0.0	0.0	0.0	0.2793713985763609
V2	1:Del:T:3	0.09010792396287985	0.38690577751237076	0.0	0.0	0.0	0.5229862985247494
V2	1:Del:T:4	0.1361395181605847	0.7282434217698308	0.0	0.0	0.0	0.13561706006958443
V2	1:Del:T:5	8.339440873517547e-18	0.9999865809382513	0.0	0.0	0.0	1.3419061748678187e-05
V2	1:Ins:C:0	1.2404624819599886e-11	7.211767702463175e-12	0.0	0.0	0.0	0.9999999999803836
V2	1:Ins:C:1	7.107612188445972e-15	0.23749819915708867	0.0	0.0	0.0	0.7625018008429042
V2	1:Ins:C:2	2.560818723683821e-13	0.9875091491593508	0.0	0.0	0.0	0.012490850840393015
V2	1:Ins:C:3	0.6185050186678589	0.15317503836622082	0.0	0.0	0.0	0.22831994296592018
V2	1:Ins:C:4	0.23990991095023528	0.19060735317243369	0.0	0.0	0.0	0.569482735877331
V2	1:Ins:C:5	0.7843056708378852	0.14181359740811042	0.0	0.0	0.0	0.07388073175400442
V2	1:Ins:T:0	0.3297332782682808	0.09344778397330461	0.0	0.0	0.0	0.5768189377584145
V2	1:Ins:T:1	0.05565795760632123	2.6577143973750767e-15	0.0	0.0	0.0	0.9443420423936761
V2	1:Ins:T:2	0.31945408716996043	0.5221201479835409	0.0	0.0	0.0	0.15842576484649873
V2	1:Ins:T:3	0.6341064101847259	0.07883711247413172	0.0	0.0	0.0	0.28705647734114237
V2	1:Ins:T:4	0.49444263217555473	0.05045715938622912	0.0	0.0	0.0	0.45510020843821625
V2	1:Ins:T:5	0.9982887007196112	0.0017100779278446075	0.0	0.0	0.0	1.2213525442097335e-06
V2	2:Del:R:0	0.3090889168359267	0.035954805945267405	0.0	0.0	0.0	0.6549562772188059
V2	2:Del:R:1	0.013395444027185406	0.019091052269114405	0.0	0.0	0.0	0.9675135037037002
V2	2:Del:R:2	0.34410971289890635	0.6558839720595676	0.0	0.0	0.0	6.315041526036212e-06
V2	2:Del:R:3	0.5423082005025925	0.4575751836857245	0.0	0.0	0.0	0.00011661581168307935
V2	2:Del:R:4	0.023741297988100058	0.18682539585215557	0.0	0.0	0.0	0.7894333061597444
V2	2:Del:R:5	1.2176843233502724e-14	8.369752111772382e-15	0.0	0.0	0.0	0.9999999999999793
V2	3:Del:R:0	0.9540508358341521	0.04537408693670617	0.0	0.0	0.0	0.000575077229141744
V2	3:Del:R:1	0.5488604190615411	0.26697588558221375	0.0	0.0	0.0	0.184163695356245
V2	3:Del:R:2	0.353971738682711	0.5132510034468827	0.0	0.0	0.0	0.13277725787040634
V2	3:Del:R:3	0.00022042551010259542	0.0001164493621843769	0.0	0.0	0.0	0.999663125127713
V2	3:Del:R:4	2.4033176453843614e-12	1.4043090091513083e-12	0.0	0.0	0.0	0.9999999999961924
V2	3:Del:R:5	5.523406046327236e-12	3.2111830798424282e-12	0.0	0.0	0.0	0.9999999999912653
V2	4:Del:R:0	0.062301705853556294	0.00368365665605344	0.0	0.0	0.0	0.9340146374903903
V2	4:Del:R:1	0.4662747941869556	0.5337252058130444	0.0	0.0	0.0	0.0
V2	4:Del:R:2	0.00530893640261109	0.43503811101770506	0.0	0.0	0.0	0.5596529525796838
V2	4:Del:R:3	8.52297918587575e-13	0.9119832015996726	0.0	0.0	0.0	0.0880167983994752
V2	4:Del:R:4	2.4033176453843784e-12	1.3972344045712107e-12	0.0	0.0	0.0	0.9999999999961994
V2	4:Del:R:5	0.21875996116050245	0.7759461045565001	0.0	0.0	0.0	0.005293934282997496
V2	5:Del:R:0	0.008990174693238557	0.02019441973930295	0.0	0.0	0.0	0.9708154055674585
V2	5:Del:R:1	0.11617340763147145	0.8837983980838429	0.0	0.0	0.0	2.8194284685618945e-05
V2	5:Del:R:2	0.3946594006333631	0.6048998266988462	0.0	0.0	0.0	0.00044077266779079643
V2	5:Del:R:3	0.1941943375588227	0.7916545175770481	0.0	0.0	0.0	0.014151144864129267
V2	5:Del:R:4	0.0032864438302661757	0.04360519462484423	0.0	0.0	0.0	0.9531083615448896
V2	5:Del:R:5	0.7278144269723797	0.24016027786063288	0.0	0.0	0.0	0.03202529516698742
V2	2:Ins:R:0	0.7131782147496973	0.28679255103620616	0.0	0.0	0.0	2.923421409649733e-05
V2	2:Ins:R:1	0.051988476397710315	0.8731795502118164	0.0	0.0	0.0	0.07483197339047337
V2	2:Ins:R:2	0.304681168872628	0.6942955462983293	0.0	0.0	0.0	0.0010232848290425967
V2	2:Ins:R:3	0.16234335769542396	0.058644924890740364	0.0	0.0	0.0	0.7790117174138357
V2	2:Ins:R:4	0.7514846168428178	0.2485153831571823	0.0	0.0	0.0	0.0
V2	2:Ins:R:5	0.7079660934288702	0.2594828793485266	0.0	0.0	0.0	0.03255102722260309
V2	3:Ins:R:0	3.0493732444169487e-07	2.806118398708474e-05	0.0	0.0	0.0	0.9999716338786885
V2	3:Ins:R:1	0.2987505313933353	0.7011961467615263	0.0	0.0	0.0	5.332184513848343e-05
V2	3:Ins:R:2	0.2985541659278989	0.6928638651891178	0.0	0.0	0.0	0.008581968882983331
V2	3:Ins:R:3	0.9902905668507421	0.008740127512335936	0.0	0.0	0.0	0.0009693056369219729
V2	3:Ins:R:4	0.5604901507106642	0.43556491281898874	0.0	0.0	0.0	0.003944936470347067
V2	3:Ins:R:5	0.34160720911519193	0.24852489661139998	0.0	0.0	0.0	0.40986789427340803
V2	4:Ins:R:0	5.011949713742093e-15	0.012393015327496135	0.0	0.0	0.0	0.9876069846724987
V2	4:Ins:R:1	0.28681343398923365	0.22595479741439453	0.0	0.0	0.0	0.4872317685963719
V2	4:Ins:R:2	0.9175477952720275	0.0722321545063868	0.0	0.0	0.0	0.010220050221585756
V2	4:Ins:R:3	0.7024256871202234	0.29143364886414014	0.0	0.0	0.0	0.006140664015636391
V2	4:Ins:R:4	0.5074075944474541	0.19285792966718548	0.0	0.0	0.0	0.2997344758853604
V2	4:Ins:R:5	0.48373644931207044	0.5162635506879295	0.0	0.0	0.0	0.0
V2	5:Ins:R:0	4.2438758329044655e-12	2.46729321604679e-12	0.0	0.0	0.0	0.9999999999932889
V2	5:Ins:R:1	0.956188130066111	0.04378985436816633	0.0	0.0	0.0	2.201556572258985e-05
V2	5:Ins:R:2	0.9867682168067818	0.010432185844297679	0.0	0.0	0.0	0.002799597348920469
V2	5:Ins:R:3	0.8320638758886209	0.1670446165128442	0.0	0.0	0.0	0.0008915075985348958
V2	5:Ins:R:4	0.9908256026864446	0.003963211213229488	0.0	0.0	0.0	0.0052111861003258765
V2	5:Ins:R:5	0.6790431310265677	0.3192074861147555	0.0	0.0	0.0	0.0017493828586768643
V2	2:Del:M:1	0.4582827525411296	0.03272208850110742	0.0	0.0	0.0	0.5089951589577629
V2	3:Del:M:1	0.2118478570692861	0.0006880528691139207	0.0	0.0	0.0	0.7874640900615999
V2	3:Del:M:2	0.48355910542814906	0.46875227731073965	0.0	0.0	0.0	0.04768861726111121
V2	4:Del:M:1	0.5389336281826116	0.4605877309248857	0.0	0.0	0.0	0.00047864089250259165
V2	4:Del:M:2	0.09996098142354518	0.18431744764736233	0.0	0.0	0.0	0.7157215709290925
V2	4:Del:M:3	0.32226430274340634	0.6776670286662553	0.0	0.0	0.0	6.866859033848511e-05
V2	5:Del:M:1	0.000755553437485587	0.2819150928882225	0.0	0.0	0.0	0.717329353674292
V2	5:Del:M:2	4.129855901966519e-06	0.9950683572144822	0.0	0.0	0.0	0.004927512929615655
V2	5:Del:M:3	7.603286548430368e-10	0.009013998677917944	0.0	0.0	0.0	0.9909860005617535
V2	5:Del:M:4	0.14677715518152992	0.8529989486598357	0.0	0.0	0.0	0.00022389615863415913
V2	5:Del:M:5	0.3656859690378274	0.6340984325000162	0.0	0.0	0.0	0.00021559846215632805
V3	1:Del:C:0	0.00049637091281548	0.0	0.11664484523680446	0.8828587838503801	0.0	0.0
V3	1:Del:C:1	0.007146601154622781	0.0	0.20845286439225402	0.7844005344531232	0.0	0.0
V3	1:Del:C:2	6.0996392040636645e-16	0.0	0.5790109374009876	0.4209890625990118	0.0	0.0
V3	1:Del:C:3	0.11902862095588741	0.0	0.31805522082609133	0.5629161582180212	0.0	0.0
V3	1:Del:C:4	0.05638867935941806	0.0	0.09612561426109764	0.8474857063794844	0.0	0.0
V3	1:Del:C:5	0.7857524118852688	0.0	0.2053789760091945	0.00886861210553675	0.0	0.0
V3	1:Del:T:0	0.010675833945947327	0.0	0.26295013613883206	0.7263740299152206	0.0	0.0
V3	1:Del:T:1	6.973080912627115e-17	0.0	0.20772721784451906	0.7922727821554809	0.0	0.0
V3	1:Del:T:2	0.01137560488072485	0.0	0.10304819653343499	0.8855761985858402	0.0	0.0
V3	1:Del:T:3	0.0213129774257479	0.0	0.08604553755961154	0.8926414850146405	0.0	0.0
V3	1:Del:T:4	0.050101325789571	0.0	0.014029317872371987	0.9358693563380571	0.0	0.0
V3	1:Del:T:5	3.0623555410842973e-16	0.0	0.92695842136209	0.07304157863790987	0.0	0.0
V3	1:Ins:C:0	1.2692677382210315e-15	0.0	0.9999999999999968	1.7614047247900024e-15	0.0	0.0
V3	1:Ins:C:1	1.6162288055955778e-15	0.0	0.9991998548038177	0.0008001451961806758	0.0	0.0
V3	1:Ins:C:2	1.9023393851322e-15	0.0	0.8279291572413126	0.17207084275868564	0.0	0.0
V3	1:Ins:C:3	0.885001927819451	0.0	0.11499807218054427	4.805238521223696e-15	0.0	0.0
V3	1:Ins:C:4	0.7728985177297651	0.0	0.22630761675979136	0.0007938655104434764	0.0	0.0
V3	1:Ins:C:5	0.9788743484930017	0.0	0.018604570967363603	0.0025210805396346553	0.0	0.0
V3	1:Ins:T:0	0.1324182755669863	0.0	0.2465819679989332	0.6209997564340806	0.0	0.0
V3	1:Ins:T:1	0.002996038633482639	0.0	0.34146732784031064	0.6555366335262068	0.0	0.0
V3	1:Ins:T:2	0.054996522178536636	0.0	0.38459303570556197	0.5604104421159014	0.0	0.0
V3	1:Ins:T:3	0.6401790345792491	0.0	0.15475297906949897	0.20506798635125198	0.0	0.0
V3	1:Ins:T:4	0.8869488061404935	0.0	0.04134275657372988	0.07170843728577661	0.0	0.0
V3	1:Ins:T:5	0.9738516791888022	0.0	0.02079085033325292	0.005357470477944928	0.0	0.0
V3	2:Del:R:0	0.03405539826618694	0.0	0.4106650826489131	0.5552795190849	0.0	0.0
V3	2:Del:R:1	0.08931329689486601	0.0	0.7118686154702584	0.1988180876348756	0.0	0.0
V3	2:Del:R:2	0.23818705404624296	0.0	0.2528800248821784	0.5089329210715787	0.0	0.0
V3	2:Del:R:3	0.7995344802108132	0.0	0.04790243881744965	0.1525630809717372	0.0	0.0
V3	2:Del:R:4	0.1743762484822347	0.0	0.8256237515177506	1.4669948750086406e-14	0.0	0.0
V3	2:Del:R:5	4.211605381962533e-15	0.0	0.99999999999999	5.844583766965619e-15	0.0	0.0
V3	3:Del:R:0	0.009927338084990541	0.0	0.8019316427301345	0.18814101918487486	0.0	0.0
V3	3:Del:R:1	0.5043278195423331	0.0	0.1280691184930948	0.36760306196457215	0.0	0.0
V3	3:Del:R:2	0.3484848629872375	0.0	0.1609097421336894	0.4906053948790731	0.0	0.0
V3	3:Del:R:3	0.4282451891058404	0.0	0.2758713045004406	0.295883506393719	0.0	0.0
V3	3:Del:R:4	1.3091791044735193e-12	0.0	0.9999999999968741	1.81679104477044e-12	0.0	0.0
V3	3:Del:R:5	3.8556043956040405e-14	0.0	0.999999999999908	5.3505494505489573e-14	0.0	0.0
V3	4:Del:R:0	0.013068962104140245	0.0	0.8274679107898466	0.15946312710601324	0.0	0.0
V3	4:Del:R:1	0.1422069230008146	0.0	0.24178880478391235	0.6160042722152731	0.0	0.0
V3	4:Del:R:2	0.0031629560733597395	0.0	0.25185307949867175	0.7449839644279685	0.0	0.0
V3	4:Del:R:3	6.986459577856939e-14	0.0	0.5734767025089205	0.4265232974910096	0.0	0.0
V3	4:Del:R:4	3.6059609455289804e-14	0.0	0.9999999999999138	5.0041109969163215e-14	0.0	0.0
V3	4:Del:R:5	0.6213288982638325	0.0	0.12858997241603115	0.2500811293201363	0.0	0.0
V3	5:Del:R:0	3.708272614227259e-05	0.0	0.9970517418591889	0.0029111754146689014	0.0	0.0
V3	5:Del:R:1	0.167596748262597	0.0	0.47452030833351283	0.35788294340389015	0.0	0.0
V3	5:Del:R:2	0.1506177590373152	0.0	0.581208987745129	0.2681732532175559	0.0	0.0
V3	5:Del:R:3	0.5944454335054299	0.0	0.2421221292504896	0.16343243724408046	0.0	0.0
V3	5:Del:R:4	0.02686286461168387	0.0	0.9199671446125965	0.05316999077571961	0.0	0.0
V3	5:Del:R:5	0.3178334674483657	0.0	0.4243782810284707	0.2577882515231636	0.0	0.0
V3	2:Ins:R:0	0.12574845751364824	0.0	0.5655724766621499	0.3086790658242019	0.0	0.0
V3	2:Ins:R:1	0.002346067017838963	0.0	0.4667574594527671	0.5308964735293938	0.0	0.0
V3	2:Ins:R:2	0.19167988659908963	0.0	0.24883242720181398	0.5594876861990965	0.0	0.0
V3	2:Ins:R:3	0.5245720903908546	0.0	0.17088785644523197	0.30454005316391336	0.0	0.0
V3	2:Ins:R:4	0.9858785562220556	0.0	0.005299931420164514	0.008821512357779853	0.0	0.0
V3	2:Ins:R:5	0.9158746067965204	0.0	0.0841253932034793	2.3215271704330844e-16	0.0	0.0
V3	3:Ins:R:0	0.00036148322061890656	0.0	0.7443003704902108	0.2553381462891701	0.0	0.0
V3	3:Ins:R:1	0.16044073188206323	0.0	0.3991890031325488	0.4403702649853879	0.0	0.0
V3	3:Ins:R:2	0.16177947034925552	0.0	0.4698685476913046	0.3683519819594399	0.0	0.0
V3	3:Ins:R:3	0.805888844113263	0.0	0.17284932118103793	0.02126183470569918	0.0	0.0
V3	3:Ins:R:4	0.4083548198383637	0.0	0.5288540289905316	0.0627911511711048	0.0	0.0
V3	3:Ins:R:5	0.9730925436527128	0.0	0.026907456347283587	3.579573905872235e-15	0.0	0.0
V3	4:Ins:R:0	3.790187017199717e-15	0.0	0.8401779268435325	0.15982207315646382	0.0	0.0
V3	4:Ins:R:1	0.3110202467419425	0.0	0.4351286142682576	0.2538511389898	0.0	0.0
V3	4:Ins:R:2	0.4040082790650715	0.0	0.4033520117118482	0.1926397092230804	0.0	0.0
V3	4:Ins:R:3	0.8567153263402068	0.0	0.04401655925531779	0.09926811440447546	0.0	0.0
V3	4:Ins:R:4	0.6224560215412468	0.0	0.3775439784587442	8.944659178724792e-15	0.0	0.0
V3	4:Ins:R:5	0.5447022051167149	0.0	0.4542909110205132	0.0010068838627718907	0.0	0.0
V3	5:Ins:R:0	7.503575779143398e-15	0.0	0.6807860041609014	0.31921399583909094	0.0	0.0
V3	5:Ins:R:1	0.12317105567269807	0.0	0.7859554542495867	0.09087349007771535	0.0	0.0
V3	5:Ins:R:2	0.5823613545923756	0.0	0.21807781501435566	0.19956083039326877	0.0	0.0
V3	5:Ins:R:3	0.6372139389565038	0.0	0.17977028045837212	0.1830157805851241	0.0	0.0
V3	5:Ins:R:4	0.8417366934037346	0.0	0.020438679564261906	0.13782462703200352	0.0	0.0
V3	5:Ins:R:5	0.3890761478238955	0.0	0.5836599831338313	0.027263869042273365	0.0	0.0
V3	2:Del:M:1	0.13097314673974078	0.0	0.5068655937804327	0.36216125947982647	0.0	0.0
V3	3:Del:M:1	0.0071822216856831655	0.0	0.7686002242576621	0.22421755405665472	0.0	0.0
V3	3:Del:M:2	0.21602773677605325	0.0	0.5926547131109747	0.1913175501129721	0.0	0.0
V3	4:Del:M:1	0.011636864178204635	0.0	0.761077091945703	0.22728604387609241	0.0	0.0
V3	4:Del:M:2	0.032716199723214476	0.0	0.3376657888175506	0.6296180114592349	0.0	0.0
V3	4:Del:M:3	0.04786645712090758	0.0	0.3086671240299833	0.6434664188491092	0.0	0.0
V3	5:Del:M:1	3.0808138223995837e-06	0.0	0.9998834402641678	0.00011347892200986257	0.0	0.0
V3	5:Del:M:2	2.0376502380042325e-09	0.0	0.9983917792004596	0.0016082187618899396	0.0	0.0
V3	5:Del:M:3	5.294974966212966e-11	0.0	0.9889843531508231	0.011015646796227107	0.0	0.0
V3	5:Del:M:4	0.002446368044009309	0.0	0.9735540762137628	0.023999555742227997	0.0	0.0
