MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	1.68E-04	1.54E-03	3.78E-03	4.26E-08	4.61E-04	4.33E-03
1:Del:C:1	8.13E-07	2.80E-46	2.36E-03	1.65E-04	0.00E+00	3.76E-03
1:Del:C:2	2.33E-04	9.04E-09	3.68E-04	3.72E-08	1.71E-04	5.81E-04
1:Del:C:3	0.00E+00	3.93E-04	8.58E-04	4.27E-04	5.40E-04	1.23E-03
1:Del:C:4	7.07E-05	4.11E-04	4.90E-04	3.23E-04	6.58E-04	9.44E-04
1:Del:C:5	0.00E+00	5.51E-04	1.14E-08	0.00E+00	5.06E-04	8.26E-04
1:Del:T:0	1.54E-03	2.04E-03	1.65E-03	1.94E-05	3.23E-04	3.02E-03
1:Del:T:1	1.73E-04	6.30E-05	1.11E-03	4.21E-05	4.06E-08	8.56E-04
1:Del:T:2	2.18E-04	4.53E-04	1.70E-03	4.44E-05	2.16E-04	1.93E-03
1:Del:T:3	1.86E-03	1.41E-03	2.20E-03	4.17E-04	1.08E-03	2.25E-03
1:Del:T:4	3.07E-04	2.31E-03	2.86E-03	3.87E-03	2.79E-03	2.75E-03
1:Del:T:5	2.40E-03	4.17E-03	0.00E+00	3.27E-03	0.00E+00	3.62E-03
1:Ins:C:0	4.10E-05	5.95E-05	9.11E-05	1.27E-04	2.42E-08	3.67E-04
1:Ins:C:1	1.26E-04	1.17E-04	1.20E-04	8.80E-09	0.00E+00	4.85E-04
1:Ins:C:2	4.99E-09	4.75E-05	4.09E-08	4.81E-05	1.47E-08	2.76E-04
1:Ins:C:3	7.42E-06	1.18E-04	8.17E-05	1.33E-04	1.22E-04	0.00E+00
1:Ins:C:4	0.00E+00	3.40E-04	4.49E-05	1.16E-04	2.69E-04	4.96E-04
1:Ins:C:5	1.16E-04	7.01E-04	1.56E-04	4.50E-04	8.65E-04	6.43E-04
1:Ins:T:0	2.03E-04	3.47E-04	8.47E-04	1.90E-04	7.31E-04	1.04E-03
1:Ins:T:1	6.95E-09	3.82E-05	4.74E-04	4.89E-09	1.99E-08	5.41E-04
1:Ins:T:2	2.87E-05	2.87E-04	2.54E-04	0.00E+00	3.26E-04	4.76E-04
1:Ins:T:3	0.00E+00	3.71E-05	2.77E-04	8.74E-09	3.17E-04	6.05E-05
1:Ins:T:4	6.90E-05	2.77E-04	1.83E-04	2.38E-04	3.31E-04	9.59E-05
1:Ins:T:5	5.46E-04	1.47E-23	1.54E-07	3.93E-04	4.15E-03	5.25E-03
2:Del:R:0	1.84E-04	2.40E-04	5.15E-04	1.11E-05	1.04E-04	6.80E-04
2:Del:R:1	4.47E-05	2.93E-04	3.27E-04	1.02E-04	2.48E-04	1.19E-03
2:Del:R:2	1.11E-04	1.88E-04	3.32E-04	0.00E+00	2.02E-04	4.50E-04
2:Del:R:3	3.45E-05	8.57E-05	2.09E-05	1.72E-09	2.63E-04	6.42E-05
2:Del:R:4	4.81E-09	8.49E-05	3.48E-08	8.64E-09	2.39E-08	6.44E-09
2:Del:R:5	4.58E-09	0.00E+00	1.09E-08	4.81E-04	2.10E-04	6.17E-04
3:Del:R:0	1.96E-04	7.99E-05	3.75E-04	3.47E-05	6.65E-09	1.04E-03
3:Del:R:1	2.76E-04	4.72E-04	4.15E-04	0.00E+00	4.29E-04	5.83E-04
3:Del:R:2	6.20E-05	2.62E-04	2.16E-04	0.00E+00	2.05E-04	4.20E-04
3:Del:R:3	7.95E-05	4.63E-05	1.08E-08	1.22E-11	1.02E-04	4.10E-09
3:Del:R:4	5.92E-05	2.51E-08	3.87E-08	6.02E-05	2.39E-08	5.15E-08
3:Del:R:5	1.84E-09	3.04E-09	4.58E-09	2.15E-09	4.08E-09	1.22E-08
4:Del:R:0	4.76E-05	0.00E+00	2.13E-04	1.09E-04	3.40E-05	6.74E-04
4:Del:R:1	0.00E+00	2.77E-04	3.13E-04	4.85E-05	4.02E-04	4.12E-04
4:Del:R:2	1.95E-09	7.63E-05	6.66E-05	6.18E-05	2.63E-09	2.10E-04
4:Del:R:3	1.18E-03	8.15E-04	2.41E-07	8.63E-06	1.73E-04	4.39E-04
4:Del:R:4	2.85E-08	2.31E-08	5.35E-08	6.46E-08	3.07E-08	1.15E-04
4:Del:R:5	3.49E-05	7.23E-05	4.10E-08	4.11E-08	2.45E-08	4.87E-08
5:Del:R:0	1.51E-04	0.00E+00	6.79E-04	7.91E-07	1.06E-03	4.86E-03
5:Del:R:1	0.00E+00	3.84E-04	1.38E-04	3.82E-05	1.42E-08	6.38E-04
5:Del:R:2	3.71E-09	6.75E-05	1.04E-04	3.83E-05	4.96E-05	5.17E-05
5:Del:R:3	2.60E-08	1.50E-08	2.86E-08	8.20E-04	6.15E-08	7.03E-08
5:Del:R:4	2.99E-08	4.12E-08	3.02E-08	6.69E-08	3.03E-08	1.42E-04
5:Del:R:5	2.81E-08	3.68E-08	5.21E-08	6.24E-05	3.90E-08	6.54E-08
2:Ins:R:0	1.52E-04	7.75E-05	0.00E+00	0.00E+00	2.10E-04	5.61E-04
2:Ins:R:1	9.92E-05	1.24E-04	2.88E-04	9.89E-05	0.00E+00	5.64E-04
2:Ins:R:2	9.11E-05	1.14E-04	1.13E-04	0.00E+00	2.10E-04	2.79E-05
2:Ins:R:3	5.00E-05	6.23E-05	8.29E-05	0.00E+00	2.25E-04	1.01E-04
2:Ins:R:4	1.07E-04	2.28E-04	1.01E-04	0.00E+00	2.85E-04	2.77E-04
2:Ins:R:5	2.22E-03	1.46E-03	1.29E-03	4.07E-04	1.56E-03	7.62E-04
3:Ins:R:0	1.07E-08	1.30E-09	3.69E-05	5.52E-09	3.13E-05	1.28E-04
3:Ins:R:1	6.94E-07	7.46E-05	1.86E-04	6.29E-09	5.79E-09	2.94E-05
3:Ins:R:2	3.68E-08	1.67E-07	6.49E-08	4.35E-07	5.69E-05	8.18E-08
3:Ins:R:3	1.90E-08	8.42E-09	3.41E-09	1.30E-08	4.39E-05	2.02E-09
3:Ins:R:4	5.72E-08	2.74E-08	3.39E-05	1.51E-07	1.06E-04	1.09E-04
3:Ins:R:5	7.13E-05	1.45E-04	1.19E-05	2.42E-04	2.27E-04	2.37E-04
4:Ins:R:0	1.84E-09	3.04E-09	4.58E-09	2.15E-09	4.08E-09	1.22E-08
4:Ins:R:1	1.54E-03	5.93E-08	0.00E+00	8.64E-04	1.40E-07	1.03E-03
4:Ins:R:2	1.84E-09	3.04E-09	4.58E-09	2.15E-09	4.08E-09	1.22E-08
4:Ins:R:3	2.32E-08	2.96E-08	4.87E-08	1.18E-04	2.86E-08	6.05E-08
4:Ins:R:4	2.16E-08	2.72E-08	4.39E-08	3.92E-08	6.96E-05	1.50E-04
4:Ins:R:5	4.52E-05	2.66E-04	9.39E-05	1.20E-04	2.62E-04	1.35E-04
5:Ins:R:0	2.86E-08	2.35E-08	4.67E-08	6.15E-08	3.05E-08	1.90E-04
5:Ins:R:1	9.89E-05	1.36E-04	3.07E-04	6.13E-05	2.53E-04	8.16E-04
5:Ins:R:2	2.03E-05	3.81E-08	5.36E-08	4.50E-05	9.27E-08	7.98E-08
5:Ins:R:3	1.84E-09	3.04E-09	4.58E-09	2.15E-09	4.08E-09	1.22E-08
5:Ins:R:4	1.63E-08	5.18E-08	1.56E-05	1.06E-08	3.85E-05	2.00E-09
5:Ins:R:5	2.84E-08	3.93E-08	3.63E-08	8.67E-05	2.75E-08	8.11E-08
2:Del:M:1	3.85E-05	1.05E-04	4.35E-04	1.98E-04	4.09E-04	6.74E-04
3:Del:M:1	2.08E-09	7.17E-05	2.75E-04	1.68E-04	7.32E-09	6.20E-04
3:Del:M:2	1.10E-04	4.32E-04	2.70E-04	6.71E-05	1.79E-04	5.82E-04
4:Del:M:1	0.00E+00	1.88E-08	8.04E-05	1.62E-04	2.29E-04	6.55E-04
4:Del:M:2	6.73E-04	1.48E-04	2.70E-04	0.00E+00	0.00E+00	4.12E-04
4:Del:M:3	1.46E-04	8.53E-05	1.96E-04	1.47E-04	0.00E+00	4.29E-04
5:Del:M:1	6.67E-05	6.91E-08	1.49E-08	3.62E-04	8.18E-08	5.32E-03
5:Del:M:2	2.12E-04	2.78E-04	1.42E-07	3.00E-04	3.79E-04	3.47E-03
5:Del:M:3	8.79E-07	6.59E-07	1.05E-04	6.05E-07	3.11E-08	1.86E-03
5:Del:M:4	1.16E-08	9.84E-08	1.60E-04	5.32E-05	7.42E-09	8.20E-04
5:Del:M:5	4.84E-05	2.83E-04	1.40E-04	1.91E-04	3.02E-04	7.85E-04
